last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
18-02-2025 09:15,22969.35,60525,0,-825,17175,40350,N,2925,N,-6.96,22985,22969.35,122.9,1617450,150,150,19125,257850,N,122175,N,-3.13,192,1867500,-300,450,17175,120300,N,-25425,N,5.7,49282.8,48060,-150,60,13470,16290,N,30330,N,-59.84
18-02-2025 09:20,22936.35,164100,0,150,38175,-11100,YES,32925,YES,-14.91,22967.9,22936.35,112.5,3812775,375,-150,41625,-2892750,YES,182925,YES,-4.81,210.1,3332025,75,450,38250,-556425,Y,-80250,YES,8.69,49176,48390,-690,300,16200,12570,N,12180,N,-46.76
18-02-2025 09:25,22941.7,178425,75,150,34725,81825,Y,18675,N,-13.06,22933.4,22941.7,111.55,3244200,525,-825,41025,178575,Y,174075,N,-4.14,206.95,2299575,-900,-375,37950,36825,YES,105450,Y,5.14,49120.95,90210,60,0,14220,15600,N,7290,N,-63.99
18-02-2025 09:30,22917.9,161850,225,-300,34500,-25425,YES,29550,N,-9.97,22936.55,22917.9,99.7,3481425,450,-300,41550,-47925,YES,149475,N,-4.77,218.3,2186100,525,150,36675,40950,N,34950,N,4.54,49078,75030,-240,150,17460,4950,N,13860,N,-48.12
18-02-2025 09:35,22947.15,128325,75,75,37200,21225,Y,9675,N,-3.33,22915.4,22947.15,109.8,3663675,-8475,675,41775,177000,Y,54225,N,-2.56,196.1,1778625,-450,525,45300,-103125,Y,24375,N,1.36,49155.9,39150,30,150,14970,-630,YES,7590,N,-7.49
18-02-2025 09:40,22959.8,96300,75,0,31200,8850,N,-4200,Y,0.86,22947.15,22959.8,109.15,4572000,-150,450,37950,-9600,YES,90300,YES,-0.8,186.7,1927725,1050,-375,36525,12525,YES,25650,N,-1.07,49195.7,29430,0,0,13380,22890,Y,16470,N,1.13
18-02-2025 09:45,22979.15,80625,675,-150,32700,357900,Y,-20325,Y,1.66,22959.65,22979.15,120.4,3613800,600,225,37050,67125,Y,-65400,Y,0.19,170.6,1457100,0,-75,37650,-19950,Y,57300,Y,-1.53,49229.95,14040,30,0,12480,30150,N,-240,Y,1.39
18-02-2025 09:50,22967.25,102675,-750,-75,30075,137175,N,37350,YES,3.33,22984.8,22967.25,112.3,5593350,450,0,42525,-114900,YES,13350,YES,1.19,176.35,2949900,75,225,41625,36900,YES,14625,N,-3.99,49191.5,35040,30,-30,12180,4620,N,2010,N,6.76
18-02-2025 09:55,22959.05,67800,0,-150,28350,-900,YES,17925,N,0.62,22965.05,22959.05,106,3777075,-300,-975,40950,41250,Y,111600,YES,-0.53,176.55,2327700,900,-900,36675,-3300,Y,28350,N,-1.81,49170,19020,0,1050,12570,540,YES,9570,N,-0.18
18-02-2025 10:00,22980.65,57000,-75,0,25950,14700,N,6525,N,1.12,22959.05,22980.65,119.4,2962125,-675,-975,39450,87225,Y,-21750,Y,0.04,163.55,1512600,300,0,44775,14025,N,64800,Y,-1.6,49229,13020,150,180,11220,1680,N,-6930,Y,0.67
