last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
07-02-2025 09:15,23675.1,82575,-300,-750,27000,39825,N,257175,N,-9.77,23696,23675.1,158.2,1573350,450,75,34425,193500,N,80925,N,-4.65,233.15,931350,-525,675,29475,154875,N,18075,N,6.36,50575.9,19380,-60,30,11640,27120,N,38910,N,-11.46
07-02-2025 09:20,23660,135825,-375,-225,41850,57000,N,247425,N,-13.02,23668.5,23660,154.2,1515300,150,0,40725,56325,N,58725,N,-3.67,240.15,1004475,900,-300,37575,12225,N,33675,N,7.16,50560.25,18390,-30,180,12870,39450,N,11910,N,-11.46
07-02-2025 09:25,23671.4,46125,-75,0,29100,8775,N,13200,N,-2.2,23660,23671.4,155.6,970425,750,1650,42900,19050,N,70050,N,-1.26,235.65,578100,-75,150,40875,-9000,Y,21075,N,2.28,50599.25,23850,0,270,14250,10110,N,25440,N,-4.15
07-02-2025 09:30,23671,54375,0,225,38100,24975,N,-182550,Y,-1,23671.4,23671,155.3,949425,75,225,42975,18825,N,41175,N,-0.76,233.75,607725,675,525,38775,-15150,Y,23250,N,0.83,50609.85,27270,540,-480,14160,4740,N,14940,N,0.58
07-02-2025 09:35,23687.2,35550,0,-525,25500,23550,N,-14700,YES,-0.05,23674.3,23687.2,157.4,822225,-75,750,44325,39975,Y,7125,N,-0.41,222.55,470250,0,375,40275,-2100,N,18600,N,-0.1,50641.5,24480,-510,90,12870,-1530,YES,2250,Y,6.5
07-02-2025 09:40,23687.7,42825,-375,0,27675,-37425,YES,15825,YES,0.97,23687.2,23687.7,155.55,1261050,600,-150,44925,25800,N,89475,YES,-0.37,219.1,612450,0,-75,42975,45375,YES,10650,N,-1.18,50650,27300,-30,-30,16680,5130,N,4260,N,8.66
07-02-2025 09:45,23670,54375,-75,75,33075,16050,Y,19275,N,-0.72,23687.6,23670,147.7,1759500,-18900,-75,38475,-14400,YES,22875,N,-1.78,229.15,1068600,-75,600,40050,-14025,Y,16950,N,-0.12,50630,16950,-480,150,11820,11250,N,11310,N,3.09
07-02-2025 09:50,23683.95,30900,150,-300,30975,24450,N,12150,N,-0.15,23670,23683.95,154.65,785325,-525,600,39750,29700,Y,16725,N,-0.39,217.8,450075,75,-300,37200,-5400,N,25950,N,-0.28,50630,23070,-120,-30,15450,3870,N,4890,N,2.14
07-02-2025 09:55,23692.75,40950,150,375,31425,1125,YES,31350,N,0.45,23683.95,23692.75,157.4,854100,-375,-300,39975,10950,N,18900,N,-0.15,211.6,482475,-75,600,38625,-26175,Y,10575,N,-0.8,50615.7,12720,120,30,11550,2070,YES,-3390,Y,0.76
07-02-2025 10:00,23651.9,68175,-75,-375,31650,10500,N,21075,N,-1.35,23693.8,23651.9,140.1,1693650,2250,525,40050,-61950,YES,61275,YES,-1.26,235.1,866625,225,-150,39975,20550,YES,-43650,YES,-0.18,50560.65,50610,-120,0,11880,-14640,YES,3420,N,-8.75
