last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9
05-02-2025 11:50,23812,13125,300,525,21825,4650,N,-1725,Y,-0.06,23825,23812,44.6,3889500,750,4125,60975,81150,Y,178800,YES,-0.18,122.65,2713125,-600,300,54075,6900,N,-62700,YES,-0.03,50580,1860,180,-180,7920,1200,YES,-90,Y,0.11,50600,50580
05-02-2025 11:55,23805.05,16125,-450,-75,21525,11400,N,3900,N,-0.12,23812,23805.05,42.4,2663100,2550,3750,63150,-135825,YES,159000,N,-0.14,127.05,1744650,525,300,51675,-34350,Y,-57825,N,0.07,50570,8280,-30,30,7950,-2160,YES,1920,N,0.47,50580,50570
05-02-2025 12:00,23809.45,13950,-1050,-225,22800,8925,N,-4800,Y,-0.11,23805,23809.45,42.25,1825275,1200,-525,55800,27750,Y,68625,N,-0.1,127.2,972525,-1200,-150,48375,-1350,YES,43125,Y,0.04,50549.75,5970,-240,0,7680,-2730,YES,-600,Y,0.03,50570,50549.75
05-02-2025 12:05,23804,18000,225,525,22875,-20475,YES,2700,N,-0.14,23809.45,23804,40.15,4094775,-5400,-3525,68025,-354525,YES,21825,N,-0.26,128.45,1918875,-150,0,57300,27675,YES,-13650,YES,0.08,50527.8,9090,0,30,7680,-1200,N,1410,N,-0.25,50549.75,50527.8
05-02-2025 12:10,23800.8,26700,600,-150,23025,-975,N,-14025,Y,-0.31,23804,23800.8,38.9,3289050,75,2250,63975,279825,Y,-37575,Y,-0.22,130.85,1716975,9525,0,46350,-27450,Y,-8550,N,0.14,50509.85,25980,0,-30,16140,4170,N,540,Y,-1.7,50528.9,50509.85
05-02-2025 12:15,23816,22800,0,75,22425,675,N,2925,N,-0.22,23800.8,23816,42.95,3678225,5475,-2025,62550,208425,N,-80625,Y,-0.21,120.15,1932975,375,375,50100,-34350,Y,19800,Y,0.08,50532.65,10920,180,-210,12570,3360,N,510,Y,-0.49,50496.55,50532.65
05-02-2025 12:20,23812,50325,375,150,26400,-4725,YES,-1875,Y,-0.08,23816,23812,39.5,4096575,1800,300,67200,-155025,YES,90150,YES,-0.22,125.35,1551975,525,450,46125,47250,YES,-9900,YES,0.01,50520.95,4950,-60,-30,7260,-1740,YES,1860,N,-0.02,50532.65,50520.95
05-02-2025 12:25,23817.1,16875,0,-150,20775,10425,N,825,N,-0.06,23812,23817.1,42.3,2157975,-3450,3750,62775,252075,Y,-48600,Y,-0.11,120.55,1182900,-675,975,52800,-50850,Y,47100,Y,0.01,50543.4,2430,-60,30,8580,450,N,-480,Y,-0.03,50513,50543.4
05-02-2025 12:30,23820,19725,675,1050,24000,2550,YES,-12150,Y,-0.09,23813,23820,43.05,2350425,-3900,-6300,68250,75675,N,-94575,Y,-0.11,116.6,1299975,-375,150,49275,-15600,YES,49800,N,0,50582,3990,-90,-30,7650,1590,N,-1560,Y,0.09,50543.4,50582
05-02-2025 12:35,23816.95,19050,-75,225,24300,2925,N,25650,YES,-0.02,23820,23816.95,42.3,2852325,1350,-2025,75750,40575,N,116100,YES,-0.12,117.45,1215525,150,-225,50700,70425,YES,43350,N,-0.04,50590.1,6240,0,510,8280,3360,N,3930,N,0.37,50582,50590.1
05-02-2025 12:40,23816,15750,75,-1275,20025,-6300,YES,-4575,Y,-0.04,23817,23816,40.65,2597475,3225,-3000,64275,-74775,YES,53475,N,-0.11,120.65,1064400,-375,225,51300,43650,N,-83775,YES,-0.04,50599.95,10710,-30,-60,8580,240,YES,-1410,Y,0.78,50590.1,50599.95
05-02-2025 12:45,23805.5,26775,225,0,24750,10725,N,4950,N,-0.17,23816,23805.5,39.65,2857425,-450,6675,64875,36675,Y,50100,N,-0.16,125.8,1633725,75,-300,45750,20550,N,-27750,Y,0.03,50585.25,10770,-150,-480,11340,1740,N,12930,N,0.56,50599.95,50585.25
05-02-2025 12:50,23809.9,43725,-375,75,25275,10275,N,-5850,Y,-0.27,23805.5,23809.9,41.65,2683350,7425,-2175,66825,24150,N,-162450,Y,-0.12,125.25,1388550,600,0,44550,-23250,Y,-9375,N,0.06,50595,34230,60,-270,10860,-1770,YES,-960,Y,2.2,50585.25,50595
05-02-2025 12:55,23817.9,23475,-75,-150,28200,3525,N,375,N,-0.1,23811,23817.9,41.7,2383275,-4425,-4125,69300,-15750,YES,-13650,YES,-0.11,121.5,1280400,225,-1650,53475,-7275,N,1725,N,0.01,50610.05,20130,150,-270,13590,510,N,-6540,Y,1.48,50595,50610.05
05-02-2025 13:00,23818.65,20775,1575,1125,25125,18525,N,1500,N,-0.06,23817.9,23818.65,42.4,2973300,-6225,-4050,74775,-11025,N,-12000,N,-0.13,119,1517175,-375,-225,44400,43950,YES,28800,Y,0.01,50624,6060,-90,-150,9270,4500,N,-510,N,0.4,50613.9,50624
05-02-2025 13:05,23823.45,37200,-75,150,27825,-225,YES,9675,N,-0.04,23818.65,23823.45,44.2,2907300,4500,4050,68550,17250,Y,-127800,Y,-0.11,114.3,1308300,2025,-225,47250,-73575,Y,68850,Y,-0.03,50635,11010,0,-60,10710,-270,YES,-1380,Y,1.08,50624,50635
05-02-2025 13:10,23830,40275,375,1275,37575,-1950,YES,-4800,Y,0.05,23823.05,23830,46.75,4309650,375,150,69000,60225,Y,-216300,Y,-0.12,110.5,1592325,750,75,46125,31200,YES,19875,N,-0.1,50664.4,14340,0,-210,11970,-4140,YES,-2640,Y,1.6,50635,50664.4
05-02-2025 13:15,23835,38100,-450,-1500,26475,-5925,YES,-75,N,0.16,23830,23835,46.9,4747500,600,8625,62775,-90975,YES,128850,YES,-0.1,109.5,1955925,675,1500,43650,213750,YES,27450,N,-0.15,50650,30480,720,-120,15690,0,N,2640,N,3.65,50660.3,50650
05-02-2025 13:20,23830.05,20250,-975,150,24975,-12450,YES,11100,N,0.08,23835.95,23830.05,43.65,3324450,-2250,-4875,62175,-151575,YES,95475,N,-0.09,114.3,1356525,-75,1500,40650,72300,N,-38925,YES,-0.08,50620,5760,0,180,8520,-1110,YES,240,Y,0.5,50650,50620
05-02-2025 13:25,23822,17775,0,-150,24300,-13800,YES,-3525,Y,0.04,23830.05,23822,43.2,2870925,-3150,8025,69375,60450,Y,101475,N,-0.08,116.7,1743825,225,825,40800,-33525,Y,-50325,YES,-0.08,50605,5280,0,-150,7500,5430,N,15330,N,0.35,50620,50605
05-02-2025 13:30,23831,24975,150,-525,35025,6300,Y,-3825,Y,0.05,23822.1,23831,46.1,3078600,-8475,-4425,72000,92100,Y,-115275,Y,-0.07,112.55,1082025,-225,75,38250,3375,YES,1800,Y,-0.05,50638.2,4980,-120,0,8940,2460,YES,-6330,Y,0.41,50606.5,50638.2
05-02-2025 13:35,23817,23250,75,1425,22425,5475,N,5325,N,0.04,23830.3,23817,41.35,3445425,-3600,375,62475,-225225,YES,133125,YES,-0.11,120.55,1659075,150,-450,40650,-63225,Y,-135225,YES,-0.04,50631.05,10170,0,30,9180,-2880,YES,390,N,0.83,50638.2,50631.05
05-02-2025 13:40,23812.6,17850,-75,-1200,22050,-3375,YES,7050,N,-0.07,23821.05,23812.6,39.75,4615725,5475,6375,67950,-138525,Y,87600,N,-0.2,126.65,2234700,-1575,-150,39000,-11475,YES,-70950,Y,0.06,50600.55,22140,30,-30,12000,240,N,-2220,Y,1.12,50634.8,50600.55
05-02-2025 13:45,23820,26775,225,-225,32625,11700,N,-1650,Y,-0.1,23812.6,23820,41.2,2047125,-1350,-6075,60075,170400,Y,-40950,Y,-0.08,123.95,1190475,150,-525,41625,-23625,Y,55875,Y,0.05,50606.15,5730,120,360,9060,600,N,15840,N,0.25,50600.55,50606.15
05-02-2025 13:50,23837.9,18450,-675,75,22800,525,YES,-33600,Y,0.04,23820,23837.9,49.1,4942275,-3375,-4200,68700,55200,N,-608175,Y,-0.11,107.75,2113125,-300,75,39900,-230475,Y,24900,N,-0.07,50654.85,19830,150,-360,14130,990,N,-8460,Y,1.55,50606.15,50654.85
05-02-2025 13:55,23843,55950,0,75,30975,1350,N,-600,YES,0.47,23837.9,23843,51.6,10501275,-525,-450,62475,7875,N,-153225,YES,0.03,105.95,2670375,300,1200,38625,188400,YES,62475,Y,-0.26,50670,15330,0,90,11580,-840,YES,-420,N,1.68,50654.85,50670
05-02-2025 14:00,23842.05,38925,-675,0,30675,-3375,YES,3150,N,0.3,23847.9,23842.05,48.5,5291700,3750,4050,62700,13800,N,150000,YES,-0.04,108.55,2245650,1875,-375,46800,26250,N,95400,Y,-0.17,50646.05,8610,60,270,11730,-1590,YES,3780,N,0.82,50667,50646.05
05-02-2025 14:05,23829.6,26775,0,150,26925,-750,N,2475,Y,0.1,23842.05,23829.6,44,4547775,6300,1800,66750,-3075,YES,64725,N,-0.08,115.4,2445750,-225,-225,46500,-32100,Y,-73950,YES,-0.12,50613.3,8340,-390,150,9990,-1980,YES,6240,N,0.58,50646.05,50613.3
05-02-2025 14:10,23817,30525,75,450,23100,-225,N,1650,Y,-0.02,23827,23817,41.95,3879075,-2925,-1575,66975,39000,Y,32400,N,-0.11,122.8,2601525,225,-2325,46200,-79575,Y,-78750,YES,0,50589.05,8970,120,210,11820,60,N,-2460,Y,0.28,50613.3,50589.05
05-02-2025 14:15,23816.85,33300,75,-450,23925,3600,N,5325,N,-0.07,23817,23816.85,43.05,3204450,-1425,-5175,75825,100800,Y,10500,N,-0.09,124.85,1664175,600,150,49500,-34575,YES,-62100,N,0.04,50598.6,10320,0,570,9540,-270,YES,5610,N,0.22,50590,50598.6
05-02-2025 14:20,23812,36750,300,0,25650,-2250,YES,-2175,Y,-0.07,23816.85,23812,42.45,2960700,4125,4050,68175,11025,N,5850,N,-0.07,127.2,1751550,-450,1350,50025,3975,YES,-10650,Y,0.05,50595,7560,120,-570,8610,-1500,YES,1050,Y,0.28,50598.65,50595
05-02-2025 14:25,23815.8,16875,-150,-75,20325,-7350,YES,-6225,Y,-0.04,23812,23815.8,43.4,2249025,-4275,300,62625,-13350,YES,27825,YES,-0.06,127.5,1278900,750,150,43125,16125,N,-27300,YES,0.04,50607.15,4320,150,-90,8070,-1890,YES,-16320,Y,0.18,50595,50607.15
05-02-2025 14:30,23815,32100,-225,75,24975,5025,N,48975,YES,-0.04,23815.85,23815,44.6,3650100,2925,-5400,143850,-86175,YES,-42075,Y,-0.06,124.85,1689000,225,825,48975,16125,N,-12075,N,0.02,50616.9,7230,-180,-30,9630,300,N,6210,YES,0.41,50607.15,50616.9
05-02-2025 14:35,23812,23250,-300,225,22575,-11475,YES,7200,N,-0.05,23817.3,23812,43.4,2657925,900,1950,133425,-124125,YES,91875,YES,-0.05,128.55,1140750,75,-675,54675,-17250,Y,-35700,YES,0.03,50624.4,3900,-240,-150,7380,-3300,YES,1560,Y,0.22,50616.9,50624.4
05-02-2025 14:40,23808.65,80625,75,-300,33225,10350,Y,-10200,Y,-0.36,23812,23808.65,44.5,2726400,1200,4500,153225,166650,Y,-93300,Y,-0.06,125.55,1811325,-225,-2100,48000,-15450,N,8025,Y,0.06,50638.75,8700,0,-60,9240,-2460,N,-2430,Y,0.56,50626,50638.75
05-02-2025 14:45,23807.6,63600,525,75,29925,-6750,YES,-5625,N,-0.37,23808.5,23807.6,44.3,2218425,-1725,-900,123525,-49050,YES,-109275,Y,-0.04,126.65,1174200,-75,1425,47250,-32175,Y,21600,N,0.05,50635.6,4200,-60,30,10650,-600,N,11250,N,0.28,50646.35,50635.6
05-02-2025 14:50,23807.15,57900,600,-75,31875,-10275,YES,-1575,N,-0.31,23807.6,23807.15,44.4,2396775,5700,1725,127650,-263100,YES,-34725,YES,-0.05,125,1344975,225,225,47325,-150,YES,-92775,YES,0.06,50630.3,6930,0,0,8520,-300,N,-660,Y,0.47,50635.6,50630.3
05-02-2025 14:55,23805,33450,-225,525,23475,-7800,N,6900,N,-0.15,23807.15,23805,43.2,1938450,-750,-4950,127725,39450,Y,34800,YES,-0.04,130.45,834900,75,-450,45075,358200,YES,-64050,Y,0.03,50637.25,8550,0,240,8970,-1560,YES,-12000,Y,0.46,50630.3,50637.25
05-02-2025 15:00,23775.55,158100,375,-375,34575,-44325,YES,4275,N,-1.87,23807.25,23775.55,39.95,7715775,1650,2625,124125,-236550,YES,-31575,Y,-0.21,155.35,4961925,0,225,48075,-275475,Y,-215625,YES,0.77,50562.15,20970,0,-210,12480,-300,N,3150,N,0.09,50637.25,50562.15
05-02-2025 15:05,23770.05,18525,-75,-525,7725,-4275,Y,2925,Y,-0.24,23778.1,23770.05,37.4,1751550,-3450,-1275,30150,-197700,Y,56100,YES,-0.06,161,635100,-450,-1350,10500,-225,YES,-17025,Y,0.13,50550,10680,-90,330,3120,-18120,YES,2730,Y,-0.18,50562.15,50550
