last_traded_time,n_buy_corr,n_sell_corr,n_tb_ts,ce_buy_corr,ce_sell_corr,ce_tb_ts,pe_buy_corr,pe_sell_corr,pe_tb_ts,n_ltp_diff,n_buy_diff,n_sell_diff,ce_ltp_diff,ce_buy_diff,ce_sell_diff,pe_ltp_diff,pe_buy_diff,pe_sell_diff,percentage
02-10-2025 09:15,-0.4300153396843841,0.007356639238072034,0.8563793970824496,-0.34641899347113075,-0.9343344482189906,0.5451123521276036,0.441258857667278,0.058927421720280426,0.1671713191705932,-12.950000000000728,42450.0,28575.0,-8.0,306450.0,108450.0,10.25,17100.0,26700.0,42.077497426453135
02-10-2025 09:20,0.768586118177461,-0.0647513553511322,-0.17415652835899667,-0.02555662258617899,0.7685687186930077,-0.25662820347915377,0.11606948953396941,-0.8648525284859282,-0.15779145353919513,10.0,24450.0,18375.0,4.450000000000003,-921525.0,123525.0,-5.199999999999989,-484275.0,56475.0,35.52178909116692
02-10-2025 09:25,-0.309232072611188,-0.829878952204779,0.5380031493875501,0.7790281101904412,-0.9529725326032702,-0.6569684305546097,0.7866682026684273,-0.6220450285229701,-0.744692736891692,-24.799999999999272,26250.0,23025.0,-12.899999999999991,-68250.0,166500.0,12.349999999999994,25575.0,900.0,69.10543572927698
02-10-2025 09:30,0.7141005888398222,-0.44371953069217934,0.1308543738346326,0.3830084493296086,-0.653303715312793,0.29527766347176165,0.6905068673019076,-0.7617607118310327,-0.6581328325333389,-21.650000000001455,-3525.0,69150.0,-10.799999999999997,-3675.0,138375.0,9.400000000000006,2550.0,4125.0,52.56294147941196
02-10-2025 09:35,-0.4337128075133906,-0.43622236752220184,0.8744632623307181,-0.1751792313002529,-0.7085196863505219,0.6002301150822904,0.39578072201636505,0.02107244874068074,-0.4363285331071782,-9.0,15525.0,74700.0,-2.5,40875.0,118800.0,3.0500000000000114,-9750.0,38775.0,45.35010193292888
02-10-2025 09:40,-0.34145638150840263,-0.8309578650703247,0.5602897816808771,0.10641176537277992,-0.4069555828758658,0.14325392125371314,0.8105043178847778,-0.9157735955803135,-0.8196853986504197,-15.400000000001455,20100.0,22950.0,0.8999999999999915,62250.0,32775.0,14.050000000000011,13125.0,-23550.0,54.83654010974972
02-10-2025 09:45,0.38156764098085133,0.41452867733633636,0.10180293098314858,0.8330812672977658,0.3534023193592472,0.3584154976135942,0.6471283941156099,-0.3060165428116977,-0.1320354940258155,23.94999999999709,8400.0,4725.0,5.299999999999997,59700.0,6000.0,-14.099999999999994,-30825.0,8625.0,39.199764050267405
02-10-2025 09:50,0.6121041569303634,-0.1286591836697525,-0.048011222351981554,0.23256602680663885,-0.33045823142054903,-0.7149308258700589,-0.03284763222903674,0.4932920538007366,0.2005377437418382,16.450000000000728,1575.0,7650.0,5.450000000000003,-5250.0,14250.0,-16.400000000000006,7875.0,-21375.0,31.037856409121726
02-10-2025 09:55,0.09077912001144428,-0.08803678858110406,0.41328226083454045,0.5210757096886274,-0.02840120803450859,0.22424985040415785,0.25564751587422085,0.03138676150729346,0.7301006098586011,-4.900000000001455,-7200.0,-48150.0,-0.8000000000000114,29925.0,65025.0,4.299999999999983,32850.0,17250.0,26.477331386605535
02-10-2025 10:00,0.5197358444199902,-0.08052033907741402,0.16131067097796573,0.6971942859739113,-0.535488713133752,-0.47886231997790135,0.44944858441529695,-0.2509695764721487,-0.3637489889998543,-5.100000000002183,300.0,11025.0,-2.450000000000003,12675.0,-15525.0,3.6999999999999886,-1950.0,24150.0,39.303103593869274
02-10-2025 10:05,0.8816353953946269,-0.8510779888308402,-0.7083170701415813,0.8325765450362482,-0.8910066454495323,-0.7480740730832901,0.850546289883047,-0.955233354705239,-0.8322920072197864,-45.04999999999927,-16950.0,18825.0,-12.850000000000009,-143850.0,91725.0,33.79999999999998,15375.0,-99600.0,83.89732633049101
02-10-2025 10:10,0.032409337171301886,-0.06219403313674234,-0.1358961548177201,0.2080346373208401,-0.19484701828668108,0.1480671429135873,-0.5576121366479061,-0.23583116913100718,-0.49969442154507104,-17.80000000000291,17400.0,-11775.0,-2.700000000000003,134850.0,59625.0,13.650000000000034,-56625.0,13575.0,23.050956121898412
02-10-2025 10:15,0.7781174241111132,0.2590920042749358,0.3652737725877458,0.33560906730265083,-0.08029027473468339,-0.06768273917834568,0.40435318746678367,-0.7721903962859052,-0.35422604288825105,9.850000000002183,27000.0,8325.0,2.4000000000000057,56625.0,50775.0,-7.399999999999977,-3450.0,12300.0,37.96483232033794
02-10-2025 10:20,0.5197756588594442,0.3820485626583958,0.7872502414311899,0.4751820376165645,-0.23566783496112473,0.13753279638422833,0.2190728522183962,0.19395288564712973,-0.1666367867341872,0.0,9150.0,19425.0,-0.44999999999998863,4275.0,18675.0,1.6999999999999886,9900.0,-10200.0,34.63466285011844
02-10-2025 10:25,0.22500911531441287,-0.27559036975901813,-0.5476567922423927,0.010425609501441481,-0.7659352662719011,-0.21043342159811718,0.7467298722392276,0.007537064424008063,0.14269730155992835,-0.4000000000014552,-4275.0,18750.0,0.5500000000000114,-16275.0,13425.0,-3.3000000000000114,-4350.0,4050.0,32.57794236567164
02-10-2025 10:30,0.9992174876267821,0.9993651650519608,0.9984931870942065,0.5978249391341479,-0.6429950803531942,-0.2459189382979416,0.5763263562284555,-0.7499843700274448,-0.33840989538192207,-23454.1,-418050.0,-994125.0,-2.700000000000003,7050.0,23100.0,13.599999999999966,-1050.0,-18000.0,68.3170602132895
02-10-2025 10:35,0.9999919313871015,0.9999766172515281,0.9999643830057204,0.9999314546889575,0.9997314007407861,0.9998829217814045,0.999890831723731,0.9995151948005299,0.9996949021729553,23465.7,422025.0,1011225.0,78.9,1320750.0,1313475.0,258.7,1005825.0,124650.0,99.98421819503017
02-10-2025 10:40,0.5911121357745663,-0.6477702880605549,-0.3405432349918081,0.7881668988827039,-0.7715035784614803,-0.6956540128811692,0.6793627898164867,-0.7235744681387725,-0.4134935787344657,1.0,3300.0,8850.0,-1.1500000000000057,-32400.0,12000.0,-3.950000000000017,-8250.0,12150.0,62.79089984157786
02-10-2025 10:45,0.7716683232325771,0.06258849048111037,0.09965028848435535,0.8856710036897911,-0.7839295789978343,-0.65446060305039,-0.5981037461480767,-0.8921396705318886,0.6572119845493212,-29.400000000001455,3225.0,2100.0,-8.049999999999997,-67275.0,97650.0,19.44999999999999,-3150.0,-19500.0,60.060263212948286
02-10-2025 10:50,0.617386032510209,-0.15470358603357684,0.10736885865870006,0.8512886853029098,-0.76705115734344,-0.6231240005525776,0.7633763172102398,-0.8821510024424268,-0.5686677440924645,21.80000000000291,9675.0,-5175.0,5.25,52200.0,-36075.0,-20.650000000000034,-6450.0,14550.0,59.279082046072716
02-10-2025 10:55,0.9997470278913213,0.9999047934943318,0.9996650279146279,0.6603010640762378,0.047300038362187075,0.18159196281465195,0.30835181909593407,-0.6249429813913376,-0.04721109592160263,1.75,4650.0,675.0,0.6000000000000085,25425.0,-3075.0,-2.9499999999999886,-1500.0,12525.0,54.100175677358145
