last_traded_time,n_buy_corr,n_sell_corr,n_tb_ts,ce_buy_corr,ce_sell_corr,ce_tb_ts,pe_buy_corr,pe_sell_corr,pe_tb_ts
02-05-2025 11:00,0.999819573965705,0.9999078375112075,0.9996490236325027,0.8698368071010187,-0.8286804193949853,-0.7470412871676073,0.6266029076445048,-0.756256409228403,-0.13560253090456084
02-05-2025 11:05,0.2610896298009034,0.20569723392930336,0.44781424702820494,-0.3266454158346141,-0.03230861397860257,-0.44342180475044074,-0.06238795667290823,-0.7180235319882606,0.06848619357938293
02-05-2025 11:10,0.5199514669832548,-0.16380164092138885,-0.24559364960524327,0.9559435967912784,-0.08765742454206817,-0.013925819219362597,0.5477797105068185,-0.4616506037452861,-0.08144170170874426
02-05-2025 11:15,0.7257189140792893,-0.2929881746192467,-0.12128474595315206,0.923698876641514,-0.446130054332223,-0.4239143257181738,-0.11747279212409481,-0.8917611324832359,0.4354125390786749
02-05-2025 11:20,0.9061044018441828,-0.035639845827028956,0.09830986121710368,0.8012049258456299,-0.829578089042855,-0.49975301677834444,0.9616355757148539,-0.8254591626977562,-0.7827712625190194
02-05-2025 11:25,0.9995240476291386,0.9996414747979742,0.999411154295495,0.8027068031414524,-0.12932926817437496,-0.2141103764853913,0.5743989933441559,0.010332306040725948,0.45933731184069077
02-05-2025 11:30,0.9997652794640101,0.9999722580737571,0.9997273731935004,0.6178439420447965,-0.6178542539725198,-0.7018276177467603,0.458051772018081,-0.06974251058517968,-0.5966439969638461
02-05-2025 11:35,0.9999731569318379,0.9999426462334561,0.9999189664970982,0.8243256052210572,-0.8792467821295253,-0.6078066814822543,0.5575830872125342,-0.41393176632984113,0.037716508207693684
02-05-2025 11:40,0.9997108276577479,0.9999415982407641,0.9995192364051786,0.4331961604435455,-0.7442328943636385,-0.3429787551062651,0.17908310423923104,-0.8637522392707918,0.12845081618291285
02-05-2025 11:45,-0.42087883373590335,0.2919407545973243,-0.6310380811800227,0.458381407863144,-0.9368131384095602,-0.3069433145763879,0.3801797663931496,-0.5057013027181295,0.5282942031054219
02-05-2025 11:50,0.9997958751299553,0.9999531469251173,0.9996266188295878,-0.019514972652771474,-0.6959113239195132,0.6014661418316123,-0.5006130884680341,-0.7945593023573299,0.018713575717073192
02-05-2025 11:55,0.9998149063584029,0.9999920625473167,0.9997972896354059,0.1659360730994607,-0.8777243936567967,0.01418862358708424,-0.29857204009451244,-0.4256137013454402,-0.2651918145312477
02-05-2025 12:00,0.9998950296275361,0.9999677433150573,0.9998498411344616,0.7341542537824427,-0.8138599012081911,-0.6252257995758884,0.13115670309675018,0.3583252984890411,-0.3511105964215067
02-05-2025 12:05,0.9997335048921748,0.9999783111966106,0.9997203060012466,0.8363154134452426,-0.47877716073504006,-0.21845980466778758,0.8072574448592783,-0.8634877052692438,-0.6390543414591957
02-05-2025 12:10,0.9997442549217624,0.9999846597688336,0.9997228159143533,-0.6414591308653341,-0.5567909788676022,0.16547624096846822,0.5756906724020987,-0.774169963154556,-0.40641058414805187
02-05-2025 12:15,0.9998650156044668,0.9999621107396411,0.9997992146042071,0.7104432206656907,-0.9496606892387922,-0.52802635843192,0.9174640809355908,-0.509372935688269,-0.28109602007755
02-05-2025 12:20,0.5496529830407008,-0.012525312728856831,-0.24211485509697536,0.8130260980707372,-0.8797369421208686,-0.5962948357609731,0.7252107798781364,-0.4673084294132402,-0.5150139610831322
02-05-2025 12:25,0.6422501071771266,-0.33577261398695385,-0.5285722777600685,0.3607532087960015,-0.7765455376940901,-0.06762614095409672,0.5235296313967104,-0.7261639985269874,-0.5396991212560808
02-05-2025 12:30,0.5183136717379992,-0.31060767166130443,0.06491888050291125,0.503637463889939,-0.4863876505971289,0.05025401471514724,0.5362510754028559,-0.7166520767408856,-0.1751900940384921
02-05-2025 12:35,0.9996758619408646,0.9999561459474098,0.9996234228406459,0.16572831734348734,-0.5373502603267942,0.17592971227107115,0.4104568381876682,-0.065109358554039,0.6271960195918743
02-05-2025 12:40,0.8850804088977543,-0.2616997564787566,-0.12406719769347721,0.787683281873127,-0.9207041720920811,-0.64509374515224,0.7951587274682649,-0.9555807293236731,-0.770156044256568
02-05-2025 12:45,0.9998180897546403,0.9999692241382608,0.9998346205366826,0.4724924011799248,-0.6396101026771309,-0.25053758424824435,0.6461743912683398,-0.5136360822931371,-0.5050093974186889
02-05-2025 12:50,0.999187605921084,0.9998598382995383,0.9986096696903598,-0.16344567292375228,-0.9474076320698613,0.11839999481724382,0.7432803993572527,-0.3323195404505297,-0.15417045049109548
02-05-2025 12:55,-0.20928235930217579,-0.6163140511105136,0.11113728404010448,0.24652523379351718,-0.7629419448066154,-0.40396639516054544,0.8297804914400152,-0.8051690686196492,-0.7357264800733775
02-05-2025 13:00,0.9997752850627268,0.9999329778758427,0.9996008820621647,0.669837411639687,-0.871543368927992,-0.6005016998611944,0.1458086783764511,-0.8224182527578543,0.34767291578917514
02-05-2025 13:05,0.03483474638562786,-0.8202202261511744,0.28154314350026394,0.7627571946803777,-0.9430462782482764,-0.7526305527069957,0.8533747135345475,-0.8529612637232376,-0.8135033979987474
02-05-2025 13:10,0.999664567735526,0.9999296980908736,0.9996635697048831,0.7946345562658584,-0.632277837114422,-0.44430979824046274,0.3173117080463232,-0.34834122853592603,0.48896951944349426
02-05-2025 13:15,0.011319555552269532,-0.25890454686214043,0.5194366774685033,0.387726084457517,-0.7515387583447299,-0.2768169828727035,0.558547534833274,0.05490313298660116,0.664673467603662
02-05-2025 13:20,0.9999025749513386,0.9999705762678218,0.9998443843429516,0.9258388317474238,-0.8885031896972204,-0.7677246613488782,0.8759351774520132,-0.5392285716103705,-0.3674717693004973
02-05-2025 13:25,0.9994189974673618,0.9999569045623973,0.9993410231817631,0.8367365557241099,-0.7460870721631704,-0.4535373147149082,0.2550925842726237,-0.8247554595047919,0.16376676358353592
02-05-2025 13:30,0.9998125422646027,0.9999260692234272,0.9998737484685247,0.5518443641617851,-0.9324069710758752,-0.3694623219102565,-0.08395033502379792,-0.446785236892326,-0.5340686954766392
02-05-2025 13:35,0.9997024479076468,0.999915322386591,0.9996821893419676,0.8571304893123551,-0.9250805322570828,-0.8000158645576323,-0.7798953305580234,-0.8556592253679726,0.7708578117633973
02-05-2025 13:40,0.9998254898097654,0.999904220808739,0.999588149220874,0.8057917910837111,-0.24361532887592777,0.09702243942467771,-0.08908084072400789,-0.7150740707587869,0.6364063063702771
02-05-2025 13:45,0.9998844086456332,0.9999780779046508,0.9998389453245675,0.6735826824882414,-0.4474400262876622,-0.025779126179024003,0.6305561599013383,-0.3915179486989069,-0.5467838636142404
02-05-2025 13:50,0.9999100628256241,0.999947096943447,0.9997689165502743,0.23408351592575882,-0.9685543990345961,-0.2074964969170644,0.836845999368362,-0.45668543218080415,-0.5663940493982698
02-05-2025 13:55,0.16585363173834214,-0.3686347712395954,0.03609082606575815,0.47797124356477444,-0.5027492758539542,-0.062461530705535485,0.4740422964641883,0.0524228189737197,0.8429788247007106
02-05-2025 14:00,0.024038275850315847,0.2630277989070329,-0.058860736197447215,0.11429639062412392,-0.8047516275213679,0.25667283457234485,0.6563197594481714,-0.01866909877299401,-0.12740359538790355
02-05-2025 14:05,0.5950799457340618,-0.37606826282554906,-0.23778542269766503,0.7262256049952199,-0.6945303789780446,-0.4619823620766843,-0.252422201807857,-0.9102699931995927,0.028304664707274264
02-05-2025 14:10,-0.5145760856768863,-0.3955767531319894,0.313665042290006,-0.14431686077334505,-0.28965543147485295,-0.22605546792036713,-0.6692901350652938,-0.8107813419771415,0.5485485007048511
02-05-2025 14:15,0.999906808070045,0.9999469225051218,0.9997775987523619,0.5194490507931275,-0.44723748054584794,0.10313155055884596,-0.5335737131963916,-0.8884021537705618,0.7254171209564875
02-05-2025 14:20,0.9996422040130056,0.9999243290874166,0.9993313529644451,0.74382392080457,-0.7971181361454037,-0.39705615931558524,0.710877153556939,-0.5755731494592142,-0.49515136002779264
02-05-2025 14:25,0.999391522957555,0.9998173943554538,0.9996518772211529,0.4425684601184299,-0.5076142482292966,-0.7194580205721612,0.7523489936636115,-0.8616845785762176,-0.7029343978011323
02-05-2025 14:30,-0.5364736061582887,-0.8965413624155992,0.7299809828581776,0.1528574584250714,-0.8340533122954928,-0.1902012055360853,0.8625831772607587,-0.9378618539281317,-0.8256774310920084
02-05-2025 14:35,0.5127250901759572,-0.4954848446029348,-0.30899014130962216,0.6334317181246477,-0.8070770818136463,-0.7965343576818059,0.6223106058848572,-0.5413496170758249,-0.24795772174725658
02-05-2025 14:40,0.5152119170349176,0.06898039822217085,0.047864451616103525,0.9165179515073401,-0.8661277018793571,-0.7949749575697672,0.769883112829838,-0.882542342103781,-0.7077970015704329
02-05-2025 14:45,0.2443088814783872,-0.01813584307587823,-0.42300051659258187,0.6535396165840954,-0.407724353884725,-0.36310492758968527,-0.005359284185159896,-0.08551857184804076,-0.49195263751691076
02-05-2025 14:50,0.8049319640578044,-0.5309003037568105,-0.7035765499959254,0.7271517293039313,-0.41879651062020357,0.023575783215835776,0.611634167853598,-0.502973371225522,-0.8651491416513983
02-05-2025 14:55,0.9998178192354772,0.9998486316726068,0.9995981779656762,0.44013567049750485,-0.44178511209219234,-0.2625827600355875,-0.2257274774685289,-0.7357595749207181,0.1545250894272433
02-05-2025 15:00,0.9311341461436944,-0.6963477196811894,-0.606306321393517,0.8401124952182005,0.045322547123505474,0.2957846175902187,-0.8169498170752307,-0.9353946744763333,0.8816936430261464
02-05-2025 15:05,-0.2601326024337862,-0.30147125545489317,-0.23375347957450482,0.9104427918545714,-0.39725626916069595,-0.12340878427262855,0.9446140000835189,-0.8695581349838079,-0.818081822857498
