last_traded_time,n_buy_corr,n_sell_corr,n_tb_ts,ce_buy_corr,ce_sell_corr,ce_tb_ts,pe_buy_corr,pe_sell_corr,pe_tb_ts
02-03-2025 09:15,0.1861536985518939,-0.24775529140261474,0.6675727628116754,-0.357768642018558,-0.6228909347274414,0.8527407779931845,-0.06992255776692662,-0.26709445127434217,0.7488622683900591
02-03-2025 09:20,0.2591269236879095,-0.29926899505581345,0.7195530189324132,0.5937054429653601,-0.004065831456469466,0.6671735551884644,-0.00715451841143601,-0.5821925968812343,0.33275421982763126
02-03-2025 09:25,0.2063983617140829,0.5938451739551541,0.5625420777020158,0.9049143457669364,-0.46084831724213093,-0.3539845558624003,0.05883500030485951,-0.858658547491732,0.391643714514694
02-03-2025 09:30,0.20354593389838596,-0.48571895810729776,0.23196465457559107,0.8757605842273669,-0.8805957251227369,-0.8733223575831123,0.7457283327639266,-0.3469454038061335,0.045897647810422035
02-03-2025 09:35,-0.13745837087223775,-0.8377106513530814,0.38641630426269014,-0.3525895869354693,-0.8014407255994533,0.6760753870345918,-0.07381828786087924,-0.09427789965214295,-0.5949852504114835
02-03-2025 09:40,-7.402028300514662e-05,-0.5800498393582909,0.4993717451933546,0.7604912864340461,-0.8163803273812159,-0.48153324623367766,0.9296909248080115,-0.697698250603187,-0.5814041993460685
02-03-2025 09:45,0.1872311177214381,-0.5411668983819544,0.5163569915655846,-0.2971768500358745,-0.7588565086045275,0.7373951734544854,0.7856693254787803,-0.5297579943470196,-0.565616459010903
02-03-2025 09:50,-0.028988001276319023,-0.1526064847860287,-0.7249138657015958,0.7985711857894622,0.3458839718576446,0.3667571995704831,0.4652565442800272,0.1514734926577039,0.43945815882161116
02-03-2025 09:55,0.7246806110276738,0.21211961379366162,0.12759941224902405,0.5699326259818402,-0.44992219662706806,-0.3563660604081005,0.27676798240395534,-0.40953320393566295,0.46249913473813886
02-03-2025 10:00,0.5007737737449619,-0.2142287764644531,0.025080011778863886,0.7639891226621254,-0.05036159069603091,0.08151620321505597,0.19748578671703995,-0.5955459226559923,0.12436617828422049
02-03-2025 10:05,0.47553750501507963,-0.10823232195535129,-0.15824552671392794,0.49033532969154914,-0.27826737830754067,-0.6027647080164064,-0.05784053721916975,-0.6107242397883735,0.4006657818073219
02-03-2025 10:10,0.26324537247600205,-0.5966529336967817,-0.610995761391555,0.9265886436313876,-0.7707787134699329,-0.7922593450956211,0.46726316928188333,-0.7242772797473703,-0.6366625915177273
02-03-2025 10:15,-0.23580622578919616,-0.2945760890481363,0.07178327784942738,0.2557121888720087,-0.23515166888692599,0.6326643920795598,0.46963497270750065,-0.40662317949716886,-0.6189423947960521
02-03-2025 10:20,0.8575184045059978,-0.7703835752429701,-0.6952109624588957,0.7885253162272651,-0.9259024871926517,-0.6137704455057998,0.8207872030578429,-0.8904885910895463,-0.6343785922821278
02-03-2025 10:25,-0.03656914689761497,-0.5965989226136615,0.31022362610602006,0.6887034160044673,-0.5855549688710141,-0.2001468531413325,0.8204322629703522,-0.4993676790122024,-0.392490986075652
02-03-2025 10:30,0.999620049169602,0.9999315514831004,0.9995703030905746,0.26527655240602543,-0.6872638436995734,0.2684102187639298,0.6823327661367192,0.34081417282665283,0.6050535109568197
02-03-2025 10:35,0.9998454626521341,0.9998617349692532,0.9996626548443394,0.34394699655990574,-0.45619163790581185,0.1812147710904217,0.8516511809939294,-0.6167799765013782,-0.7371828857709085
02-03-2025 10:40,0.8522653571180032,-0.9407495502544921,-0.8571242082126816,0.799300540699821,-0.9289254421331885,-0.7098559184580157,0.8431550030535961,-0.8303370016692593,-0.6635286662863962
