last_traded_time,PC1,PC2,Hotelling_T2,control_limit
05-11-2024 09:45,0.40609709865099547,-0.9452077855532103,0.7317652050914094,4.870845064596479
05-11-2024 09:50,-1.0069333057288457,-0.30581588301263946,0.5525361706330224,4.870845064596479
05-11-2024 09:55,-0.03288214957220845,0.9891360615281752,0.7156367462944005,4.870845064596479
05-11-2024 10:00,-0.30544162450241696,-0.9338552310693224,0.6819720999948055,4.870845064596479
05-11-2024 10:05,0.47540485754994194,-0.23275777466607941,0.14752550912883244,4.870845064596479
05-11-2024 10:10,0.22939782816675622,0.2973725191786868,0.08976458540329639,4.870845064596479
05-11-2024 10:15,0.1578750854801899,0.14378922420298337,0.027014236054531217,4.870845064596479
05-11-2024 10:20,-0.04992498054801711,-0.1793021012796966,0.024688631671333342,4.870845064596479
05-11-2024 10:25,-1.3438387321319103,-0.610567780966356,1.1348596194963572,4.870845064596479
05-11-2024 10:30,0.8808428617535854,-0.8963723497039598,0.957789267328567,4.870845064596479
05-11-2024 10:35,0.06252987311983985,0.8470065943337892,0.5262405960565189,4.870845064596479
05-11-2024 10:40,1.3017480040879765,0.20922061899276564,0.8411984038447398,4.870845064596479
05-11-2024 10:45,-1.1683220738889382,0.9345334302082603,1.2901693287944607,4.870845064596479
05-11-2024 10:50,1.5216841158849765,-1.1471982288208222,2.0676715088225137,4.870845064596479
05-11-2024 10:55,0.22078249726583807,0.6594995569637176,0.34118143832182585,4.870845064596479
05-11-2024 11:00,-0.46024840328333483,-1.776298995996219,2.4073674215411556,4.870845064596479
05-11-2024 11:05,0.47000404609277063,-0.6481355899808121,0.4125317788023336,4.870845064596479
05-11-2024 11:10,-0.022568867391140942,-1.3569706009446088,1.3461283347623987,4.870845064596479
05-11-2024 11:15,-1.3490179857255415,-0.8801973122575123,1.4353143576183216,4.870845064596479
05-11-2024 11:20,1.3182544456712253,-2.542106311148166,5.553253544114939,4.870845064596479
05-11-2024 11:25,-0.18159442485516036,-1.0610817021368024,0.8386809417172422,4.870845064596479
05-11-2024 11:30,-0.2844727054737523,0.03342382709508735,0.039460831312235684,4.870845064596479
05-11-2024 11:35,2.3839262960239,-1.370665561663033,4.087062768523664,4.870845064596479
05-11-2024 11:40,1.0171933535991886,-1.1437164896957241,1.4501969817890537,4.870845064596479
05-11-2024 11:45,-2.1848414432885086,-1.1415576806989978,3.2320181188556765,4.870845064596479
05-11-2024 11:50,0.007137009525069225,1.2540538240322057,1.1494991431157495,4.870845064596479
05-11-2024 11:55,0.4090626887977487,-0.6278295991305906,0.3680117424015832,4.870845064596479
05-11-2024 12:00,0.22358971995624663,0.45656740381832517,0.17623512897371646,4.870845064596479
05-11-2024 12:05,0.3246756945441285,-0.6754453993421926,0.3838018547753001,4.870845064596479
05-11-2024 12:10,-0.22612695459326548,-0.2018493056604166,0.05419771541184802,4.870845064596479
05-11-2024 12:15,-1.2798251106410694,0.7255478021981562,1.166945759349883,4.870845064596479
