last_traded_time,PC1,PC2,Hotelling_T2,control_limit
05-11-2024 09:45,-1.1316756622919184,-0.03373140545393634,0.6700718048975469,5.091737843523017
05-11-2024 09:50,1.7690198882490558,-1.4898464250899595,3.5368519954213777,5.091737843523017
05-11-2024 09:55,0.8215760151277104,1.9624885025405876,3.652649290462419,5.091737843523017
05-11-2024 10:00,0.3556149923441464,-1.7065697082965112,2.561515264204796,5.091737843523017
05-11-2024 10:05,-0.7574057844813866,0.7399387341918722,0.7688388701441856,5.091737843523017
05-11-2024 10:10,0.627865424289687,0.4326502838586956,0.36634654096932034,5.091737843523017
05-11-2024 10:15,0.21653288185809627,0.5367654513029961,0.2713662921967646,5.091737843523017
05-11-2024 10:20,0.22227591397817997,0.39531365160836707,0.15971341523073762,5.091737843523017
05-11-2024 10:25,1.5045796721766087,-0.8766233810551672,1.8411572240593854,5.091737843523017
05-11-2024 10:30,-1.6066232487809076,0.15211388908975246,1.3683950506962927,5.091737843523017
05-11-2024 10:35,0.9723287297385943,0.9650884357535582,1.2919941960268269,5.091737843523017
05-11-2024 10:40,-1.5983424470787229,2.052875286051215,4.945683344709566,5.091737843523017
05-11-2024 10:45,2.3625679360928067,0.7816061035378941,3.4396263399057534,5.091737843523017
05-11-2024 10:50,-2.392060572969916,0.08127187549940014,2.995096506536574,5.091737843523017
05-11-2024 10:55,0.30258489541702643,1.1149388688032402,1.1129629770116776,5.091737843523017
05-11-2024 11:00,-0.6850544703975684,-1.2745106840801508,1.637018104675293,5.091737843523017
05-11-2024 11:05,-0.6804777209336128,-0.09584723293858768,0.24979214421629392,5.091737843523017
05-11-2024 11:10,-0.9966634168339458,-0.5087155433060733,0.740712834342358,5.091737843523017
05-11-2024 11:15,1.2040076524254348,-2.1919910829511102,4.874330399172192,5.091737843523017
05-11-2024 11:20,-2.5897563666541723,-1.9753547390416402,6.847404139731621,5.091737843523017
05-11-2024 11:25,0.6298742205283681,-1.435322558734966,1.972498345061828,5.091737843523017
05-11-2024 11:30,0.5688216415205678,0.2050332378405766,0.20506343130179835,5.091737843523017
05-11-2024 11:35,-3.4053519436248187,0.19155230790597186,6.089994534536836,5.091737843523017
05-11-2024 11:40,-1.362540364490691,-0.8666254666369378,1.6134588254303561,5.091737843523017
05-11-2024 11:45,1.7899597444115136,-1.128623212222966,2.765343095438157,5.091737843523017
05-11-2024 11:50,0.7304283174756729,2.079576918233249,3.9842672331775737,5.091737843523017
05-11-2024 11:55,-0.06719231509479376,-0.551331072348376,0.26280908494343685,5.091737843523017
05-11-2024 12:00,0.17295896762518592,0.8244263120402441,0.5980052412480582,5.091737843523017
05-11-2024 12:05,-0.25616792979090103,-0.7230350434485984,0.4822230142135008,5.091737843523017
05-11-2024 12:10,0.3885112019920383,0.28445577124765065,0.14819047843696623,5.091737843523017
05-11-2024 12:15,2.057825010518235,0.5721001555419387,2.492833951378041,5.091737843523017
05-11-2024 12:20,-2.309248437628617,0.5039456527601172,3.0036379948650884,5.091737843523017
05-11-2024 12:25,1.4086335217493189,-0.2549560909290425,1.0923682096385134,5.091737843523017
05-11-2024 12:30,0.8642122626430343,-0.09438167120802712,0.3978314267286326,5.091737843523017
05-11-2024 12:35,0.6024285954339801,0.0868892387946796,0.19607672830781733,5.091737843523017
05-11-2024 12:40,0.2659531954567087,1.2444346411400442,1.3638716706824652,5.091737843523017
