last_traded_time,PC1,PC2,Hotelling_T2,control_limit
05-11-2024 09:45,1.3182915308300525,-1.0174237788630203,1.3765246967921498,6.4338251170722485
05-11-2024 09:50,-2.7011593572117603,-0.7006213324255137,3.597966996374959,6.4338251170722485
05-11-2024 09:55,0.22325217737051603,0.6385588120270661,0.25338636847198986,6.4338251170722485
05-11-2024 10:00,-1.2388423825541153,-0.867575618594122,1.1242583046607653,6.4338251170722485
05-11-2024 10:05,1.4589630000167888,0.05445490048713926,0.9703062219256388,6.4338251170722485
05-11-2024 10:10,-0.4947687191830818,0.7587349161907271,0.4371107726274837,6.4338251170722485
05-11-2024 10:15,-0.14319050583138535,-0.506197313871574,0.1543062201518821,6.4338251170722485
05-11-2024 10:20,0.1576814763798483,-0.052501717291768744,0.01287392454214829,6.4338251170722485
05-11-2024 10:25,-1.919687139378434,-1.3207103503135755,2.663882277017536,6.4338251170722485
05-11-2024 10:30,1.776922649285647,-1.0678824139543697,2.0820438849748597,6.4338251170722485
05-11-2024 10:35,0.4198356516318644,3.43265231879047,6.746983871792998,6.4338251170722485
05-11-2024 10:40,2.2537431202007876,-0.8604604423584471,2.730320007224455,6.4338251170722485
05-11-2024 10:45,-1.111041501556728,1.5089720201769867,1.8500364534431428,6.4338251170722485
