last_traded_time,PC1,PC2,Hotelling_T2,control_limit
05-11-2024 09:45,1.0436804932460655,-0.5687843592203067,0.755871447054432,4.992632886671726
05-11-2024 09:50,-1.754037408103516,-0.19229403447559168,1.5506481927504792,4.992632886671726
05-11-2024 09:55,-0.08619570819645492,1.7109324303586988,1.9544956781151663,4.992632886671726
05-11-2024 10:00,-0.5883759776701928,-0.6952359441634625,0.4938242776455087,4.992632886671726
05-11-2024 10:05,0.9414520828431641,0.3420722636044617,0.5175978175888143,4.992632886671726
05-11-2024 10:10,-0.25428434346449685,1.2905708414727428,1.1420460919207265,4.992632886671726
05-11-2024 10:15,0.13700800651081027,0.7187929328590149,0.35362626734732916,4.992632886671726
05-11-2024 10:20,-0.010492016221452617,0.4372314516520166,0.12745540594493662,4.992632886671726
05-11-2024 10:25,-1.5299550701114495,-0.878314564931598,1.6751120561085764,4.992632886671726
05-11-2024 10:30,1.5710551919717428,-0.21477362797673583,1.2549659555927477,4.992632886671726
05-11-2024 10:35,-0.5186271475238731,1.9668329450546018,2.7114186176918027,4.992632886671726
05-11-2024 10:40,2.108842131215269,0.8948570409438016,2.739452866512062,4.992632886671726
05-11-2024 10:45,-1.772610592101999,1.8118901247182884,3.746321823075553,4.992632886671726
05-11-2024 10:50,2.328135404565443,-1.1423230012944157,3.5580221942770787,4.992632886671726
05-11-2024 10:55,0.24491748395196014,1.080797724797204,0.8082155838880324,4.992632886671726
05-11-2024 11:00,0.3376328638248353,-1.4722145854300217,1.5009553370119155,4.992632886671726
05-11-2024 11:05,0.7080653434709662,-0.01747434030398632,0.24887452088806203,4.992632886671726
05-11-2024 11:10,0.8251991723704535,-1.3080447279887968,1.4779861019581144,4.992632886671726
05-11-2024 11:15,-1.510614715255051,-1.303369321348863,2.2639412460653414,4.992632886671726
05-11-2024 11:20,1.8641279387792355,-2.543525962327641,6.035007953523875,4.992632886671726
05-11-2024 11:25,-0.8376713375834212,0.09474236041307384,0.35401920699242195,4.992632886671726
05-11-2024 11:30,-0.31566263857271876,0.8633948627804674,0.5462073250787894,4.992632886671726
05-11-2024 11:35,3.251753848666911,-1.262672458240161,6.307122269892762,4.992632886671726
05-11-2024 11:40,1.1603090546251513,-0.7585528761872812,1.0512293307606375,4.992632886671726
05-11-2024 11:45,-1.9633702986782124,-1.225491737615637,2.9128309276318447,4.992632886671726
05-11-2024 11:50,0.1373532290774841,1.9188041398916844,2.4629964893682446,4.992632886671726
05-11-2024 11:55,0.08103413163315935,0.09261583609554068,0.008973339549291776,4.992632886671726
05-11-2024 12:00,0.18525378429795475,0.6461013778344851,0.29521797818825046,4.992632886671726
05-11-2024 12:05,0.25164724401112115,-0.1521697688603249,0.04684106253233194,4.992632886671726
05-11-2024 12:10,-0.16860183797183914,0.4216294152951676,0.13257024463835446,4.992632886671726
05-11-2024 12:15,-1.6122049248316261,0.7837974987700038,1.69860490669988,4.992632886671726
05-11-2024 12:20,2.37141875279446,-0.2402924532032055,2.8277781381457268,4.992632886671726
05-11-2024 12:25,-1.241395681053285,0.2917880236078438,0.8211011396405233,4.992632886671726
05-11-2024 12:30,-0.6985863688843583,-0.2602370543722922,0.2871899213535647,4.992632886671726
05-11-2024 12:35,-0.2779423807458899,0.5940954185225394,0.27352995075421294,4.992632886671726
05-11-2024 12:40,0.2671932925003288,1.371457124552678,1.2888800405569778,4.992632886671726
05-11-2024 12:45,-2.0039396520949695,-0.22296993615243615,2.02494102332719,4.992632886671726
05-11-2024 12:50,1.059647975601854,-0.8434848339762551,1.0310685444290195,4.992632886671726
05-11-2024 12:55,0.5287323198876226,2.765290653301158,5.234677718347315,4.992632886671726
05-11-2024 13:00,-0.8996027491736401,0.033095708034825075,0.4021324371919083,4.992632886671726
05-11-2024 13:05,1.286591895195964,-1.4266246210798212,2.1773728577683955,4.992632886671726
05-11-2024 13:10,-1.3983915432559046,0.6220413990226159,1.2277827569000195,4.992632886671726
05-11-2024 13:15,0.9988212571797841,-0.554027133883657,0.69938340877601,4.992632886671726
05-11-2024 13:20,-4.247310506727389,-3.4699542305504236,16.97170954651577,4.992632886671726
