last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
12-11-2024 13:10,-13.4,48425,-75,-400,-13.75,-12.25,17925,-11375,YES,425,Y,-2.01,-0.55,706925,275,0,-0.35,-0.35,32600,16375,N,3600,N,-0.3,16.4,152775,-100,50,14.2,14.45,20575,4775,N,-4825,YES,0.92,-80.3,34485,-30,90,-72.7,-74,10500,-14895,YES,12870,N,-8.25
12-11-2024 13:15,-28.65,135675,450,-75,-32.6,-29.85,16750,2300,N,12250,N,-7.03,-3.6,1737525,-2050,775,-3.7,-3.75,34650,-62275,YES,-45750,Y,-0.81,29,213825,75,200,28.25,28.5,25175,-5450,Y,-6775,YES,1.61,-109.5,79725,45,0,-93.5,-94.45,12105,-1890,N,-2115,Y,-24.46
12-11-2024 13:20,17.95,87850,-275,50,18.6,18.35,20875,26825,Y,-6225,Y,-3.89,0.75,811275,550,3425,0.55,0.6,35850,10375,Y,-50,YES,-0.36,-15.5,127750,450,0,-16.35,-17,26125,2750,N,18275,Y,0.86,89.4,30540,-75,-105,89.95,87.1,9570,26160,Y,-21630,Y,-7.83
12-11-2024 13:25,-5.75,43450,375,50,-8.95,-7.6,18875,-11100,YES,30275,YES,-1.89,-1.2,606925,1200,-3700,-1.15,-1.15,40775,-8950,YES,17500,N,-0.27,10.5,117550,-100,-100,11.2,11.45,25325,-400,Y,-2700,YES,0.83,-4.6,22005,-30,-15,-5.9,-10.75,7755,885,YES,22065,YES,-5.13
12-11-2024 13:30,-30,55775,-350,50,-27.25,-26.95,18025,-24475,YES,-64425,Y,-2.57,-3.2,1011100,-1525,-350,-3.15,-3.2,45050,-34225,YES,59350,YES,-0.48,26.1,105600,0,-125,25.85,25.6,24325,-3600,Y,-6250,YES,0.81,-57.6,12285,-30,-30,-54.05,-48.75,7335,-930,YES,-4920,Y,-2.82
12-11-2024 13:35,-8.15,148100,-1725,50,-7,-8.45,27700,-38200,YES,-27925,YES,-7.57,-0.3,1316450,575,-1175,-0.4,-0.4,41500,40525,Y,-36125,Y,-0.66,5.1,153750,-200,0,3.75,3.65,25250,-2700,N,4675,N,1.31,-27.85,28410,345,-30,-23.1,-36.85,10395,6810,N,495,N,-7.43
12-11-2024 13:40,-11.25,169775,-1450,300,-7.1,-11.25,22450,-26300,N,3600,YES,-8.21,0.2,1064375,-600,1850,0.2,0.2,40625,-18750,YES,-6675,YES,-0.5,4.1,98600,-150,150,2.4,2.65,21400,-1100,N,-11025,YES,0.86,15.2,34140,45,0,15.85,18.5,11910,3900,N,6660,N,-8.62
12-11-2024 13:45,23.9,122475,-50,-50,23.3,20,22125,-4425,Y,40850,YES,-4.35,2.05,1276700,1175,-1825,2.25,2.25,38500,21050,Y,-26150,Y,-0.5,-18.2,97750,0,300,-20.85,-20.5,23675,-1200,Y,-825,N,0.69,41,42510,285,0,61.05,63.8,12675,-4995,YES,-5070,Y,-7.88
12-11-2024 13:50,12.9,49025,100,-325,13.3,15.45,17800,-33000,YES,11650,N,-1.82,1.5,720275,950,375,1.75,1.75,40550,48925,Y,800,YES,-0.29,-17.45,62850,-275,75,-16.3,-16.4,21125,-2325,Y,100,N,0.49,22.15,14460,-15,30,9.05,10.6,9045,435,N,2580,N,-3.06
12-11-2024 13:55,-7.7,53800,-50,75,-15.75,-11.25,21125,975,Y,4450,N,-1.65,-2.25,639050,1100,-1625,-2.3,-2.3,44975,15500,N,52775,YES,-0.24,13.1,48925,100,425,14.2,14.3,21375,3200,N,-2300,YES,0.33,-36.05,9375,-15,0,-33.3,-40.5,6825,15465,N,10155,N,-1.72
