last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price
17-12-2024 11:55,-22.95,53825,0,-1700,-20.95,-21.9,25375,725,1825,-1.15,-4.2,1263925,-1425,1250,-3.85,-3.85,39975,-31075,39200,-0.5,18.7,278500,125,275,16.85,16.9,31200,-11025,-20950,1.06,-48.1,22965,-60,90,-41.8,-36,7560,1440,1740,-4.64
17-12-2024 12:00,23.85,95475,-350,-25,25.7,23.95,15500,25575,25975,-2.38,4.1,1954525,1325,-3025,3.6,3.6,38525,43550,-75575,-0.81,-13.65,236575,50,-225,-13.6,-13.9,30275,-6600,0,1.02,69.95,33525,45,-60,56.5,62.65,9240,7830,-4635,-7.28
17-12-2024 12:05,-12.1,68200,0,0,-12.55,-12.1,17650,-1125,-425,-1.34,-3.7,1017775,775,4075,-3.95,-3.85,30700,20200,60825,-0.38,12.35,112725,0,25,11.35,11.05,22775,6775,6075,0.43,-44.1,15435,0,0,-50.75,-50,7785,4605,15495,-2.84
17-12-2024 12:10,-8.5,39000,100,-25,-8.1,-8.6,15400,975,8875,-0.78,-1.9,854700,-10875,275,-1.8,-1.8,37325,-25575,78750,-0.33,5.15,88275,-50,100,3.9,3.9,27550,-2000,-4750,0.35,-24.45,11595,-105,105,-13.9,-14.15,6585,4755,675,-2.3
17-12-2024 12:15,-14.3,105350,25,-225,-12.2,-10.95,15600,3200,1975,-2.42,-4.25,1548775,-6250,-2625,-4.4,-4.4,37525,-110250,54375,-0.65,7.55,147025,-150,0,7.6,7.95,20850,1112225,3900,0.6,-52.6,29280,45,7050,-52.4,-56.3,7380,-7920,9945,-6.48
17-12-2024 12:20,9.5,78075,-125,75,15.4,12.85,14775,10125,-4375,-1.73,1.05,1266775,-350,125,1.1,1.15,40700,89025,-17250,-0.54,-6.85,194675,-50,-400,-7.35,-7.3,25775,-5275,-2050,0.8,40.05,57105,0,-7005,29.25,34.8,9930,25155,-3705,-12.89
17-12-2024 12:25,55,97375,50,-25,55.3,54.5,14700,15475,-61700,-1.2,12,2084100,950,-2150,11.9,11.95,32600,-4575,-65400,-0.67,-43.35,303300,100,-100,-43.45,-43.5,27150,-19450,8425,0.87,143.25,24165,15,0,142.35,137.95,6795,4725,-9450,-3.36
17-12-2024 12:30,12.3,88975,575,250,14.8,12.3,16650,5225,25350,-0.58,4.15,2677400,0,675,3.6,3.65,37250,-32925,-3525,-0.56,-8,205000,1000,-25,-6.3,-6.75,25175,2300,-7350,0.39,55.1,30000,120,30,52.2,44.25,8610,8760,4680,-2.56
17-12-2024 12:35,-44.6,79300,25,625,-45.65,-46,16725,-9275,34300,-0.76,-12.45,2139350,1825,600,-12.5,-12.5,37075,22800,124500,-0.56,23.65,194550,-425,50,25.45,25.75,20700,9625,26175,0.43,-114,18660,-15,-480,-113.75,-109.45,6765,1545,5460,-1.89
17-12-2024 12:40,-13.6,35675,-200,0,-4.55,-7.2,15225,-2950,9725,-0.49,-2.75,1148750,800,1325,-2.75,-2.7,39625,-7525,44100,-0.35,8.35,304350,-50,150,7.8,7.7,23950,8700,-13525,0.81,-11.15,10395,-15,-15,-20.2,-25.45,7140,1755,-1875,-1.33
17-12-2024 12:45,2.1,34600,-225,125,6.05,0.25,14800,2400,-800,-0.55,-0.4,1440975,250,2225,-0.25,-0.25,47450,48025,-3875,-0.48,2.3,137300,-75,-75,0.65,0.7,26875,3675,-1600,0.41,12.2,7635,60,-75,8.1,9.35,6420,-22395,5820,-1.03
17-12-2024 12:50,23,31525,100,25,20.55,20.15,17025,49700,3350,-0.35,1.55,1306925,1225,-2350,1.55,1.55,45275,-3975,30475,-0.4,-19.35,144150,225,-200,-19.95,-19.95,25575,-7875,7475,0.34,69.55,22215,-30,-60,66.15,66.7,6150,-3825,-180,-2.28
17-12-2024 12:55,9.9,45350,325,-200,10.65,7.8,15850,4900,-38250,-0.39,1.35,1114075,-1050,1325,1.55,1.55,32600,61625,4950,-0.32,-5.2,138175,275,400,-4.9,-4.6,16000,-2200,5200,0.28,26.85,12225,0,-30,31.05,24.7,4905,915,-4860,-0.85
17-12-2024 13:00,-36.9,54625,-650,0,-36.4,-34.9,17625,-36225,11225,-0.65,-6.65,1752025,-675,3200,-7,-7,40625,-84200,71475,-0.57,25.75,197100,0,75,26,26,28775,10400,-8375,0.48,-75,11895,30,30,-74.35,-73.05,6135,-4845,26190,-0.96
17-12-2024 13:05,4,61800,0,100,3.65,2,30100,-15300,-1575,-0.83,-0.85,905825,1700,2850,-0.8,-0.8,41225,14400,25350,-0.3,-4.9,98850,-200,-525,-4.8,-4.85,26500,3600,7500,0.27,-24.85,6240,-135,-90,-17.3,-19.55,5175,2970,3810,-0.69
17-12-2024 13:10,-28.05,38500,100,-100,-31.4,-31.35,12350,-12000,7175,-0.63,-6,1844225,-1850,0,-5.95,-5.95,40375,-110025,-28900,-0.69,24.15,188475,300,50,24.25,24.4,27625,-5650,-6250,0.58,-77.6,13275,30,15,-59.1,-59.8,6645,-12180,-750,-1.73
17-12-2024 13:15,-5.45,102500,25,50,-7.2,-9,17450,-25175,-3275,-2,0.25,1577075,1000,1750,0.25,0.3,37000,63000,-20950,-0.59,8.65,195325,625,-75,7.8,7.65,27950,6400,-350,0.71,-18.2,31965,-15,-75,-13.7,-16.05,7725,-2430,9240,-5.41
17-12-2024 13:20,16.25,29775,-25,0,16.35,16.25,13425,14375,7125,-0.54,1.7,1022775,-5100,-3275,1.55,1.45,38500,91150,-12650,-0.37,-13.7,149100,-25,-350,-13.8,-13.8,27975,-3100,-4275,0.52,60.15,6735,-15,0,49.5,44.6,8085,9360,-135,-0.94
17-12-2024 13:25,-31,156225,-450,-650,-31,-31.8,16400,-59150,7050,-3.28,-5.15,1891325,-3350,400,-4.75,-4.8,44850,-60375,22600,-0.72,25.35,167550,100,1800,27.05,27.15,30675,3525,-14050,0.64,-70.25,13860,15,690,-70.05,-75.5,6435,-2865,5625,-1.96
17-12-2024 13:30,7.65,108975,0,-50,7.7,8.9,20500,13350,4600,-2.34,1.55,1491425,2750,-25,1.5,1.55,40300,165600,-43200,-0.57,-8.25,184400,-50,125,-7.1,-7.35,26975,-1525,3625,0.76,12,67590,-225,-30,-1,-3.9,8895,-4185,3120,-12.73
17-12-2024 13:35,30.25,60025,75,250,28.4,30.05,15450,-5725,5500,-0.95,3.15,1516350,75,3225,2.9,2.95,53475,-22925,-33525,-0.52,-27.5,230025,-200,0,-26.5,-26.55,29425,-6300,5900,0.75,42.1,19935,0,30,59,59.1,8685,5685,-3330,-2.73
17-12-2024 13:40,-16,71200,150,-950,-13.65,-13.95,22600,-3175,850,-1.01,-3.8,1423700,100,175,-3.8,-3.75,46325,-23800,67000,-0.47,13.6,135050,-350,-400,12.65,12.25,30750,1225,725,0.38,-21.3,10575,90,75,-31.95,-18.5,6165,-3210,4875,-1.38
17-12-2024 13:45,10,54125,-50,350,11.05,9.15,11000,-34225,-1875,-0.81,1.65,1381050,-750,825,1.8,1.75,32425,14150,64075,-0.46,-5.4,197725,-350,-525,-6.55,-6.9,19100,6600,-4150,0.61,29.8,8850,-90,-60,40.75,32.5,5025,45,-2115,-1.08
17-12-2024 13:50,9.6,121700,-175,0,11.8,11.2,15250,25925,-10225,-1.6,0.6,1281200,650,550,0.7,0.75,36400,76400,-6275,-0.4,-15.55,209075,-325,-125,-16.05,-16.5,26400,-912475,-525,0.51,12.95,16155,0,-15,15.25,15.1,7230,21930,-23955,-1.69
17-12-2024 13:55,5.7,76275,325,0,4.4,4.25,26850,20850,-1550,-1.01,-0.1,1509700,4975,2825,0,0.1,41575,-13825,10500,-0.48,1.5,191700,50,775,0.95,1.2,24875,600,20700,0.49,7.05,10125,0,90,3.6,0.7,8085,3360,5385,-1.22
17-12-2024 14:00,-18.35,129025,50,200,-15,-18.45,16150,-13525,36750,-1.45,-2.85,1771300,1975,3300,-2.75,-2.7,39325,-39250,3275,-0.53,7.25,346500,-25,125,8.15,8.45,22700,-7400,0,0.81,-1.1,10755,0,45,-0.95,-7,6405,24465,9660,-1.03
17-12-2024 14:05,-19.45,45975,-100,-25,-19.15,-20.65,18000,850,-3425,-0.61,-1.8,1366725,-4700,-1175,-1.85,-1.9,43475,-49125,20650,-0.44,20.35,363450,-325,325,21.05,21.1,26775,1975,-28700,1.03,-47,14820,900,90,-52,-50,8880,-4935,1725,-1.72
17-12-2024 14:10,-3.8,102650,150,175,-4.4,-4.45,12525,-2000,-125,-1.73,0.75,1436875,4975,3950,0.65,0.7,30650,31375,-6825,-0.47,2.45,341525,-300,-125,0,-0.1,20725,-6150,5200,1.1,-11.45,17535,15,-15,-14.05,-5.5,7380,-2595,-1335,-2.34
17-12-2024 14:15,10.2,48175,-200,-175,8.55,7.1,14550,13450,13300,-0.76,0.4,1034625,2175,-50,0.5,0.55,36175,39675,-20925,-0.32,-7.2,154475,-50,25,-7.75,-7.75,24375,2550,2700,0.49,33.5,13905,-15,15,34,33.5,6615,5595,-1035,-1.78
17-12-2024 14:20,-19.55,111425,0,-25,-25.85,-25.05,15375,-21825,100,-1.92,-1.9,1480000,2175,-1250,-1.75,-1.8,37250,-3225,-40200,-0.48,20.7,207700,0,-75,21.95,22.05,21475,-3125,-2650,0.72,-61.55,30180,-45,0,-76.1,-72.95,8520,-12240,-18720,-4.36
17-12-2024 14:25,-10,98225,775,225,-9.8,-7.4,21000,-17650,-3200,-1.83,-0.95,1648375,-6825,-3075,-0.8,-0.85,51500,-19875,38200,-0.53,14.9,227100,50,-175,14.1,14.05,31075,1200,-5900,0.88,-44.95,27255,255,45,-52.95,-42.05,7350,-13725,1635,-4.19
17-12-2024 14:30,15.2,108575,-800,0,15.3,13.55,17275,15100,5200,-1.86,1.45,1322150,1400,7250,1.7,1.75,43075,22000,-36125,-0.4,-14.65,244625,-125,75,-13.3,-13.6,19950,-5025,-1600,0.93,61.95,26175,-270,60,51.4,54.25,8130,7725,195,-3.7
17-12-2024 14:35,3.4,130650,-125,-25,1.1,3.1,16050,3675,6625,-2.16,-1.05,1236075,-1500,1100,-0.9,-0.9,41775,48600,-82675,-0.37,-7.1,147225,-50,-225,-4.95,-4.9,18575,-8675,11575,0.53,2.6,11565,105,-270,-0.8,8.15,5550,8040,-6255,-1.58
17-12-2024 14:40,-2.5,89075,125,225,1.1,1.2,17050,-32025,3175,-1.33,-0.7,995475,1600,-5800,-0.65,-0.65,46200,10325,54825,-0.3,2.4,76925,250,-850,1.2,0.75,18225,4225,-1000,0.27,19,10620,-30,30,14.55,5.05,6480,7215,2475,-1.4
17-12-2024 14:45,3.75,65300,50,675,4.2,3.5,15425,6200,-5475,-0.89,0.4,1261400,-3850,4750,0,0,57100,42250,-33175,-0.37,-10.3,105050,100,-25,-6.7,-6.55,21350,-225,1300,0.32,60.1,19530,0,-30,56.75,59.95,7740,-3720,-13905,-1.87
17-12-2024 14:50,-23.8,174575,-25,-200,-20.85,-22,24525,-18475,19150,-2.56,-3.65,1837625,-1225,-4875,-3.9,-3.95,43725,-152000,31450,-0.56,13.5,195100,100,375,12.25,12.4,20925,750,-3450,0.64,-25,16980,0,0,-38.75,-39,7905,-8355,-6825,-1.44
17-12-2024 14:55,16.15,113825,-25,6625,13.95,13.05,18325,5000,12875,-1.71,2.2,1371875,300,-3050,2.2,2.2,41150,69300,-47550,-0.41,-13.35,152375,150,175,-12.8,-12.75,19875,2550,-5750,0.51,60.95,22755,15,60,59.55,61.05,7710,-2385,23430,-1.68
17-12-2024 15:00,19.7,135700,800,-6250,19.45,19.5,17950,-6375,300,-1.43,1.75,2245275,4200,-7425,1.5,1.5,50425,29400,8425,-0.6,-13.35,227950,1500,-400,-11.75,-12,20800,9425,10400,0.56,-15.05,29685,30,0,-23.65,-20.05,8970,7695,3525,-1.73
17-12-2024 15:05,2.05,90875,0,-875,0.2,1.1,14750,8300,-14825,-0.9,0.5,1904875,-225,400,0.25,0.25,52850,-105425,27975,-0.49,-2.9,165550,-125,325,-2.6,-2.3,22075,-14175,2325,0.4,34,22110,-75,405,32.45,39,8745,-6630,-3225,-1.27
17-12-2024 15:10,-13.3,62675,275,-475,-14.05,-15,15375,-525,5175,-0.68,-1.9,1535350,375,-6800,-2.55,-2.6,49925,-67150,30375,-0.39,8.1,89425,125,25,8.8,8.85,20675,6200,-100,0.22,-71.3,18630,-720,-210,-73.2,-72.5,7635,-690,4035,-1.28
17-12-2024 15:15,2.55,115950,150,200,5.9,7.3,15500,-8825,20325,-1.21,-0.85,1589950,3725,-2500,-1,-1,44525,-156925,-168400,-0.39,-3.5,139850,-525,525,-3.7,-3.85,16075,-4675,5600,0.34,42.9,35010,90,-75,38.7,35.9,9330,-1260,23880,-2.17
17-12-2024 15:20,-10.7,127150,175,0,-15,-16.1,21325,575,33500,-1.39,-1.3,1827125,-2750,14550,-1.5,-1.45,40650,-71100,-116700,-0.46,9.95,135175,0,150,10.4,10.55,24700,-14475,-11700,0.33,-29.75,50010,0,225,-26.15,-28,12045,8010,-7455,-3.23
17-12-2024 15:25,-7.1,180825,1350,650,-12,-8.8,21575,-63900,-52425,-2.11,-1.8,1586750,-250,-2025,-1.9,-1.8,39600,-336400,-190325,-0.39,12.45,145875,75,275,9.7,11.05,25625,-335150,-17650,0.41,-35.3,46455,435,0,-49.8,-39.85,10470,-36195,-21705,-3.17
