last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price
09-12-2024 11:40,16.45,47250,150,-50,18.1,15.95,13325,-17050,YES,-6500,Y,1.16,3.7,1707625,-300,-1125,3.85,3.8,32900,-64225,YES,-102525,Y,0.31,-9.45,337475,-150,-775,-10,-10.1,27200,-10250,N,-1600,YES,-1.08,22,10425,-90,-15,17,22,6960,-5610,1485,2.19
09-12-2024 11:45,-13.5,25725,-125,-100,-14.05,-12.55,10750,2125,N,20950,YES,0.63,-3.4,1468900,450,1225,-3.25,-3.25,35600,47925,Y,87800,YES,0.27,7.15,349350,0,-425,6.7,6.65,27200,63775,YES,525,N,-1.13,-27,9195,105,-750,-36.1,-33.95,6615,645,3735,1.74
09-12-2024 11:50,-2.8,26525,50,-550,-3.65,-5.1,12500,7775,N,-725,Y,0.51,-1.35,1079200,75,-4200,-1.5,-1.5,32850,-3375,YES,36150,N,0.14,0.55,270375,175,175,0.8,0.9,24975,1000,Y,-5625,YES,-0.74,-34.15,15660,-45,420,-24.7,-27,6660,2505,3495,2.39
09-12-2024 11:55,4,20200,0,100,6.4,7.8,12275,-11625,YES,2800,N,0.43,0.1,1058950,-525,-1925,0.2,0.15,34525,22200,Y,59825,YES,0.16,-1.2,216700,275,-25,-1.2,-1.25,28275,13625,N,2050,N,-0.64,4.05,10620,15,-450,11.85,9.7,6870,60,3510,1.62
09-12-2024 12:00,-8.8,18700,-175,-75,-7.8,-9.8,11375,45200,Y,1000,Y,0.37,-5.3,1126175,650,725,-5.4,-5.25,32075,-95000,YES,46275,N,0.1,5.15,234850,-550,-25,6.4,6.35,27100,12675,N,-6150,YES,-0.62,-35,8265,45,30,-34,-32.45,6630,2415,2280,1.05
09-12-2024 12:05,-10.2,20950,75,-150,-10.65,-15.15,13100,5350,N,-450,Y,0.29,-4.6,1491725,650,-1900,-4.85,-4.95,35475,-74925,Y,-40725,Y,-0.02,6.15,398800,50,225,6.85,6.9,25825,-13150,Y,-29425,YES,-0.8,-11.05,12090,0,-30,-18.65,-17.25,8640,-615,300,1.21
09-12-2024 12:10,4.85,30750,-1725,-575,3,2.15,17150,93575,Y,-1875,Y,0.31,0.75,1408875,-650,800,0.6,0.6,30375,-30150,Y,33025,YES,-0.1,-2.85,375875,25,0,-1.7,-1.35,29925,4825,N,7925,Y,-0.56,20.75,7965,-30,15,18.8,20.15,6645,1560,-2715,0.77
09-12-2024 12:15,-1.7,18375,75,-75,-6.35,-2.8,12575,5450,N,-1350,N,0.24,-1.4,1187475,1125,-925,-1.45,-1.45,34350,5650,Y,35375,N,-0.01,2.1,251450,-125,-25,2.4,2.35,26675,22625,N,-10525,YES,-0.48,-20.05,9540,-285,345,-21.1,-30.75,7845,1140,810,1.17
09-12-2024 12:20,-7.5,9125,-75,0,-2.85,-4.9,13175,-5375,YES,1425,N,0.09,-0.9,894225,-1525,1000,-0.6,-0.5,32575,19150,N,35900,N,-0.06,0.7,200800,125,150,-0.05,-0.05,24225,-11825,Y,2500,N,-0.29,1,5220,15,-345,-0.8,5,5955,-75,-930,0.42
09-12-2024 12:25,7.35,11700,100,425,5.65,3.55,9150,-5000,N,-525,Y,0.13,-1.55,1034350,-275,-200,-1.2,-1.2,36125,5525,N,19750,N,-0.09,0.5,190975,200,50,0.55,0.6,24000,-3800,N,-5100,YES,-0.26,0,10275,60,-90,9.9,2.65,6660,4305,1695,0.64
09-12-2024 12:30,-27.7,102375,0,-200,-30,-27.75,17325,-17575,YES,-10700,Y,0.26,-9.1,2452350,350,-1375,-8.9,-8.95,31200,-6125,YES,-20925,Y,-0.51,20.55,594700,-175,-150,20.25,20.25,25925,4275,N,-44325,YES,-0.21,-70,27990,15,-105,-65,-67.65,7170,-2955,-420,0.67
09-12-2024 12:35,1.85,45275,175,-250,2.8,-1.2,14850,7875,Y,775,N,-0.2,-0.95,1422250,-450,-650,-1.35,-1.4,36575,-4775,N,-33825,Y,-0.35,-0.15,359475,25,0,-0.1,-0.45,26775,-4775,Y,13675,Y,0.08,5.05,14910,-15,15,4.95,0.2,7815,-930,3780,-0.09
09-12-2024 12:40,1.75,27675,-100,0,1.7,1.3,15550,-1875,YES,1050,N,-0.08,1.05,1024550,1700,750,0.7,0.85,33175,45350,Y,8900,YES,-0.24,-0.8,215575,150,25,-0.45,-0.25,23975,-6625,Y,25675,N,0.03,34.4,7485,15,75,25.35,30.55,8265,8790,-2670,0.15
09-12-2024 12:45,5.15,15275,325,75,5.15,9.65,10200,8600,N,6350,N,-0.01,3.35,950050,-375,-875,3.5,3.5,35950,9950,N,-8800,Y,-0.17,-6.75,204600,-100,225,-6.9,-6.9,30300,-575,N,7675,N,-0.06,14.7,10260,30,60,14.7,13.6,5595,1395,3765,0.35
09-12-2024 12:50,4.5,32375,-375,250,4.5,1.2,14075,-1750,YES,4675,N,0.09,-0.1,1219600,575,550,0,0.05,34600,-2750,YES,62525,YES,-0.17,0.75,175375,50,-25,0.25,0.3,30700,3625,N,-300,YES,-0.09,-2.3,6315,-15,60,1.1,5.65,5970,1860,2925,0.36
09-12-2024 12:55,9.95,21100,-75,75,8,8.65,10175,-2125,YES,-1150,Y,0.11,1.75,878500,-450,1775,1.8,1.75,39950,34725,Y,4950,N,-0.12,-7.5,149075,-150,-200,-7.1,-7.1,28350,7500,N,1625,N,-0.11,27.3,5550,30,-45,28.5,23.55,6750,-870,-855,0.41
09-12-2024 13:00,-24,68825,150,-25,-22.95,-20.1,15025,-8550,YES,-2975,Y,-0.13,-4.5,1326375,-425,-950,-4.65,-4.75,33100,-80125,YES,9950,N,-0.23,11.05,259175,0,75,11,11.1,26475,-4650,Y,-5750,YES,-0.12,-29.9,6225,60,-30,-29.9,-22.5,5685,660,-15,0.45
09-12-2024 13:05,24.95,19200,0,1900,23.9,24.5,9950,3800,N,2075,N,0.02,4.8,1109925,-725,-250,5.3,5.25,41625,36950,Y,-21400,Y,-0.18,-11.8,178300,0,-25,-12.45,-12.45,26800,-4050,N,15625,Y,-0.07,37.9,3660,-60,-15,32.6,22.85,5205,1080,-1755,0.19
09-12-2024 13:10,5.05,19275,25,-150,6.05,8.25,9725,5050,N,-5525,Y,0.11,2.45,1066175,-175,50,2.45,2.5,36750,-16000,YES,-20050,N,-0.13,-7,227375,50,-75,-6.75,-6.75,28525,-8600,Y,3800,N,-0.21,-6.9,3000,0,-45,-3.2,1.5,5535,3045,-435,0.23
09-12-2024 13:15,3,30900,-25,-950,2.1,3,13950,-4325,YES,1675,N,0.3,-1,1842750,1525,1000,-0.9,-0.85,34300,-30425,YES,30875,YES,-0.1,-0.95,238775,175,200,0.1,0.15,28800,30600,YES,1725,YES,-0.32,10.5,8190,15,900,14.8,11.55,5655,-5085,-1680,0.77
09-12-2024 13:20,-9,11800,0,0,-7.1,-7.7,11500,4800,N,-1150,Y,0.09,-3.85,1061625,-2925,400,-4.1,-4.05,42075,-25775,N,72300,YES,-0.1,5.65,203150,50,-275,5.75,5.8,25650,4400,N,-500,YES,-0.21,-25.75,4290,0,-765,-20.6,-17.3,6015,-3135,2100,0.29
09-12-2024 13:25,-12.8,9950,75,-50,-11.5,-8.25,12275,-3600,YES,3475,N,0.05,-2.7,1051450,-1825,-1775,-2.5,-2.7,39925,76975,Y,-1675,Y,-0.15,6.55,245900,100,-800,5.9,5.75,29825,3400,N,450,N,-0.15,-18.9,2580,-90,-105,-21.15,-29.65,4050,1635,2010,0.12
09-12-2024 13:30,11.85,6425,175,0,8.7,7.25,9125,-4500,YES,725,Y,0.03,2.1,634975,100,-800,2.2,2.2,32975,84200,N,28675,YES,-0.08,-4.85,123125,325,-225,-4.45,-4.5,27000,-6025,Y,4125,N,-0.09,17.35,2070,0,15,18.85,24.6,4035,-1290,345,0.12
09-12-2024 13:35,-14.15,11950,-50,-175,-14.15,-11.65,11900,-16625,YES,2425,N,0.01,-2.05,999800,450,800,-1.5,-1.5,36425,-5375,YES,14575,N,-0.15,7.25,225125,-200,-75,5.95,5.95,31775,-5475,N,-14250,YES,-0.08,-40.35,6870,45,0,-27.65,-29.5,5715,-1590,-990,0.17
09-12-2024 13:40,12,15575,-200,0,12,12,13000,2250,N,-475,Y,0.04,2.8,808125,-425,1700,2.75,2.85,35850,11750,N,-26350,Y,-0.11,-7.95,163925,50,-150,-7.5,-7.55,26250,2150,N,-300,N,-0.08,15,3165,-30,-30,24.4,13.7,5445,2895,-255,0.07
09-12-2024 13:45,-8,23800,-25,0,-6,-10.35,12525,-6375,YES,-650,Y,0.1,-3.1,787375,-1000,350,-3.55,-3.55,37000,-66550,YES,24925,YES,-0.09,9.6,168425,-400,300,9.45,9.6,27225,1125,Y,-6050,YES,-0.1,-49.95,3645,120,30,-45,-44,4980,-1710,735,0.14
09-12-2024 13:50,-3,14250,25,0,-3,-1.95,11175,-700,N,3400,N,-0.01,0.95,1217100,625,0,1,1.05,33075,8350,Y,-18350,Y,-0.19,-1.7,245300,50,-225,-1.45,-1.35,26700,3375,N,-5500,N,0,13.05,6660,165,-30,12.95,6.65,5415,-1365,2220,-0.03
09-12-2024 13:55,-1.15,4375,450,0,-5,-3.45,7425,-625,N,5350,N,0,-2.05,733825,225,2025,-1.9,-1.8,37675,-59650,YES,35950,YES,-0.11,4.35,125550,125,150,5.25,5.25,24750,-6300,Y,-5350,N,-0.02,-23.1,4020,45,0,-18.05,-13.15,6240,6855,4860,0
09-12-2024 14:00,-9,14625,-350,25,-8.2,-9.05,8325,-7925,YES,300,Y,-0.04,-2.3,1416125,1100,1000,-2.2,-2.1,48500,-41650,N,29250,N,-0.24,3.95,234575,-50,-400,4.2,4.35,27875,-6950,Y,-6025,YES,0.05,-16.45,16515,-300,0,-28.95,-27.85,6315,-14085,6780,-0.45
09-12-2024 14:05,9.15,58600,0,-25,6.3,5.6,16650,-13750,YES,-7025,Y,-0.45,2.95,2172525,-950,-625,3.1,3.05,42725,1375,Y,-62050,Y,-0.43,-5.45,581575,250,-100,-5.45,-5.45,24100,7500,N,-9700,YES,0.31,10,26505,15,0,15.45,21.85,6570,-3750,1305,-1.69
09-12-2024 14:10,-21.15,15200,0,-825,-15.65,-16.15,9750,-7050,N,12575,N,-0.04,-4.75,1409025,-2450,-1800,-4.6,-4.7,36775,53250,Y,28400,YES,-0.21,12.85,428075,300,150,12.15,12.35,28575,2575,Y,-14575,YES,0.11,-28.55,10590,0,30,-21.45,-26,7950,1170,885,-0.15
09-12-2024 14:15,3.15,16275,25,200,3.7,-0.55,13175,-6900,N,-150,Y,-0.1,0.8,868925,1075,725,0.75,0.85,40375,-26625,YES,-2525,Y,-0.15,-3.45,150900,-100,0,-2.65,-2.65,22550,-4450,Y,15075,Y,0.07,31.05,9045,-270,-30,17.4,21.6,9450,1365,-135,-0.16
09-12-2024 14:20,-8.45,20300,1275,-225,-10.45,-8.25,11575,-925,N,-1950,Y,-0.18,-3,1531800,1525,-2325,-2.9,-2.95,42650,-29675,YES,45450,YES,-0.31,7.25,229925,25,400,7.2,7.2,22750,975,N,-8300,YES,0.18,-53.5,8370,0,30,-39.75,-39.3,5670,735,60,-0.42
09-12-2024 14:25,-7,40700,-1150,-225,-7,-5.6,17875,4600,N,-1850,N,-0.44,-2.1,1808075,-775,-175,-1.6,-1.6,41425,-53750,YES,-69800,Y,-0.38,2.65,328400,-250,-50,1.15,1.05,23150,6775,N,-10775,YES,0.29,-27.95,20460,15,60,-17.1,-16.15,6615,-7170,60,-1.7
09-12-2024 14:30,16.2,58450,175,175,16.35,18.35,22550,-3725,YES,5000,N,-0.52,4.2,1248200,-700,150,4.15,4.15,35925,86550,Y,-89250,Y,-0.25,-12.15,340050,-50,75,-11.85,-11.9,27675,-6850,Y,9000,N,0.25,22,40785,-300,15,25,30.95,8760,5430,390,-3.9
09-12-2024 14:35,2.15,46700,300,-150,2.75,-0.15,15575,1625,N,-2575,Y,-0.39,-0.35,1167700,1250,-2750,-0.35,-0.4,45850,200,YES,13775,YES,-0.21,-1.4,182475,-600,0,-2,-2.1,22850,-3675,N,24075,N,0.08,-2.85,9300,15,30,-3.45,-2.55,6630,-1710,-2205,-0.45
09-12-2024 14:40,3.1,22725,-50,-525,2.8,3,13150,-7325,YES,-51350,Y,-0.09,-0.45,1252775,-350,2975,-0.45,-0.45,46575,-66025,YES,70325,YES,-0.19,-1.55,192375,-100,1300,-0.95,-1.2,25425,8325,N,-12500,YES,0.03,-30.05,7020,15,-30,-31.8,-27.05,5880,-480,4590,-0.41
09-12-2024 14:45,11.95,88275,350,150,13,12.1,17550,-725,N,-5825,YES,0.1,3.4,1762300,-550,-2000,3.4,3.3,39950,66300,Y,-71350,Y,-0.22,-8.85,307850,0,75,-8.7,-8.55,25525,-11000,Y,11500,Y,-0.07,28.05,10755,-90,-15,26.3,24.1,10095,3930,720,-0.67
09-12-2024 14:50,-8.05,42650,-425,425,-11.9,-13.3,14375,-6800,YES,-1225,N,-0.13,-2.6,1360525,-475,-1600,-2.4,-2.45,42750,7325,N,23950,YES,-0.2,4.05,295575,75,125,3.6,3.65,25875,150,N,-1475,YES,-0.01,-6.95,8805,-15,-30,-2.25,4.55,5790,1920,-4080,-0.47
09-12-2024 14:55,3.4,23750,0,-325,3.45,0.1,10750,9875,N,-375,N,-0.07,-0.75,895075,-50,2025,-0.75,-0.75,39475,-80750,YES,5825,N,-0.14,-0.55,176500,-600,-50,-1,-1.05,29475,-3500,Y,8425,N,-0.01,7.45,7515,15,45,-6.1,-2,5715,-1365,-315,-0.4
09-12-2024 15:00,-16.4,55300,75,125,-18.25,-16.8,13875,-7600,YES,16450,N,-0.41,-5.4,2134275,-225,-575,-5.1,-5.15,34450,7725,Y,19500,N,-0.42,12.85,389500,350,25,11.9,11.8,30600,-3175,N,-27575,YES,0.16,-76.95,57165,15,15,-71.9,-76.95,8940,-12975,-9015,-6.53
09-12-2024 15:05,12.4,29900,-50,-75,8.85,9,13075,1250,N,-15550,Y,-0.23,1.4,1108225,75,-875,1.1,1.05,45725,-2975,YES,-68450,Y,-0.22,-7.9,183525,100,225,-7.85,-7.6,22225,-5800,Y,2650,Y,0.08,-14.65,22545,-15,0,-3,1.05,9795,3285,6675,-2.41
09-12-2024 15:10,-15.3,45475,2925,550,-14.9,-15.3,15825,-292550,YES,-1000,N,-0.4,-1.2,1149900,2475,11500,-2.15,-2,40675,17250,Y,39450,YES,-0.22,11.8,245825,-50,-675,11.1,11.05,25950,-4900,N,-18550,YES,0.12,-32,38580,-45,780,-35,-43.85,7620,-90,600,-4.58
09-12-2024 15:15,11.05,41425,5125,-625,11.95,11.05,16300,-14350,Y,-9725,Y,-0.26,2.8,1167700,-550,125,2.75,2.8,40500,-46025,YES,-48525,Y,-0.19,-7.3,214575,-125,500,-7.9,-8.2,22575,225,N,10250,Y,0.07,27.75,44445,705,60,27.9,25,10185,1725,540,-4.41
09-12-2024 15:20,-4.7,65800,-5000,0,-4.9,-4.85,15550,-78350,YES,-9850,Y,-0.3,0.85,1548975,-1975,1425,0.1,0.1,35050,-44700,N,-123000,Y,-0.21,1.1,247100,-25,-950,1.5,1.7,23725,-18200,Y,-19175,YES,0.03,4.65,25005,-705,-30,0,-6.3,7215,705,-2775,-1.74
09-12-2024 15:25,2.7,70375,100,325,-0.35,3.5,15825,-73650,N,-60800,Y,-0.33,-2.05,1501950,-850,-525,-2.25,-2.05,27350,-604175,YES,-116900,N,-0.2,-4.3,209000,-75,100,-3.35,-2.9,29700,-102900,Y,-36850,YES,0.04,-4.25,28605,1125,15,-10.1,-6.4,9045,-29190,-22305,-2.35
