last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price
12-12-2024 10:05,-26.2,86275,375,525,-26.2,-25.8,15475,-18825,8150,-3.26,-2.9,7320075,-5650,5025,-2.75,-2.8,67025,-290950,262850,-0.34,10.95,5411200,-375,650,10.7,10.75,28750,66750,-144100,1.57,-54.95,12690,30,0,-55,-59.3,12135,-945,2985,-1.69
12-12-2024 10:10,-0.55,44450,50,-25,2.25,5.8,14600,7625,5275,-1.73,1.8,7876925,-300,-9375,1.7,1.65,57675,354725,-219850,-0.27,6.9,5625925,-25,350,7.1,7.1,24925,-155700,9600,2.16,18.6,7305,-45,45,11.55,6.85,6390,-2100,7740,-1.17
12-12-2024 10:15,11.4,60650,-450,-75,7,7.05,14225,6325,-425,-2.37,0.5,6207025,1550,500,0.5,0.5,78900,112650,73000,-0.19,-7.35,3853500,675,-275,-6.2,-6.25,28350,-21125,116250,1.32,12.5,6750,-435,105,21.1,18.75,5025,6495,-4365,-0.96
12-12-2024 10:20,-9.55,14275,0,100,-4.9,-6.6,12300,18550,575,-0.38,-0.65,3663825,8150,5800,-0.3,-0.25,63550,-77625,112850,-0.12,6.95,2045725,50,725,6.6,6.65,29875,103850,-89175,0.56,-11.65,7050,-45,-30,-10.75,-0.6,6630,975,2160,-0.92
12-12-2024 10:25,-7.45,27400,-50,-50,-7.4,-5.95,11250,-225,-25,-0.87,-0.05,3313350,75,-9250,-0.15,-0.2,56125,77575,35450,-0.1,2,2581700,-400,-25,2.95,2.85,25950,-61525,-27475,0.87,-7.85,3615,60,0,-2.25,-7.85,6825,3735,1725,-0.5
12-12-2024 10:30,3.8,103150,-400,0,2.65,0,17650,-10950,5700,-3.63,-5.55,11253750,200,4050,-5.5,-5.5,68650,-653225,229525,-0.53,-2.9,5173375,-450,0,-2.25,-2.3,27675,-9175,-119450,1.55,-15.95,15930,15,15,-15.6,-12.45,7560,-8925,3450,-2.54
12-12-2024 10:35,1.45,29800,250,625,-3.8,-0.55,16950,1450,2025,-0.75,0,5945025,-875,-11875,-0.05,-0.1,62800,157550,161575,-0.31,0.6,1880625,-275,300,-0.05,0,28375,1450,65400,0.43,21.5,4230,630,-105,16.6,13.95,6195,5865,-1290,-0.59
12-12-2024 10:40,-1.45,20175,-175,0,-0.5,0,14675,2850,4325,-0.51,0.35,4082875,-2900,950,0.35,0.35,77700,120750,50800,-0.21,1.5,1804975,625,500,1.75,1.8,29700,-4600,7325,0.46,8.2,2850,-105,0,13.15,15.85,4140,-75,-645,-0.24
12-12-2024 10:45,4.65,13900,100,50,4.5,4.6,12100,5525,-1850,-0.3,0.65,2769875,-75,-13000,0.5,0.45,71400,122975,-4425,-0.12,-5.3,1229025,-300,-125,-5.1,-5.15,24825,-61425,50150,0.26,32.4,6735,-15,0,31.45,32.1,6315,-840,-1995,-0.11
12-12-2024 10:50,-0.35,23725,-125,-125,5.45,0.05,13700,6825,2600,-0.32,-0.65,3381925,-6150,7275,-0.75,-0.75,69500,-22975,157250,-0.15,2.45,1749275,-475,625,2.7,2.8,31600,-24725,-14075,0.31,7.4,10590,-150,60,5.75,15,8190,690,1125,0.67
12-12-2024 10:55,-14.95,36600,-325,275,-13.5,-12.85,16625,-2275,4350,-0.64,0.4,4754225,225,2200,0.45,0.45,71050,269675,-115150,-0.19,12.35,3060975,-50,125,12.65,12.65,27775,29675,-134875,0.83,-2.65,5865,45,-15,-24.95,-22.4,5700,-6285,5445,0.16
12-12-2024 11:00,0,90475,250,-50,-0.5,-2.4,22575,425,-5475,-2.65,-2.65,8629825,7475,12175,-2.65,-2.6,54775,-69175,-86325,-0.39,3.6,4018275,-1150,175,3.45,3.35,26800,-70825,2925,1.42,14.4,10365,0,45,17.15,14.6,6345,1440,-1830,0.05
12-12-2024 11:05,-12.05,44975,-175,0,-11.7,-12,20800,7050,-1025,-1.26,-2.45,6289100,1975,6400,-2.45,-2.45,73225,-141325,-218600,-0.35,-3.1,1935425,-350,250,-2.3,-2.3,26525,-29700,66075,0.63,-45.15,6375,30,-75,-28.35,-35.35,7545,-1335,3615,-0.05
12-12-2024 11:10,15,45750,750,-1475,13.6,12.05,14225,6075,9825,-0.98,1.95,5971725,-3900,1925,1.95,1.95,81750,121100,18125,-0.29,-3.1,2623075,175,425,-3.05,-3.05,36175,5925,-12200,0.56,-8.05,3510,-510,-75,-8,-13.7,6195,1860,495,-0.09
12-12-2024 11:15,-1.25,14750,-675,-75,-2.25,0.5,11325,-1275,1750,-0.25,0.8,4176725,-2875,575,0.9,0.9,77400,-11100,-35875,-0.17,1.1,1240150,-100,500,0.8,0.85,26450,-23000,-7075,0.3,-2,5175,0,30,-1.15,-11.6,7170,-465,-2880,-0.18
12-12-2024 11:20,-8.45,14450,-50,775,-6.8,-10.45,14925,-850,-3775,-0.3,-0.05,3598625,875,10725,-0.1,-0.05,58850,85250,4500,-0.14,5.3,1245250,75,-25,5.5,5.5,24925,58225,1175,0.34,-4.45,7680,30,15,-7.45,-4.45,5595,4260,2655,-0.65
12-12-2024 11:25,4,19275,0,-675,2,4,24100,225,4075,-0.43,-0.35,2900975,23950,5050,-0.25,-0.2,53650,-393825,107175,-0.11,-3.7,1298175,-300,-150,-3.5,-3.55,29750,-45400,25800,0.34,29.8,4425,-15,-15,22.95,29.8,7305,1590,3690,-0.13
12-12-2024 11:30,4.15,9425,-125,-25,2.75,0.3,10850,1425,1750,-0.17,-0.75,5651125,-9075,-10475,-0.8,-0.85,64750,80100,-35450,-0.25,-0.2,1393425,25,75,-0.35,-0.5,30200,3800,-13400,0.3,-23.8,3720,0,-15,-16.7,-14.05,6180,-345,1065,-0.04
12-12-2024 11:35,-2.9,14500,400,-75,-2,-3,9650,-775,-1175,-0.27,0.55,2966375,-16825,50,0.45,0.45,57125,299150,27075,-0.12,0.1,991100,-300,-575,0.15,0.1,32300,-3825,-12200,0.22,-11.7,2295,15,15,-11.6,-20.95,4155,705,-1170,-0.16
12-12-2024 11:40,8.6,49100,-375,0,5.1,4.5,17550,4175,-4050,-0.82,-1.9,3974050,425,-5400,-1.8,-1.85,58900,-198825,271425,-0.16,1.25,1278650,3625,150,0.55,0.55,31300,21600,6725,0.29,9.4,4200,45,-45,2.2,9.95,6420,3105,-360,-0.31
12-12-2024 11:45,-8.1,17600,0,625,-6,-5.4,14300,1550,3125,-0.32,-1.35,5261275,-29875,400,-1.25,-1.3,66150,-53150,93850,-0.24,-1.1,1384500,-250,125,-1.2,-1.15,30725,-21275,7300,0.31,8.2,3765,-15,15,5.3,-2.05,7485,1605,4095,-0.26
12-12-2024 11:50,0,131475,100,1475,0.65,0,19650,-4850,675,-3.15,0.9,4631025,9075,10325,0.9,0.95,65825,90925,-210400,-0.21,-3.9,2239200,-700,-475,-3.85,-3.85,30000,-84200,-14650,0.5,-33.4,26775,0,0,-30.45,-26.35,8895,-2775,1635,-3.44
12-12-2024 11:55,-0.2,14800,300,-1475,-0.5,-0.2,13125,3025,4350,-0.27,0.4,3266125,-225,850,0.35,0.35,61050,13175,118300,-0.14,-0.75,867225,475,-25,-0.5,-0.4,32275,31875,2375,0.16,5,15900,0,3960,4.05,7.45,7620,3255,3840,-1.91
12-12-2024 12:00,-25.45,180850,-400,-25,-26.5,-26.15,20250,-20550,11575,-4.68,-3.85,9477575,26825,-7875,-3.9,-3.9,70325,-257425,177750,-0.45,16.95,3316525,-325,0,17.15,17.2,29225,37425,-164400,0.96,-53.55,33885,885,-3885,-60.1,-63.05,10455,-7590,-3000,-6.42
12-12-2024 12:05,-3.05,149325,25,-125,2.65,1.5,20150,-11750,1925,-4.3,0.35,6389450,-22375,31475,0.35,0.35,70425,143850,-83550,-0.31,6.2,3384725,-75,0,6.2,6.15,27100,-10250,-51375,1.21,1.4,37425,-210,-105,1.45,0.6,8790,1650,-3060,-8.79
12-12-2024 12:10,-10.2,83000,0,25,-10.3,-9.85,21875,8125,2725,-2.33,-0.6,5887900,16975,2200,-0.55,-0.5,71200,-3450,-44050,-0.28,1.7,2416550,-50,-1450,1.65,1.65,27550,-73400,11500,0.92,-61.75,32565,-15,105,-45.35,-42.05,7815,-6900,8670,-8.23
12-12-2024 12:15,2.55,116950,25,25,-2,-2.6,19825,20700,7475,-3.16,-0.95,6909975,-18000,18475,-1,-1,83725,-95500,-233800,-0.33,1.6,1629825,-50,350,0.8,0.85,33625,11475,22850,0.59,-12,46785,225,-75,-9.4,-20.7,8940,7125,-9435,-11.82
12-12-2024 12:20,-3.6,28875,325,200,-1.85,-4,11400,25975,1750,-0.71,1.1,4288550,19575,-18775,1.15,1.15,94775,264725,-307775,-0.19,3.4,835350,125,-1375,3.3,3.4,30625,7175,-16600,0.31,14.2,13065,-75,-525,20,19.65,9105,6750,-1755,-2.58
12-12-2024 12:25,12.4,26875,-350,25,12.2,9.55,14400,4975,-4225,-0.58,0.05,4562825,-34250,21825,0.1,0.1,106925,3450,13575,-0.19,-6.9,847300,700,400,-7.3,-7.05,30425,-45325,23900,0.3,25.15,9825,-795,60,36.1,31.2,8070,4215,-4650,-1.49
12-12-2024 12:30,8.9,62650,125,-25,9.15,8.25,14625,1750,-2025,-0.98,-0.2,6108525,7775,-7775,-0.25,-0.25,81100,-75775,23200,-0.25,-4.3,1496975,-150,350,-4.45,-4.45,30250,67550,-1725,0.45,-18.45,19725,-15,-135,-21.65,-24,9480,-2910,-2070,-2.52
12-12-2024 12:35,-4.8,16800,950,50,-5.25,-5.55,10975,4950,4525,-0.25,0.6,4321275,12925,-11750,0.55,0.55,100375,1150,38625,-0.17,4.6,726275,-25,-125,4.35,4.35,26475,1194625,6800,0.21,1.95,4545,30,105,1.95,2.8,7080,-330,1650,-0.64
12-12-2024 12:40,0.25,16650,-1025,-100,-1.55,0.25,12600,900,-4675,-0.28,-0.9,4557850,-6875,13875,-0.85,-0.85,106775,24575,85300,-0.17,-3.65,1055600,-325,100,-3.1,-3.15,33275,-1237300,1275,0.33,-15.95,3870,-60,105,-17.05,-9.55,5550,210,-2535,-0.66
12-12-2024 12:45,-4.65,17000,0,125,-2.4,-1,15125,-950,2575,-0.26,0.2,3032425,4925,-2225,0.15,0.15,92350,-12125,47275,-0.11,4.05,836725,-425,900,3.95,3.95,30250,37875,-28475,0.25,-29.65,21300,90,30,-26.7,-31.1,7155,-9300,810,-4.57
12-12-2024 12:50,1.05,8925,25,150,4.7,3,9050,4450,-975,-0.14,-0.7,3597225,22975,-16950,-0.8,-0.8,88175,-189075,291100,-0.14,-2.7,661800,675,-50,-2.85,-2.85,31325,-26200,28475,0.18,34.7,10830,-120,-990,30.05,29.35,7830,-1470,-2190,-1.67
12-12-2024 12:55,-2.6,23725,-1700,-225,-1.8,0,12525,1400,1650,-0.33,-0.05,3832500,-225,9025,0,0,98550,-152750,-58600,-0.15,0.55,768100,-50,475,0.8,0.8,32625,25750,-46525,0.23,35.45,11580,225,0,29.85,32.55,7110,555,3060,-1.25
12-12-2024 13:00,-6.95,11500,925,175,-2.35,-4.45,11550,1950,-125,-0.18,0.5,3692475,-550,-8400,0.4,0.4,99000,169375,-207375,-0.15,1.35,531325,850,-200,1.4,1.35,35300,-14300,-5500,0.15,-7.75,9285,-180,-90,-7,-7.6,6825,1755,-1395,-1.15
12-12-2024 13:05,-3,21625,-975,-25,-3,-4.65,10325,3675,-9625,-0.36,0.7,3724700,-5875,20525,0.75,0.75,92825,195250,-169975,-0.13,0.7,674800,-775,-50,0.8,0.8,31150,-168025,-18700,0.21,-3.25,4605,30,0,-3.2,-8.35,8625,-1980,-2265,-0.47
12-12-2024 13:10,-4.9,17475,-100,50,-4.9,-4,15375,-150,900,-0.31,-1.25,3178975,-19625,21100,-1.1,-1.1,94375,-221725,285425,-0.11,5.05,727325,-625,125,4.7,4.65,32375,17475,-850,0.23,-24.9,4635,-15,15,-30,-25.95,4920,1635,690,-0.63
12-12-2024 13:15,3.95,51400,-925,125,1,3,12125,-21900,575,-1.09,-0.95,6101050,-19200,9400,-0.9,-0.9,104125,-266000,-77100,-0.22,-1.85,2043000,-25,-6000,-2.15,-2.1,42100,-69950,-41500,0.73,-7.1,14430,-60,-45,-12.95,-8.65,7290,5685,1620,-2.74
12-12-2024 13:20,-4,15100,-325,50,-3,-5.4,12475,-4825,2050,-0.29,-1,7809275,-36650,13250,-1,-1,90725,-68450,-50875,-0.31,5.15,735925,600,100,4.95,5,30975,2725,4025,0.24,-3.9,12315,75,30,5.05,0.25,6870,2850,-1290,-1.91
12-12-2024 13:25,-2.2,45975,50,-25,-6.55,-4.2,12800,-14550,4600,-1.08,-0.55,8547475,-6300,8075,-0.45,-0.45,87525,149175,-278100,-0.35,5.15,1469950,-1450,225,5.55,5.5,34425,-81800,-2750,0.57,33,11235,-45,375,32.9,29.35,7575,375,1260,-1.64
12-12-2024 13:30,-4.4,43675,25,50,-4.4,-3.65,14675,-4600,725,-0.95,-0.5,4270025,26400,-3250,-0.55,-0.55,65075,-195300,318175,-0.17,0.8,948400,-525,-550,0.4,0.4,31775,37575,31300,0.35,-21.15,15120,-285,-195,-20.15,-8.1,8775,-4590,4545,-1.5
12-12-2024 13:35,27.75,38675,0,50,22.6,22.2,15750,7925,-1625,-0.61,1.15,5567900,-41175,53075,1.25,1.25,90625,513825,-480900,-0.21,-17.5,1348525,-375,-700,-17.3,-17.3,28400,-62700,1750,0.39,13.15,7530,510,0,12.7,3.65,6750,4875,-2250,-0.9
12-12-2024 13:40,1.65,21875,150,-175,1,1.15,15100,-6350,625,-0.23,-0.55,6540350,53725,-29025,-0.55,-0.55,95925,-560550,362675,-0.22,-0.1,1204675,150,1125,-0.25,-0.1,34250,-76450,18350,0.27,5,3870,-450,60,5.1,8.2,7065,1080,3150,-0.36
12-12-2024 13:45,-4.7,26650,-75,200,-7.95,-5.9,16425,225,1800,-0.32,0.05,5168925,51075,-51475,0,0,85075,288125,-316450,-0.19,3.2,882500,-200,500,3.6,3.65,36950,23425,-9150,0.22,-47,11010,-195,-45,-49.95,-49.1,6600,5610,-360,-1.55
12-12-2024 13:50,-5,28550,-100,250,-4.2,-4.3,11575,3150,18675,-0.45,-0.9,4326225,107950,13975,-0.95,-0.95,85500,-175675,371000,-0.15,3.65,870450,300,925,3.5,3.5,30025,-10025,-1900,0.24,11.95,13170,60,30,5.6,6.9,10065,2340,2355,-2.18
12-12-2024 13:55,-12.3,31175,25,325,-7,-9.4,14950,2350,3400,-0.52,-0.5,4835100,16450,29600,-0.45,-0.45,99950,-358300,268200,-0.18,3.85,772650,300,25,3.5,3.55,34200,1200,-10875,0.24,-18.9,10710,510,-120,-18.9,-21.9,8760,3495,-2895,-1.79
12-12-2024 14:00,1.55,39050,75,25,0.3,2.7,13925,-2750,-3325,-0.67,-0.15,3647325,2775,-33575,-0.15,-0.15,89800,-48225,-49650,-0.13,-1.8,614400,-50,75,-2.05,-2.05,31925,-1050,30900,0.17,28.7,4875,2340,30,24.55,25.6,7965,2520,945,-0.73
12-12-2024 14:05,3.75,37900,50,-150,3.5,-0.25,16150,675,-2425,-0.56,-0.1,4416675,-41950,49175,-0.15,-0.15,102475,-170475,72275,-0.16,-3.9,744725,-1025,-900,-4.4,-4.45,37325,-29450,-22250,0.19,24,8145,-2235,-15,24,27.4,7440,6525,4095,-0.81
12-12-2024 14:10,10.85,36450,350,50,10.95,13.35,17300,1000,1325,-0.45,-0.75,6737100,32775,72925,-0.7,-0.7,106725,-611175,-166025,-0.24,-6.85,754450,275,-6600,-7.35,-7.25,31400,-43450,11050,0.17,6.2,5160,-15,0,10.75,7.5,9630,750,-2805,-0.52
12-12-2024 14:15,2.45,48275,25,-25,2.55,2.45,14525,575,-1025,-0.36,0.4,12927225,-135175,-59225,0.4,0.4,112300,-52825,-488650,-0.44,-7,1532325,0,-275,-6.1,-6.1,37925,-507550,-28375,0.22,17.45,15135,15,-345,14.5,15.4,8295,-1035,2325,-0.71
12-12-2024 14:20,-6.45,39000,0,25,-5.6,-7.05,20550,-975,2025,-0.37,-0.55,9236975,145425,125275,-0.6,-0.6,86850,-708325,953225,-0.3,8.2,916550,100,-150,7.9,7.9,41925,-53550,5750,0.16,-18.35,4305,30,135,-17.95,-20,5955,-1320,690,-0.28
12-12-2024 14:25,-0.6,29125,100,50,-4.1,-3.1,19625,2125,-475,-0.35,-0.15,7403375,96200,-108425,-0.15,-0.15,60550,325175,-759175,-0.24,2.75,733325,-500,-500,2.65,2.6,36650,-483525,-12575,0.15,-19,3375,270,-150,-17.05,-19.55,5190,1200,2640,-0.3
12-12-2024 14:30,-6.25,31300,0,1425,-3,-5,8950,-9600,5775,-0.39,-0.35,5394725,-86700,189200,-0.3,-0.3,98200,-1836275,583475,-0.17,3.85,811800,-175,-400,3.9,3.85,33325,-106000,-8925,0.19,0.15,3975,15,0,-7.85,-1.85,6285,-825,1935,-0.33
12-12-2024 14:35,5.95,16775,25,-1450,4.3,4.6,11350,16675,-1075,-0.21,0.05,7074900,-16850,-143275,0,0,116900,849575,-970450,-0.22,-3.9,623125,-75,-700,-4.25,-4.45,29775,-302150,14250,0.14,0.9,14790,0,15,-0.25,0.1,7755,690,840,-1.4
12-12-2024 14:40,-2.2,29375,100,150,-0.7,0.4,11600,-2950,-2950,-0.32,0.1,7041150,-24725,-5375,0.15,0.15,97425,512750,-22350,-0.21,-0.3,591150,-175,-25,0.35,0.35,35925,-278225,25950,0.11,20,2100,-60,-15,9.35,10,4065,2400,4995,-0.16
12-12-2024 14:45,-2.2,41100,100,50,-2.8,-4,11675,-800,12750,-0.5,-0.3,6978650,233375,164725,-0.35,-0.35,140550,-2910325,877575,-0.2,3.15,794325,-100,-50,3.4,3.55,36400,-413150,-31000,0.18,-19,4410,0,180,-12.05,-20.9,5310,-2625,930,-0.34
12-12-2024 14:50,-10.7,95975,25,25,-6.95,-9.05,16425,-10775,-2625,-1.31,-0.15,10962100,93025,221550,-0.15,-0.15,78575,-771675,-384525,-0.32,7.7,918950,450,2575,7.35,7.15,30500,-5017875,-19300,0.23,-1,7485,45,30,-10.2,-5,6150,-180,-435,-0.81
12-12-2024 14:55,4.05,65875,-50,75,4.7,4.45,17725,-3950,-3275,-0.82,-0.1,4144550,251775,-177225,-0.1,-0.1,48200,-1659350,293400,-0.11,-4.45,666150,-125,-350,-4.25,-4.3,37000,-777125,-11150,0.17,-0.5,8265,-15,-105,8.65,4.95,6810,345,1080,-0.73
12-12-2024 15:00,3.15,71675,850,75,3.15,4.15,19950,-16825,2425,-0.87,-0.2,6162100,1627025,897750,-0.2,-0.2,90750,-8542425,1009725,-0.17,0.8,1263375,500,25,0.8,0.7,32525,-1096950,-27525,0.33,3.5,13860,-30,0,3.55,4.1,6735,-10410,-6435,-1.5
12-12-2024 15:05,5.85,44200,50,-500,2.45,5,17775,925,-6400,-0.4,0.05,5034000,-1234150,-698225,0,0,86600,-2848075,-2500875,-0.13,-2.65,746400,0,-200,-2.3,-2.35,33375,-1554325,-54850,0.17,2,11070,0,0,-4.2,-0.6,6270,1785,-1245,-0.89
12-12-2024 15:10,-5.85,33750,850,-175,-3.95,-2.45,14575,-7700,7775,-0.29,-0.05,2747625,3548475,1180875,-0.05,-0.05,83450,-2527300,1329825,-0.07,1.1,430350,-5975,-350,1.65,1.8,35925,-932275,-42100,0.1,23,14760,-15,345,19,20.05,7815,1680,-945,-1.12
12-12-2024 15:15,1.95,66350,-875,-275,5,2.55,16200,-59350,12650,-0.51,0,3407950,-2759525,-383675,0,0,75600,-3706700,-759175,-0.09,1.2,502575,950,-425,1.15,1.15,27050,-609750,-43825,0.11,10.3,25305,150,-585,14.4,14.05,8145,-3570,-2325,-0.98
12-12-2024 15:20,-2.75,64475,0,0,-2.9,-2.2,15175,-22100,-3500,-0.45,-0.05,2569725,1654525,831125,-0.05,-0.05,82175,-4514050,1143825,-0.07,1.05,375775,7225,-75,1,1.1,38350,-392475,-24175,0.09,0.75,19890,255,-15,-11.5,-16.25,8460,-1740,-1590,-0.91
12-12-2024 15:25,-5.8,127425,2225,-25,-4.75,-5.8,22925,-90500,-67100,-0.95,-0.05,3153425,-3791675,-1478600,-0.05,-0.05,91625,-3791675,-2670250,-0.08,0,345850,20300,-525,0,0.1,38725,-6105750,-63550,0.08,-28.55,38205,1080,0,-21.35,-25.05,10365,-33765,-23340,-2.28
