last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price
04-12-2024 11:05,-0.05,22850,-75,-175,-4.2,-0.25,15200,11125,-1600,0.03,0.3,1924200,-850,-225,0.3,0.35,29100,150975,57850,-0.03,-0.25,2299700,-1400,-625,0.05,0,28150,-13175,119925,-0.08,-26.6,26700,-15,135,-29,-30.7,13095,4725,-1215,6.81
04-12-2024 11:10,-3,13600,50,-50,1.95,-1,10725,-3500,1125,0.05,-1.7,1755300,525,-25,-1.9,-2,29900,-5125,36700,-0.02,1.15,1907500,-775,575,1.55,1.5,31950,4675,-15625,-0.09,-14.65,10185,-45,-390,-8.55,3.15,5865,210,3495,2.39
04-12-2024 11:15,10.15,24175,-50,0,8,8.15,14075,9050,-1275,0.03,3.05,3487275,-575,25,3.3,3.15,30425,-89075,-139550,-0.05,-3.55,3467925,1000,1900,-3.15,-3.1,28475,-9150,-32700,-0.12,26,16545,-30,30,18.45,24.6,10755,570,-1260,3.32
04-12-2024 11:20,-4.75,23625,50,575,-8.25,-5.1,13350,0,15600,0.15,-1.45,2429875,25,-400,-2,-2.05,38625,9675,30050,0,1.5,1897800,425,-75,1.45,1.45,43975,119150,45425,-0.1,-4.2,12015,30,-690,-8.8,-3.7,9060,-1395,-1395,2.75
04-12-2024 11:25,3.3,12500,-150,100,5.75,3.3,13000,0,-6725,0.07,2.45,1798125,-225,650,2.35,2.3,31350,72225,-77025,0.01,-3.15,1831825,825,600,-2.95,-2.9,33750,-103375,-7825,-0.11,-11.65,4020,240,0,2.95,-5.55,5205,3090,-2460,0.81
04-12-2024 11:30,0,15000,275,-275,1.45,1,10650,-8925,2825,0.12,-1.5,1569950,-625,-175,-2.15,-2.15,27525,44275,126075,0.01,0.2,1786425,-725,825,1.15,1.35,32425,101525,59750,-0.14,7.4,8670,15,15,-10,-5.55,7095,270,1755,1.72
04-12-2024 11:35,5.3,20525,-250,50,2.6,5.25,11200,-15425,-5925,0.19,-0.35,2864575,625,400,0.3,0.2,30500,-23175,-127650,0.07,-0.95,2925650,2350,-100,-1.5,-1.4,36500,-102400,55800,-0.3,12.45,8640,0,315,29,15.25,9570,4635,-8520,1.91
04-12-2024 11:40,-8.75,16875,50,-75,-5.65,-7.8,12125,2600,7475,0.16,-1.1,2078575,-175,725,-0.7,-0.7,29700,-19925,69000,0.04,1.55,1648400,-2050,3875,1.2,1.25,32500,129925,-24275,-0.16,-8.65,23460,30,-315,-6.75,-6.3,11325,-3765,1365,5.29
04-12-2024 11:45,-3.3,21900,-50,-800,-7,-3.3,13650,-7225,200,0.09,-3,2392675,-3475,25,-2.7,-2.6,27025,-158375,122050,-0.02,3,2232725,275,4500,3,3.05,39200,-68900,-111650,-0.14,4.25,11640,-45,0,4.5,13.9,10665,-960,-330,2.37
04-12-2024 11:50,-6.35,18425,100,0,-1.85,-2.35,13475,-11475,2750,0.07,-1.25,2074475,1100,400,-1.5,-1.5,33900,92200,66125,-0.04,1.35,2188000,2925,9775,1.75,1.8,34900,54375,-10850,-0.1,-10.1,5385,60,30,-11.55,-12.35,5190,-555,2505,1.09
04-12-2024 11:55,-119.05,768875,25,-125,-117,-120.05,18625,-251900,137825,-29.68,-51.25,20312800,-1625,450,-51.65,-51.75,22625,-714950,64875,-5.23,82,18852650,125,-350,83.7,84,23200,-192425,-1364650,7.78,-202.7,99555,405,-45,-196.15,-192.7,9090,-27105,1920,-0.95
04-12-2024 12:00,-1.9,229425,100,-25,4.95,3.25,18875,65275,10700,-7.95,4.3,9773875,-750,775,4.25,4.2,29375,291050,-103125,-2.7,1.4,4841925,50,200,0.9,0.95,29075,-67550,180925,2.59,1.1,53160,-45,15,3.85,0.95,9015,3960,3615,-4
04-12-2024 12:05,36.3,255825,-1375,975,33.05,31.7,19425,26975,-15125,-3.63,12.9,10772950,-1700,475,12.45,12.5,27775,266450,-244975,-1.8,-26.6,4340125,125,-475,-26.5,-26.45,29275,-168000,32475,1.28,43.15,33030,-30,30,44.2,42.7,10320,-945,720,-0.77
04-12-2024 12:10,1.85,111575,-1000,25,-3,1.35,18300,48025,25250,-1.55,1.95,7424800,-225,-1075,1.7,1.6,24950,167200,340500,-1.14,1.7,2700600,925,175,1.2,1.35,24525,28725,50575,0.73,9,18330,60,-60,10,14.55,8700,9180,285,0.02
04-12-2024 12:15,0,64900,50,0,0.05,-2.15,16825,34250,11100,-0.74,-1.7,6280500,-125,325,-2.25,-2.2,27925,-3500,29175,-0.77,-2.95,2410550,-25,50,-3,-3,30725,65825,40600,0.56,-33.8,10020,-30,90,-24.9,-18.95,7410,19305,-2910,0
04-12-2024 12:20,18,61625,-50,200,24.75,21.4,15150,3300,-4950,-0.39,4.3,7340925,-800,-2100,4.4,4.35,31250,88275,-22775,-0.74,-15.4,3368975,-575,-250,-15.7,-15.8,27200,38025,75450,0.46,56.15,10845,30,-45,56.2,48.45,7290,11265,-3480,0.33
04-12-2024 12:25,24.5,97975,-100,-175,19.2,24.75,19400,-9925,-68525,-0.14,8.5,7910500,-975,-150,8.8,8.75,27575,126525,-165300,-0.64,-13.25,4473525,-325,450,-13.05,-13.05,28500,-18025,55425,0.38,44.3,24480,0,-45,44.35,44.8,11910,-5985,-16335,1.08
04-12-2024 12:30,-9.95,49525,50,125,-8.55,-10,15300,-1525,4925,-0.08,-3.7,5157025,475,-1350,-2.6,-2.65,30075,49475,201100,-0.36,4.4,2749000,850,500,3.5,3.7,26875,150825,16775,0.19,14.4,9990,-30,60,12.45,14.4,7335,-4320,2700,0.7
04-12-2024 12:35,-18.95,39100,25,-350,-15,-15.8,13225,7700,10725,-0.2,-5.5,5552375,525,-25,-6.25,-6.3,26450,-173750,200525,-0.47,11.7,3725100,125,3800,13.1,13.05,27150,-375,-63650,0.44,-37.25,8145,-30,30,-35.25,-25.35,7200,975,2475,0.48
04-12-2024 12:40,-28.8,57675,-75,-100,-25.4,-26.9,15075,-15725,2675,-0.6,-8.3,5809175,-2050,-575,-7.8,-7.8,30450,-252425,56300,-0.63,16.65,3856600,-425,225,15.5,15.5,27475,3000,-131200,0.66,-29.85,8160,15,75,-32.75,-39.75,8160,705,930,0.32
04-12-2024 12:45,33.4,29225,-25,-200,28.75,28.6,14200,32025,1450,-0.23,10.25,4577625,-775,-325,9.9,9.85,31800,234950,-125525,-0.43,-17.35,2898500,-200,-125,-16.95,-17.15,25750,-117525,128025,0.47,47.1,8550,-90,75,47.1,56.7,8250,2025,-1260,0.33
04-12-2024 12:50,-4.1,41725,25,50,-1.45,-1.7,19450,-14350,4825,-0.19,0.65,4059675,-1050,-25,0.45,0.45,27925,93425,-8100,-0.3,-2.4,2158000,75,550,-2.4,-2.4,30850,24775,51325,0.24,-5,6315,45,-75,-5,-13.4,7455,2190,5490,0.4
04-12-2024 12:55,2.45,81175,75,2025,3.05,6,16875,-2525,31025,-0.3,0.7,3574875,900,250,0.1,0.15,28425,-14975,56150,-0.26,-0.65,1616950,100,-450,0.35,0.3,30625,45300,18450,0.16,43,9615,780,15,35,39.6,7485,1065,2340,0.76
04-12-2024 13:00,3.55,19175,25,-1850,-0.45,0,14700,18750,-3675,-0.06,-0.6,3429925,350,950,-0.65,-0.6,30775,63850,-20175,-0.23,0.1,1906475,300,675,0.75,0.8,31950,15225,-5950,0.16,-4.55,6120,-795,0,-7.2,-4.55,5325,-2925,6240,0.56
04-12-2024 13:05,-12.85,33175,0,-25,-11.6,-11.6,10950,5100,-3150,-0.15,-3.05,3451100,25,300,-3.5,-3.45,33050,-149375,170575,-0.27,5.6,1710200,-200,1025,5.95,6.1,29700,-1100,-43075,0.18,-33.7,8490,30,0,-28.6,-33.75,5310,-6795,-26130,0.49
04-12-2024 13:10,21.6,31525,-25,600,21.55,19.65,12950,-3575,53200,-0.06,5.85,4508600,-275,-775,5.4,5.4,31225,110000,-207025,-0.26,-10,2350100,-2625,1450,-9.25,-9.4,32000,-21400,74125,0.16,45.4,6060,60,15,41.4,45.35,7695,-1395,3345,0.49
04-12-2024 13:15,1.2,46200,0,-400,2.25,2.15,14450,-2250,-6500,-0.06,2.7,4176400,-100,-300,2.35,2.3,26100,8025,-41500,-0.2,-4.6,2003050,1075,-1525,-4.85,-4.85,28675,2125,37525,0.08,18.2,15510,75,2085,31.35,31.05,7080,7725,2550,1.66
04-12-2024 13:20,-11.25,58500,100,0,-11.15,-10.15,16500,2750,2725,-0.18,-5,3402625,1300,1150,-5,-4.95,29600,-39400,187900,-0.21,6.3,2223475,-100,0,6.3,6.3,33475,22450,-42325,0.15,7,8805,0,0,8.9,-5.65,6765,17460,3300,0.99
04-12-2024 13:25,10,142500,-200,-150,8.7,11.35,23350,4625,-14675,0.17,2,4236700,325,1050,1.95,2.05,26275,-16400,-262925,-0.19,-7.55,2819350,0,-50,-7.55,-7.6,29150,-27225,45450,0.06,18.15,14145,30,45,15.8,20,10740,525,-5280,1.72
04-12-2024 13:30,36.65,131450,-75,-50,35.1,31.4,15700,-6800,-41100,1.07,19,12848325,75,-75,18.4,18.45,27625,-176200,-765825,0.3,-16.85,6424325,-25,25,-16.3,-16.35,29600,4400,22425,-0.46,89,51870,-105,-15,95,97.15,10155,1890,-17550,8.88
04-12-2024 13:35,-3.9,116525,-2975,0,-1.5,-3.95,15850,6800,11200,1.07,4.75,5486650,725,900,0.8,0.9,26900,65775,281550,0.17,-4.65,3220775,350,850,-1.2,-1.2,22525,254050,92625,-0.24,55.05,52125,-30,90,29.85,41,9255,-4770,2295,10.46
04-12-2024 13:40,-7.15,54975,0,0,-8.4,-7.05,16600,-17400,7225,0.48,-8.05,4888250,-600,-425,-7.7,-7.75,31900,-127100,133900,0.07,5.55,3448000,-75,-675,5.4,5.35,29025,94725,9650,-0.24,-27,22770,-30,0,-33.65,-38,8115,-1605,9720,4.57
04-12-2024 13:45,2.5,34175,0,125,6.15,5.65,13275,-1875,5450,0.25,0.75,3713025,225,400,1.1,1.2,27300,24300,3125,0.01,-3.6,2982950,225,-475,-3.9,-3.95,28325,-58375,43900,-0.17,-4.05,12405,-30,0,10.85,6.6,7125,225,7710,2.27
04-12-2024 13:50,-0.75,16025,50,-75,-1.55,-5.4,11125,-475,9375,0.13,-3.7,3708125,75,125,-3,-2.8,30650,-84550,148300,0.03,0.8,2897125,-225,-925,0.1,0.05,25525,51450,38775,-0.22,-15.05,12300,30,15,-4.55,-13,7575,6375,1275,2.44
04-12-2024 13:55,19.25,112525,25,1450,17.05,17.25,13450,8450,-19250,1.32,9.3,4740225,225,-300,9,9,30675,90950,-169200,0.1,-9.95,3775800,375,-3075,-9.55,-9.45,33750,-131500,24800,-0.36,37.05,19680,-15,15,37.2,45.5,8940,3450,-3105,4.05
04-12-2024 14:00,-3,32050,-25,-1400,-1.4,-3,15025,1975,19150,0.3,-1.95,3252125,-150,1275,-2.05,-2,30600,-27425,71250,0.07,0.05,3099500,25,0,0.65,0.65,33775,29425,23350,-0.3,20.8,20040,-15,90,20.45,20.8,7575,-1140,1155,4.27
04-12-2024 14:05,-0.8,73000,75,400,-0.65,1.05,21200,-7750,-7975,0.83,0.05,5442700,475,1450,0.05,-0.15,35850,-18550,-209675,0.15,-3.55,4463550,-800,-275,-3.5,-3.6,32550,-84525,-18900,-0.51,9.85,26220,0,-165,13.6,9.9,7560,1680,-9705,5.8
04-12-2024 14:10,2.3,24425,0,-75,5.5,7.95,11775,1200,-1200,0.25,2.55,3454975,750,650,2.35,2.35,32300,56750,49600,0.06,-1.55,3319225,1325,200,-1.25,-1.2,29500,72725,20150,-0.34,5.15,17745,810,480,7,4.35,9195,-2040,6765,3.84
04-12-2024 14:15,-68.4,76300,0,-25,-65.2,-67,13050,-51425,-2700,0.19,-33.75,5382850,75,-325,-29.1,-29.15,31375,-504625,92750,-0.09,41.15,5239925,-50,100,36.85,37.2,27425,40600,-546175,-0.15,-76.8,32070,0,15,-90.35,-80.55,9855,-10095,-1035,6.48
04-12-2024 14:20,4.4,165425,100,0,5.95,8.65,17025,81650,8950,-0.81,9,12541800,1175,-900,8.8,8.7,29425,260225,-76250,-0.66,0.35,11781525,-50,700,0.5,0.5,25700,-39825,30950,0.89,19.65,44730,0,-15,6.9,6.05,10725,15210,4275,6.74
04-12-2024 14:25,7,60350,-200,25,3.15,4.85,15675,-3450,4000,-0.15,0.75,5094175,-125,-625,0.8,0.8,27450,214450,130275,-0.22,-3.65,4550950,275,-50,-3.05,-3,25925,-41825,69350,0.24,4.8,18390,15,-75,17.45,20.4,7395,465,11415,2.65
04-12-2024 14:30,-8.35,107850,50,100,-11.65,-8.9,18975,925,10000,-0.47,-3.6,6153225,-100,50,-4.1,-4.1,37275,-84250,128100,-0.36,8.4,5255700,14400,325,9.6,9.65,25175,-40000,-80300,0.55,-34.85,20400,30,-210,-32.05,-21.8,7860,615,1395,2.45
04-12-2024 14:35,0.3,66175,50,475,5.65,-0.6,19950,34775,-1050,-0.23,2.3,4832325,425,-100,2.15,2.2,30950,515475,-25900,-0.26,-8.4,3421800,-250,0,-8.5,-8.55,30725,-39700,67475,0.28,-10.35,10050,30,-15,-2.75,-12.8,6720,4110,-7905,1.19
04-12-2024 14:40,9,27525,-150,-125,8.75,9,14650,-1500,7425,-0.03,-0.85,4665800,725,325,-0.6,-0.6,34825,-61400,44050,-0.21,-2.45,2671200,25,500,-2.9,-2.95,31600,81050,54925,0.11,29.7,11670,0,0,35.9,41.95,7290,4755,600,1.54
04-12-2024 14:45,-19.85,43275,125,-100,-19.75,-16,15575,22425,-7125,-0.09,-2.95,4390725,100,25,-3.15,-3.2,37150,-29650,13500,-0.2,9.85,2811825,1375,1325,10.05,10.15,35850,13575,-91525,0.12,-21.55,15045,15,0,-21.05,-25.95,7860,-5985,-15,2.21
04-12-2024 14:50,-1.15,50000,-100,0,-1.55,-2.3,19025,-1650,12600,-0.19,-2.9,3895300,1775,275,-2.85,-2.85,33500,-54900,88125,-0.22,2.2,2941825,25,-825,1.85,1.9,27300,-29325,48600,0.21,-14.8,20340,75,105,-13.85,-19,11310,7035,-1215,2.26
04-12-2024 14:55,-7.75,108725,-25,50,-7.15,-8.05,16850,-2125,5200,-0.83,-4.85,7319500,100,-1325,-3.75,-3.85,30700,-104325,-37025,-0.56,1.75,4744575,-125,600,0.8,0.8,23450,-141600,-81875,0.56,-7.75,25950,15,-75,-7.1,-7,10635,4290,-8940,2.45
04-12-2024 15:00,22.9,69425,-25,650,24.2,25.45,19600,33750,-13700,-0.21,6.1,7579575,625,1925,7.25,7.3,35025,-1100,-148650,-0.43,-14.4,3905325,1025,-475,-17.75,-17.85,30250,38350,35025,0.2,9.2,24195,0,-30,11.2,10,8220,-8595,930,2.45
04-12-2024 15:05,-5.9,50050,-275,-25,-5.8,-3.55,14500,17775,-12100,-0.11,-1.55,5292450,125,-1200,-2.15,-2.3,35350,-109825,26525,-0.3,1.15,3072825,475,-925,0.6,0.75,31075,-39900,4700,0.11,-27.95,39945,-15,0,-25.4,-28,8265,-1650,465,3.5
04-12-2024 15:10,3.45,55550,-25,-350,7.7,3,12650,12475,-11525,-0.08,2.15,3439925,1175,3500,1.85,1.95,37125,-119425,-115250,-0.18,-0.1,1641525,400,-1225,0.1,0.05,27750,-21800,-17250,0.06,4.9,38550,-195,-630,5.05,14.65,8490,675,18135,3.62
04-12-2024 15:15,6.55,87200,25,-250,5.1,6.4,15075,-163200,-162900,-0.04,2.6,3976600,725,50,2.7,2.75,33450,-61875,-231425,-0.17,-3.75,1819475,-250,-16650,-3.95,-3.75,28925,-41125,-41100,0.06,6.75,35040,15,7260,15.3,6.75,9600,7965,-13740,3.17
04-12-2024 15:20,-3.65,80475,150,-150,0.1,-0.15,16825,2650,-3150,0,1.2,3749200,200,-1350,1.35,1.5,30400,-131700,-175800,-0.14,0,1697900,-1500,25,-0.4,-0.35,29375,-74975,-58725,0.04,-1.55,37980,-15,30,7.3,-1.55,9975,15,-7470,3.14
04-12-2024 15:25,-3.9,92750,-25,100,-6.9,-3.9,18675,-82125,-65075,-0.07,-0.8,4207400,-1175,-450,-0.95,-0.6,23925,-602925,-392325,-0.14,5.05,1957875,0,600,3.3,5.1,23750,-409775,-195200,0.08,23.65,51255,-120,60,4.45,21,11175,-22080,-38685,4.25
