last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price
16-12-2024 10:05,23.9,59950,-75,-1600,23.15,22,17175,22750,-41500,-0.21,9.95,2230000,-725,925,10.5,10.5,28175,115375,-3725,-0.36,-14.6,1178800,-650,325,-14.95,-15.05,26350,223550,16825,0.04,46.2,13545,195,-15,60,55.7,5820,-4365,5130,2.41
16-12-2024 10:10,-28.5,40725,-325,0,-27.5,-22,14000,7675,7925,-0.21,-10.35,2113475,175,950,-10.5,-10.35,29125,-69975,110000,-0.33,18.15,1189025,-250,225,17.8,17.75,28600,46750,-5350,0.34,-74.25,16365,-60,0,-74.7,-65.9,8295,7515,14640,1.24
16-12-2024 10:15,-26.4,177800,-175,-75,-28.45,-33.2,16400,-52000,-13875,-4.68,-8.7,2926375,400,-950,-9.1,-9.3,27375,-41025,45150,-1.13,24.65,2145000,0,-25,25.1,25.25,25275,-64200,-98525,2.57,-80.7,39630,-120,0,-81.7,-85.9,9555,-13155,-22470,-2.4
16-12-2024 10:20,-5.65,49200,800,50,-0.8,-5.55,10075,26975,12425,-1.26,-1.1,1293075,-250,-825,-1.1,-1.25,25050,56275,57875,-0.47,4.4,823275,175,75,4.25,4.3,22425,8125,24900,1.07,-6.65,13065,0,-210,-1.5,-3.95,5745,16350,-105,-0.96
16-12-2024 10:25,-32.15,122725,-225,675,-28.4,-27.6,13825,-27875,2875,-4.1,-7.4,2220625,-200,-100,-7.45,-7.45,27025,-118625,31075,-1.01,20,1382775,-100,-150,19.45,19.55,21550,400,-70250,2.36,-67.1,36600,420,135,-73,-67.1,6975,-12735,1680,-5.81
16-12-2024 10:30,18,106875,-2100,-350,18.15,17.95,18550,-21025,-6425,-3.45,7.55,1557050,275,900,7.95,7.95,36150,69450,-22600,-0.6,-10.85,881825,-150,-1000,-11.65,-11.4,27100,-35050,13350,1.6,65,21225,-285,30,64,61.7,7590,5340,-2025,-3.58
16-12-2024 10:35,20.25,73000,25,-150,23,23.7,18650,8100,350,-1.16,7.65,2217675,-1100,200,7.95,7.95,28625,750,-8425,-0.43,-13.95,827225,-25,-725,-14.25,-14.25,26425,-8150,5725,0.94,36.05,12450,0,-135,37.05,39.65,7605,5025,4965,-0.64
16-12-2024 10:40,-29.5,76100,75,-400,-29.5,-24.3,20500,26475,4700,-1.32,-9.05,1499025,-200,125,-9.25,-9.35,29425,-22925,58275,-0.32,15.3,584550,275,2250,15.6,15.35,29350,14125,-11550,0.67,-56,14595,15,180,-58.5,-61.3,12330,8445,-7905,-0.52
16-12-2024 10:45,0.7,26050,-950,400,1.2,-0.65,17525,2625,14200,-0.55,-0.9,897900,-125,850,-0.9,-0.9,27375,15650,34100,-0.22,2,442550,-125,125,2,1.95,30325,6775,4475,0.57,1.25,3465,30,-45,-7.9,-5.45,4470,2175,1890,-0.3
16-12-2024 10:50,-7.35,34950,225,-325,-8.35,-6.65,11450,-1650,1950,-0.7,-0.85,1239175,425,600,-0.7,-0.7,31450,775,675,-0.3,2.9,600275,-25,-25,3.75,3.9,24100,-11800,-13175,0.75,-31.65,7725,75,30,-16.7,-18.7,5280,-9480,1080,-0.9
16-12-2024 10:55,-3.75,42875,25,-175,-3.3,-7.35,13900,5850,10450,-1.13,-0.95,965875,-475,525,-0.45,-0.55,33575,46550,9475,-0.26,9.35,614975,200,150,9.35,9.6,23200,2475,8575,0.94,-20.85,8595,-120,90,-13.3,-23.35,6630,11040,-3015,-1.46
16-12-2024 11:00,11.45,40950,25,175,7,8.3,15275,18425,-875,-0.96,4.55,1099650,-350,300,4.8,4.9,35550,21000,-19225,-0.25,-5.4,588925,-100,-250,-5.6,-5.75,26350,-9150,550,0.9,35,8775,150,-105,39.5,33.4,6975,960,2745,-1.35
16-12-2024 11:05,5.65,59050,50,-50,11.9,7.65,13750,-22500,3700,-1.14,1.15,1422250,225,-900,1.75,1.75,37850,18275,-31825,-0.23,-5.6,479800,-50,275,-6.75,-6.65,25675,-6925,3700,0.63,32.9,12225,210,45,36.3,35.35,6525,-2295,-3180,-1.04
16-12-2024 11:10,-45.8,164075,25,75,-43.85,-40.9,12525,-49700,10225,-4.84,-12.05,2000175,550,-875,-11.3,-11.3,30050,-189025,72725,-0.51,32.1,710450,75,100,30.85,31.15,26675,32175,-82475,1.24,-102.55,33630,0,-105,-94.65,-87.05,6285,-10635,-2205,-6.35
16-12-2024 11:15,16.75,84325,525,325,19.3,20.45,13400,27525,18000,-2.36,6.85,1774225,-1000,700,6.65,6.65,27100,126850,38350,-0.49,-15.35,789175,250,-475,-14.85,-15.15,25125,-41325,27100,1.6,44.65,46650,0,60,32.7,29.7,8085,7290,18960,-9.64
16-12-2024 11:20,13.6,42525,-50,1275,13.15,10.15,15800,-6525,9125,-0.84,3.05,1225250,550,725,2.95,3,31550,11325,16650,-0.24,-2.4,390925,300,-50,-2.6,-2.6,25900,5175,2725,0.6,19.95,8640,180,45,19,20,7695,1860,1095,-0.99
16-12-2024 11:25,-12,94450,450,-75,-12.75,-12.2,18750,-2350,-2800,-1.99,-3.4,915325,75,-200,-3.55,-3.5,27875,114600,59850,-0.17,7.65,345150,650,250,7,7.25,23350,-1750,7775,0.56,-32.55,8025,-75,-75,-31.6,-26.4,6255,17475,17910,-0.83
16-12-2024 11:30,7.55,23500,-200,-50,6,7.55,12850,9975,23075,-0.43,3.15,946750,150,75,3.2,3.2,30600,-3150,-60625,-0.16,-4.4,302850,400,-75,-4.45,-4.4,31175,-7850,-225,0.47,18.95,7365,30,15,11.4,6.1,6180,3870,-6540,-0.9
16-12-2024 11:35,10.5,34325,-250,0,13,11.5,14375,1975,2425,-0.4,5.95,1517600,0,700,5.6,5.6,27475,17025,-30375,-0.1,-7.9,369200,75,-100,-7.3,-7.35,26225,-6875,575,0.43,22.85,15000,-15,105,13,10.1,5325,2235,4800,-1.33
16-12-2024 11:40,-21.1,50950,150,475,-18.5,-18.65,22125,16225,-9025,-0.73,-4.15,1085325,8625,700,-4.55,-4.65,35925,5775,34000,-0.08,6.4,241850,-25,325,7.2,7,26975,17525,375,0.31,-27.5,8400,-3645,-90,-20.1,-27.9,5400,-5880,45,-0.88
16-12-2024 11:45,21.5,50725,50,25,17.75,20.95,15325,17375,2725,-0.88,5.6,975850,550,-350,5.55,5.6,34775,9025,-16600,-0.1,-11.55,249975,-350,25,-11.75,-11.9,27350,-15425,17650,0.33,38.6,9285,15,30,39.75,42.1,6180,2370,9840,-1.07
16-12-2024 11:50,-9.4,131575,-50,-100,-13.55,-11.65,23925,-1350,23000,-0.99,-5.9,1169925,1700,-100,-5.7,-5.7,25800,-27050,-6750,-0.08,9.15,285750,-250,175,8.6,8.6,26700,23075,-5350,0.34,-11,5910,-105,-45,-13.95,-12.75,5145,-4395,9585,-0.41
16-12-2024 11:55,-14.95,40275,100,0,-11,-12.65,17050,-4500,-9275,-0.73,-1.7,1164925,-1200,150,-1.35,-1.35,30275,75700,57650,-0.17,8.15,340250,275,-100,7.95,7.95,29775,-12175,-6925,0.52,-17.6,7095,0,-30,-25,-30.25,7575,240,630,-0.85
16-12-2024 12:00,0.55,46900,375,200,3,0.55,13275,20775,-6775,-0.87,-0.15,1061375,1200,825,0.15,0.25,28500,93525,12525,-0.19,-3.45,334775,50,-225,-4.35,-4.25,22175,-11525,-1075,0.56,-6.3,15090,0,90,-9.65,-4.75,5835,-6255,-795,-2.05
16-12-2024 12:05,-15.35,25250,-550,1350,-14.9,-13,11825,-4825,31200,-0.49,-5.75,1224550,-20950,150,-5.2,-5.15,40350,-124000,47850,-0.23,12.45,220750,150,-275,11.15,11.25,23725,16825,-5575,0.36,-46.6,25935,-90,300,-30.25,-31.7,6810,-5760,3000,-3.71
16-12-2024 12:10,-3.75,32775,-1350,-200,-4,-4.9,15200,14250,-13950,-0.68,0.6,792450,0,-2025,1,0.9,31450,75,-3325,-0.16,0.8,270250,-325,1075,0.7,0.75,28350,4850,-5550,0.47,-7.7,16575,0,-30,4.1,0.45,6345,12870,885,-2.38
16-12-2024 12:15,13.4,40575,-650,-25,12.1,11,15875,30000,2425,-0.85,3.75,974725,375,0,3.9,3.95,30750,67850,-25900,-0.18,-5.95,362400,-200,-125,-5.8,-5.9,21625,-21525,19100,0.65,22.75,5955,60,-15,22.75,14.2,5340,7905,90,-0.85
16-12-2024 12:20,-3.35,25350,175,75,-1.6,-2.3,14700,5375,-11075,-0.46,1,757625,675,-150,0.7,0.75,33225,14700,5350,-0.12,-2,189500,-1300,75,-2.3,-2.3,27850,7825,23550,0.32,3.95,7995,15,15,3.95,12.5,6030,7740,5535,-0.9
16-12-2024 12:25,-2.8,23550,3400,0,-6,-3.75,12200,-5350,10625,-0.38,-3,995950,-1625,550,-2.5,-2.55,33025,-56400,45575,-0.14,7.75,276950,-650,675,8.4,8.4,31850,3825,-15550,0.44,-12.5,6270,-75,105,-12.95,-14.75,5955,-2400,15,-0.71
16-12-2024 12:30,28.95,48550,-3525,75,23.3,21.85,15550,3200,-55350,-0.95,8.6,911325,-650,5850,8.2,8.1,31975,88550,-105950,-0.13,-21.7,303325,300,350,-20.85,-20.8,30750,-27350,6425,0.5,50,11445,-1275,30,50.15,42.85,7380,2070,1395,-1.53
16-12-2024 12:35,-7.85,45800,0,25,-5.8,-7.3,16200,1450,3200,-0.45,-0.5,1911225,-1600,-175,-0.4,-0.45,34075,-40225,8250,-0.08,1.45,323075,200,-175,2.2,1.95,28850,30225,7700,0.37,-2.65,14355,0,-30,1.75,5.55,7965,-10350,9480,-0.7
16-12-2024 12:40,7.75,16625,0,-150,6.25,7.1,10825,2025,-750,-0.17,2.3,916075,-725,-600,2.35,2.2,32600,60075,22775,-0.04,-5.1,151000,700,-50,-4.65,-4.65,26400,2225,400,0.18,13,15465,-15,60,8,9.65,9120,-2415,5265,-0.59
16-12-2024 12:45,11.35,37975,0,550,12.25,11.35,13525,-52275,-7325,-0.27,4.1,1674550,775,-225,4.45,4.55,28500,7875,-79250,-0.03,-5.9,299475,-350,350,-6.1,-6.1,29050,-5575,-5850,0.3,10,12720,0,-4440,14,14.95,5355,-6375,-8190,-0.38
16-12-2024 12:50,-7.2,15100,-25,-575,-4.2,-6.4,10700,-36275,6950,-0.13,-5.25,1286425,75,-400,-5.55,-5.65,28050,-18400,55875,-0.06,0.85,185825,-125,0,1.25,1.1,25300,1625,7325,0.2,-14.5,7290,0,240,-10,-10.35,5865,-1470,4620,-0.36
16-12-2024 12:55,-8.8,12325,725,425,-9.85,-9.45,10225,8575,-3350,-0.14,-3.05,1043425,-400,575,-4.2,-4.2,27400,-4625,33075,-0.12,2.75,181950,-175,200,2.5,2.5,26250,4150,-6550,0.2,-3.05,2580,15,0,-16.65,-17.2,4560,-4320,-10965,-0.14
16-12-2024 13:00,17,20175,-50,50,14.65,16.25,10500,3500,-2375,-0.13,4.4,959775,500,125,3.9,4,37600,-975,8575,-0.06,-13.75,223525,400,-525,-13.5,-13.6,30425,-7100,7075,0.18,47.55,14955,-60,-135,51,41.1,7320,-3525,8025,-0.23
16-12-2024 13:05,8.8,46675,75,-50,10.45,8.8,19900,-7975,-6625,-0.14,3.6,1488850,-1575,-75,3.3,3.25,31800,10950,-34975,-0.03,-0.7,295300,-625,1200,-0.8,-0.9,36250,-850,-4225,0.18,31.55,25470,-15,-105,23.65,26.05,13515,8955,1890,0.62
16-12-2024 13:10,-3.75,32450,-100,150,-3.8,-0.7,14175,-2025,3950,-0.15,-0.5,1040525,450,275,-0.35,-0.2,29825,6825,3175,-0.04,-2.05,174750,200,-150,-2.8,-2.7,31775,-18800,2400,0.13,0.4,7440,90,-60,4.35,0.4,6015,-1725,1290,0.23
16-12-2024 13:15,19.95,52000,-50,775,16.3,14.2,12900,-5275,-16950,-0.02,5.4,1999725,125,250,4.7,4.8,31925,-39350,-87350,0.04,-11.85,394975,-850,300,-11.2,-11.35,28950,-41125,15850,0.16,47.95,37050,-75,690,46.45,45.05,8865,-9885,-4260,2.31
16-12-2024 13:20,-28.95,69250,-50,-3175,-25.85,-27.95,18850,-7175,23775,0.03,-12.2,2131325,600,575,-12.55,-12.45,31975,-105800,131550,0.01,19.35,531300,425,-50,19,19.4,27450,108275,-21875,0.17,-38.5,30600,45,-600,-35.2,-24.35,8310,-6060,-2160,2.62
16-12-2024 13:25,-2.25,40250,-75,250,-4.9,-1.75,15900,22575,4825,-0.29,-0.15,1319025,-225,1375,-0.4,-0.4,30925,33400,-17000,-0.12,1.1,313450,-50,175,0.6,0.65,24425,825,7300,0.24,11.1,9645,-75,0,-3,8.2,6465,-11370,17490,0.33
16-12-2024 13:30,2,21550,-475,200,1.3,-1.4,17550,-4375,4725,-0.13,-0.45,772475,-1975,1225,0,-0.2,35750,53700,27775,-0.07,-3.65,190125,450,25,-2.6,-2.6,24075,6500,8575,0.12,2.3,8235,105,0,13.2,7.35,6435,2265,1575,0.45
16-12-2024 13:35,9,22300,100,0,7.85,8,15275,15275,7850,-0.14,1.15,606575,-500,500,0.6,0.6,40675,13250,22850,-0.05,-6.75,259875,100,150,-6.95,-6.95,34950,-7825,6000,0.16,20.45,8055,90,-195,20.35,23,7590,6210,-6045,0.5
16-12-2024 13:40,4,21950,75,100,3.65,4,12875,3025,14450,-0.04,-0.25,1142575,1225,1125,-0.2,-0.15,33975,-13650,15325,-0.08,-1.55,310625,-500,-25,-0.25,-0.3,24150,1900,-10525,0.11,0.1,17970,105,-60,-4.75,-9,6630,-1290,1545,1.42
16-12-2024 13:45,-21.45,32950,325,-50,-22.4,-22,12975,750,-10675,-0.19,-7.05,1568875,-525,1725,-7.65,-7.6,33325,-107400,58100,-0.23,12.65,261600,-50,300,14.05,14.15,32900,19925,-10100,0.18,-33.5,13080,-90,-225,-40.55,-36.8,12600,420,390,0.84
16-12-2024 13:50,28,22625,325,-100,28.3,29.75,15175,-5275,6800,-0.07,7.6,1153875,-1575,875,7.15,7.15,31125,36550,-54875,-0.11,-16.65,252275,1350,175,-16.05,-16,24700,-3800,10450,0.11,49.5,4110,-15,0,46.15,45,4530,-165,-1785,0.26
16-12-2024 13:55,1.05,69850,-300,175,-3.15,-1.8,25525,-4475,25,-0.09,-1.95,1093325,1650,-825,-1.75,-1.75,43650,-36525,34975,-0.09,-3.7,295925,275,-175,-4.3,-4.35,26950,-10975,-8325,0.08,-3.6,6945,120,-720,-22.7,-13,6750,1140,2040,0.48
16-12-2024 14:00,10.2,31400,-150,750,14.05,11.4,10675,46100,1625,0.03,4.1,1602675,-800,-1375,4.35,4.3,27375,38900,-34375,-0.08,-10.15,348250,-450,-275,-9.15,-9.35,21550,4225,-2325,0.01,40.2,27525,0,-60,57.25,47.95,6765,3255,-20235,2.68
16-12-2024 14:05,12.2,31950,275,-925,10,10.45,12000,2600,-7375,0.08,1.3,1005175,-1700,-1525,1.2,1.05,36500,18425,2800,-0.05,-4.3,236150,75,-75,-4.45,-4.5,22975,-1325,6225,0,-2.45,12090,-60,-150,-3.55,-9.95,6435,570,2460,1.14
16-12-2024 14:10,-22.55,82925,100,-450,-26.3,-26.05,16575,-9525,42675,0.18,-8.75,2244575,700,125,-8.85,-8.75,30600,-16500,50250,-0.14,20.25,605775,-75,-1075,20.45,20.4,30125,22475,-18725,0.07,-39.65,10440,765,-30,-50.3,-50,10980,-5430,3675,0.77
16-12-2024 14:15,-7.55,17200,-200,-25,-3.8,-6.8,11625,5450,11975,-0.03,-1.4,875100,325,-850,-0.95,-1,30400,3975,28900,-0.09,-0.1,232250,-50,0,0.15,0.05,28625,-7100,9125,0.07,-18.7,8415,0,0,-1.95,3.3,11190,-1425,915,0.58
16-12-2024 14:20,-7.5,57425,75,-25,-8.25,-9.5,16175,8300,17375,-0.17,-3,1336225,-1325,19475,-3.1,-3.2,35300,-49400,72675,-0.17,5.2,293450,50,-200,5.45,5.3,25550,2550,6125,0.1,-11.65,11625,-15,45,-21.2,-23.3,8820,-165,-195,0.56
16-12-2024 14:25,-1.3,24300,75,-150,-1.2,-1,11350,-875,8700,-0.11,-1.35,869675,-150,1150,-2.05,-2.05,25725,3725,3200,-0.12,1.35,314900,25,-125,1.8,1.85,19525,-3925,14175,0.14,-35,8070,675,0,-27.8,-27.1,6465,-4275,3135,0.25
16-12-2024 14:30,10.75,10075,0,-25,15.3,9.75,10150,-1700,14675,-0.02,4.15,956025,1075,2075,4.45,4.5,34925,12625,-38775,-0.11,-11.9,237425,150,0,-12.95,-12.85,23675,-2525,10500,0.06,65,4800,60,165,55.65,63,5490,1695,270,0.2
16-12-2024 14:35,14.25,32325,200,700,13,13,14475,-20100,-2075,0.03,4,1229475,-750,-450,4.1,4.1,29400,19550,-27150,-0.08,-10.6,375875,175,0,-11.1,-11.2,26375,-1575,-9000,0,48.35,10110,-30,495,48.95,49,8610,10320,-1845,0.88
16-12-2024 14:40,12,50575,475,-450,13,11.9,13225,7875,-14350,0.12,3.2,1521625,-725,-775,3.05,3.1,34400,-36100,-80100,-0.09,-8,388375,-300,-50,-7.95,-8.05,31450,-4075,3950,-0.04,39,24750,-15,-480,39.45,38,7680,330,-6930,2.7
16-12-2024 14:45,-4.4,30550,-225,-625,-5,-4.5,12975,-5175,25600,0.09,-2.8,1148025,-2425,-1375,-3,-3.05,29400,-16350,86175,-0.06,5.95,322000,50,25,5.35,5.4,25925,16075,10875,-0.06,-20.7,12495,75,-480,-26.25,-20.7,7545,-3600,615,1.45
16-12-2024 14:50,-15.9,26050,-75,0,-14.8,-10.95,10950,-3150,19150,0.04,-3.85,1149625,-675,1100,-4.35,-4.3,34275,-49525,-27225,-0.08,3.9,298675,75,-125,4.8,4.75,23775,1500,-20550,-0.03,-33.55,10140,0,-15,-27,-31,6390,-1515,-2670,1
16-12-2024 14:55,16.3,27400,350,200,14.35,13,10825,4300,1900,0.07,5.1,956375,-25,100,4.45,4.5,32675,16350,-55400,-0.05,-7.1,283175,-1800,150,-6.75,-6.8,27625,3825,8125,-0.04,16.35,8655,-105,90,15.75,28.2,6075,-1215,9510,0.87
16-12-2024 15:00,-8,91375,175,-275,-7,-4.25,13950,1200,-6225,0.39,-3.3,2625050,-500,0,-4.1,-4.15,31300,-18275,-3325,-0.12,5.7,678475,75,-300,6,5.95,25950,-10550,-14000,-0.15,-9.35,13005,195,-30,-1.95,-13.95,5655,2130,-13305,1.17
16-12-2024 15:05,-13.75,58225,625,200,-14.55,-13.65,17875,-5675,575,-0.05,-1.55,1841175,2125,550,-1.75,-1.6,34100,-21725,-21700,-0.18,11.95,578200,100,-25,12.2,12.35,26425,-725,-20075,0.07,-55.65,16005,-15,-180,-55.85,-52,6795,-2505,3660,0.84
16-12-2024 15:10,-6.5,48075,-425,-50,-5,-4.7,13900,2325,12975,-0.07,-3.2,984550,-125,0,-3.3,-3.3,31050,-116975,44325,-0.08,3.3,302075,200,-175,3.85,3.9,26500,2350,-9325,0.06,-18.9,21885,-30,0,2.35,-6.9,6855,-3180,-7170,0.92
16-12-2024 15:15,2.1,46975,-175,125,3.6,3.65,14525,-18750,8750,-0.03,0.4,1317400,-3475,100,0.3,0.3,26275,-47425,-92125,-0.11,-2.3,544725,800,-500,-1.75,-2.05,27525,-5575,-3200,0.05,10.95,11055,-75,-30,8.75,6.45,6720,-1875,690,0.57
16-12-2024 15:20,-0.15,64100,-25,-175,-0.15,-1,13550,-7025,9800,-0.08,-1.35,1191825,275,-25,-1.95,-1.9,30775,-43100,-48725,-0.1,0.15,286475,-75,100,0.85,0.85,26000,-22775,-15575,0.04,-14.15,21375,-405,15,-13.9,-20.15,8820,-4575,-4395,0.71
16-12-2024 15:25,-14.85,130075,200,-150,-14.7,-14,20600,-70800,-65575,-0.37,-7.2,1445300,-775,-375,-7.05,-6,30000,-516425,-206850,-0.17,4.8,322125,-150,-125,5,6.55,29150,-252900,-56075,0.07,-27.1,30450,-120,-135,-27.95,-27.1,9900,-23295,-21270,0.45
