last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
14-01-2025 09:15,2.9,226125,50,100,1.75,1.75,18650,37675,N,-3850,N,0.14,0.9,4908600,0,-150,2.1,2.1,33525,562050,N,318300,N,-1.26,-3.55,3955425,-675,75,-3.6,-3.6,33675,481275,N,205425,N,-0.62,108,104925,-75,-195,104.8,105.5,9855,345,N,22005,N,83.89
14-01-2025 09:20,4.45,138825,-175,175,6.35,6.15,17825,21800,N,32325,YES,3.61,1.7,5589150,0,1200,2.15,2.25,44400,-2401350,YES,101850,N,2.85,-1.55,4209150,375,-450,-1.5,-1.5,46350,-1638825,Y,179850,N,-3.12,26.15,55245,0,0,45.2,41.5,8595,5790,N,12480,N,24.95
14-01-2025 09:25,-12.2,111375,-25,275,-16.95,-14.9,21050,144750,Y,11775,N,-0.13,-6.2,4911750,300,525,-5.85,-5.8,42150,2651775,Y,200925,YES,-0.73,8.1,6938025,150,-150,8.4,8.4,44400,2237475,YES,63000,N,1.89,27.4,44850,0,0,21.4,13.7,10050,-16260,YES,90,Y,13.12
14-01-2025 09:30,-33.15,118625,-125,200,-27.35,-30.4,24800,-300,YES,213200,YES,-2.88,-14,4706100,-20700,375,-13.55,-13.5,39675,133425,N,179100,N,-2.34,12.9,6149025,150,0,11.5,11.55,39675,347925,N,-95925,YES,2.82,-35,58260,105,720,-23.7,-34.2,10935,-34590,YES,11280,N,17.36
14-01-2025 09:35,2.55,111375,300,-50,-3.5,-1.8,14850,31750,Y,21750,N,-3.82,-1.35,4363350,1350,75,-1.75,-1.65,39300,72225,N,134025,N,-2.5,2.5,5786850,450,0,3,3.05,36750,-90300,Y,215400,Y,3.05,-6.5,30750,-15,-705,-14.25,-11.8,8175,9195,Y,9285,N,1.18
14-01-2025 09:40,2.55,129700,-125,25,3,2.25,18925,10075,N,27600,N,-5.05,-2.2,5615475,75,-150,-1.5,-1.45,41250,83250,N,64125,N,-3.54,-1.7,6601950,-150,-825,-2.85,-2.95,39150,-81300,N,34950,N,3.54,46.45,32025,-15,0,37.75,40.75,8010,7035,N,-675,Y,3.86
14-01-2025 09:45,25.3,97800,-75,-25,25.4,28.3,19775,12050,N,-25,Y,-0.64,8.65,6329175,-150,0,8,8,41475,128250,Y,20400,N,-1.53,-19.65,5283975,-300,225,-18.95,-18.95,38025,-84675,Y,123750,Y,-0.14,77.55,57930,-90,-15,94.05,94.15,10935,5205,N,-13005,Y,16.16
14-01-2025 09:50,-25,78775,-650,1600,-24.45,-23,17150,11275,N,16750,N,0.07,-13.25,4668675,600,-1500,-11.6,-11.85,40875,-184275,YES,197175,YES,-0.96,14.4,4254450,-1425,225,12.35,12.25,40350,141150,YES,4650,N,-0.41,-57.2,45885,0,105,-66.3,-64.25,10740,-11235,YES,16650,YES,12.81
14-01-2025 09:55,23.65,73550,-100,200,19.6,23.55,16175,76550,Y,325,Y,-1.59,8.25,5710950,-75,450,8.75,8.8,40125,256200,Y,-7650,Y,-2.1,-11.15,6098925,-225,75,-11.5,-11.6,36375,-145725,Y,129825,Y,0.86,17.95,27120,30,30,5,13.9,7590,3045,N,-5025,Y,0.07
14-01-2025 10:00,-22.4,47650,150,25,-23,-21.7,17700,8900,N,7525,N,-0.84,-10.45,4033500,-7800,-225,-10.35,-10.4,38475,45375,N,224550,YES,-1.24,12.4,5504325,-225,-375,12.35,12.3,38850,123300,YES,74925,N,0.65,-41.85,16905,45,-30,-30.55,-41.7,8415,25125,Y,9585,N,0.38
