last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,High_9,Low_9
30-01-2025 10:35:00,-35.30000000000291,17700.0,240.0,-555.0,-30.30000000000291,-33.75,9060.0,-11655.0,YES,5130.0,N,6.55000000000291,49320.3,49285.0,49320.3,49285.0
30-01-2025 10:40:00,5.0,13995.0,0.0,30.0,5.0,8.55000000000291,7560.0,1830.0,N,-2385.0,Y,3.9400000000023283,49285.0,49290.0,49301.15,49270.4
30-01-2025 10:45:00,4.0,17445.0,-210.0,-60.0,2.0,-0.9000000000014552,8130.0,-2775.0,YES,-2460.0,Y,4.009999999994761,49290.0,49294.0,49300.0,49258.4
30-01-2025 10:50:00,-54.0,13590.0,255.0,-480.0,-42.80000000000291,-45.0,8145.0,-5190.0,YES,1830.0,N,2.6200000000026193,49294.0,49240.0,49295.0,49231.15
30-01-2025 10:55:00,-85.0,40800.0,15.0,405.0,-89.34999999999854,-89.94999999999709,8790.0,-4155.0,N,4530.0,N,-2.3400000000037835,49240.0,49155.0,49247.4,49073.8
30-01-2025 11:00:00,-20.599999999998545,18765.0,0.0,-420.0,-26.849999999998545,-19.55000000000291,9045.0,3120.0,N,2055.0,Y,-1.6999999999970896,49150.6,49130.0,49155.0,49091.1
30-01-2025 11:05:00,83.90000000000146,12825.0,15.0,-240.0,78.5,79.0,7185.0,1935.0,YES,-4665.0,Y,-0.22000000000116415,49130.0,49213.9,49213.9,49123.8
30-01-2025 11:10:00,-6.19999999999709,8880.0,0.0,0.0,-6.5,-9.650000000001455,7185.0,-2190.0,YES,13935.0,N,0.6100000000005821,49209.7,49203.5,49243.2,49198.0
30-01-2025 11:15:00,10.75,7755.0,285.0,-255.0,0.75,4.0,5415.0,-2385.0,YES,-405.0,Y,0.4499999999970896,49204.25,49215.0,49220.0,49190.0
30-01-2025 11:20:00,-15.30000000000291,4215.0,-225.0,-675.0,-6.44999999999709,-10.0,7200.0,4935.0,N,-3090.0,Y,0.23000000000320142,49215.0,49199.7,49215.0,49196.95
30-01-2025 11:25:00,-3.25,6855.0,15.0,15.0,1.0999999999985448,2.099999999998545,6420.0,2265.0,YES,2820.0,N,0.22999999999592546,49205.0,49201.75,49215.0,49180.0
30-01-2025 11:30:00,-45.0,13290.0,345.0,45.0,-39.0,-47.5,9615.0,10020.0,N,-510.0,Y,0.040000000000873115,49201.75,49156.75,49215.0,49156.75
30-01-2025 11:35:00,20.900000000001455,11745.0,-240.0,-60.0,9.75,19.5,8220.0,1710.0,YES,-2385.0,Y,-0.25,49161.0,49181.9,49190.95,49143.85
30-01-2025 11:40:00,-4.450000000004366,4065.0,-150.0,1080.0,-4.200000000004366,-3.150000000001455,7815.0,3855.0,N,-420.0,N,0.01999999999679858,49181.9,49177.45,49200.0,49155.65
30-01-2025 11:45:00,22.80000000000291,8010.0,-45.0,-885.0,24.049999999995634,30.05000000000291,6240.0,2295.0,YES,-2025.0,Y,0.10000000000582077,49177.45,49200.25,49210.0,49173.95
30-01-2025 11:50:00,7.75,9615.0,-15.0,-15.0,7.700000000004366,2.0,7170.0,990.0,YES,4935.0,N,0.4500000000043656,49200.25,49208.0,49215.0,49197.6
30-01-2025 11:55:00,14.44999999999709,13260.0,0.0,-45.0,6.549999999995634,11.0,7095.0,-240.0,YES,-1065.0,Y,0.75,49208.0,49222.45,49235.0,49201.1
30-01-2025 12:00:00,-1.0499999999956344,7785.0,15.0,855.0,2.349999999998545,2.4499999999970896,6315.0,840.0,N,4215.0,N,0.48999999999796273,49222.45,49221.4,49232.95,49198.5
30-01-2025 12:05:00,0.049999999995634425,8520.0,0.0,-825.0,0.0,3.5500000000029104,7245.0,-5310.0,YES,795.0,Y,0.5400000000008731,49221.4,49221.45,49230.0,49205.3
30-01-2025 12:10:00,-3.4499999999970896,5400.0,-465.0,135.0,-9.0,-9.0,6540.0,810.0,N,-2580.0,Y,0.3400000000037835,49221.45,49218.0,49230.05,49210.0
30-01-2025 12:15:00,1.9499999999970896,10020.0,105.0,-60.0,-0.9499999999970896,1.9499999999970896,6660.0,450.0,YES,30.0,N,0.5299999999988358,49218.0,49219.95,49230.0,49193.35
30-01-2025 12:20:00,4.400000000001455,13155.0,-105.0,120.0,17.19999999999709,10.05000000000291,6795.0,1005.0,N,3285.0,N,1.1699999999982538,49219.95,49224.35,49248.2,49214.95
30-01-2025 12:25:00,20.55000000000291,17205.0,-90.0,-45.0,15.35000000000582,19.30000000000291,6150.0,-120.0,YES,-975.0,Y,1.4899999999979627,49224.35,49244.9,49250.0,49224.35
30-01-2025 12:30:00,17.94999999999709,12630.0,2175.0,0.0,18.0,22.0,7470.0,1275.0,N,2040.0,N,1.5,49240.05,49258.0,49281.95,49237.05
30-01-2025 12:35:00,7.0,8490.0,-2100.0,120.0,7.19999999999709,10.0,5850.0,-795.0,YES,-225.0,Y,1.0999999999985448,49258.0,49265.0,49290.0,49258.0
30-01-2025 12:40:00,0.0,3990.0,30.0,-75.0,5.69999999999709,-1.0,6420.0,1965.0,N,-1050.0,Y,0.4800000000032014,49274.95,49274.95,49282.45,49261.0
30-01-2025 12:45:00,-27.75,11115.0,75.0,-15.0,-25.599999999998545,-24.94999999999709,6480.0,1095.0,YES,3345.0,N,0.8600000000005821,49274.95,49247.2,49279.0,49219.0
30-01-2025 12:50:00,22.80000000000291,3915.0,0.0,-15.0,17.0,17.5,5760.0,2505.0,N,1155.0,Y,0.3600000000005821,49247.2,49270.0,49270.0,49238.65
30-01-2025 12:55:00,5.5,6840.0,150.0,0.0,10.80000000000291,15.0,5970.0,-750.0,YES,-1305.0,Y,0.8000000000029104,49269.25,49274.75,49285.95,49256.0
30-01-2025 13:00:00,5.849999999998545,6405.0,-90.0,-15.0,13.05000000000291,7.44999999999709,8220.0,-900.0,YES,-1560.0,Y,0.8799999999973807,49287.15,49293.0,49298.85,49274.75
30-01-2025 13:05:00,4.0,4230.0,45.0,0.0,-1.5999999999985448,-4.94999999999709,5745.0,-2640.0,YES,330.0,N,0.5800000000017462,49287.8,49291.8,49295.0,49280.0
30-01-2025 13:10:00,-8.05000000000291,7050.0,-30.0,135.0,-4.849999999998545,-8.05000000000291,7965.0,-1860.0,N,2505.0,N,0.9700000000011642,49291.8,49283.75,49299.0,49280.0
30-01-2025 13:15:00,-16.150000000001455,13935.0,-30.0,-75.0,-13.5,-13.80000000000291,7500.0,30.0,N,-3270.0,Y,1.889999999999418,49283.75,49267.6,49303.0,49263.5
30-01-2025 13:20:00,10.0,9975.0,870.0,-375.0,8.849999999998545,4.900000000001455,6435.0,285.0,N,3930.0,N,1.1900000000023283,49270.0,49280.0,49292.65,49269.8
30-01-2025 13:25:00,-3.349999999998545,9390.0,0.0,330.0,-5.5,-5.0,8805.0,-495.0,YES,4200.0,N,1.0400000000008731,49278.35,49275.0,49290.0,49268.9
30-01-2025 13:30:00,16.44999999999709,12360.0,-60.0,-375.0,24.14999999999418,25.94999999999709,7785.0,150.0,N,-5415.0,Y,1.5,49275.0,49291.45,49307.8,49269.45
30-01-2025 13:35:00,21.55000000000291,34875.0,15.0,90.0,19.150000000001455,22.950000000004366,7035.0,1980.0,N,-9060.0,Y,6.139999999999418,49291.45,49313.0,49377.7,49289.1
30-01-2025 13:40:00,-27.599999999998545,11400.0,120.0,165.0,-25.599999999998545,-25.05000000000291,6150.0,6690.0,N,3960.0,N,1.2399999999979627,49313.25,49285.65,49319.0,49275.35
30-01-2025 13:45:00,-16.349999999998545,11430.0,-135.0,-210.0,-14.150000000001455,-17.0,10170.0,-3375.0,YES,-480.0,Y,0.8699999999953434,49285.65,49269.3,49290.0,49257.8
30-01-2025 13:50:00,14.099999999998545,19500.0,90.0,-15.0,11.900000000001455,11.80000000000291,9030.0,-375.0,N,-885.0,Y,1.7200000000011642,49269.3,49283.4,49298.0,49262.1
30-01-2025 13:55:00,9.849999999998545,12705.0,75.0,165.0,8.849999999998545,12.099999999998545,7995.0,135.0,N,-6405.0,Y,1.2399999999979627,49283.4,49293.25,49300.0,49277.1
30-01-2025 14:00:00,19.19999999999709,12945.0,-60.0,-165.0,21.80000000000291,18.099999999998545,7395.0,-1020.0,YES,-4140.0,N,1.4899999999979627,49293.25,49312.45,49330.0,49292.85
30-01-2025 14:05:00,-6.599999999998545,12945.0,-225.0,-930.0,1.2000000000043656,-5.150000000001455,7335.0,675.0,N,-1905.0,N,1.5900000000037835,49320.0,49313.4,49342.0,49298.85
30-01-2025 14:10:00,-4.900000000001455,18945.0,15.0,-45.0,-4.05000000000291,-4.049999999995634,6975.0,1140.0,N,5025.0,N,2.1599999999962165,49314.05,49309.15,49330.45,49305.75
30-01-2025 14:15:00,2.5499999999956344,9690.0,-120.0,15.0,2.1999999999970896,-0.6000000000058208,6330.0,-6555.0,YES,3720.0,N,1.0999999999985448,49309.15,49311.7,49326.95,49306.8
30-01-2025 14:20:00,-11.25,9945.0,105.0,-15.0,-1.5,-11.94999999999709,7410.0,15.0,N,-735.0,Y,0.9400000000023283,49311.7,49300.45,49318.0,49288.1
30-01-2025 14:25:00,-32.44999999999709,10620.0,-30.0,210.0,-34.650000000001455,-37.0,6075.0,-45.0,YES,-120.0,N,0.7200000000011642,49300.45,49268.0,49300.45,49263.5
30-01-2025 14:30:00,-40.19999999999709,22875.0,90.0,45.0,-40.35000000000582,-34.80000000000291,8880.0,-1335.0,YES,-3045.0,Y,0.3899999999994179,49264.2,49224.0,49264.2,49214.1
30-01-2025 14:35:00,24.0,9720.0,2910.0,345.0,23.900000000001455,23.0,8820.0,2655.0,N,-2655.0,N,0.25,49224.0,49248.0,49267.85,49221.0
30-01-2025 14:40:00,-2.4499999999970896,10905.0,-2910.0,-75.0,-1.5,-1.6499999999941792,12165.0,-2670.0,YES,585.0,N,0.3600000000005821,49248.95,49246.5,49258.0,49243.8
30-01-2025 14:45:00,14.599999999998545,14490.0,-105.0,0.0,18.39999999999418,17.69999999999709,9555.0,4125.0,N,330.0,Y,0.7099999999991269,49246.5,49261.1,49288.0,49245.0
30-01-2025 14:50:00,-21.099999999998545,19440.0,-210.0,180.0,-20.5,-19.599999999998545,8730.0,810.0,YES,2460.0,N,0.4800000000032014,49261.1,49240.0,49265.0,49230.0
30-01-2025 14:55:00,10.0,17850.0,-30.0,0.0,16.55000000000291,15.0,7185.0,405.0,YES,-3285.0,Y,0.4499999999970896,49240.0,49250.0,49258.8,49226.75
30-01-2025 15:00:00,16.19999999999709,20310.0,-105.0,-915.0,17.150000000001455,15.0,10605.0,-3375.0,YES,-1770.0,N,0.7600000000020373,49250.9,49267.1,49285.0,49242.2
30-01-2025 15:05:00,15.950000000004366,27390.0,120.0,180.0,15.44999999999709,15.0,7455.0,-4290.0,YES,1230.0,N,1.6200000000026193,49267.1,49283.05,49290.0,49266.35
30-01-2025 15:10:00,6.69999999999709,31410.0,-135.0,-660.0,6.94999999999709,5.0,10125.0,-2565.0,N,-7020.0,Y,1.7799999999988358,49283.05,49289.75,49297.65,49275.0
30-01-2025 15:15:00,3.150000000001455,42690.0,0.0,15.0,2.7000000000043656,-4.0,10890.0,-3135.0,YES,-7245.0,Y,2.4199999999982538,49289.25,49292.4,49298.0,49284.0
30-01-2025 15:20:00,13.900000000001455,41445.0,135.0,-105.0,14.05000000000291,15.80000000000291,8025.0,-4380.0,YES,-11895.0,Y,2.569999999999709,49292.1,49306.0,49314.35,49292.1
30-01-2025 15:25:00,3.0,30525.0,-30.0,90.0,2.0,0.0,9210.0,-9075.0,YES,-12570.0,Y,1.930000000000291,49306.0,49309.0,49311.0,49301.0
