last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
08-01-2025 09:15,9.95,-225000,0,25,13.8,19.7,19875,-23425,N,-70775,N,9.57,-14.45,5637600,525,975,-14.35,-14.4,43125,549150,N,299400,N,-9.61,-1.1,1870950,-300,-450,-2.4,-2.65,39750,191475,N,135375,N,0.21,-5,-42270,345,-15,4.55,8.05,8130,-26970,N,-20655,N,3.91
08-01-2025 09:20,20.95,-144875,175,50,23.35,25.05,16525,-23875,YES,-20100,YES,9.4,-8.8,5346525,1275,1950,-8.9,-8.85,43275,-3107625,YES,249300,N,-5.59,13.95,2415000,300,600,14.3,14.45,39300,16500,N,-20250,YES,7.01,40.35,-37200,120,30,38.65,40,9630,7515,Y,-15405,N,17.01
08-01-2025 09:25,17.1,-169250,100,-125,16.45,17.05,17100,12050,Y,-316925,Y,7.11,-6.6,5560350,2175,-1200,-6.6,-6.65,57675,-110400,Y,79350,N,-4.31,8.15,2065350,450,0,8.45,8.6,46350,8100,N,-2250,N,3.84,-14.45,-23400,0,0,2.9,1.45,8595,-6225,YES,-6225,N,7.31
08-01-2025 09:30,9.9,-76675,75,0,7.05,4.45,13825,-1550,YES,-124000,YES,3.49,-3.9,4473375,-2175,3525,-2.9,-2.95,58350,81075,Y,168150,YES,-2.67,10,1532625,375,-225,7.7,7.75,43125,23175,N,-16800,YES,2.56,2.5,-28050,-75,15,-2.1,2.5,10725,-13605,YES,-15360,Y,-1.39
08-01-2025 09:35,-46.8,-130050,675,0,-45.55,-46.8,16900,9625,N,-60450,YES,-0.11,9.3,8032125,750,0,10.1,10.15,58875,189375,Y,-99000,Y,-1.21,-36.9,2582475,150,75,-38.85,-38.9,43050,-78900,Y,91050,Y,-2.23,-118.3,-35670,-15,-105,-115.3,-122.9,11235,-12165,N,2100,N,-10.56
08-01-2025 09:40,17.15,-94825,25,0,15.45,18.45,16750,-8475,YES,-13300,YES,-1.61,-3.3,7829325,1650,825,-3.7,-3.7,57975,-32250,YES,46575,YES,-0.19,9.9,2159475,-75,225,10.9,11,43500,75675,YES,2700,YES,-2.86,4.9,-49290,-15,15,6.25,10.3,11355,-12390,YES,17205,N,-22.68
08-01-2025 09:45,15.75,-92750,-475,-50,15.9,17.5,20200,-2625,N,175,N,1.8,-7.7,5279475,-450,2625,-7.5,-7.5,57525,-74925,YES,167775,YES,-1.29,16.6,2033325,-975,-300,16.3,16.45,39075,3450,N,-50925,YES,0.68,13.25,-22230,-15,-345,27.3,17.3,9510,4470,N,495,Y,-2.23
08-01-2025 09:50,-51.4,-69425,-150,-325,-45.95,-51,18125,-7150,YES,-3600,Y,0.5,11.7,4627500,-4050,1725,12.3,12.35,53475,211350,Y,-96375,Y,-0.6,-37.6,1640700,-825,150,-38.85,-38.95,39525,-54825,Y,122775,Y,-0.24,-53.75,-17025,15,-90,-58.65,-52.15,8355,1350,YES,-1740,Y,-1.2
08-01-2025 09:55,4.45,-57800,250,100,5.95,5.15,13625,-95400,YES,3900,N,-1.03,-1.05,6800700,3000,1950,-1.4,-1.35,54900,122325,N,46950,YES,-0.05,-2.7,1973550,525,-600,-2.55,-2.6,41475,56775,YES,81150,N,-2.31,-6.1,-10920,-60,135,-15.05,-3.95,6705,-16335,YES,1515,N,-3.12
08-01-2025 10:00,-5.85,-30250,225,-125,-5.6,-8.7,13425,20300,Y,-14725,Y,-0.44,0.65,4025025,-2775,-2400,0.85,0.8,61350,-18900,YES,151800,YES,-0.18,-3.3,1041600,0,-75,-3.7,-3.8,41100,34275,N,23850,N,-1.17,-12.15,-8235,135,-90,-12.4,-20.4,5835,2130,N,-16725,Y,-2.62
08-01-2025 10:05,36.85,-42325,0,350,32.85,34.6,11150,33800,N,1275,N,-0.36,-10.25,4748850,4425,-600,-10.15,-10.15,63600,-89250,YES,164775,N,-0.4,26.9,1658250,375,75,26.2,26.2,40650,55350,YES,-104175,YES,-1.22,152.65,-17850,-30,-45,136.8,144.5,7485,16695,N,-7500,N,0.29
08-01-2025 10:10,-22.05,-33975,0,-225,-20.5,-21.5,13625,-20050,YES,29900,YES,0.11,3.9,3072075,3225,-1800,3.6,3.6,60000,160500,Y,42675,N,-0.41,-17.6,1185975,600,-150,-16.7,-16.8,42300,-43425,Y,37425,Y,-0.26,-42.75,-14475,660,0,-34.8,-35.4,7740,-2625,YES,-16770,Y,1.95
08-01-2025 10:15,5.5,-25100,-425,200,0.1,2.1,10775,20225,Y,-37700,Y,-0.36,-1.05,3764100,600,2400,-1.15,-1.15,65550,-133950,YES,40875,N,-0.17,3.55,1177425,-300,-150,3.05,3,44850,57450,YES,9300,N,-1.01,26.45,-7935,15,-210,22.3,22.9,5850,-3450,YES,-5250,N,0.17
08-01-2025 10:20,49.15,-153750,-25,150,50.9,50.1,16550,92300,Y,-168925,Y,4.25,-8.8,6729375,15075,-3600,-8.6,-8.6,67500,-159075,YES,163650,YES,-1.11,45.8,2771475,-375,75,44.95,45,46800,-42675,Y,-146400,YES,1.85,161,-79905,15,60,160,158,9750,3450,N,11040,N,27.73
08-01-2025 10:25,-3.15,-162525,2125,-125,0,-1.1,19100,-21775,YES,-7050,YES,5.8,-0.8,6397950,4950,8700,-0.65,-0.6,77025,93900,Y,-10350,Y,-1.2,1.8,1880625,150,150,2.05,2.05,50550,-56400,Y,-30000,Y,2.74,42.45,-45600,60,-165,37.3,44.4,8625,-7095,YES,-5475,Y,21.79
08-01-2025 10:30,15,-64450,-25,100,10.55,14.55,15925,-39575,YES,26525,YES,1.91,-2.55,4086000,1650,-3900,-2.3,-2.3,78225,-8025,YES,93975,YES,-0.7,10.35,942075,-75,-450,10.65,10.65,46575,382425,YES,18825,Y,1.24,47.65,-48405,0,0,57.6,53.1,9510,-2235,N,345,N,23.25
08-01-2025 10:35,2.5,-60525,-125,0,2.5,3.4,15075,-53800,YES,16375,N,1.96,-0.65,3888750,-675,450,-0.75,-0.75,94425,-28725,YES,159075,YES,-0.69,4.5,925650,0,300,2.45,2.45,44625,-119775,Y,-33150,YES,1.33,18.95,-36630,-60,105,13.95,21.1,9270,-7815,YES,-4455,Y,16.87
08-01-2025 10:40,39.95,-183450,250,25,40.7,40.8,15475,48775,Y,950,Y,7.66,-2.7,5690850,-10875,-2850,-2.7,-2.75,102750,-88125,YES,72825,N,-1.01,37.3,1228725,-1500,-600,38.7,38.7,51450,-117225,N,-53400,YES,2.59,183.05,-110685,-15,15,174.45,180.75,9405,26415,Y,3210,N,57.45
08-01-2025 10:45,-24.1,-72875,100,-200,-20.95,-17.55,14900,-55375,YES,-110725,Y,2.76,0.75,3282150,300,-525,0.65,0.65,83250,71850,Y,-84375,Y,-0.54,-17.9,626100,-375,-1500,-17.25,-17.3,47925,-17925,YES,20625,Y,1.36,-74.65,-56445,-90,0,-71.4,-75.65,10215,-11850,YES,2190,Y,23.81
08-01-2025 10:50,5.3,-34325,175,125,1.45,3.25,17775,-8950,Y,15925,YES,1.16,-0.65,2153850,-975,-5925,-0.6,-0.65,72225,114525,Y,-23700,YES,-0.35,4.35,367500,225,75,4.6,4.35,44625,-450,N,9000,N,0.74,7.65,-30300,-90,-30,4.7,1.5,7725,105,N,-870,Y,11.68
08-01-2025 10:55,-1.8,-34050,-1025,25,-1.55,-2,17125,11925,Y,-5100,Y,1.16,-0.6,2623650,10725,1350,-0.6,-0.6,82800,-38550,YES,142725,YES,-0.42,-2.1,317025,225,0,-1.4,-1.35,42150,9525,N,-1800,YES,0.65,-34.55,-23745,30,30,-38.6,-36.5,8460,-1200,YES,2985,N,7.62
08-01-2025 11:00,1.5,-66750,1000,75,3.9,1,16600,-82000,YES,-100,N,1.86,-1,3055500,1875,-1800,-0.8,-0.8,90825,-13425,Y,4275,N,-0.46,2.35,459450,-1350,0,1.55,1.55,44325,-10500,Y,-11175,YES,0.82,24.85,-20385,60,-210,19.95,18.6,7950,8010,N,-8025,Y,6.11
08-01-2025 11:05,2.9,-21750,-100,0,1.35,3.1,12775,2100,Y,8475,N,0.69,0.2,2200350,3450,15450,0,0.05,86775,173100,Y,-24600,Y,-0.34,-0.65,400800,-600,150,0.7,0.6,49725,2775,N,3075,N,0.81,0,-14970,45,-30,-4.65,-6,8550,-450,YES,5265,N,4.39
08-01-2025 11:10,-2.3,-40075,-250,150,-4.6,-2.85,14850,74025,Y,-5450,Y,1.09,-0.05,2151525,2700,4050,0,0,84600,-139725,YES,152550,YES,-0.31,0.65,335400,600,-375,-1.05,-1.05,44250,-26325,Y,57300,Y,0.58,26.95,-11325,270,15,22,21.25,6915,8700,N,-11850,Y,3.1
08-01-2025 11:15,-12.5,-38075,250,-75,-12.55,-13.65,15725,-2250,YES,22950,YES,1.1,2.35,3701550,14400,-12375,2.15,2.2,82425,-75900,Y,-146550,Y,-0.49,-13.15,721275,225,1575,-14.25,-14.1,43875,-33600,Y,-55500,YES,1.29,1.15,-39675,0,-15,10.4,1.65,7350,3165,N,-675,N,14.05
08-01-2025 11:20,23.9,-57500,100,-125,24,23.5,15000,6600,N,1900,Y,1.93,-2.25,2781900,1950,14100,-2.4,-2.4,96975,-60825,N,199650,YES,-0.37,23.45,642675,75,-150,23.5,23.6,41850,-17175,N,3825,Y,1.29,14.9,-16635,0,15,27.95,25.65,7215,-3615,YES,780,N,5.3
08-01-2025 11:25,-27.05,-38775,-1275,-50,-29,-25.95,15775,-18725,YES,-875,Y,0.87,2.1,2659950,-1125,-1875,2.05,2.05,91575,94650,Y,-200175,Y,-0.31,-25.35,488475,-75,75,-25.75,-25.8,45150,-21375,Y,26100,Y,0.72,-63.05,-18450,-15,-45,-65.95,-65.65,8130,1680,N,6105,N,4.6
08-01-2025 11:30,-12.2,-57325,1100,0,-11.15,-12.2,16075,22800,Y,8325,N,0.77,0.6,3962250,-3825,2625,0.85,0.85,90450,37875,N,22575,YES,-0.39,-8.15,564225,150,-150,-11.05,-11.05,39825,-1650,N,23325,N,0.56,-41.7,-21570,-15,135,-56.5,-52.65,7875,8235,N,-2655,Y,3.78
08-01-2025 11:35,12.85,-49575,-25,75,15.4,13.25,15500,-2675,YES,-6475,Y,0.61,-1.85,3796800,6000,-14625,-1.9,-1.95,98175,65400,Y,-60675,Y,-0.38,6.6,623175,-75,0,7.05,6.95,46350,3450,N,-3075,YES,0.62,37.8,-15090,15,-15,34.35,33.75,7020,-25995,YES,4200,N,2.32
08-01-2025 11:40,9.35,-19150,-225,-75,7.95,10.75,12475,300,N,3050,N,0.34,-1.25,2184750,4125,-3750,-1.25,-1.25,99075,12600,N,121500,YES,-0.24,5.9,485175,0,150,7.55,7.45,45675,50100,YES,17700,Y,0.58,30.05,-9795,0,-105,41.2,41.9,7035,-3555,Y,-12090,Y,2.06
08-01-2025 11:45,6.15,-27000,250,25,4.05,3.15,13375,-6125,YES,10150,N,0.62,-1.6,3461775,-5325,-11775,-1.65,-1.7,94950,-101100,YES,81675,N,-0.4,7.3,335175,75,-150,7.35,7.5,42000,1500,Y,-11625,YES,0.48,16.15,-9810,-60,105,13.2,15.2,8985,-16140,YES,5730,N,2.38
08-01-2025 11:50,6,-25350,725,-175,10,9.05,17275,-2700,N,-8000,Y,0.66,-0.3,2307000,-8325,-6975,-0.4,-0.45,89700,-18225,Y,107850,YES,-0.27,3.65,295200,-75,-900,4.95,4.85,52350,3300,N,-15900,YES,0.46,22.3,-11640,60,-90,18.45,10.8,8175,-2400,N,25980,YES,3.01
08-01-2025 11:55,9.9,-25500,-50,250,5.3,8,15925,-10225,YES,1050,N,0.62,-0.45,1858050,16650,-17550,-0.6,-0.6,88050,-83775,YES,2925,Y,-0.21,3.65,290925,-75,525,4.5,4.75,44850,13275,N,-2475,N,0.43,30.6,-11700,90,0,38.7,43.05,9165,5220,N,-8355,Y,3.05
08-01-2025 12:00,5,-96400,-25,375,9.9,8.5,21050,-63700,YES,42675,YES,3.1,-0.4,2587800,15600,-15000,-0.5,-0.5,109875,138075,Y,12300,N,-0.31,9.75,533325,150,0,9,8.95,42450,-5325,Y,-18750,YES,1,45.95,-24945,0,-15,47.8,45.55,9045,-3510,YES,-2745,N,7.67
08-01-2025 12:05,2,-61200,-25,25,-2.6,1.95,21975,-17650,Y,-8200,Y,1.79,-0.15,3101850,-13200,-25350,-0.1,-0.15,97800,-162675,YES,450,Y,-0.36,-5.75,385725,1650,-75,-4.25,-4.45,43575,-52875,Y,17850,Y,0.72,-13,-17400,135,45,-12.25,-12.9,7170,-8910,YES,765,N,5.35
08-01-2025 12:10,15.85,-35950,-50,-50,20.9,24.05,15200,-37200,YES,-3725,N,1.05,-1.65,2301375,11550,-6825,-1.75,-1.75,91875,-134250,Y,108525,YES,-0.27,20.85,382275,375,75,21,21.15,44925,-11400,YES,-18525,YES,0.74,65.2,-19020,45,-450,62,64.5,6945,14265,Y,7575,N,5.53
08-01-2025 12:15,-15.1,-33825,-250,0,-12,-10,13425,-7825,Y,29275,YES,1.04,0.6,2243400,15450,-10650,0.55,0.55,81600,124650,Y,-113025,Y,-0.26,-10.05,391425,0,225,-10.15,-10.25,44100,-21750,Y,31350,Y,0.77,-55.65,-13560,0,30,-50.45,-51.75,7695,-7320,YES,2175,Y,4.17
08-01-2025 12:20,-7.6,-29175,200,-100,-9,-9.35,14275,-150,N,-725,Y,0.68,0.15,1858200,1875,28350,0.15,0.2,103725,-36975,YES,90225,YES,-0.2,-10.7,288225,150,-300,-10.6,-10.85,44250,14625,YES,825,YES,0.46,-28.1,-10035,0,-120,-29.9,-32.95,6735,-2385,N,-1725,Y,2.48
08-01-2025 12:25,15,-30025,-150,-75,15.1,14.1,12575,-1025,YES,31550,YES,0.81,-1.35,2410275,26700,-5625,-1.25,-1.2,94125,94275,Y,-128850,Y,-0.27,11.65,243375,-450,-450,12.05,12.05,43800,-975,Y,9000,N,0.43,22.95,-8400,30,105,25.05,33.9,5520,-8250,YES,3420,N,2.04
