last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
2025-01-31 09:25:00,373.75,171825.0,-150.0,-75.0,35925,-8850.0,N,9525.0,N,-3.5600000000000023
2025-01-31 09:30:00,377.65,170550.0,-150.0,75.0,33900,900.0,N,4950.0,N,-1.2200000000000273
2025-01-31 09:35:00,377.45,288525.0,-75.0,75.0,41925,-6000.0,Y,-18375.0,YES,0.3299999999999841
2025-01-31 09:40:00,365.0,250275.0,150.0,300.0,36000,9375.0,N,9450.0,Y,-2.0
2025-01-31 09:45:00,352.3,273225.0,75.0,-2100.0,37500,19800.0,N,9675.0,N,-3.6000000000000227
2025-01-31 09:50:00,360.45,363525.0,-75.0,375.0,41625,525000.0,YES,1425.0,YES,-3.4599999999999795
2025-01-31 09:55:00,342.9,329850.0,225.0,-75.0,35850,1950.0,Y,20175.0,N,-3.669999999999959
2025-01-31 10:00:00,345.6,354300.0,225.0,2175.0,36150,29925.0,YES,10800.0,N,-3.759999999999991
2025-01-31 10:05:00,354.4,418800.0,375.0,-1425.0,40650,-6900.0,Y,11850.0,N,-1.8700000000000045
2025-01-31 10:10:00,347.4,339075.0,0.0,-1650.0,36075,-9150.0,Y,-15300.0,YES,-0.8900000000000432
2025-01-31 10:15:00,335.65,329400.0,0.0,-225.0,38250,-10275.0,Y,3750.0,N,-1.669999999999959
2025-01-31 10:20:00,321.55,390525.0,-525.0,-450.0,37050,22200.0,YES,24375.0,Y,-3.159999999999968
2025-01-31 10:25:00,326.3,258300.0,225.0,1650.0,37275,4650.0,N,10200.0,N,-2.1200000000000045
2025-01-31 10:30:00,308.0,491700.0,375.0,-75.0,38550,9525.0,N,3075.0,N,-4.630000000000052
2025-01-31 10:35:00,312.65,342750.0,-75.0,-150.0,36150,16500.0,N,15300.0,N,-2.8000000000000114
2025-01-31 10:40:00,290.7,454725.0,-75.0,75.0,39000,-12825.0,Y,25725.0,N,-4.060000000000002
2025-01-31 10:45:00,291.55,429900.0,-150.0,450.0,39825,12075.0,YES,6675.0,N,-3.6899999999999977
2025-01-31 10:50:00,293.25,439425.0,675.0,825.0,47175,11025.0,N,37950.0,Y,-3.170000000000016
2025-01-31 10:55:00,291.7,434850.0,-450.0,0.0,40725,8550.0,N,-5475.0,YES,-2.730000000000018
2025-01-31 11:00:00,285.1,533625.0,-75.0,-525.0,37950,-21600.0,Y,24225.0,Y,-3.0300000000000296
2025-01-31 11:05:00,298.0,486975.0,75.0,-225.0,37725,39450.0,YES,6675.0,N,-2.5
2025-01-31 11:10:00,297.5,409125.0,1125.0,-2850.0,34125,4425.0,N,6750.0,N,-1.660000000000025
2025-01-31 11:15:00,287.25,365550.0,300.0,0.0,38550,1050.0,Y,33525.0,Y,-1.5199999999999818
2025-01-31 11:20:00,290.4,765600.0,75.0,-75.0,38100,-9075.0,Y,1800.0,YES,-3.019999999999982
2025-01-31 11:25:00,301.85,452925.0,-225.0,0.0,35850,28500.0,YES,-45225.0,YES,-1.3700000000000045
2025-01-31 11:30:00,296.95,566700.0,-75.0,-300.0,35325,-19425.0,Y,49650.0,Y,-1.1399999999999864
2025-01-31 11:35:00,295.0,536850.0,150.0,225.0,36600,7650.0,YES,10950.0,N,-1.2000000000000455
2025-01-31 11:40:00,289.85,238500.0,300.0,-150.0,34500,1650.0,Y,12150.0,N,-0.5600000000000023
2025-01-31 11:45:00,276.5,537000.0,75.0,-225.0,37500,-8025.0,Y,1425.0,YES,-1.7099999999999795
2025-01-31 11:50:00,267.35,574800.0,-525.0,300.0,38250,-11925.0,Y,15300.0,N,-2.1299999999999955
2025-01-31 11:55:00,262.55,423375.0,-150.0,-225.0,41100,-525.0,N,14475.0,N,-1.589999999999975
2025-01-31 12:00:00,270.0,525525.0,0.0,-225.0,41325,51750.0,YES,18000.0,N,-1.8500000000000227
2025-01-31 12:05:00,264.1,378075.0,-75.0,-75.0,44175,-7425.0,Y,12600.0,N,-1.2099999999999795
2025-01-31 12:10:00,258.3,557700.0,0.0,225.0,42900,6075.0,N,1425.0,YES,-1.9800000000000182
2025-01-31 12:15:00,260.05,446250.0,-825.0,4725.0,46950,15375.0,N,8250.0,N,-1.509999999999991
2025-01-31 12:20:00,255.3,500025.0,150.0,150.0,39375,-5175.0,Y,20325.0,N,-1.4800000000000182
2025-01-31 12:25:00,254.1,471075.0,-8250.0,-750.0,44700,8025.0,N,825.0,YES,-1.5199999999999818
2025-01-31 12:30:00,242.0,768000.0,-75.0,-450.0,39150,-52050.0,Y,10350.0,N,-2.660000000000025
2025-01-31 12:35:00,230.35,1110225.0,225.0,1050.0,44025,57825.0,YES,29625.0,N,-4.149999999999977
2025-01-31 12:40:00,235.0,986400.0,-300.0,-525.0,54075,69525.0,N,70425.0,Y,-3.419999999999959
2025-01-31 12:45:00,233.2,873525.0,-750.0,-225.0,44325,10650.0,N,-18975.0,YES,-2.589999999999975
2025-01-31 12:50:00,233.0,563325.0,-75.0,-150.0,49425,28575.0,N,10500.0,Y,-1.580000000000041
2025-01-31 12:55:00,226.6,844125.0,525.0,450.0,48150,-42450.0,Y,32175.0,Y,-2.3899999999999864
2025-01-31 13:00:00,234.85,1324350.0,300.0,-375.0,39525,57825.0,YES,-1050.0,YES,-3.4399999999999977
2025-01-31 13:05:00,227.7,879525.0,675.0,-75.0,48150,-33075.0,Y,40200.0,Y,-1.9600000000000364
2025-01-31 13:10:00,223.4,1142250.0,-375.0,1050.0,45825,525.0,YES,35025.0,N,-2.660000000000025
2025-01-31 13:15:00,226.95,850950.0,-75.0,-1350.0,44250,84225.0,YES,-1350.0,YES,-1.8000000000000114
2025-01-31 13:20:00,229.4,993075.0,-450.0,-225.0,44250,300.0,Y,24525.0,Y,-1.839999999999975
2025-01-31 13:25:00,232.0,1050225.0,225.0,1500.0,45300,17175.0,N,9675.0,N,-1.7199999999999704
2025-01-31 13:30:00,231.4,1031250.0,150.0,0.0,49050,12675.0,N,11550.0,N,-1.5500000000000114
2025-01-31 13:35:00,236.95,1017000.0,-300.0,975.0,45150,5550.0,N,-81150.0,YES,-1.3199999999999932
2025-01-31 13:40:00,235.0,1260900.0,225.0,975.0,40800,-56250.0,Y,15000.0,Y,-1.490000000000009
2025-01-31 13:45:00,236.1,972900.0,-75.0,-675.0,42900,9675.0,YES,900.0,YES,-1.080000000000041
2025-01-31 13:50:00,241.9,1438950.0,1275.0,-900.0,40200,21750.0,N,-43725.0,YES,-1.2199999999999704
2025-01-31 13:55:00,245.85,1310850.0,0.0,-225.0,42750,7950.0,N,23850.0,Y,-0.8500000000000227
2025-01-31 14:00:00,251.0,1592775.0,-225.0,4950.0,40050,-30000.0,Y,22500.0,N,-0.8100000000000023
2025-01-31 14:05:00,263.4,2374050.0,-75.0,-150.0,41025,-29850.0,N,-113025.0,YES,-0.3100000000000023
2025-01-31 14:10:00,252.1,1667025.0,-600.0,900.0,42150,-65550.0,Y,-9450.0,Y,-0.19999999999998863
2025-01-31 14:15:00,258.5,1305300.0,-600.0,-225.0,44025,6150.0,YES,59475.0,Y,-0.1500000000000341
2025-01-31 14:20:00,250.95,913650.0,0.0,450.0,42000,10800.0,N,-600.0,YES,-0.2799999999999727
2025-01-31 14:25:00,253.0,812700.0,-75.0,225.0,39225,-19575.0,Y,28950.0,Y,-0.160000000000025
2025-01-31 14:30:00,248.85,715275.0,-300.0,-375.0,43575,1575.0,YES,-750.0,YES,-0.18000000000000682
2025-01-31 14:35:00,237.0,966900.0,-375.0,150.0,41025,-32700.0,Y,225.0,N,-0.40999999999996817
2025-01-31 14:40:00,226.65,1225425.0,300.0,1800.0,42075,19575.0,YES,-32625.0,YES,-0.8599999999999568
2025-01-31 14:45:00,225.75,890925.0,-150.0,750.0,45900,33000.0,N,41550.0,Y,-0.6800000000000068
2025-01-31 14:50:00,222.7,1129425.0,600.0,675.0,41925,307575.0,YES,7650.0,N,-0.9600000000000364
2025-01-31 14:55:00,216.55,1512900.0,-375.0,-525.0,43350,-71925.0,Y,27225.0,N,-1.2999999999999545
2025-01-31 15:00:00,218.5,1407375.0,75.0,75.0,41550,28950.0,YES,10950.0,N,-1.07000000000005
2025-01-31 15:05:00,214.65,1595925.0,300.0,1200.0,42000,-317400.0,Y,-26700.0,YES,-1.1899999999999977
2025-01-31 15:10:00,217.85,1127925.0,450.0,975.0,41775,193800.0,YES,-13575.0,N,-0.8700000000000045
2025-01-31 15:15:00,214.8,1440075.0,0.0,75.0,45900,-230700.0,Y,-24600.0,YES,-1.0
2025-01-31 15:20:00,211.15,1428600.0,-300.0,0.0,47250,-34500.0,YES,-43200.0,YES,-1.1000000000000227
2025-01-31 15:25:00,198.75,1632375.0,0.0,300.0,44250,-622125.0,Y,-143400.0,YES,-1.3700000000000045
