last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
06-01-2025 13:10,-16.4,177375,100,575,-16.9,-20.35,16025,4900,Y,-8575,Y,-2.93,-2.7,747825,-375,1425,-2.5,-2.5,48750,10500,N,46950,YES,-0.23,12.5,78900,0,75,13.35,13.35,43200,3375,N,-14400,YES,0.55,-69.2,9855,60,-135,-54.35,-55.45,6360,3210,N,165,YES,-2.82
06-01-2025 13:15,-33,143225,-25,-250,-33.7,-30.75,17125,-6475,YES,-10600,Y,-2.83,-4.15,1121475,525,1200,-3.8,-3.75,46500,-53550,YES,-11100,Y,-0.36,29.8,78750,150,75,27.85,27.75,36075,-2400,Y,6750,Y,0.6,-92,36270,-45,0,-84.35,-89.35,8070,17370,N,4200,N,-11.79
06-01-2025 13:20,-17.3,89025,-25,25,-18.35,-18.85,16700,-14300,YES,-34300,Y,-1.87,-1.45,788025,-1125,1125,-1.6,-1.6,53100,13050,Y,9675,YES,-0.26,13.2,74550,-375,0,15.1,14.9,34800,2025,N,-4800,YES,0.61,-60,33210,90,-105,-60,-67.3,7650,10710,N,-4395,Y,-11.65
06-01-2025 13:25,13.25,89475,50,500,12.35,12.25,15150,19275,Y,-29725,N,-1.93,1,696450,-1275,2175,1.05,1.05,55425,19800,N,-28875,Y,-0.23,-8.1,43800,450,75,-4.55,-4.4,38400,-6000,Y,1800,N,0.37,29.75,18510,-30,90,20.2,33.55,6945,4005,N,2805,N,-6.34
06-01-2025 13:30,0,0,0,0,0,0,0,0,YES,0,YES,0,-1.95,993000,-1950,-1350,-1.75,-1.8,53025,26100,N,-8850,YES,-0.34,13.25,84675,75,-75,13.25,13.35,40200,3600,N,-375,YES,0.75,6.9,29625,45,-75,-14.7,-7.25,8700,17115,N,-6930,Y,-10.29
06-01-2025 13:35,5.2,18700,25,-50,4.2,3.9,9000,10800,N,425,N,-0.37,2.55,925350,1275,1425,2,2.05,56325,-7725,YES,33825,YES,-0.3,-17.15,41550,300,-450,-11.2,-11.7,28875,7950,N,1050,N,0.34,13.4,20850,45,30,20.7,13.8,8505,2880,YES,3735,N,-6.4
06-01-2025 13:40,-18.8,51025,75,100,-16.45,-17.85,16075,-40375,YES,6350,N,-1.08,-3.35,562125,-3375,-150,-2.8,-2.85,64425,-14700,YES,43275,N,-0.18,17.95,41775,-450,-300,16.1,15.9,39000,3225,N,-12150,YES,0.36,-17.7,9105,-90,0,-14.4,-13.4,6645,-13545,YES,5430,N,-2.85
06-01-2025 13:45,-16.4,37325,-250,1550,-16.4,-18.15,16175,1200,Y,14475,N,-0.83,-1.45,517875,3150,2700,-1.5,-1.4,54975,-23250,YES,-12375,Y,-0.17,15.1,64125,0,0,12.6,12.35,37200,-11625,Y,-1725,N,0.57,-51.9,20085,0,-150,-54.8,-50.8,8850,2595,N,19170,N,-6.48
06-01-2025 13:50,-26.5,110675,-100,500,-26.5,-25.3,19025,-2225,YES,-29800,Y,-2.79,-0.15,917775,2325,-750,-0.15,-0.1,53625,-22275,N,-15600,Y,-0.32,23.8,60975,-75,0,25.95,26.25,33600,3525,N,-4050,YES,0.58,-84.25,78720,3615,2640,-89.25,-93.6,11520,-1815,YES,-4560,Y,-27.1
06-01-2025 13:55,29.05,63000,175,0,24.6,29.55,17450,8350,N,68125,YES,-1.52,2.4,770250,-2100,-1425,2.4,2.35,53700,10875,Y,-59325,Y,-0.25,-24.15,82725,75,0,-25.65,-25.4,41025,-4125,Y,5325,N,0.78,55.5,31125,-3645,-2370,60.5,61.45,10995,-585,N,-3900,N,-10.3
