last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,High_9,Low_9
28-01-2025 12:15:00,-11.150000000001455,25725.0,-60.0,-45.0,-15.349999999998545,-13.05000000000291,9285.0,-4095.0,N,-9210.0,Y,6.519999999996799,49100.1,49088.95,49132.05,49054.55
28-01-2025 12:20:00,-3.8000000000029104,21120.0,-135.0,60.0,-8.0,-15.0,7080.0,-14355.0,YES,3585.0,N,4.369999999995343,49078.8,49075.0,49099.0,49007.3
28-01-2025 12:25:00,-7.25,15765.0,-15.0,15.0,-6.94999999999709,-5.25,7650.0,-14475.0,YES,3660.0,N,3.3300000000017462,49070.4,49063.15,49084.0,49036.95
28-01-2025 12:30:00,-13.150000000001455,9540.0,-15.0,-90.0,-1.0,-12.19999999999709,6720.0,1515.0,N,-3945.0,Y,1.889999999999418,49063.15,49050.0,49069.85,49027.15
28-01-2025 12:35:00,6.19999999999709,11925.0,0.0,-540.0,6.900000000001455,18.0,6990.0,1905.0,N,-600.0,N,2.6200000000026193,49050.0,49056.2,49116.0,49049.15
28-01-2025 12:40:00,-1.0,7500.0,-60.0,15.0,-2.599999999998545,-0.05000000000291038,5670.0,-210.0,YES,-105.0,N,1.5100000000020373,49056.2,49055.2,49080.0,49040.0
28-01-2025 12:45:00,44.75,11535.0,-30.0,-60.0,36.75,31.19999999999709,7920.0,660.0,N,-10710.0,Y,2.5599999999976717,49055.2,49099.95,49120.0,49051.1
28-01-2025 12:50:00,74.90000000000146,25260.0,-15.0,0.0,75.70000000000437,66.5,7410.0,-2640.0,YES,-2145.0,N,6.330000000001746,49090.0,49164.9,49173.4,49074.15
28-01-2025 12:55:00,-19.60000000000582,21885.0,-135.0,0.0,-34.900000000001455,-26.44999999999709,10260.0,-1575.0,N,-6225.0,Y,5.4100000000034925,49163.3,49143.7,49173.4,49118.45
28-01-2025 13:00:00,-10.0,10890.0,-105.0,30.0,-7.25,-13.650000000001455,6165.0,2235.0,N,6000.0,N,2.529999999998836,49140.0,49130.0,49144.0,49110.05
28-01-2025 13:05:00,12.0,31605.0,105.0,60.0,20.150000000001455,28.25,9525.0,-1260.0,YES,-1155.0,Y,7.110000000000582,49130.0,49142.0,49151.1,49105.25
28-01-2025 13:10:00,11.94999999999709,13860.0,0.0,75.0,16.700000000004366,11.94999999999709,6540.0,315.0,N,-4575.0,Y,3.209999999999127,49152.0,49163.95,49173.4,49130.05
28-01-2025 13:15:00,-14.94999999999709,10785.0,30.0,15.0,-14.150000000001455,-9.19999999999709,6630.0,-4185.0,YES,20805.0,YES,2.5,49163.95,49149.0,49173.0,49140.0
28-01-2025 13:20:00,-71.5,24345.0,15.0,-15.0,-65.84999999999854,-61.80000000000291,6585.0,-1800.0,N,-4515.0,Y,4.6599999999962165,49154.7,49083.2,49154.7,49063.05
28-01-2025 13:25:00,7.600000000005821,11850.0,-15.0,90.0,5.900000000001455,9.60000000000582,7185.0,-8820.0,YES,-2640.0,N,2.220000000001164,49083.7,49091.3,49129.95,49078.35
28-01-2025 13:30:00,49.80000000000291,16650.0,165.0,-135.0,50.0,47.0,7125.0,3675.0,N,-1725.0,N,3.1999999999970896,49090.2,49140.0,49150.0,49086.45
28-01-2025 13:35:00,-28.650000000001455,14775.0,-150.0,60.0,-30.30000000000291,-24.150000000001455,7740.0,6225.0,N,105.0,N,2.790000000000873,49140.0,49111.35,49145.65,49096.0
28-01-2025 13:40:00,-25.94999999999709,18150.0,15.0,15.0,-24.80000000000291,-24.55000000000291,7050.0,-1050.0,YES,1245.0,N,3.1499999999941792,49112.2,49086.25,49128.3,49086.2
28-01-2025 13:45:00,-18.599999999998545,20190.0,15.0,75.0,-19.099999999998545,-18.25,8265.0,1605.0,N,360.0,Y,3.2600000000020373,49086.25,49067.65,49114.95,49052.45
28-01-2025 13:50:00,-12.25,23190.0,450.0,-105.0,-12.19999999999709,-17.0,7590.0,-120.0,YES,-375.0,Y,3.039999999993597,49067.25,49055.0,49080.0,49023.7
28-01-2025 13:55:00,-1.0,15315.0,15.0,630.0,-7.099999999998545,-11.599999999998545,7995.0,-3750.0,YES,315.0,N,1.9500000000043656,49055.0,49054.0,49075.0,49026.0
28-01-2025 14:00:00,1.0,10455.0,-135.0,-510.0,10.55000000000291,7.94999999999709,6930.0,-4650.0,YES,1515.0,N,1.4100000000034925,49054.0,49055.0,49087.95,49045.95
28-01-2025 14:05:00,9.0,7905.0,-45.0,0.0,10.80000000000291,3.900000000001455,6975.0,1980.0,N,-2070.0,Y,0.9899999999979627,49055.0,49064.0,49070.0,49040.0
28-01-2025 14:10:00,-20.0,9915.0,-15.0,-45.0,-23.0,-26.25,6210.0,-2985.0,YES,1320.0,N,1.1699999999982538,49064.0,49044.0,49069.0,49023.05
28-01-2025 14:15:00,32.0,6390.0,-15.0,90.0,18.30000000000291,27.80000000000291,6915.0,4605.0,N,1275.0,Y,0.7999999999956344,49040.8,49072.8,49074.75,49036.55
28-01-2025 14:20:00,-5.80000000000291,8385.0,-15.0,120.0,6.850000000005821,4.849999999998545,6930.0,5250.0,N,0.0,Y,1.1200000000026193,49072.8,49067.0,49085.4,49055.9
28-01-2025 14:25:00,83.25,31905.0,-45.0,-90.0,91.94999999999709,88.90000000000146,7725.0,-2790.0,YES,-11445.0,Y,5.42000000000553,49076.1,49159.35,49174.9,49059.5
28-01-2025 14:30:00,25.150000000001455,17985.0,-30.0,-15.0,19.0,19.55000000000291,8595.0,3330.0,N,9750.0,YES,3.2599999999947613,49162.95,49188.1,49190.8,49130.0
28-01-2025 14:35:00,5.05000000000291,22020.0,-30.0,-45.0,5.05000000000291,3.6499999999941792,8430.0,-1815.0,YES,-9390.0,Y,4.260000000002037,49181.95,49187.0,49213.85,49155.0
28-01-2025 14:40:00,0.8499999999985448,20700.0,0.0,0.0,0.8499999999985448,4.19999999999709,9765.0,11760.0,N,-11100.0,Y,3.6900000000023283,49182.05,49182.9,49196.55,49155.0
28-01-2025 14:45:00,-203.9499999999971,56070.0,15.0,15.0,-204.25,-203.9499999999971,8865.0,-28440.0,YES,3405.0,N,5.510000000002037,49196.0,48992.05,49196.0,48964.6
28-01-2025 14:50:00,-72.09999999999854,53925.0,-30.0,90.0,-84.15000000000146,-79.40000000000146,9330.0,870.0,Y,36930.0,YES,1.2700000000040745,49002.0,48929.9,49009.8,48864.1
28-01-2025 14:55:00,8.80000000000291,18570.0,30.0,-45.0,11.0,18.44999999999709,8850.0,3690.0,N,-40995.0,Y,0.6300000000046566,48930.0,48938.8,48997.9,48888.0
28-01-2025 15:00:00,-168.9499999999971,66570.0,15.0,0.0,-172.25,-179.5,8745.0,-10710.0,YES,-1095.0,YES,-1.7399999999979627,48940.0,48771.05,48948.45,48753.25
28-01-2025 15:05:00,9.150000000001455,51420.0,90.0,90.0,11.5,20.0,10800.0,22395.0,Y,240.0,N,-2.849999999998545,48772.95,48782.1,48810.0,48728.05
28-01-2025 15:10:00,48.10000000000582,22470.0,30.0,-15.0,54.599999999998545,54.75,9015.0,20295.0,N,10260.0,N,-0.6300000000046566,48782.7,48830.8,48861.0,48760.45
28-01-2025 15:15:00,45.39999999999418,43140.0,780.0,15.0,54.099999999998545,45.39999999999418,11490.0,6135.0,N,-5295.0,Y,-0.16999999999825377,48844.55,48889.95,48890.0,48804.6
28-01-2025 15:20:00,-29.94999999999709,25485.0,-780.0,210.0,-23.650000000001455,-23.0,9705.0,-3840.0,YES,-945.0,N,0.08999999999650754,48889.95,48860.0,48907.35,48850.0
28-01-2025 15:25:00,-4.900000000001455,31935.0,0.0,-150.0,-4.900000000001455,3.0,10155.0,-19350.0,YES,-21570.0,Y,-0.22999999999592546,48860.0,48855.1,48868.15,48842.0
