last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,High_9,Low_9,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
28-01-2025 10:05,-23.85,115900,2450,375,-24.2,-26,22850,1625,YES,13225,N,-0.18,22927.85,22904,22942.75,22899.5,-12.1,2691175,700,-650,-11.55,-11.55,23275,-11550,Y,76375,YES,0.76,16.6,2746875,-125,-25,16.55,16.6,23275,33275,N,-36200,YES,0.58,1.55,28155,-45,-30,-4.95,-1,9345,1965,YES,31680,N,7.09
28-01-2025 10:10,-2.8,89100,25,-125,-6.05,-6.2,22575,46850,Y,-5775,Y,-1.05,22904,22901.2,22913.55,22892.5,-2.4,1950400,-250,150,-2.95,-3.1,24575,56375,Y,99750,YES,-0.11,-1.85,1890225,350,250,-1.15,-1.05,24250,-24475,Y,19950,Y,0.63,-27,26985,0,-15,-18,-26.1,7605,16650,N,6765,N,5.85
28-01-2025 10:15,-18.6,57350,-275,25,-16.5,-17.4,15275,200,YES,11850,N,-1.16,22902.5,22883.9,22908,22874.6,-6.7,2297575,-800,-700,-6.55,-6.6,23650,4550,N,45125,N,-0.57,10.65,2602500,-250,-875,10.2,10,24550,-34000,Y,-45275,YES,1.25,30.45,30780,0,30,21,30.05,7770,-29805,YES,4650,N,5.26
28-01-2025 10:20,17.9,68675,175,1750,16.3,10.9,18975,15100,N,7025,N,-0.99,22882.1,22900,22909.95,22881.35,5.3,1770825,0,775,6.2,6.2,26975,102025,Y,72150,YES,-0.16,-10.75,1496300,150,-250,-11.55,-11.6,22175,18675,YES,94300,Y,0.47,21.9,20220,0,-75,23.1,21.9,8235,17625,Y,-17100,Y,4.19
28-01-2025 10:25,18.85,53950,-200,1475,15.25,19,20350,-4000,YES,28000,YES,-0.17,22906,22924.85,22925,22896.4,5.4,2222625,800,-350,4.85,5.05,26850,-37600,YES,-17550,Y,0.01,-13.85,1971600,100,-125,-14,-13.85,23050,-70000,Y,22100,N,0.09,62,54510,30,120,59.95,58.05,10395,6690,N,-37725,Y,14.34
28-01-2025 10:30,-9.05,37975,50,1250,-14.75,-9.45,16975,9100,N,7000,N,-0.13,22920.05,22911,22924.85,22899.85,-7.8,1901500,675,-550,-7.95,-7.95,24575,-58550,YES,100575,YES,-0.23,2.3,1582600,-50,50,2.25,2.2,22675,59475,YES,49825,Y,-0.05,-60,32070,0,645,-59.75,-60,9765,7035,N,5700,YES,6.3
28-01-2025 10:35,7.05,101825,0,-1125,1,1.9,14275,-1300,YES,10500,N,-0.9,22905.7,22912.75,22914.75,22892.85,1.45,1405825,600,75,0.65,0.65,22625,49850,Y,62225,N,-0.32,-0.25,1504250,-900,-200,0.25,0,24300,-18175,Y,-6200,YES,0.07,6.4,22845,15,15,12.15,21,7695,480,YES,3615,N,3.08
28-01-2025 10:40,-5.6,89075,-25,0,-2.65,-6.35,21300,5600,N,-6225,Y,0.07,22912.65,22907.05,22940.5,22896,2.1,2807050,175,225,2.7,2.75,24475,-15425,YES,-130650,Y,0.12,7.8,2461425,-650,625,6.95,6.85,23425,166750,YES,-54100,YES,-0.1,-22.8,12450,0,-240,-21.7,-8.95,6750,345,YES,3150,N,1.83
28-01-2025 10:45,-3.25,47350,-150,1700,2.95,0.05,23425,5650,N,8300,N,-0.27,22907.05,22903.8,22910,22895.95,4.75,1257375,250,-275,4.8,4.8,22375,29675,Y,17325,YES,-0.02,1.3,1159000,-325,-725,0.8,0.6,24400,23775,N,32000,Y,0.14,-15.45,15855,105,-45,-11.85,-15.3,7530,-810,YES,17265,N,2.12
28-01-2025 10:50,1.95,36200,150,-175,3.25,3.95,18775,7250,N,-15025,Y,-0.13,22903.8,22905.75,22922,22900,5.1,1450150,-125,275,4.15,4.2,21700,85250,Y,-84650,Y,0.14,1.15,1231625,-50,-300,2.7,2.8,25575,11150,N,-28525,YES,0.18,5.1,8445,60,-105,17.6,6.1,6570,-1485,YES,795,Y,1.1
28-01-2025 10:55,8.7,87725,0,1700,7.75,8.7,19750,-2975,YES,800,N,0.16,22911.3,22920,22932.9,22903,6.55,2368300,50,-400,6.25,6.25,25625,-11075,YES,-111925,Y,0.57,-2.15,1457300,-150,375,-1.8,-1.75,24625,1075,Y,28925,Y,0.15,38.25,13710,120,90,38.35,50.65,5940,-5160,YES,-2685,Y,2.2
28-01-2025 11:00,70.15,326925,0,100,69.95,69.3,18550,11150,N,-94000,Y,8.41,22918,22988.15,23001.95,22913.6,44.75,5289825,-75,175,43.9,44.05,22850,-160375,YES,-412500,Y,3.95,-25.65,3600225,0,300,-25.4,-25.4,22750,-113950,Y,66125,Y,-0.89,56.3,45540,-90,0,43.05,42.25,8445,-5055,N,8325,N,10.28
28-01-2025 11:05,-23.9,130025,200,100,-23,-24.1,19500,15625,N,14850,YES,3.17,22988.15,22964.25,23000,22963.85,-14.2,1736900,-125,325,-14.3,-14.4,22075,-63500,Y,20750,YES,1.48,7.65,1589050,-175,-225,7.5,7.5,22275,65075,YES,46850,N,-0.46,-8.4,13440,15,-735,-10.4,-5.6,7770,23085,Y,1080,Y,2.77
28-01-2025 11:10,7.7,107900,150,-800,8.55,11.9,23300,-1500,YES,37775,YES,1.57,22967.3,22975,22978.7,22953.5,1.65,1299350,-75,-325,1.55,1.35,25075,53750,Y,21450,N,0.71,-5.45,1684600,-25,225,-5.4,-5.55,24075,-27175,Y,78000,Y,-0.33,39.9,16725,-90,-45,31.4,24.7,7635,7785,N,-19605,Y,3.29
28-01-2025 11:15,-4.5,68025,25,-125,-4.95,-8.1,15300,4475,N,14525,N,1.03,22974.4,22969.9,22983,22959.2,-0.85,711125,-25,625,-2.9,-3.2,20600,-28350,YES,18625,N,0.41,4.15,924175,-300,125,5.45,5.4,23075,54275,YES,68175,N,-0.2,-37.45,43125,45,375,-31.05,-27.5,8745,23430,N,-3825,N,9.37
28-01-2025 11:20,-0.4,60825,25,-175,7.65,5.95,16925,3325,N,7875,N,0.98,22973.95,22973.55,22984.5,22960.8,5.75,992925,175,100,5.45,5.55,23600,20200,Y,34025,N,0.63,-0.2,1014825,175,400,0,0,22825,19675,N,-7450,YES,-0.2,40,10650,0,-960,41.7,35.95,9600,-3540,YES,1680,N,1.92
28-01-2025 11:25,10.5,75350,-75,25,10.95,14.55,17225,-2000,YES,-3475,Y,1.42,22975.5,22986,22998.5,22970,6.2,1044100,-475,-225,6.6,6.6,20475,2500,YES,-36050,Y,0.74,-5.45,1010725,125,-225,-5.2,-5.35,21250,-55600,Y,16750,Y,-0.25,57.15,32265,1110,0,58.75,50.1,11475,-390,N,-225,Y,7.41
28-01-2025 11:30,-3,176775,125,25,3.5,-0.55,20100,3750,N,29850,YES,4.06,22990,22987,23012.95,22979.5,-4.85,1436275,100,275,-4.6,-4.55,24025,-21050,YES,3650,YES,1.11,-1.2,1329375,100,0,-2.25,-2.25,20875,9900,YES,36050,N,-0.42,-24.4,17340,-225,420,-21.55,-22,8775,-450,YES,4785,N,4.06
28-01-2025 11:35,23.85,92150,0,1250,20.7,22.5,13500,33500,Y,-9675,Y,1.56,22985,23008.85,23010,22970,16.5,1382750,100,50,14.7,14.75,21100,8050,Y,-34700,Y,0.87,-12.15,1591125,300,-50,-11.5,-11.55,22050,-31775,Y,4800,N,-0.52,59.65,32235,-405,15,46.8,57.45,9435,180,N,-870,Y,7.42
28-01-2025 11:40,13,237250,-500,-500,13.25,16.45,18050,400,YES,-14600,Y,7.29,23009,23022,23051.35,23009,20.55,1437800,-450,-100,18.3,18.15,6200,-11075,YES,-99450,Y,1.39,-10.7,2865975,-50,-175,-9.5,-9.65,21475,6375,YES,-9100,YES,-1.65,-2.6,55830,-60,285,8.15,2.75,8595,1665,N,-17220,Y,14.98
28-01-2025 11:45,13.55,99650,-125,-175,13.05,12.5,16750,18475,N,15300,YES,2.15,23023.45,23037,23038.8,23003.05,12.85,394225,-50,0,12.6,12.25,9925,27375,Y,3250,YES,0.27,-10.55,1839275,-225,325,-10,-10.1,22600,-136125,Y,38950,Y,-1.07,6.4,28560,75,-30,4.55,10.7,8190,12720,N,15375,YES,5.65
28-01-2025 11:50,-4.2,129825,-50,50,-3.75,-3,20800,1575,YES,3700,N,3.34,23037,23032.8,23055,23025.2,-8.75,763425,-425,-75,-7.15,-7.2,20475,-32175,YES,21900,N,0.61,-1.1,1488675,-625,100,-1.25,-1.3,22075,36950,YES,-6375,YES,-1.03,26.9,27750,-15,0,34.7,26,10830,495,YES,13050,N,6.71
28-01-2025 11:55,-10.45,61000,125,25,-12.55,-17.85,17175,350,YES,-375,Y,1.23,23024.1,23013.65,23035.3,23010,-14.9,601250,-200,-125,-15.25,-15.3,20500,-30050,N,41575,N,0.33,3.7,1318525,400,-475,3.95,3.9,26000,46525,N,-22300,YES,-0.81,-2.9,32580,45,-240,5,7.9,9390,35145,Y,-14250,Y,7.58
28-01-2025 12:00,35.15,80350,50,50,34.05,35,13050,2900,N,6300,N,1.71,23014.85,23050,23050,23006.55,20.65,859150,25,25,21.55,21.7,21300,22450,Y,-5375,Y,0.5,-14.4,2197750,-5650,-50,-14.65,-14.55,27750,-101250,Y,46575,Y,-1.49,87,46230,-30,-60,86,81,9675,-180,YES,-1560,N,11.9
28-01-2025 12:05,-13.05,79375,0,800,-16,-15,15550,1050,YES,10050,N,1.94,23048.05,23035,23060,23032,-11.5,640775,-50,150,-10.85,-10.9,22875,-14525,YES,6200,N,0.45,4.15,1079625,175,-450,3.7,3.6,28125,54300,YES,2725,YES,-0.76,-52.95,24315,15,-825,-52.8,-44,8790,-2355,YES,8805,N,6.46
28-01-2025 12:10,13.45,85675,25,125,14.5,15.3,13800,26125,Y,3275,N,1.92,23034.85,23048.3,23051.4,23031.35,9.75,332425,-450,325,10.3,10.4,21975,350,N,9375,N,0.21,-4.85,633500,0,0,-5.4,-5.45,25250,-10950,Y,44250,Y,-0.44,51.55,14340,45,-30,52.4,42.85,7860,-5310,YES,8385,N,3.59
28-01-2025 12:15,8.9,81725,-25,-1000,9.75,12.6,16900,15325,N,-5000,Y,1.98,23048.3,23057.2,23063.7,23042.8,7.3,479275,75,0,6.85,6.65,21925,-6750,YES,-8025,Y,0.34,-6.3,1061350,1000,100,-6.2,-6.1,25750,-36850,Y,10625,N,-0.79,-11.15,25725,-60,-45,-15.35,-13.05,9285,-4095,N,-9210,Y,6.52
28-01-2025 12:20,-21.05,80175,0,550,-19.15,-21.45,17400,-5625,YES,52500,YES,1.65,23061.45,23040.4,23064.7,23020.55,-15,774450,300,75,-14.45,-14.6,24400,-20050,YES,29000,YES,0.45,5.3,1392550,-1025,-400,4.6,4.6,26575,37700,YES,-12100,YES,-0.97,-3.8,21120,-135,60,-8,-15,7080,-14355,YES,3585,N,4.37
28-01-2025 12:25,-8.6,61400,-100,150,-8.6,-5.7,16075,3875,N,900,Y,1.11,23040.4,23031.8,23046.1,23024.1,-4.1,412300,2925,100,-3.65,-3.8,20750,21725,Y,17575,N,0.22,1.9,947100,225,-700,1.6,1.6,26200,34525,N,70300,Y,-0.62,-7.25,15765,-15,15,-6.95,-5.25,7650,-14475,YES,3660,N,3.33
28-01-2025 12:30,-0.9,66300,0,-125,-0.6,-0.95,19175,27700,Y,-1075,Y,1.06,23032.9,23032,23037.85,23020.25,4.35,285150,-250,-225,3.35,3.35,22575,20275,N,-475,Y,0.13,0.95,732050,-1025,-450,1.25,1.15,27175,-7000,Y,-2025,YES,-0.46,-13.15,9540,-15,-90,-1,-12.2,6720,1515,N,-3945,Y,1.89
28-01-2025 12:35,-3.25,49775,25,-1550,0.45,-1.45,16600,2075,YES,4000,N,0.88,23035,23031.75,23048.3,23026.05,-2.75,331025,-275,-625,-1.65,-1.8,22000,-8800,YES,-4100,Y,0.18,1,714450,25,-375,0.8,0.75,26675,38275,YES,-33550,YES,-0.44,6.2,11925,0,-540,6.9,18,6990,1905,N,-600,N,2.62
28-01-2025 12:40,3.25,58250,0,-125,2.65,2.8,17275,12225,N,-5100,Y,1,23031.75,23035,23042.65,23027,6.4,189425,125,50,6,6.1,21100,20475,Y,-2325,N,0.1,0.3,480975,-175,-400,0.25,0.3,23150,-2725,Y,19700,Y,-0.28,-1,7500,-60,15,-2.6,-0.05,5670,-210,YES,-105,N,1.51
28-01-2025 12:45,17.5,67450,-50,50,16.35,18.35,20950,2725,YES,-5775,Y,1.26,23032.5,23050,23059.5,23032.5,7.25,451250,75,-100,8,8,20900,-2825,YES,-37700,Y,0.3,-4.5,706975,-100,1425,-4.8,-4.8,20200,-11650,Y,9875,N,-0.44,44.75,11535,-30,-60,36.75,31.2,7920,660,N,-10710,Y,2.56
28-01-2025 12:50,16.55,92525,-3425,-925,21.25,20.1,22800,-5475,YES,-17450,Y,1.91,23050,23066.55,23074.9,23040.8,10.1,483850,225,-475,10.6,10.5,22450,5000,N,-43625,Y,0.34,-8.3,1080600,725,475,-8.4,-8.35,30050,-71200,Y,-7100,YES,-0.71,74.9,25260,-15,0,75.7,66.5,7410,-2640,YES,-2145,N,6.33
28-01-2025 12:55,-9.9,74025,-225,0,-15.5,-16.25,20550,-6275,YES,33900,YES,1.53,23069.3,23059.4,23070.5,23050.1,-10,442125,0,-300,-10.25,-10.35,19750,-12000,YES,50025,YES,0.32,4.7,908225,450,-450,5,4.9,29550,122875,YES,41925,Y,-0.61,-19.6,21885,-135,0,-34.9,-26.45,10260,-1575,N,-6225,Y,5.41
28-01-2025 13:00,3.35,81025,125,-25,-0.3,-3.9,16725,10750,N,-16525,Y,1.53,23054.65,23058,23068.6,23047,0,360650,350,600,0.9,0.95,21050,-2450,N,-24850,Y,0.25,1.4,844625,-125,-75,1.55,1.5,26975,125,Y,3075,N,-0.54,-10,10890,-105,30,-7.25,-13.65,6165,2235,N,6000,N,2.53
28-01-2025 13:05,8.8,79700,25,1100,4.1,6.85,14375,825,YES,-3250,N,1.53,23055.2,23064,23066.25,23049.4,4.1,266825,-1175,975,4.55,4.55,24050,5400,N,3575,YES,0.19,-1.35,599100,-550,1850,-1.2,-1.05,26450,22775,YES,35600,Y,-0.37,12,31605,105,60,20.15,28.25,9525,-1260,YES,-1155,Y,7.11
28-01-2025 13:10,18.4,75875,25,-650,17.6,17.1,14525,-4125,YES,-3725,Y,1.55,23061,23079.4,23082.2,23053.3,10.85,469400,75,-875,10.8,10.9,24675,550,YES,-57325,Y,0.37,-4.55,936250,800,-450,-4.3,-4.35,22025,-42700,Y,-4175,YES,-0.6,11.95,13860,0,75,16.7,11.95,6540,315,N,-4575,Y,3.21
28-01-2025 13:15,2.5,95225,-100,25,0.9,1.1,20400,-11525,YES,11875,N,2.07,23079.4,23081.9,23088,23068.05,-0.05,397325,75,25,-0.1,-0.05,23775,-12800,YES,3900,YES,0.35,-0.6,959050,325,1050,-1.05,-0.9,28725,-8850,YES,34525,Y,-0.64,-14.95,10785,30,15,-14.15,-9.2,6630,-4185,YES,20805,YES,2.5
28-01-2025 13:20,-31.5,101875,-325,-25,-29.85,-28.5,19825,9150,Y,2700,Y,1.83,23081.9,23050.4,23082.95,23046.1,-19.25,476900,-550,-25,-20.4,-20.45,21575,-31850,YES,1025,Y,0.32,6,1004150,-325,-3725,5.8,5.7,29175,-2600,N,-64900,YES,-0.62,-71.5,24345,15,-15,-65.85,-61.8,6585,-1800,N,-4515,Y,4.66
28-01-2025 13:25,-0.9,56775,-225,-1975,-5.05,-8,20975,-36775,YES,-5400,Y,0.88,23050.3,23049.4,23062.65,23045,-3.9,299250,-150,50,-4.1,-4.15,25425,-2425,Y,16375,N,0.18,2.45,639150,-1800,650,2.2,2.15,25225,62375,YES,-18600,Y,-0.38,7.6,11850,-15,90,5.9,9.6,7185,-8820,YES,-2640,N,2.22
28-01-2025 13:30,14.5,70200,725,0,12.25,13.95,19325,17075,Y,-800,N,1.02,23042.95,23057.45,23066.2,23042.15,6.85,331000,-50,75,7.35,7.3,25225,16200,N,-4775,Y,0.2,-2.9,822950,25,625,-2.75,-2.75,31950,-40750,Y,10675,Y,-0.48,49.8,16650,165,-135,50,47,7125,3675,N,-1725,N,3.2
28-01-2025 13:35,-3.05,50500,-100,-75,-4,-4,17000,-1500,YES,-3425,Y,0.68,23055.05,23052,23056.45,23043.05,1.05,223725,100,225,0,0.05,19175,-12800,YES,4200,N,0.12,-0.25,659625,775,150,0.15,0.2,26700,10775,YES,8925,N,-0.37,-28.65,14775,-150,60,-30.3,-24.15,7740,6225,N,105,N,2.79
28-01-2025 13:40,-10.35,60325,-25,0,-10.35,-9.2,15775,-17775,YES,15450,N,0.85,23053,23042.65,23060.05,23042.6,-10.1,325550,125,-25,-9.1,-9.1,21825,-50,N,5225,N,0.18,2.4,586950,200,-375,1.75,1.6,31275,8075,N,14500,N,-0.33,-25.95,18150,15,15,-24.8,-24.55,7050,-1050,YES,1245,N,3.15
28-01-2025 13:45,6.35,39075,-75,-25,6.45,10.6,16600,2775,Y,-10975,Y,0.51,23042.65,23049,23059.55,23041,5.45,221350,100,100,5.3,5.35,21975,22575,Y,10475,N,0.12,-2.9,496325,-900,-100,-2.85,-3,29975,3275,N,53550,Y,-0.28,-18.6,20190,15,75,-19.1,-18.25,8265,1605,N,360,Y,3.26
28-01-2025 13:50,19,45600,100,0,15,14.4,17475,-4750,YES,1200,N,0.66,23049,23068,23072,23048.2,8.35,289075,75,-50,9.2,9.05,27225,-400,YES,-20400,Y,0.17,-4.95,718025,-3650,1250,-4.8,-4.75,28950,-16700,Y,2725,YES,-0.42,-12.25,23190,450,-105,-12.2,-17,7590,-120,YES,-375,Y,3.04
28-01-2025 13:55,-3,70100,-225,-75,-0.45,-4.75,16775,1825,N,6375,N,1,23068,23065,23070,23048.2,-3.4,339325,125,350,-3.8,-3.6,23625,-2100,YES,14175,YES,0.2,0.55,620250,-950,-1550,0.7,0.6,29075,11850,YES,16875,N,-0.36,-1,15315,15,630,-7.1,-11.6,7995,-3750,YES,315,N,1.95
28-01-2025 14:00,4,84550,0,-175,9,5.85,19600,8975,N,-2475,Y,1.39,23065,23069,23080.05,23058.75,2.45,348425,-125,75,3.5,3.5,26400,-400,N,-8700,Y,0.24,-2.1,811175,2000,75,-2.3,-2.2,28625,13750,N,33200,N,-0.51,1,10455,-135,-510,10.55,7.95,6930,-4650,YES,1515,N,1.41
28-01-2025 14:05,-0.95,69975,50,1750,-4.1,-3.85,16300,6925,N,-425,N,1.03,23067,23066.05,23074.85,23058.05,-3.3,229925,-25,75,-3.6,-3.6,25675,1725,N,5575,N,0.14,0,641750,1625,450,0.05,0.05,29275,18475,N,-12700,YES,-0.38,9,7905,-45,0,10.8,3.9,6975,1980,N,-2070,Y,0.99
28-01-2025 14:10,-4.9,74750,-100,-1775,-5,-5.55,20125,-1800,YES,1700,N,1.02,23064.9,23060,23067.95,23052,-4.45,240500,0,0,-4.75,-4.75,23550,-15050,YES,13775,N,0.14,0.6,486875,400,-1950,0.45,0.45,26625,20275,N,8825,Y,-0.28,-20,9915,-15,-45,-23,-26.25,6210,-2985,YES,1320,N,1.17
28-01-2025 14:15,10.9,80000,0,-900,8.05,8.9,16925,-6500,YES,17425,N,1.13,23060,23070.9,23075,23056,6.25,223975,-250,-150,5.3,5.25,30950,-3425,N,-1300,Y,0.13,-1.7,692325,-350,850,-1.5,-1.5,26975,-25500,Y,-5075,YES,-0.42,32,6390,-15,90,18.3,27.8,6915,4605,N,1275,Y,0.8
28-01-2025 14:20,-4.25,96775,0,-150,-4.15,-5.3,17425,800,N,6975,N,1.37,23071,23066.75,23075,23062.25,-3.45,308025,-100,-125,-3.05,-3.15,19675,-7250,YES,-2125,Y,0.19,2.75,596075,575,-100,2.6,2.7,25050,8175,YES,-49200,YES,-0.35,-5.8,8385,-15,120,6.85,4.85,6930,5250,N,0,Y,1.12
28-01-2025 14:25,72.95,261200,25,75,74.1,73.85,20200,-75,YES,-55700,Y,5.82,23065.6,23138.55,23150,23063.25,55.8,1292825,-100,125,58.5,58.7,20850,-8550,YES,-129675,Y,1.43,-15.6,3025875,-100,-50,-15.8,-15.7,26375,-115925,Y,-34750,N,-1.97,83.25,31905,-45,-90,91.95,88.9,7725,-2790,YES,-11445,Y,5.42
28-01-2025 14:30,8.55,148425,-50,50,8.9,9.2,20025,27275,Y,-5375,YES,3.52,23138.95,23147.5,23153.7,23126.65,9.15,405650,275,-50,8.95,9.15,27700,800,N,8275,YES,0.51,-2.45,2287375,25,-175,-2.3,-2.3,29350,42900,YES,-65900,YES,-1.55,25.15,17985,-30,-15,19,19.55,8595,3330,N,9750,YES,3.26
28-01-2025 14:35,1,99625,0,3925,1.05,2,19300,-3050,YES,12225,N,2.38,23147,23148,23154.65,23140,0.5,290725,-250,200,0.05,-0.15,25250,-5675,YES,875,Y,0.39,-0.45,1295525,1175,875,-0.45,-0.4,31050,-10750,Y,-15825,Y,-0.87,5.05,22020,-30,-45,5.05,3.65,8430,-1815,YES,-9390,Y,4.26
28-01-2025 14:40,4,106475,125,75,3,4.55,19625,21600,Y,-22850,Y,2.34,23148,23152,23153.95,23130.9,6.9,279775,450,1600,6.75,6.95,18325,-8225,YES,-8700,Y,0.35,-1.5,989825,-400,-700,-1.65,-1.7,29400,-22575,Y,42075,Y,-0.64,0.85,20700,0,0,0.85,4.2,9765,11760,N,-11100,Y,3.69
28-01-2025 14:45,-115,249875,25,0,-109.05,-109.6,18175,-24525,YES,6850,YES,3.03,23155,23040,23158.45,23032.2,-81.2,837050,25,100,-80.95,-81.05,19575,-46875,YES,6075,N,0.62,30.7,4147500,50,-425,30.4,30.5,30875,20425,YES,-250150,YES,-1.87,-203.95,56070,15,15,-204.25,-203.95,8865,-28440,YES,3405,N,5.51
28-01-2025 14:50,-45.75,312750,-1375,0,-54.85,-50.05,24525,-13750,N,-1925,Y,-0.18,23040.05,22994.3,23049.2,22976.3,-34.6,1306575,-50,-25,-34.5,-34.9,21275,50375,Y,52675,YES,0.15,15.1,5538625,275,0,15.15,15.3,23875,58175,YES,-36600,Y,-0.91,-72.1,53925,-30,90,-84.15,-79.4,9330,870,Y,36930,YES,1.27
28-01-2025 14:55,5.7,165475,25,25,1.65,3.55,17425,-1875,N,5750,N,-0.18,22994.3,23000,23020,22977.85,5.1,989525,175,175,4.05,4.15,22975,15225,N,30050,N,0.07,-1.8,2645600,1800,-150,0.3,0.3,23675,-40750,Y,-46900,YES,-0.52,8.8,18570,30,-45,11,18.45,8850,3690,N,-40995,Y,0.63
