last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,High_9,Low_9,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
30-01-2025 10:05,46.35,174225,-50,4600,43.05,43.5,14950,-4925,YES,-53575,Y,8.57,23228,23274.35,23275,23228,44.4,2491650,-200,-300,45.95,46.25,18775,750,YES,-284450,Y,2.92,1.4,3396950,-125,-1050,1.55,1.65,37075,101350,YES,-54250,YES,-3.15,26.6,19275,15,105,25,17.4,7620,-5400,YES,-645,N,8.22
30-01-2025 10:10,-12.35,172750,275,75,-10.4,-10.2,15325,-8100,YES,2900,YES,10.07,23272.25,23259.9,23296.65,23256,-19.85,1874375,-200,0,-18.35,-18.4,22275,-154300,YES,56150,YES,3.64,-9.8,4211100,-600,2225,-9.85,-9.75,32250,-10125,Y,74750,Y,-3.5,-10.4,21960,-150,-75,-12.15,-18.65,8535,-1965,N,6885,N,7.81
30-01-2025 10:15,6.65,65675,-50,-75,4.5,1.55,14600,1625,N,19700,N,2.61,23258.25,23264.9,23275,23256.5,5.2,662725,25,25,5,4.95,18800,-69900,Y,20125,N,0.83,0.7,1858725,1700,2025,0.85,0.85,28550,123050,YES,84675,N,-1.43,-5.15,17895,45,90,-9.95,-9.95,8295,5385,N,-435,Y,4.6
30-01-2025 10:20,19,116550,900,825,19.1,20,19750,6125,N,-16625,Y,5.38,23265,23284,23300,23263.65,10.4,1063225,50,0,11.4,11.5,24650,8775,Y,-5550,Y,1.67,-8.4,3825625,-2175,3025,-8.55,-8.55,38900,-82850,Y,28775,N,-3.03,62.5,20610,-60,-60,64.5,62.5,7785,-1875,YES,-3705,Y,6.99
30-01-2025 10:25,16.35,92525,0,-225,17.95,17.35,19600,16175,N,-6275,N,4.15,23283.65,23300,23308.25,23272.9,12.4,916600,50,25,11.2,11.3,22475,-521350,YES,-4775,N,1.42,-8.9,3136125,775,4050,-8.5,-8.5,38125,-14000,YES,75875,Y,-2.51,30,23175,45,1530,32.35,27.75,10095,2205,N,-5040,Y,8.88
30-01-2025 10:30,-4.65,82925,50,100,-4,-4,17625,-950,YES,25775,YES,3.77,23301,23296.35,23310,23292.75,-5.6,631125,-450,-100,-4.85,-4.9,22050,5250,Y,31300,YES,1.03,2.65,3207175,1225,-1025,2.7,2.7,37000,-192025,Y,42600,N,-2.48,20.3,22245,-75,-495,17.7,20.3,10785,-1350,YES,11280,N,9.71
30-01-2025 10:35,-10.5,113925,-50,-1175,-7.05,-5.55,15825,-16050,YES,6275,N,4.26,23296.35,23285.85,23300,23285.85,-5.7,359575,-250,0,-6.25,-6.2,23650,-5425,YES,10825,N,0.5,-0.2,2009375,-4800,675,-0.2,-0.2,43900,-745500,Y,-26075,YES,-1.39,-35.3,17700,240,-555,-30.3,-33.75,9060,-11655,YES,5130,N,6.55
30-01-2025 10:40,14.5,116650,-175,100,13,10.2,14400,22700,Y,-6975,Y,3.85,23285.55,23300.05,23308.7,23280.65,7.35,623675,-400,-225,5.7,5.9,21350,-19350,YES,-7950,Y,0.8,-6,2520350,850,-1100,-6.25,-6.3,29850,63800,YES,17825,Y,-1.73,5,13995,0,30,5,8.55,7560,1830,N,-2385,Y,3.94
30-01-2025 10:45,4.95,70900,-100,1350,4.5,4.95,17275,14525,N,2150,N,2.42,23300.05,23305,23309.85,23289.15,2.6,452950,4075,150,2.65,2.6,22675,41825,Y,-3900,N,0.62,-2.25,1903550,-1400,-1825,-2.15,-2.2,28825,34150,N,70025,Y,-1.32,4,17445,-210,-60,2,-0.9,8130,-2775,YES,-2460,Y,4.01
30-01-2025 10:50,-43.5,77275,625,-1150,-37.15,-37.15,16700,-15625,YES,24500,YES,1.78,23305,23261.5,23309,23261.5,-36.8,860750,-16025,175,-36.7,-36.6,25375,-89900,YES,29650,YES,0.6,4.5,3382250,-2875,975,4,3.95,35050,25325,N,97050,Y,-2.09,-54,13590,255,-480,-42.8,-45,8145,-5190,YES,1830,N,2.62
30-01-2025 10:55,-9.1,87925,-100,1050,-11,-9.5,17950,-600,N,-3000,Y,0.87,23261.1,23252,23275,23241,-13.7,1369950,50,375,-12,-12,22375,-95075,YES,73350,YES,0.1,0.25,4210425,2300,-1225,0,0,32650,-9275,Y,-105475,YES,-2.14,-85,40800,15,405,-89.35,-89.95,8790,-4155,N,4530,N,-2.34
30-01-2025 11:00,-21.65,96650,0,-675,-22.3,-21,18250,-10550,YES,-800,N,0.09,23252,23230.35,23260,23220,-1.15,1368175,125,-225,-3.75,-3.9,26700,24175,Y,92800,N,-0.25,17.3,6704325,-800,-50,18.6,18.65,28250,67950,YES,-300175,YES,-1.96,-20.6,18765,0,-420,-26.85,-19.55,9045,3120,N,2055,Y,-1.7
30-01-2025 11:05,41.95,74600,25,25,42.4,42,15425,4450,N,-17325,Y,0.31,23231,23272.95,23275,23226.95,23.6,1164825,-25,0,24.6,24.6,23275,56850,Y,-180925,Y,0.08,-18.85,4613250,900,875,-18.35,-18.35,27625,-104875,Y,20575,Y,-1.18,83.9,12825,15,-240,78.5,79,7185,1935,YES,-4665,Y,-0.22
30-01-2025 11:10,5.2,64900,-75,-825,5.3,6.2,21275,4000,N,7475,YES,1.16,23274.8,23280,23294.3,23267.2,7.7,1093500,-175,0,10.1,9.95,20125,-8900,YES,20200,YES,0.64,3.95,4269675,2075,600,3.5,3.5,33900,152950,YES,19100,N,-1.57,-6.2,8880,0,0,-6.5,-9.65,7185,-2190,YES,13935,N,0.61
30-01-2025 11:15,-14.05,68650,0,0,-14.2,-14.8,16450,-6175,YES,17525,N,1.14,23284,23269.95,23294.95,23260.05,-5.45,834675,400,400,-4.95,-4.9,21725,-12125,YES,-35975,Y,0.62,6.35,2808925,-2725,525,6.1,6.1,30925,107825,N,75825,Y,-0.77,10.75,7755,285,-255,0.75,4,5415,-2385,YES,-405,Y,0.45
30-01-2025 11:20,-2.6,37250,-2875,125,-2.75,3.05,18350,5850,N,1200,Y,0.38,23264.3,23261.7,23275,23256,-3.5,534950,-600,225,-2.55,-2.65,29375,16400,Y,29125,YES,0.21,0.6,2310350,-1450,225,0.15,0.15,28175,24850,N,28225,N,-0.52,-15.3,4215,-225,-675,-6.45,-10,7200,4935,N,-3090,Y,0.23
30-01-2025 11:25,-2.6,25025,25,-50,-4.35,-7.7,14300,1800,YES,-2000,Y,0.18,23260.75,23258.15,23266.45,23245.1,-9.6,534800,25,75,-10.5,-10.45,24525,-5900,YES,30425,N,0.1,-6.05,2523925,-100,-625,-6.25,-6.3,33500,-60175,Y,-32750,YES,-0.53,-3.25,6855,15,15,1.1,2.1,6420,2265,YES,2820,N,0.23
30-01-2025 11:30,-20.05,54975,0,225,-19.4,-19.85,15300,-250,YES,5525,N,0.11,23255,23234.95,23255,23233,-17.45,702225,150,-75,-18,-18,26900,-13050,YES,40600,N,-0.1,5.55,2185850,-525,-425,5.8,5.8,26800,166200,YES,36700,Y,-0.46,-45,13290,345,45,-39,-47.5,9615,10020,N,-510,Y,0.04
30-01-2025 11:35,-3.4,59800,-25,25,-2.4,-2.95,16000,-3350,YES,-2725,Y,-0.16,23234.4,23231,23250.9,23212.6,-2.55,1117375,100,200,-1.25,-1.25,23925,34475,Y,9950,N,-0.43,-1,3051000,-125,-1375,-1.55,-1.6,30150,142950,N,43425,N,-0.54,20.9,11745,-240,-60,9.75,19.5,8220,1710,YES,-2385,Y,-0.25
30-01-2025 11:40,2.6,46950,0,525,-0.35,0.3,16225,8225,N,1950,N,-0.07,23231,23233.6,23250,23225,5.2,754350,75,225,4,4.15,26925,9025,N,-15925,Y,-0.19,-0.15,2584500,150,525,0.55,0.6,30025,119100,N,15125,N,-0.41,-4.45,4065,-150,1080,-4.2,-3.15,7815,3855,N,-420,N,0.02
30-01-2025 11:45,46.45,101400,0,-200,47.2,47.8,19700,4375,N,-7125,Y,0.81,23233.55,23280,23284.3,23226.35,36.3,1256675,275,-325,37.4,37.45,24275,39700,Y,-98225,Y,0.16,-9.35,3354900,25,975,-9.9,-9.9,33825,-140200,Y,-12425,YES,-0.81,22.8,8010,-45,-885,24.05,30.05,6240,2295,YES,-2025,Y,0.1
30-01-2025 11:50,-15.25,46850,50,-50,-16.2,-15.45,16525,-11350,YES,12200,N,0.61,23281.4,23266.15,23286,23264.75,-6.35,857850,-400,200,-6.65,-6.75,26700,-31925,YES,21325,YES,0.47,7.5,2777925,-1350,-8750,7.6,7.55,29050,106550,YES,90925,Y,-0.6,7.75,9615,-15,-15,7.7,2,7170,990,YES,4935,N,0.45
30-01-2025 11:55,-5.7,35500,-25,50,-5.8,-4.55,16825,-8925,N,8725,N,0.32,23266.5,23260.8,23275,23257,-8,445350,-250,-200,-6.95,-7,26950,-3325,Y,16900,N,0.17,2.35,2192850,2400,-200,2.4,2.45,37800,-56425,Y,-35125,YES,-0.35,14.45,13260,0,-45,6.55,11,7095,-240,YES,-1065,Y,0.75
30-01-2025 12:00,0,30900,0,-25,-1.4,-3.05,13625,2575,N,-3350,Y,0.21,23260,23260,23269.45,23252.4,3.9,352225,75,50,3.9,3.85,25450,9225,N,-9000,Y,0.1,3.85,2301750,4075,2050,4,4.1,41475,-108625,Y,-28325,N,-0.29,-1.05,7785,15,855,2.35,2.45,6315,840,N,4215,N,0.49
30-01-2025 12:05,-2.8,40700,-125,425,-1.4,1.4,14950,-6250,YES,8175,N,0.28,23261,23258.2,23267.75,23252,-0.3,336675,-475,200,-0.2,-0.15,23100,-22700,YES,13450,YES,0.12,-1.3,2109850,-75,3100,-1.35,-1.3,44650,57600,YES,-76700,YES,-0.23,0.05,8520,0,-825,0,3.55,7245,-5310,YES,795,Y,0.54
30-01-2025 12:10,-11.2,60100,0,0,-19.6,-18.4,15100,-14050,YES,-4425,Y,0.37,23258.1,23246.9,23268.25,23238.75,-5.5,541350,-100,450,-5.85,-5.6,25250,-37200,YES,-15550,Y,0.19,12.45,3168200,-1150,225,14.45,14.55,36025,-60650,Y,-241625,YES,-0.15,-3.45,5400,-465,135,-9,-9,6540,810,N,-2580,Y,0.34
30-01-2025 12:15,12.7,69775,-100,-25,14.15,10.45,17650,15825,Y,16850,YES,0.07,23241,23253.7,23265,23215.5,6.4,904050,-25,-125,7.8,7.8,24175,38725,Y,9450,YES,0.15,-8,4542325,275,1650,-7.65,-7.65,29275,118175,YES,209975,Y,-0.17,1.95,10020,105,-60,-0.95,1.95,6660,450,YES,30,N,0.53
30-01-2025 12:20,9.15,56275,25,50,9.3,6.4,15750,-2050,YES,-400,Y,0.51,23253.35,23262.5,23283,23250.1,4.8,804825,-150,-225,6,6.05,23900,-59375,YES,-35525,Y,0.41,-3.35,2597100,-475,625,-3.8,-3.9,26825,-172000,Y,75575,N,-0.23,4.4,13155,-105,120,17.2,10.05,6795,1005,N,3285,N,1.17
30-01-2025 12:25,5,41750,25,-50,1.25,1.15,17100,9600,N,-6325,Y,0.44,23263,23268,23289.7,23263,2.65,626575,0,-100,-1.65,-1.7,21625,-37950,Y,-23150,N,0.4,-7.15,1846750,825,-50,-6.55,-6.55,23400,133825,YES,54900,N,-0.16,20.55,17205,-90,-45,15.35,19.3,6150,-120,YES,-975,Y,1.49
30-01-2025 12:30,-3.55,58250,50,-250,0.2,0.6,18975,-16350,YES,8875,N,0.59,23274.35,23270.8,23280,23266.2,-0.25,559400,150,-250,0.85,0.75,22000,-46250,YES,27425,YES,0.24,0.35,2668575,-325,-1000,-0.05,-0.15,29250,24175,N,50,YES,-0.36,17.95,12630,2175,0,18,22,7470,1275,N,2040,N,1.5
30-01-2025 12:35,3.55,32900,-475,25,3.55,-0.8,16225,2775,N,10625,N,0.36,23270,23273.55,23288.95,23266.75,0.9,443525,-150,-275,0.55,0.5,21625,-193625,YES,-16625,Y,0.27,-2.55,2372550,-350,925,-2.5,-2.5,26825,-831875,Y,53500,Y,-0.25,7,8490,-2100,120,7.2,10,5850,-795,YES,-225,Y,1.1
30-01-2025 12:40,1.35,39575,-25,-25,-1.85,0.05,18575,-6675,YES,-1125,Y,0.32,23273.55,23274.9,23276.95,23265.1,-2,286350,25,200,-1.8,-1.9,20625,7775,Y,6950,YES,0.11,-3.3,2257500,625,0,-3.3,-3.3,22700,328125,YES,21650,N,-0.24,0,3990,30,-75,5.7,-1,6420,1965,N,-1050,Y,0.48
30-01-2025 12:45,-14.65,64525,0,0,-17.3,-16.55,16750,1025,N,475,N,0.26,23272.2,23257.55,23276.2,23242.95,-22.15,981000,-75,0,-23.15,-23.25,22650,-15125,YES,47650,YES,-0.1,-7.9,6855525,325,-200,-7.7,-7.75,33825,-74075,Y,-72725,YES,-1.31,-27.75,11115,75,-15,-25.6,-24.95,6480,1095,YES,3345,N,0.86
30-01-2025 12:50,-3.4,50675,-125,375,-7.2,-8.85,18325,-19000,YES,9225,N,0.2,23257.55,23254.15,23268.15,23249.9,-10.25,636825,50,75,-8.3,-8.45,25825,16925,Y,3025,N,-0.04,2.25,4837525,-575,-2750,2.35,2.35,40700,288300,YES,16925,Y,-0.7,22.8,3915,0,-15,17,17.5,5760,2505,N,1155,Y,0.36
30-01-2025 12:55,6.2,47925,825,-50,9.85,8.15,20475,13675,Y,75,Y,0.24,23254.15,23260.35,23270,23250,15.4,480000,-125,50,14.3,14.3,23175,10350,N,-12250,Y,0.01,1.7,2715525,-400,-1700,1.75,1.75,36500,245800,N,42250,Y,-0.37,5.5,6840,150,0,10.8,15,5970,-750,YES,-1305,Y,0.8
30-01-2025 13:00,1.25,68475,50,0,4.45,4.65,19175,-12275,YES,3850,N,0.45,23267.9,23269.15,23277.95,23255.1,-0.1,470475,4950,-125,-0.8,-0.8,24225,-250550,YES,2325,N,0.05,-6.7,2863100,5725,3950,-6.85,-6.85,36775,113025,N,-5600,YES,-0.45,5.85,6405,-90,-15,13.05,7.45,8220,-900,YES,-1560,Y,0.88
30-01-2025 13:05,-2.7,67350,-75,-100,-5.9,-5.9,19625,11175,Y,-3500,Y,0.45,23269.7,23267,23275,23261.55,-6,473225,-175,25,-7.6,-7.4,20275,4250,Y,22600,YES,0,-1.6,4674475,7075,4975,-1.2,-1.15,50475,12375,N,-49100,YES,-0.86,4,4230,45,0,-1.6,-4.95,5745,-2640,YES,330,N,0.58
30-01-2025 13:10,-3.9,56125,250,-150,-3.55,-2,17550,-450,YES,850,N,0.33,23263.8,23259.9,23273,23259,-10.25,382450,25,-25,-4.95,-4.95,18275,-10275,YES,9500,N,-0.03,-2.6,2416550,-5350,-2625,-3.3,-3.35,40625,-306300,Y,90675,Y,-0.44,-8.05,7050,-30,135,-4.85,-8.05,7965,-1860,N,2505,N,0.97
30-01-2025 13:15,-9.85,73275,900,75,-9.9,-5.65,16700,-4175,YES,8075,N,0.29,23259.9,23250.05,23270,23250,-10.55,798775,25,225,-10.1,-10.15,19225,-9225,N,35425,YES,-0.21,-3.05,4275975,1300,-3275,-3.05,-3.05,44400,-187725,YES,-8725,YES,-0.85,-16.15,13935,-30,-75,-13.5,-13.8,7500,30,N,-3270,Y,1.89
30-01-2025 13:20,0.2,34950,0,75,-4.2,-0.15,18150,-7100,YES,3125,N,0.12,23255.25,23255.45,23264,23250,0.35,474325,-50,-400,0.65,0.55,22125,11325,Y,-900,Y,-0.14,2.1,4366725,-3100,-1325,2.15,2.15,54700,-160525,YES,-95700,YES,-0.84,10,9975,870,-375,8.85,4.9,6435,285,N,3930,N,1.19
30-01-2025 13:25,-25.4,71675,-75,50,-28.65,-22.55,18325,7400,N,3375,N,-0.2,23252,23226.6,23255.85,23220,-21.6,1220400,-275,300,-19.65,-19.35,18875,-50675,YES,13900,N,-0.76,5.6,7396000,925,1925,4.55,4.6,40550,-76225,YES,29400,Y,-1.07,-3.35,9390,0,330,-5.5,-5,8805,-495,YES,4200,N,1.04
30-01-2025 13:30,-4,42900,-200,-675,-1,-2.1,18025,-11650,YES,6250,N,-0.21,23225,23221,23232,23220,-5.6,1090825,-200,-75,-5.65,-5.8,22900,51150,Y,34550,YES,-0.82,-3.2,5437350,1425,1475,-3.2,-3.2,42100,91700,YES,73225,Y,-0.77,16.45,12360,-60,-375,24.15,25.95,7785,150,N,-5415,Y,1.5
30-01-2025 13:35,6.8,56925,25,-25,7.75,10.1,16675,125,N,-5975,Y,-0.2,23221,23227.8,23238.5,23215.8,9.1,1020775,175,250,9,9.05,20100,-247875,YES,-16575,Y,-0.71,-3.35,4221825,-550,2525,-3.1,-3.1,38600,-264325,Y,92175,N,-0.61,21.55,34875,15,90,19.15,22.95,7035,1980,N,-9060,Y,6.14
30-01-2025 13:40,4.3,112350,-125,75,4.25,0,16925,-14775,YES,6025,N,-0.24,23228.1,23232.4,23245.8,23226,-5.05,946750,-25,175,-6.9,-6.85,21225,-16750,Y,-23125,Y,-0.56,-3.55,4330800,-575,775,-3.45,-3.45,37725,-735475,Y,89875,N,-0.64,-27.6,11400,120,165,-25.6,-25.05,6150,6690,N,3960,N,1.24
30-01-2025 13:45,-19.4,110175,0,50,-21,-20.5,15525,-5975,N,6050,N,-0.54,23232.4,23213,23234.9,23207,-21.55,1261525,-375,-150,-21.05,-21.1,19500,-37900,YES,56500,YES,-1.05,0.4,6028375,2525,-2075,0.7,0.7,48575,24500,YES,-62675,YES,-0.91,-16.35,11430,-135,-210,-14.15,-17,10170,-3375,YES,-480,Y,0.87
30-01-2025 13:50,-18.1,179650,800,-350,-17.65,-16.8,15925,-13950,YES,5000,N,-1.7,23213,23194.9,23217.2,23181.2,-7.9,2030000,25,-75,-7.85,-7.85,23300,84675,Y,28625,N,-2.15,9.1,11779075,-2225,-1925,9.75,9.8,39325,-47550,Y,-249025,YES,-1.3,14.1,19500,90,-15,11.9,11.8,9030,-375,N,-885,Y,1.72
30-01-2025 13:55,-3.9,214075,-1250,500,-3.6,-3.4,15500,4625,N,-7275,Y,-2.4,23194.9,23191,23200,23170,5.85,2246225,100,200,6.2,6.25,24800,37300,N,8275,N,-2.21,10,14796200,50,1375,10.15,10.25,29950,51025,YES,-125250,Y,-0.61,9.85,12705,75,165,8.85,12.1,7995,135,N,-6405,Y,1.24
30-01-2025 14:00,0.6,70825,0,0,0.6,3,15850,16825,N,-3750,N,-0.65,23189.45,23190.05,23204.5,23185,5.85,1932200,-350,-75,6.3,6.3,21875,-12625,YES,-36500,Y,-1.51,3.75,7664100,-725,1750,3.65,3.7,33375,885800,YES,-51725,Y,-0.2,19.2,12945,-60,-165,21.8,18.1,7395,-1020,YES,-4140,N,1.49
30-01-2025 14:05,-17.9,202700,-50,125,-21.2,-20.7,19275,-17850,YES,8200,N,-2.92,23190.05,23172.15,23200,23123.4,-5.2,3306800,-275,-300,-8.55,-8.6,23400,-32125,YES,52100,YES,-2.87,3.4,12464200,175,-575,6.75,6.8,27850,-87400,Y,-300425,YES,0.4,-6.6,12945,-225,-930,1.2,-5.15,7335,675,N,-1905,N,1.59
30-01-2025 14:10,-9.65,106450,175,1250,-12.8,-13,15775,-8850,N,16550,N,-1.11,23175.55,23165.9,23196.9,23163.9,-5.05,1937775,0,200,-6.9,-6.8,20300,39575,Y,57325,N,-1.51,3.1,7294450,800,50,6,6.1,32150,-257650,Y,85350,Y,-0.04,-4.9,18945,15,-45,-4.05,-4.05,6975,1140,N,5025,N,2.16
30-01-2025 14:15,10.5,89550,2575,100,11.95,10.75,17075,6850,N,8725,N,-0.91,23173.7,23184.2,23196,23163.55,4.25,1690750,1925,250,4.65,4.7,19425,60875,Y,27100,N,-1.29,-7.95,6792500,-1350,0,-7.7,-7.85,29850,-83900,YES,163125,Y,-0.1,2.55,9690,-120,15,2.2,-0.6,6330,-6555,YES,3720,N,1.1
30-01-2025 14:20,-3.25,97050,-2275,-275,-1.3,2.2,26075,10450,N,-25150,Y,-0.95,23184.15,23180.9,23195,23171.05,-5.05,1861675,-1975,150,-4.1,-4.15,23325,44500,N,-27700,Y,-1.47,-10,9458675,1900,-1100,-10.35,-10.35,34175,-45475,YES,86950,N,-0.33,-11.25,9945,105,-15,-1.5,-11.95,7410,15,N,-735,Y,0.94
30-01-2025 14:25,-15.15,148700,-2250,75,-16.1,-18.45,24550,-11300,YES,1300,YES,-1.7,23180.9,23165.75,23183.8,23153.9,-24.55,3045675,125,-200,-23.45,-23.5,21425,-79150,YES,70425,YES,-2.89,-3.75,11188475,1125,-425,-3.8,-3.8,40000,185875,YES,-19275,YES,-0.5,-32.45,10620,-30,210,-34.65,-37,6075,-45,YES,-120,N,0.72
30-01-2025 14:30,-12.3,79600,125,0,-16.35,-14.55,25200,-7250,N,-11050,Y,-1.15,23162,23149.7,23168,23140,-19.1,5171650,475,-25,-18.75,-18.8,25400,162175,Y,-9775,Y,-5.83,-7.5,15264925,50,1075,-8,-8,44425,-64750,Y,290475,Y,-0.98,-40.2,22875,90,45,-40.35,-34.8,8880,-1335,YES,-3045,Y,0.39
30-01-2025 14:35,8.75,93475,-400,75,6.2,7.35,30225,13325,Y,-13975,Y,-1.27,23149.8,23158.55,23168.75,23140,5.25,6066925,-125,-150,5.25,5.2,19950,95550,N,59950,YES,-6.3,-2.3,15656375,-500,2150,-2.3,-2.35,52875,-39300,YES,147250,N,-1.13,24,9720,2910,345,23.9,23,8820,2655,N,-2655,N,0.25
30-01-2025 14:40,23,57000,100,-50,23.4,21.6,21850,24900,N,2550,N,-0.62,23156,23179,23180.35,23156,15.95,4654375,200,350,15.8,15.95,24325,-162325,YES,-45550,Y,-3.58,-3.95,11763725,2025,5575,-3.95,-3.95,53375,-640925,Y,143800,N,-0.84,-2.45,10905,-2910,-75,-1.5,-1.65,12165,-2670,YES,585,N,0.36
30-01-2025 14:45,-3.7,231425,-50,25,-2.9,1.3,35725,-43250,YES,3025,N,-1.11,23179,23175.3,23218.45,23171.9,1.55,5824575,325,300,1.55,1.65,25150,-132350,Y,-95825,Y,-2.97,1.85,19198125,1625,-3075,1.4,1.4,69775,-60125,YES,-238000,YES,-1.42,14.6,14490,-105,0,18.4,17.7,9555,4125,N,330,Y,0.71
30-01-2025 14:50,-15.75,62550,0,75,-12.4,-13.2,18425,-10300,Y,8350,N,-0.73,23175,23159.25,23179.9,23136,-11.85,5859900,-125,375,-8.9,-8.9,22350,-832800,YES,35500,YES,-4.02,4.6,33218100,-7025,-1700,2.8,2.85,48425,-65050,Y,-83925,Y,-1.43,-21.1,19440,-210,180,-20.5,-19.6,8730,810,YES,2460,N,0.48
30-01-2025 14:55,33,60300,-25,1250,36.45,35.1,20300,6250,N,-20700,Y,-0.52,23159.25,23192.25,23192.6,23153.65,24.75,4890200,0,-150,25,25.05,23775,-623400,Y,-101450,Y,-2.87,-10,23728275,4775,20375,-10.1,-10.1,65125,-811650,Y,490725,Y,-1.48,10,17850,-30,0,16.55,15,7185,405,YES,-3285,Y,0.45
