last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
2025-01-06 09:15:00,-0.6499999999999915,2377425.0,1500.0,300.0,-0.3499999999999943,-0.25,35175,100425.0,N,175725.0,N,0.6999999999999886
2025-01-06 09:20:00,16.499999999999986,4876425.0,-450.0,150.0,18.05000000000001,18.14999999999999,39375,-1999575.0,YES,375.0,Y,3.700000000000003
2025-01-06 09:25:00,-15.400000000000006,5483550.0,150.0,825.0,-15.700000000000003,-15.700000000000003,43425,-142125.0,Y,246600.0,YES,1.4500000000000028
2025-01-06 09:30:00,-12.550000000000011,4336125.0,0.0,600.0,-11.5,-11.549999999999997,41250,-34350.0,Y,221400.0,N,-2.5799999999999983
2025-01-06 09:35:00,-4.3500000000000085,5140725.0,-600.0,-75.0,-3.75,-3.75,39825,167025.0,Y,22500.0,N,-6.489999999999995
2025-01-06 09:40:00,1.9500000000000028,3467100.0,-75.0,-525.0,2.6500000000000057,2.6000000000000085,46575,45375.0,N,1275.0,Y,-2.0700000000000074
2025-01-06 09:45:00,7.799999999999997,2986350.0,-1575.0,0.0,6.550000000000011,6.6000000000000085,47025,99900.0,Y,-9600.0,Y,-1.2800000000000011
2025-01-06 09:50:00,-1.3500000000000085,2520975.0,1275.0,-375.0,-1.2999999999999972,-1.3499999999999943,37275,100800.0,N,38850.0,YES,-0.5300000000000011
2025-01-06 09:55:00,-0.8000000000000114,3094950.0,600.0,-150.0,-2.1500000000000057,-2.1500000000000057,41550,-77850.0,YES,-44475.0,Y,-0.37000000000000455
2025-01-06 10:00:00,10.5,3797925.0,3075.0,450.0,10.950000000000003,11.0,43500,102300.0,Y,12525.0,YES,0.5100000000000051
2025-01-06 10:05:00,5.849999999999994,3402300.0,75.0,-75.0,5.049999999999997,5.049999999999997,39825,-44925.0,YES,-17400.0,Y,0.4900000000000091
2025-01-06 10:10:00,-2.5,2730450.0,-450.0,-75.0,-2.3499999999999943,-2.3999999999999915,37125,30975.0,Y,125025.0,YES,0.5400000000000063
2025-01-06 10:15:00,-2.0999999999999943,3880500.0,600.0,75.0,-1.9000000000000057,-1.75,38475,-55500.0,YES,-68475.0,Y,1.0
2025-01-06 10:20:00,-13.549999999999997,2746275.0,-5400.0,150.0,-13.450000000000003,-13.5,39975,-99150.0,YES,53625.0,YES,-0.12000000000000455
2025-01-06 10:25:00,-10.700000000000003,1898475.0,525.0,450.0,-9.350000000000009,-9.300000000000011,42975,-27375.0,Y,67650.0,N,-0.38000000000000966
2025-01-06 10:30:00,-7.900000000000006,2105325.0,1275.0,2700.0,-7.3500000000000085,-7.25,42000,112650.0,Y,27375.0,N,-0.8499999999999943
2025-01-06 10:35:00,-1.5499999999999972,2166675.0,-300.0,450.0,-1.4000000000000057,-1.3500000000000085,48450,-58125.0,YES,57375.0,YES,-1.0400000000000063
2025-01-06 10:40:00,-13.25,2815650.0,450.0,1875.0,-13.450000000000003,-13.450000000000003,47775,-167475.0,YES,103125.0,YES,-1.5300000000000011
2025-01-06 10:45:00,-0.3499999999999943,2340450.0,750.0,1200.0,-0.5500000000000114,-0.5499999999999972,46875,119925.0,Y,7500.0,N,-1.470000000000013
2025-01-06 10:50:00,-5.0,2020800.0,75.0,1500.0,-4.5,-4.5,48150,-22875.0,YES,30900.0,YES,-1.2800000000000011
2025-01-06 10:55:00,1.2999999999999972,1649550.0,600.0,1650.0,1.5499999999999972,1.5999999999999943,47025,20775.0,Y,39075.0,N,-1.0
2025-01-06 11:00:00,-4.449999999999996,1700025.0,300.0,750.0,-4.1499999999999915,-4.149999999999999,48375,-38625.0,YES,59100.0,YES,-0.9799999999999898
2025-01-06 11:05:00,0.5,1154850.0,300.0,-825.0,0.5499999999999972,0.5500000000000043,48825,1275.0,Y,6000.0,N,-0.6600000000000108
2025-01-06 11:10:00,-3.6499999999999986,2568450.0,300.0,-300.0,-4.0,-4.049999999999997,49650,-8625.0,YES,-44400.0,Y,-1.5899999999999892
2025-01-06 11:15:00,3.8500000000000014,1969275.0,-675.0,2850.0,3.3500000000000014,3.3500000000000014,53550,-14925.0,YES,-23025.0,YES,-1.1099999999999994
2025-01-06 11:20:00,-1.8500000000000014,1377600.0,-1200.0,1575.0,-1.8500000000000014,-1.8500000000000014,49125,-2925.0,N,80175.0,YES,-0.7000000000000028
2025-01-06 11:25:00,2.200000000000003,1203675.0,75.0,-1275.0,1.9500000000000028,1.9500000000000028,54825,23775.0,Y,98775.0,N,-0.5700000000000074
2025-01-06 11:30:00,-5.0,1395375.0,1800.0,2700.0,-4.899999999999999,-4.799999999999997,48825,-34950.0,YES,62625.0,N,-0.6600000000000108
2025-01-06 11:35:00,0.8000000000000043,1191750.0,75.0,825.0,1.0,1.0,54900,54975.0,Y,-38550.0,Y,-0.5999999999999943
2025-01-06 11:40:00,-5.850000000000001,1788450.0,150.0,975.0,-5.599999999999994,-5.600000000000001,51900,-57150.0,YES,52950.0,YES,-0.9500000000000028
2025-01-06 11:45:00,-6.25,2485275.0,1050.0,-1350.0,-6.450000000000003,-6.5,54825,-84300.0,YES,-89025.0,Y,-1.3900000000000006
2025-01-06 11:50:00,-2.6499999999999986,1877475.0,-675.0,300.0,-2.3000000000000043,-2.3500000000000014,52650,37500.0,Y,-17325.0,YES,-1.0700000000000074
2025-01-06 11:55:00,1.75,1270800.0,1575.0,2325.0,1.3999999999999986,1.4500000000000028,57525,25500.0,N,-48075.0,Y,-0.7199999999999989
2025-01-06 12:00:00,4.149999999999999,1930800.0,1950.0,-150.0,4.75,4.799999999999997,49875,39825.0,N,-16575.0,YES,-0.9499999999999886
2025-01-06 12:05:00,0.45000000000000284,1553850.0,-225.0,300.0,0.45000000000000284,0.45000000000000284,53025,4125.0,N,16725.0,YES,-0.6700000000000017
2025-01-06 12:10:00,4.300000000000004,1609575.0,5700.0,1350.0,4.399999999999999,4.5,50625,81525.0,Y,-34200.0,Y,-0.6400000000000006
2025-01-06 12:15:00,-4.950000000000003,1536225.0,-2775.0,225.0,-4.399999999999999,-4.450000000000003,50250,-86250.0,YES,54075.0,YES,-0.6299999999999955
2025-01-06 12:20:00,3.25,1100925.0,-750.0,3825.0,3.25,3.299999999999997,49875,45300.0,Y,-9900.0,Y,-0.4299999999999926
2025-01-06 12:25:00,-6.400000000000006,1174875.0,450.0,-750.0,-6.25,-6.25,58650,-78600.0,YES,60375.0,YES,-0.480000000000004
2025-01-06 12:30:00,4.949999999999996,1104750.0,-150.0,-1275.0,4.850000000000001,4.849999999999994,53100,90000.0,Y,-28950.0,Y,-0.45000000000000284
2025-01-06 12:35:00,6.350000000000001,1751400.0,750.0,450.0,6.600000000000001,6.649999999999999,49875,9900.0,N,-75825.0,Y,-0.5699999999999932
2025-01-06 12:40:00,-1.7000000000000028,1275600.0,450.0,3825.0,-2.1499999999999986,-2.1499999999999986,43425,18750.0,N,76200.0,YES,-0.4000000000000057
2025-01-06 12:45:00,2.450000000000003,1174125.0,-300.0,225.0,2.200000000000003,2.1999999999999957,59700,15150.0,N,-7200.0,Y,-0.36999999999999034
2025-01-06 12:50:00,-2.950000000000003,869325.0,-375.0,-975.0,-2.4499999999999957,-2.5,59475,-1050.0,YES,38100.0,YES,-0.27000000000001023
2025-01-06 12:55:00,7.199999999999996,966975.0,300.0,-1575.0,7.350000000000001,7.349999999999994,25425,-1500.0,YES,-131775.0,Y,-0.269999999999996
2025-01-06 13:00:00,-3.700000000000003,1385175.0,-1350.0,-1050.0,-3.049999999999997,-3.1000000000000014,51675,23250.0,Y,45600.0,YES,-0.35999999999999943
2025-01-06 13:05:00,-0.75,580350.0,1575.0,1500.0,-1.0,-1.0500000000000043,43050,4950.0,N,4200.0,N,-0.1599999999999966
2025-01-06 13:10:00,-2.700000000000003,747825.0,-375.0,1425.0,-2.5,-2.5,48750,10500.0,N,46950.0,YES,-0.23000000000000398
2025-01-06 13:15:00,-4.149999999999999,1121475.0,525.0,1200.0,-3.799999999999997,-3.75,46500,-53550.0,YES,-11100.0,Y,-0.35999999999999943
2025-01-06 13:20:00,-1.4499999999999957,788025.0,-1125.0,1125.0,-1.6000000000000014,-1.6000000000000014,53100,13050.0,Y,9675.0,YES,-0.2600000000000051
2025-01-06 13:25:00,1.0,696450.0,-1275.0,2175.0,1.0499999999999972,1.0499999999999972,55425,19800.0,N,-28875.0,Y,-0.22999999999998977
2025-01-06 13:30:00,-1.9500000000000028,993000.0,-1950.0,-1350.0,-1.75,-1.7999999999999972,53025,26100.0,N,-8850.0,YES,-0.3400000000000034
2025-01-06 13:35:00,2.549999999999997,925350.0,1275.0,1425.0,2.0,2.0500000000000043,56325,-7725.0,YES,33825.0,YES,-0.29999999999999716
2025-01-06 13:40:00,-3.3499999999999943,562125.0,-3375.0,-150.0,-2.799999999999997,-2.8500000000000014,64425,-14700.0,YES,43275.0,N,-0.1799999999999926
2025-01-06 13:45:00,-1.4500000000000028,517875.0,3150.0,2700.0,-1.5,-1.4000000000000057,54975,-23250.0,YES,-12375.0,Y,-0.1700000000000017
2025-01-06 13:50:00,-0.14999999999999858,917775.0,2325.0,-750.0,-0.14999999999999858,-0.10000000000000142,53625,-22275.0,N,-15600.0,Y,-0.3199999999999932
2025-01-06 13:55:00,2.3999999999999986,770250.0,-2100.0,-1425.0,2.3999999999999986,2.3500000000000014,53700,10875.0,Y,-59325.0,Y,-0.25
2025-01-06 14:00:00,0.14999999999999858,537450.0,-2250.0,375.0,0.14999999999999858,0.10000000000000142,52500,24900.0,N,21525.0,YES,-0.1700000000000017
2025-01-06 14:05:00,2.1000000000000014,688800.0,-75.0,-375.0,2.049999999999997,2.0,55725,39450.0,N,-32625.0,Y,-0.21000000000000796
2025-01-06 14:10:00,-3.6999999999999957,882525.0,-1500.0,-450.0,-3.8999999999999986,-4.0,60675,-66825.0,YES,62025.0,YES,-0.28000000000000114
2025-01-06 14:15:00,2.700000000000003,703425.0,-3600.0,17025.0,2.8500000000000014,2.8999999999999986,69975,-39075.0,Y,-26700.0,Y,-0.20999999999999375
2025-01-06 14:20:00,-2.0500000000000043,761250.0,-2550.0,-300.0,-1.8500000000000014,-1.8500000000000014,64125,-1425.0,Y,9600.0,YES,-0.21999999999999886
2025-01-06 14:25:00,-1.8999999999999986,930975.0,-450.0,675.0,-1.75,-1.7999999999999972,56250,-19725.0,YES,14850.0,N,-0.29999999999999716
2025-01-06 14:30:00,-1.7000000000000028,1119525.0,-2850.0,1950.0,-1.8499999999999943,-1.9000000000000057,64650,-3075.0,N,-22125.0,Y,-0.35999999999999943
2025-01-06 14:35:00,-3.75,1430400.0,-375.0,1725.0,-3.8500000000000014,-3.8500000000000014,68550,1950.0,N,13050.0,YES,-0.480000000000004
2025-01-06 14:40:00,2.0,1163025.0,3525.0,4950.0,1.8500000000000014,1.8999999999999986,61125,38025.0,Y,-69750.0,Y,-0.39000000000000057
2025-01-06 14:45:00,1.3499999999999943,866775.0,-3900.0,-4575.0,1.2000000000000028,1.2000000000000028,64275,-16500.0,YES,14025.0,YES,-0.269999999999996
2025-01-06 14:50:00,1.3500000000000014,1144950.0,525.0,2400.0,1.5500000000000043,1.6000000000000014,65325,3150.0,N,-20925.0,Y,-0.3399999999999892
2025-01-06 14:55:00,0.15000000000000568,913125.0,-450.0,-1650.0,0.10000000000000142,0.10000000000000142,56325,-3675.0,YES,-8925.0,N,-0.27000000000001023
2025-01-06 15:00:00,-2.799999999999997,1073550.0,225.0,-2325.0,-2.700000000000003,-2.75,50400,-47400.0,YES,19875.0,YES,-0.3299999999999983
2025-01-06 15:05:00,0.8000000000000043,904125.0,2925.0,-3675.0,0.6000000000000014,0.6000000000000014,53400,-375.0,Y,-18450.0,Y,-0.28000000000000114
2025-01-06 15:10:00,-3.8999999999999986,1182600.0,3075.0,5775.0,-4.050000000000004,-4.0,61875,-12825.0,YES,148575.0,YES,-0.36999999999999034
2025-01-06 15:15:00,1.6000000000000014,1241550.0,6450.0,5775.0,1.4499999999999957,1.5499999999999972,69450,16575.0,Y,-62475.0,Y,-0.39000000000000057
2025-01-06 15:20:00,1.2999999999999972,1232850.0,-2175.0,-4500.0,1.3000000000000043,1.2999999999999972,58050,-42225.0,YES,-111825.0,Y,-0.3499999999999943
2025-01-06 15:25:00,-0.7999999999999972,1395825.0,-1125.0,-1200.0,-0.7999999999999972,-0.45000000000000284,55350,-341325.0,YES,-149175.0,Y,-0.37999999999999545
