last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
29-01-2025 09:15,-9.2,4442775,-1850,-150,-9.35,-9.5,23000,417450,N,353600,N,-6.01
29-01-2025 09:20,8.95,6052575,100,150,9.6,9.75,26825,-2736650,Y,108575,N,-0.55
29-01-2025 09:25,20.45,8824425,-175,-500,20.4,20.45,25050,20750,YES,-93400,YES,8.27
29-01-2025 09:30,-5.6,5007550,150,0,-6.4,-6.3,25425,30425,N,173275,Y,2.4
29-01-2025 09:35,-0.8,3346475,0,-650,-0.75,-0.8,23950,19975,N,20575,N,1.04
29-01-2025 09:40,-4.3,3679250,400,-400,-4.6,-4.75,23875,-64275,Y,69375,Y,0.62
29-01-2025 09:45,0.4,4245300,-175,1700,0.85,0.85,27325,118675,YES,46300,N,0.44
29-01-2025 09:50,0.65,2240400,-225,250,0.9,0.9,29800,21775,N,107850,Y,0.2
29-01-2025 09:55,-5.35,2017725,750,1000,-6.7,-6.55,24500,-141925,Y,-36875,YES,0.16
29-01-2025 10:00,3.2,2241600,100,-350,2.85,2.75,21850,112975,YES,76075,Y,-0.12
29-01-2025 10:05,-8.55,2468900,-250,475,-9.9,-9.75,24775,-158050,Y,65825,N,-0.25
29-01-2025 10:10,2.95,4121675,-825,-825,2.25,2.1,29600,136900,YES,71300,N,-0.98
29-01-2025 10:15,0.7,1865650,575,-100,-0.2,-0.15,28600,2225,Y,77475,N,-0.24
29-01-2025 10:20,-12.3,3904950,-250,950,-11.8,-11.85,28975,-243150,Y,52475,N,-1.34
29-01-2025 10:25,5,2233350,475,0,4.5,4.55,26000,35275,YES,27775,N,-0.44
29-01-2025 10:30,0.9,1673675,1100,-675,1,1,26575,68075,YES,36425,N,-0.26
29-01-2025 10:35,4.1,2393100,-1625,-25,3.45,3.3,23500,-1900,Y,-72675,YES,-0.35
29-01-2025 10:40,4.5,1528525,50,275,4.1,4.15,24975,37525,YES,-21250,Y,-0.15
29-01-2025 10:45,-4.95,2672100,-150,25,-4.7,-4.75,24175,217850,YES,-3600,N,-0.15
29-01-2025 10:50,-0.3,1506400,625,-1000,-0.45,-0.45,20425,58975,N,147450,Y,-0.17
29-01-2025 10:55,-13.5,2483100,-75,250,-13.5,-13.45,22350,-505575,Y,87550,N,-0.5
29-01-2025 11:00,6.7,2299650,325,1275,6.45,6.55,25500,193725,YES,28000,N,-0.53
29-01-2025 11:05,-2.25,1409200,225,-550,-2.3,-2.3,23025,48725,N,32850,N,-0.26
29-01-2025 11:10,12.05,2805900,-550,50,11.9,11.9,22075,295350,YES,-217225,YES,-0.22
29-01-2025 11:15,3.8,2326250,-475,-525,2.65,2.55,23975,17200,N,34550,Y,-0.05
29-01-2025 11:20,45.65,8504325,675,-200,46.4,46.65,26675,-85750,Y,-839275,YES,2.77
29-01-2025 11:25,-47.75,6795250,-225,-150,-46.1,-46.35,26525,-53475,YES,277275,Y,0.83
29-01-2025 11:30,-15.6,6074775,-250,1650,-15.6,-15.75,28325,77650,YES,203425,N,-1.33
29-01-2025 11:35,12.75,2880875,-900,575,13,13.05,30625,73525,N,27700,N,-0.42
29-01-2025 11:40,-5.1,1924025,25,-100,-4.9,-4.8,27975,48400,N,89325,Y,-0.25
29-01-2025 11:45,-8.45,2403600,-175,300,-9,-8.95,27700,-327200,Y,128375,Y,-0.44
29-01-2025 11:50,7.75,1969675,350,-1125,7.85,7.65,27175,164800,YES,13500,N,-0.35
29-01-2025 11:55,0.15,1452025,250,125,-0.4,-0.35,27150,314650,YES,11900,N,-0.19
29-01-2025 12:00,2.9,1547375,150,-225,3.7,3.7,30375,-302775,Y,-55225,YES,-0.22
29-01-2025 12:05,-3.5,1861750,-175,50,-3.4,-3.45,30350,-57350,YES,16400,Y,-0.2
29-01-2025 12:10,4.1,1469725,1200,575,4.1,4.15,27850,64675,YES,24750,N,-0.2
29-01-2025 12:15,-10.8,3770550,125,25,-10.85,-10.8,26025,-208200,Y,129000,Y,-0.75
29-01-2025 12:20,3.25,2118550,-175,400,3,3,28550,67675,YES,40525,N,-0.35
29-01-2025 12:25,1.95,1542000,-1075,-325,2.75,2.7,32250,44650,N,-10450,YES,-0.23
29-01-2025 12:30,1.4,1469700,50,-1550,1.4,1.35,31850,3250,N,9175,N,-0.2
29-01-2025 12:35,-4.15,1197575,3650,-1225,-3.95,-4,33950,51475,YES,66050,Y,-0.19
29-01-2025 12:40,-2.9,2462350,-3250,-475,-2.85,-2.85,30875,-69600,Y,21400,N,-0.41
29-01-2025 12:45,-2.15,2791875,1150,250,-1.75,-1.65,31400,-65125,N,107125,Y,-0.57
29-01-2025 12:50,3.5,1702375,-3975,125,3.7,3.8,31100,39600,YES,7850,N,-0.29
29-01-2025 12:55,-1.55,1946500,-1450,-21575,-1.4,-1.45,29300,22425,N,31950,Y,-0.33
29-01-2025 13:00,-2.75,4403200,50,-600,-2.8,-2.7,26275,357025,YES,-221700,YES,-0.5
29-01-2025 13:05,3.6,1768400,-1675,-175,3.4,3.3,26125,56950,N,49275,Y,-0.26
29-01-2025 13:10,6.75,1703675,700,-300,7.1,7.15,27250,26625,N,-9850,YES,-0.19
29-01-2025 13:15,-3.55,1512950,-75,-300,-3.35,-3.5,28675,13700,N,69350,Y,-0.17
29-01-2025 13:20,-5.8,1650775,-125,150,-5.45,-5.45,27025,-312500,Y,99750,Y,-0.25
29-01-2025 13:25,-3.35,2391075,-30125,1650,-3.55,-3.55,28675,-112125,YES,38300,N,-0.4
29-01-2025 13:30,5.85,1771450,425,150,5.75,5.85,29575,460600,YES,-48250,YES,-0.27
29-01-2025 13:35,-1,1304700,-500,400,-1.65,-1.7,27700,12725,N,11925,Y,-0.18
29-01-2025 13:40,1.65,1730925,700,-500,1.85,1.85,30800,9325,N,-61250,YES,-0.22
29-01-2025 13:45,-3.75,1219150,-1100,575,-3.2,-3.25,27700,2650,Y,71400,Y,-0.17
29-01-2025 13:50,2,946925,-400,1775,2.6,2.6,30500,15975,N,3725,N,-0.12
29-01-2025 13:55,-7.2,2560075,225,-225,-6.6,-6.6,32450,-173950,Y,85200,Y,-0.44
29-01-2025 14:00,0.95,1318750,-50,-400,0.75,0.6,27725,53175,YES,55900,N,-0.22
29-01-2025 14:05,3.15,1222375,50,500,2.9,3,29275,3200,N,-28250,YES,-0.18
29-01-2025 14:10,-5.65,2186125,1050,-1900,-5.35,-5.4,28725,-480575,Y,-3875,Y,-0.34
29-01-2025 14:15,9.5,2226975,-550,725,9.5,9.45,29900,522150,YES,-137975,YES,-0.34
29-01-2025 14:20,0.5,3362950,-600,-1925,0.3,0.25,26700,-44375,Y,-57925,Y,-0.41
29-01-2025 14:25,-4.6,2977950,-650,1100,-4,-3.95,30150,-13075,YES,74600,Y,-0.32
29-01-2025 14:30,8.5,2030600,-225,125,8.35,8.35,29075,64900,YES,-51850,YES,-0.21
29-01-2025 14:35,-5,2684375,1675,75,-5.35,-5.25,29125,-28925,Y,106300,Y,-0.27
29-01-2025 14:40,-7.9,2045925,1225,-525,-7.75,-7.8,24050,-152650,Y,-5600,YES,-0.27
29-01-2025 14:45,11.6,1825025,-200,1550,10.95,11,31375,116725,YES,-121725,YES,-0.21
29-01-2025 14:50,-3.4,1782650,1675,1275,-3.45,-3.45,28825,19375,N,49375,Y,-0.17
29-01-2025 14:55,1.15,2032600,50,-275,0.5,0.55,29250,-50450,Y,-245500,YES,-0.16
29-01-2025 15:00,-2,2197125,1050,-625,-2,-2.15,30250,-15375,YES,-69550,Y,-0.17
29-01-2025 15:05,-2.95,2125625,75,-175,-2.35,-2.25,30900,-41400,Y,29950,Y,-0.23
29-01-2025 15:10,3.5,1494900,-525,-350,2.75,2.65,31750,-16400,YES,-42000,YES,-0.15
