last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
2025-01-24 09:15:00,8.449999999999989,2660150.0,-200.0,75.0,12.5,11.949999999999989,19625,363350.0,N,155925.0,N,10.689999999999998
2025-01-24 09:20:00,-3.0500000000000114,3147725.0,975.0,75.0,-2.0,-1.950000000000017,21100,-802650.0,YES,160550.0,N,3.230000000000018
2025-01-24 09:25:00,-10.450000000000017,2633550.0,-475.0,50.0,-10.25,-10.300000000000011,22600,-70850.0,Y,153050.0,N,-1.5
2025-01-24 09:30:00,-4.150000000000006,2041800.0,350.0,300.0,-5.400000000000006,-5.150000000000006,20525,24975.0,Y,38675.0,N,-2.75
2025-01-24 09:35:00,-16.299999999999983,2068200.0,75.0,350.0,-16.099999999999994,-15.949999999999989,22775,-71400.0,YES,84350.0,YES,-3.140000000000015
2025-01-24 09:40:00,12.050000000000011,1612850.0,-175.0,75.0,11.599999999999994,11.75,20325,99875.0,Y,45975.0,N,-2.0800000000000125
2025-01-24 09:45:00,-19.80000000000001,2769900.0,-425.0,125.0,-18.150000000000006,-18.0,23125,-139675.0,YES,64225.0,N,-2.180000000000007
2025-01-24 09:50:00,-10.400000000000006,2505125.0,225.0,100.0,-10.200000000000017,-10.100000000000023,26050,81525.0,Y,10450.0,N,-4.550000000000011
2025-01-24 09:55:00,-0.549999999999983,1385325.0,75.0,900.0,-0.39999999999997726,-0.4000000000000057,25250,37850.0,N,15275.0,N,-2.1599999999999966
2025-01-24 10:00:00,-0.8499999999999943,1476900.0,200.0,-50.0,-1.25,-1.200000000000017,27550,7575.0,N,37150.0,YES,-2.3600000000000136
2025-01-24 10:05:00,0.75,1304025.0,250.0,325.0,0.549999999999983,0.44999999999998863,24400,18525.0,N,-3575.0,Y,-1.6399999999999864
2025-01-24 10:10:00,1.9499999999999886,1094025.0,-50.0,700.0,1.5,1.5500000000000114,24650,25150.0,N,59225.0,YES,-1.1100000000000136
2025-01-24 10:15:00,-5.050000000000011,987500.0,-75.0,-125.0,-5.199999999999989,-5.150000000000006,23975,-42275.0,YES,79250.0,YES,-1.1299999999999955
2025-01-24 10:20:00,5.599999999999994,1957400.0,100.0,200.0,5.650000000000006,5.650000000000006,24400,-6950.0,Y,-10475.0,Y,-2.490000000000009
2025-01-24 10:25:00,4.5,2802650.0,-475.0,400.0,5.550000000000011,5.550000000000011,25275,-16375.0,YES,-181325.0,Y,-1.1100000000000136
2025-01-24 10:30:00,-4.950000000000017,1643750.0,-25.0,-100.0,-5.050000000000011,-5.150000000000006,22475,24025.0,Y,46575.0,YES,-0.8699999999999761
2025-01-24 10:35:00,20.950000000000017,2218925.0,-575.0,250.0,20.75,20.75,20750,36425.0,N,-49375.0,Y,-0.30000000000001137
