last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price
2025-09-26 10:05:00,0.04999999999999716,1780425.0,191,986775,790050,0.0,0.0,196725,-41.650000000001455,43050,43500.0,N,8850.0,N,60.35,60.4,61.6,58.6,69.35
2025-09-26 10:10:00,0.29999999999999716,2887425.0,360,1953750,1653825,0.14999999999999858,0.10000000000000142,299925,-76.20000000000437,86400,108375.0,Y,56250.0,YES,60.2,60.5,61.75,57.4,68.99
2025-09-26 10:15:00,-3.8999999999999986,4038225.0,360,1758150,1617525,-4.049999999999997,-4.050000000000004,140625,-78.75,81225,-113175.0,YES,140100.0,YES,60.55,56.65,63.4,55.55,68.53
2025-09-26 10:20:00,5.75,2535900.0,358,1657500,1881825,5.700000000000003,5.650000000000006,-224325,-76.45000000000437,86325,112350.0,Y,-19650.0,Y,56.2,61.95,62.0,55.95,68.26
2025-09-26 10:25:00,-0.05000000000000426,4860975.0,358,1484550,1844325,0.0,0.0,-359775,-86.5,85950,-74775.0,YES,-86850.0,Y,61.95,61.9,67.85,61.5,68.1
2025-09-26 10:30:00,-0.25,3099225.0,351,1989975,1616250,-0.3500000000000014,-0.30000000000000426,373725,-75.60000000000582,89700,167400.0,Y,104775.0,YES,61.55,61.3,63.4,58.6,67.85
2025-09-26 10:35:00,1.1000000000000014,2041050.0,362,1731975,1572900,1.1999999999999957,1.25,159075,-76.09999999999854,89250,1650.0,YES,-26475.0,Y,61.25,62.35,64.05,59.45,67.72
2025-09-26 10:40:00,2.75,2236575.0,361,1583925,1528800,2.700000000000003,2.750000000000007,55125,-79.75,80550,27525.0,Y,-49125.0,Y,62.25,65.0,66.85,61.6,67.64
2025-09-26 10:45:00,0.4000000000000057,3466050.0,361,1537725,1533075,0.9000000000000057,0.9000000000000057,4650,-80.5,80175,750.0,YES,-24225.0,YES,65.25,65.65,67.4,60.5,67.52
2025-09-26 10:50:00,-5.200000000000003,2551800.0,358,1470300,1702125,-5.300000000000004,-5.299999999999997,-231825,-77.69999999999709,90450,-105825.0,YES,71625.0,YES,65.7,60.5,67.45,60.5,67.45
2025-09-26 10:55:00,-4.200000000000003,3416700.0,358,2188425,1791300,-4.100000000000001,-4.149999999999999,397125,-72.05000000000291,94575,72300.0,Y,119625.0,YES,60.6,56.4,60.85,55.45,67.15
