last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,open,high,low,close
15-05-2025 10:15,-9.9,95100,234,139350,101325,-9.5,-13.4,38025,-1285.5,47250,-1725,YES,-3525,Y,24661.01,24645.1,24635.2,24670.9,24634.8,15-05-2025 10:15,-6.1,15728550,333,863025,959175,-5.75,-5.75,-96150,-75.9,88275,-237375,YES,-270000,YES,35.9,29.8,47.65,29.65,31.66,15-05-2025 10:15,9.8,1821300,337,201600,166725,9.35,9.4,34875,-276.6,60825,-36525,Y,67800,Y,197.6,207.4,207.4,180.45,158.85,15-05-2025 10:15,24562.2,24586.8,24546.6,24546.6
15-05-2025 10:20,19,52050,190,165525,98175,20.2,20.9,67350,-1574.7,39000,23550,Y,-22575,Y,24660.48,24635.2,24654.2,24659.8,24622,15-05-2025 10:20,5.4,7387800,361,1151475,1190475,5.6,5.6,-39000,-63.65,91725,243900,Y,-3000,YES,30.25,35.65,37.5,27.55,31.65,15-05-2025 10:20,-18.1,1411575,361,188925,184875,-18,-18.2,4050,-291.3,58725,8400,YES,2025,YES,204.2,186.1,219.15,184.05,159.88,15-05-2025 10:20,24547.8,24571.85,24533.2,24567.55
15-05-2025 10:25,-5.2,48075,173,144975,192750,-5.2,-6.5,-47775,-1208.8,40950,65325,Y,7575,YES,24660.35,24654.2,24649,24662.3,24636,15-05-2025 10:25,2.2,8597100,357,896775,968700,2.1,2.2,-71925,-74.45,81075,-3949275,YES,15225,N,35.35,37.55,45.1,31.35,31.96,15-05-2025 10:25,7.35,1151250,356,172500,175500,7.35,7.3,-3000,-271.15,59100,-1936200,Y,12825,N,186.85,194.2,205,183.7,160.47,15-05-2025 10:25,24567.55,24575.5,24551.45,24564.95
15-05-2025 10:30,55.9,239850,224,123975,205500,50.6,55.4,-81525,-1314.7,43350,9525,N,-51750,Y,24663.1,24649,24704.9,24710.9,24649,15-05-2025 10:30,22.1,17938125,359,645450,577725,22.5,22.5,67725,-91.4,85275,70200,Y,-722025,Y,37.9,60,67.6,37.75,33.85,15-05-2025 10:30,-48.2,3548175,358,256875,205275,-48.6,-48.7,51600,-248.7,64350,-125325,YES,125775,Y,195.2,147,195.2,144.3,160.53,15-05-2025 10:30,24564.5,24627.25,24564.5,24622.15
15-05-2025 10:35,110.1,420600,197,102300,259650,102.2,105.9,-157350,-1316.5,42900,-5250,YES,-210075,Y,24675.13,24704.9,24815,24815,24690.2,15-05-2025 10:35,71.45,19972350,351,376725,327225,67.3,67.45,49500,-112.15,68400,56700,N,-951900,Y,59.65,131.1,131.1,53.1,37.5,15-05-2025 10:35,-54.65,5439375,324,252975,242550,-55.15,-55.25,10425,-186.05,64875,-147225,Y,139575,N,146.65,92,151.55,91.3,157.75,15-05-2025 10:35,24620.8,24738.95,24611.25,24738.85
15-05-2025 10:40,-1.2,677325,207,124875,201900,-3.2,-1,-77025,-1182.1,43950,13950,N,102225,YES,24704.88,24816,24814.8,24870.8,24799.8,15-05-2025 10:40,0.95,15851700,249,151575,179175,1.9,2.05,-27600,-198.7,53775,-805650,YES,143475,YES,132.3,133.25,174.15,119.85,44.23,15-05-2025 10:40,6.1,12530175,259,202275,247125,5.1,5.05,-44850,-117,58275,582375,YES,41625,N,87.7,93.8,93.8,67.75,146.59,15-05-2025 10:40,24742.8,24807.75,24736.5,24745.9
15-05-2025 10:45,-17.2,254700,190,145575,104850,-14.8,-15.6,40725,-1610.7,41475,63825,Y,16575,N,24711.15,24811.6,24794.4,24837,24770.1,15-05-2025 10:45,-23.9,11619750,271,227400,215400,-22.3,-22.45,12000,-178.8,60150,134850,Y,144450,N,134,110.1,144.6,93.3,47.27,15-05-2025 10:45,1.1,13928475,265,212100,233325,1.75,1.75,-21225,-151.65,64500,96375,N,213450,Y,93.1,94.2,111.7,83.1,139.82,15-05-2025 10:45,24745.35,24763.15,24693.95,24725.2
15-05-2025 10:50,-12.2,79500,170,92550,112050,-14,-11.8,-19500,-1153.4,35550,64725,N,89550,YES,24712.79,24795.2,24783,24818,24774.2,15-05-2025 10:50,-9.6,7383000,321,264150,277725,-10.6,-10.7,-13575,-171.2,65625,41775,N,218475,YES,111.1,101.5,129.4,92.9,48.89,15-05-2025 10:50,8.75,7379175,305,300300,258975,8.8,8.9,41325,-159.65,63525,215550,YES,70350,N,93.45,102.2,109.75,90.75,137.21,15-05-2025 10:50,24724.15,24739.8,24696.8,24704.65
15-05-2025 10:55,62,233100,242,95850,194775,59.3,60,-98925,-1573.9,47550,-21375,YES,-41700,Y,24719.34,24783,24845,24859.8,24780.2,15-05-2025 10:55,51.5,10717425,343,245325,267450,51.8,51.85,-22125,-190.55,64650,-509625,YES,-372975,Y,101.9,153.4,164.65,97,51.92,15-05-2025 10:55,-23.8,8884575,349,340200,258225,-23.55,-23.5,81975,-144.05,68325,-206175,Y,173850,Y,100.9,77.1,105.8,73.35,133.5,15-05-2025 10:55,24704.65,24790.15,24703.15,24780.3
15-05-2025 11:00,-67.3,152775,219,187350,140325,-67,-66.9,47025,-1539.4,46050,-14250,N,9150,YES,24722.68,24846.4,24779.1,24851,24778.7,15-05-2025 11:00,-55.35,6575175,300,208875,237825,-55.5,-55.65,-28950,-183,62400,-121725,Y,221550,YES,153.15,97.8,157.55,97.3,53.46,15-05-2025 11:00,21.9,9956550,301,330300,355725,22.7,22.7,-25425,-136.6,66825,328725,YES,-144450,YES,76.9,98.8,100.35,74.75,130.01,15-05-2025 11:00,24782.8,24783.95,24711.8,24712.3
15-05-2025 11:05,-12.6,151500,246,164175,133350,-11.3,-11.6,30825,-1481,49275,-81525,YES,5250,N,24724.14,24779.8,24767.2,24791.5,24741.6,15-05-2025 11:05,-10.3,11484375,290,291525,272475,-8.6,-8.55,19050,-137.75,68925,74775,Y,217125,N,95.7,85.4,102.6,73.35,54.84,15-05-2025 11:05,5.3,11404275,293,253350,251550,4.1,4.1,1800,-156.6,64275,218100,N,-184350,YES,101.15,106.45,123.5,95.95,128.13,15-05-2025 11:05,24711.4,24718.7,24668.05,24693.8
15-05-2025 11:10,-62.3,237450,310,273300,153825,-63.9,-61.8,119475,-1378.7,49275,-52650,Y,52425,YES,24723.99,24767.2,24704.9,24768.1,24690,15-05-2025 11:10,-32.3,13467525,249,431850,552075,-31.95,-31.95,-120225,-96.3,71250,450,YES,356775,YES,84.5,52.2,85,45.05,55.14,15-05-2025 11:10,46.3,11453025,261,240525,211275,48.2,48.4,29250,-200.75,65175,-125325,Y,-366075,YES,106.75,153.05,165.75,105.8,128.94,15-05-2025 11:10,24694.5,24695.15,24600.6,24617.25
15-05-2025 11:15,30.4,134400,286,162000,132300,29.8,31.3,29700,-1631.7,47325,36525,Y,92625,YES,24724.2,24704.6,24735,24767,24700.1,15-05-2025 11:15,8.75,14206875,281,339825,409200,9.85,9.95,-69375,-107.9,71250,60375,Y,-4050,Y,53.05,61.8,81.85,49,55.64,15-05-2025 11:15,-28.4,5977575,261,191400,210225,-29.3,-29.35,-18825,-191.55,72075,-15825,YES,73875,Y,154.35,125.95,160.9,110.45,129.06,15-05-2025 11:15,24617.7,24683.2,24608.55,24654.6
15-05-2025 11:20,-29.7,86175,209,145950,120225,-30.9,-34.1,25725,-1824.7,44850,54750,N,62550,N,24723.94,24735,24705.3,24746.9,24690.2,15-05-2025 11:20,-10.65,10663125,333,446625,458025,-10.7,-10.8,-11400,-98.5,72000,232200,Y,296925,YES,62.05,51.4,66.5,44.35,55.56,15-05-2025 11:20,30.4,5068050,329,191400,251700,30.55,30.55,-60300,-209,64725,14325,YES,-74925,YES,125.5,155.9,162.9,117.4,129.5,15-05-2025 11:20,24654.75,24662.8,24603.75,24614.9
15-05-2025 11:25,21.8,57900,155,75225,104775,17.7,14.7,-29550,-1444.8,33075,16950,N,18750,N,24724.01,24705.3,24727.1,24744.1,24702.2,15-05-2025 11:25,13.9,9087600,349,355425,279450,13.55,13.55,75975,-108.65,69000,429000,Y,-206475,Y,51.8,65.7,73.8,51,55.82,15-05-2025 11:25,-8.8,3140925,351,271275,242175,-9.1,-9.25,29100,-199,65100,2700,Y,-750,Y,153.8,145,156.65,125,129.65,15-05-2025 11:25,24615.5,24658,24614.45,24643.8
15-05-2025 11:30,-22,53175,157,94575,119250,-17.1,-18.2,-24675,-1605.3,43650,-13275,YES,49200,YES,24723.88,24727,24705,24729.7,24692,15-05-2025 11:30,-9.8,7193025,247,575850,522000,-10.3,-10.25,53850,-97.3,78075,287250,N,226950,YES,65.2,55.4,66.9,48.25,55.84,15-05-2025 11:30,9.65,2679150,245,202650,219075,9.45,9.55,-16425,-199.8,60450,-126900,Y,-30975,YES,144.55,154.2,160.15,139.05,129.97,15-05-2025 11:30,24640.3,24643.55,24607.9,24619.95
15-05-2025 11:35,3.4,96600,177,128550,133950,4.2,8.7,-5400,-1774.7,49125,-29850,YES,37650,N,24723.48,24705,24708.4,24724,24687,15-05-2025 11:35,8,5103525,214,573600,564225,8.25,8.2,9375,-99.55,73800,119625,N,-81675,Y,55.25,63.25,67,53.45,55.89,15-05-2025 11:35,-2.6,2869200,202,190050,219150,-2.25,-2.3,-29100,-215.9,58050,-43125,YES,-40875,YES,154.75,152.15,173.2,142.35,130.44,15-05-2025 11:35,24620.95,24636.25,24601.15,24623
15-05-2025 11:40,4.8,121875,161,158475,108675,8.4,11,49800,-1390.9,53100,15075,Y,82275,YES,24723.34,24710.2,24715,24736,24695.6,15-05-2025 11:40,6.8,6670500,309,535350,618000,7.15,7.2,-82650,-109.4,74550,16875,N,-254925,Y,62.3,69.1,80,58.3,56.11,15-05-2025 11:40,-2.15,2289450,301,222450,215175,-2.25,-2.3,7275,-209.7,62025,-55350,Y,26775,Y,152.9,150.75,165.4,138.1,130.73,15-05-2025 11:40,24623.4,24647.3,24613.8,24635.85
15-05-2025 11:45,-13.5,58650,161,92775,95175,-5.9,-12.1,-2400,-1438.2,42975,-23700,YES,19575,N,24723.39,24720.4,24706.9,24745.3,24706.9,15-05-2025 11:45,-10.6,8895825,337,496650,425925,-11.05,-11.05,70725,-116.25,78975,-168600,YES,129225,YES,68.5,57.9,82.7,56.65,56.43,15-05-2025 11:45,-3.2,2520825,334,196425,245400,-2.3,-2.35,-48975,-199.6,63975,57075,YES,38700,N,151.15,147.95,155,130.55,130.88,15-05-2025 11:45,24636.15,24659.95,24627.85,24628.4
15-05-2025 11:50,2.8,29100,113,122100,110475,3.6,0.7,11625,-1199.1,35475,12000,Y,6150,N,24723.29,24706.9,24709.7,24714.6,24700,15-05-2025 11:50,5.45,5310600,326,759975,620550,5.7,5.75,139425,-103.05,81225,123225,Y,78300,N,57.7,63.15,63.65,53.05,56.44,15-05-2025 11:50,1.1,1785150,320,223725,275925,0.2,0.2,-52200,-210.1,62775,-11100,Y,3075,N,147.45,148.55,158,143.8,131.11,15-05-2025 11:50,24628.7,24631.15,24614.05,24628.8
15-05-2025 11:55,-4.8,27750,109,65475,75000,-4,-4.3,-9525,-1695.5,36975,3375,N,13275,N,24723.28,24710.8,24706,24739,24706,15-05-2025 11:55,-5.15,6727500,234,497400,421425,-5.95,-5.9,75975,-103.2,71700,-50700,YES,104250,YES,63.45,58.3,73.7,57.2,56.6,15-05-2025 11:55,0.1,2407500,220,174600,272025,1.5,1.25,-97425,-175.6,61875,37200,YES,-9225,YES,147.4,147.5,149.4,127.1,131.2,15-05-2025 11:55,24629.8,24651.7,24628.9,24628.9
15-05-2025 12:00,20,29550,90,136350,79050,19,20.1,57300,-1356.9,41175,-1725,YES,10425,N,24723.19,24706,24726,24726,24696.3,15-05-2025 12:00,15.1,5119350,288,542250,519525,13.5,13.55,22725,-102.1,74475,108975,Y,-222900,Y,57.8,72.9,73,52.95,56.67,15-05-2025 12:00,-7.25,1946250,281,172725,218325,-7.9,-7.8,-45600,-198.45,59625,-39225,Y,-34725,YES,147.2,139.95,160.85,138.9,131.41,15-05-2025 12:00,24629.4,24639.75,24616.45,24639.7
15-05-2025 12:05,44.3,102750,227,123750,145875,43.2,44.3,-22125,-1442.4,42750,-17775,YES,-1125,Y,24723.89,24727,24771.3,24781.8,24722.3,15-05-2025 12:05,30.8,14016600,352,343875,314100,33.05,33.2,29775,-139.6,69900,-100875,YES,-462000,Y,74.3,105.1,114.5,66.5,57.92,15-05-2025 12:05,-27.9,5003925,347,210600,227175,-28.3,-28.2,-16575,-177.7,65625,-6450,YES,170250,Y,139.2,111.3,141.15,108.35,131.16,15-05-2025 12:05,24639.55,24707.9,24639.2,24699.8
15-05-2025 12:10,-26.3,78375,243,130275,96450,-30.6,-28.2,33825,-1513.4,41625,54900,Y,-62325,Y,24724.19,24771.2,24744.9,24771.2,24722.1,15-05-2025 12:10,-22.75,10159725,351,383025,311625,-23.4,-23.55,71400,-131.6,74250,41625,Y,225600,YES,104.6,81.85,105.25,68.5,58.54,15-05-2025 12:10,16.25,5492625,352,232350,258300,17.4,17.5,-25950,-174.4,64800,103050,YES,-7575,YES,111.95,128.2,136,110.8,130.95,15-05-2025 12:10,24700.5,24700.5,24651.1,24661.05
15-05-2025 12:15,22.1,165825,271,152550,158775,26.9,23.5,-6225,-1772.8,49950,-38100,YES,16500,YES,24726.02,24744.9,24767,24808.9,24741.4,15-05-2025 12:15,4.7,13431150,360,243225,282000,5.55,5.55,-38775,-164.05,66600,-192825,YES,-87975,Y,81.4,86.1,121.45,81.4,59.93,15-05-2025 12:15,-26.5,8724150,360,272025,273375,-27,-27,-1350,-145.95,72150,126300,YES,201375,Y,128,101.5,128.9,86,129.47,15-05-2025 12:15,24662.05,24740.05,24662.05,24697.5
15-05-2025 12:20,-31.6,84600,194,153300,110700,-33,-32.9,42600,-1519.8,50925,45675,Y,-40125,Y,24726.18,24767,24735.4,24767,24712.2,15-05-2025 12:20,-24.75,11527425,359,374925,312675,-25.95,-26.05,62250,-116.35,72525,265125,Y,213750,YES,86.35,61.6,87.25,55.5,60.17,15-05-2025 12:20,19.95,7904850,359,213600,228900,20.55,20.6,-15300,-178.35,65625,-180450,Y,-185475,YES,101.55,121.5,137.5,99.15,129,15-05-2025 12:20,24696.9,24696.9,24637.8,24659.95
15-05-2025 12:25,-20.5,68775,150,180825,144375,-19.3,-24.8,36450,-1442.3,46800,-8325,YES,50625,YES,24726.16,24735.5,24715,24737.7,24711.3,15-05-2025 12:25,-14.25,9961575,360,399300,463875,-14.2,-14.25,-64575,-91.55,69675,-8100,YES,300075,YES,61.6,47.35,62.7,43.25,59.97,15-05-2025 12:25,5.45,4291425,360,209100,205125,5.45,5.35,3975,-185.85,65850,40800,YES,29175,Y,121.75,127.2,134.2,116.35,128.94,15-05-2025 12:25,24659.65,24659.65,24629.9,24635.55
15-05-2025 12:30,11.2,29550,117,90225,94800,8.5,4.5,-4575,-1236.6,30975,33225,Y,-5775,Y,24726.13,24715.8,24727,24734.9,24708,15-05-2025 12:30,7.7,7481475,360,481125,489225,8.85,8.9,-8100,-98.25,78075,238800,Y,-70575,Y,47.7,55.4,60.1,44.65,59.86,15-05-2025 12:30,2.3,2902050,360,208350,227625,1.25,1.4,-19275,-195.95,66750,22200,N,-71100,YES,127.75,130.05,139.55,122.8,128.97,15-05-2025 12:30,24635.95,24652.95,24626.3,24649.8
15-05-2025 12:35,36,84750,152,109275,153600,39,39.3,-44325,-1349.4,36975,43350,N,-38475,Y,24726.64,24726,24762,24782.2,24720,15-05-2025 12:35,25.15,12159450,359,363975,377025,25.55,25.55,-13050,-124.55,71925,-18600,YES,-281400,Y,55.1,80.25,87.55,52.85,60.24,15-05-2025 12:35,-26.25,4589850,359,269250,267900,-26.7,-26.8,1350,-166.35,64650,205875,YES,129000,Y,129.5,103.25,133,96.8,128.53,15-05-2025 12:35,24649.35,24699.8,24639.55,24686.05
15-05-2025 12:40,-38,47775,143,145050,73950,-41,-38.1,71100,-1345.4,34350,51375,N,-79500,Y,24726.73,24762,24724,24768.9,24715,15-05-2025 12:40,-33.9,11476500,358,533175,408750,-34.4,-34.45,124425,-110.55,70200,77025,Y,177150,YES,79.65,45.75,79.65,42.95,60.22,15-05-2025 12:40,15.05,6299475,358,258975,237975,15.8,15.9,21000,-170,65025,-105825,Y,-95700,YES,103.45,118.5,126.15,99.6,128.06,15-05-2025 12:40,24685.65,24687.6,24637.15,24643.55
15-05-2025 12:45,6.4,26925,112,90150,104250,4.8,4,-14100,-1257.9,37425,1725,YES,-22950,YES,24726.72,24721.6,24728,24733,24715,15-05-2025 12:45,4.25,8292900,360,619275,562650,3.6,3.65,56625,-93.85,77100,192150,Y,285750,YES,45.95,50.2,53.35,42.15,60.03,15-05-2025 12:45,0.05,2827350,360,187200,221550,0.35,0.3,-34350,-168,62400,-11925,YES,43650,Y,117.5,117.55,127.8,111.9,127.95,15-05-2025 12:45,24643.3,24655.65,24636.15,24648.15
15-05-2025 12:50,24.8,27150,134,92325,57975,24.5,23.5,34350,-1354.5,37275,10800,N,71325,YES,24726.79,24727.7,24752.5,24759,24716,15-05-2025 12:50,19.95,11816550,360,474825,484650,18.75,18.75,-9825,-111.55,72150,-136875,YES,-297225,Y,50.35,70.3,77.1,46.15,60.09,15-05-2025 12:50,-12.95,3873975,359,277050,237225,-11.95,-12.05,39825,-174.65,65325,84900,YES,31125,N,116.75,103.8,130.6,102.8,127.73,15-05-2025 12:50,24648.5,24681.8,24639.2,24676.8
15-05-2025 12:55,8.8,29325,137,82200,64575,4.7,5.8,17625,-1418.8,31950,10650,N,10200,N,24726.95,24752.5,24761.3,24768.6,24750,15-05-2025 12:55,6.25,8709000,353,338850,362475,5.15,5.2,-23625,-135.35,67950,-149025,YES,-46350,YES,70.45,76.7,87.25,68.6,60.42,15-05-2025 12:55,-4,4366125,348,301800,316875,-2.3,-2.25,-15075,-161.15,68175,295500,YES,161925,Y,103.9,99.9,108.7,98,127.25,15-05-2025 12:55,24676.9,24692.2,24675.35,24683.95
15-05-2025 13:00,36.1,181275,218,112050,159675,39.3,40,-47625,-1680,47700,19950,N,-57150,Y,24728.86,24762.9,24799,24819.5,24760.3,15-05-2025 13:00,31.35,16651575,324,210075,185925,30.55,30.7,24150,-160,58800,-115650,Y,-356250,Y,77.6,108.95,129.95,75.8,61.73,15-05-2025 13:00,-22.65,12859350,344,299175,351750,-22.5,-22.45,-52575,-129.15,70050,-58125,Y,315225,Y,98.6,75.95,98.6,72.55,125,15-05-2025 13:00,24683.55,24752.3,24683.55,24734.65
15-05-2025 13:05,62,524550,292,171225,502425,63.4,65.1,-331200,-1534.3,51600,21375,N,-206100,Y,24738.82,24798,24860,24897,24797.5,15-05-2025 13:05,60.15,13504050,339,247500,227400,56,56.15,20100,-298.75,63450,-656400,YES,-501750,Y,107.7,167.85,208.9,105.3,64.06,15-05-2025 13:05,-25.15,16580025,313,313125,346725,-23.3,-23.35,-33600,-91.15,64500,-232875,Y,236550,N,75.75,50.6,76.9,44.3,120.81,15-05-2025 13:05,24734.45,24856.9,24733.6,24814.95
15-05-2025 13:10,52.3,375675,263,220575,1959000,59.2,53.4,-1738425,-2034.4,57150,21225,N,-34725,YES,24747.08,24867.7,24920,24921,24861,15-05-2025 13:10,57.4,5245425,255,163125,181725,55,55.4,-18600,-353.2,60300,-522900,Y,-70425,YES,168,225.4,230.4,166.3,65.3,15-05-2025 13:10,-21.65,13146375,254,373050,335175,-21.6,-21.6,37875,-74.45,71250,-33150,YES,295725,Y,50.7,29.05,53.15,28.2,116.94,15-05-2025 13:10,24813.9,24888.9,24813.9,24886.3
