last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,last_traded_time,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price,last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price
23-07-2025 10:35,6,0.1,3.2,16350,-1511.4,28425,9525,N,-7875,Y,-0.12,25135,25141,23-07-2025 10:35,2.35,2.35,2.35,199575,-77.5,79275,-29925,YES,36225,N,64.9,67.25,68.9,62.9,-0.2,23-07-2025 10:35,-2.5,-2.5,-2.5,84225,-67.6,107025,-301725,Y,143025,Y,52.35,49.85,53.6,48.85,-0.04
23-07-2025 10:40,7,7.8,4,-23550,-1440.5,38100,4350,N,-11550,Y,-0.06,25138,25145,23-07-2025 10:40,5.3,4.9,4.9,-52575,-85.75,78375,171750,Y,-243300,Y,67.4,72.7,73.7,65,-0.1,23-07-2025 10:40,-3.7,-3.45,-3.4,-64050,-68.2,97575,-265575,YES,78450,N,49.85,46.15,51.85,45.4,-0.11
23-07-2025 10:45,0.7,1.4,1.2,33225,-1241.6,43725,-23400,YES,42300,YES,0.17,25147,25147.7,23-07-2025 10:45,-0.75,-0.75,-0.75,-676725,-93.05,74700,-214425,YES,-93375,YES,72.5,71.75,75.45,69.55,0.05,23-07-2025 10:45,0.5,0.7,0.7,460500,-67.55,102375,219900,YES,38550,N,46.25,46.75,47.95,44,-0.21
23-07-2025 10:50,5.9,8.8,8.6,-27825,-1079.9,39975,7725,Y,-9375,Y,0.14,25148.9,25154.8,23-07-2025 10:50,6.25,6.3,6.4,-149250,-94.95,90600,275400,Y,-329925,Y,71.75,78,78.5,67.7,0.05,23-07-2025 10:50,-4.9,-4.8,-4.8,79500,-69.7,118725,-515625,Y,15375,N,46.8,41.9,48.35,41.7,-0.23
23-07-2025 10:55,-2.2,-2.5,-0.1,-40800,-1403.7,31500,6600,N,15450,YES,0.52,25159.5,25157.3,23-07-2025 10:55,-5.2,-3.85,-3.75,-248775,-100.2,77025,-18000,YES,-79950,YES,80.2,75,83.3,73.15,0.32,23-07-2025 10:55,2.3,2.5,2.5,-143475,-65.3,107775,395100,YES,146625,Y,40.7,43,44,38.5,-0.38
23-07-2025 11:00,17.9,20,17.4,-25425,-569.3,49050,-8400,YES,-52650,Y,3.94,25157.4,25175.3,23-07-2025 11:00,12.75,12,12,-806100,-108.55,88875,-100950,YES,-906375,Y,75.25,88,89.95,74.75,0.86,23-07-2025 11:00,-6.25,-6,-6,862800,-60.15,109125,-175500,Y,255300,Y,42.9,36.65,43.25,35.75,-0.53
23-07-2025 11:05,-3.8,-7.2,-4.6,-17100,-887,40050,13950,Y,53925,YES,1.35,25174.8,25171,23-07-2025 11:05,-3.95,-3.9,-3.9,-60225,-104.9,80700,-23250,Y,295725,YES,88.2,84.25,89.45,81.7,0.38,23-07-2025 11:05,0.7,0.75,0.75,-190800,-53.7,111225,295125,YES,16050,N,36.7,37.4,38.5,36.35,-0.32
23-07-2025 11:10,-4,-1.4,-3.6,-59325,-900.3,35475,11775,N,8400,N,0.29,25171,25167,23-07-2025 11:10,-3,-3.4,-3.35,30675,-105.1,78600,-16350,N,244875,N,84.3,81.3,84.6,78.95,0.17,23-07-2025 11:10,1.45,1.6,1.65,1279650,-60.35,125250,211275,N,-4200,YES,37.55,39,39.4,37.3,-0.24
23-07-2025 11:15,4.2,3,4.2,-103125,-913.3,46050,6375,N,23250,N,0.45,25167.4,25171.6,23-07-2025 11:15,3.35,3.8,3.8,-96975,-88.9,78600,-48000,YES,-48825,Y,81.5,84.85,85.75,78.3,0.25,23-07-2025 11:15,-1.9,-1.95,-1.95,-809550,-46.5,93525,-128700,Y,134325,Y,39.2,37.3,39.95,36.9,-0.2
23-07-2025 11:20,-17,-17,-16.7,-2236800,-1328.7,46125,3675,N,-7350,Y,0.08,25169,25152,23-07-2025 11:20,-11.25,-10.95,-11,-23325,-98.95,82800,-139875,YES,269025,YES,83.7,72.45,83.7,70,0.02,23-07-2025 11:20,4.15,4.25,4.2,-672300,-62.4,112500,145500,YES,-327225,YES,38.1,42.25,44.85,38.1,-0.36
23-07-2025 11:25,9,4.2,6.1,-27300,-907.3,38625,5025,N,-15375,Y,0.28,25152,25161,23-07-2025 11:25,2.55,2.65,2.65,-162975,-89.15,83550,-66900,Y,109800,N,72.55,75.1,77,72.25,0.02,23-07-2025 11:25,-2.75,-2.85,-2.9,-235800,-56.4,124425,168525,YES,243975,Y,42.2,39.45,42.55,38.1,-0.21
23-07-2025 11:30,1,1.2,1,24675,-1156.2,26025,-5775,YES,3300,N,0.12,25161,25162,23-07-2025 11:30,1.75,1.8,1.8,210375,-97.55,84825,173475,Y,-54300,Y,75.05,76.8,78.45,73.7,0.04,23-07-2025 11:30,-1.25,-1.35,-1.3,-139800,-56.2,107625,-77475,Y,153750,N,39.55,38.3,40.55,37.8,-0.15
23-07-2025 11:35,1.8,3.8,1.4,93075,-675.3,26025,-2925,N,11775,N,0.19,25162,25163.8,23-07-2025 11:35,-0.95,-0.9,-0.9,-218325,-93.9,80775,-87675,YES,54975,YES,77,76.05,79.65,74.3,0.04,23-07-2025 11:35,1,1,1,486825,-57.2,124950,141075,YES,-5325,YES,38.2,39.2,39.85,37.3,-0.14
23-07-2025 11:40,-0.5,-2,-0.6,143400,-751.6,38250,9675,N,-6225,Y,0.14,25163.8,25163.3,23-07-2025 11:40,-0.6,-0.25,-0.25,140175,-87.75,84000,209850,Y,3525,N,75.95,75.35,76.5,70.65,-0.01,23-07-2025 11:40,-0.1,-0.3,-0.35,110175,-58.9,124200,-104775,Y,-93450,YES,39.1,39,42.3,38.45,-0.18
23-07-2025 11:45,0,4,1.8,-32700,-706.3,34875,2175,YES,-9675,Y,0.2,25163.3,25163.3,23-07-2025 11:45,2.2,1.9,1.9,-46200,-94.25,82950,-58050,YES,4275,N,75.7,77.9,78.15,74.9,0.03,23-07-2025 11:45,-1.3,-1.4,-1.35,-714900,-54.15,114525,54150,YES,276825,Y,38.85,37.55,39.3,37.15,-0.13
23-07-2025 11:50,-0.2,0,-0.2,59775,-1081.7,44550,375,YES,10200,N,0.07,25165,25164.8,23-07-2025 11:50,-0.55,-0.6,-0.6,-155025,-91.3,85725,-25125,Y,85500,YES,77.9,77.35,78.45,73.15,0.02,23-07-2025 11:50,0.05,0.2,0.25,441975,-57,123300,67800,N,-53250,YES,37.55,37.6,40,37.25,-0.12
23-07-2025 11:55,9.9,8,9.9,40425,-896.3,39150,-3900,YES,-6600,Y,0.2,25164.8,25174.7,23-07-2025 11:55,6.5,6.2,6.2,145500,-98.8,79650,91050,Y,-379575,Y,77.35,83.85,85.4,76.8,0.26,23-07-2025 11:55,-1.95,-2,-2,981000,-56.8,116700,-209175,Y,213750,Y,37.6,35.65,38.05,34.9,-0.25
23-07-2025 12:00,13.3,15.2,13.1,65625,-1226.3,40350,21075,Y,-10950,Y,2.24,25174.7,25188,23-07-2025 12:00,13.3,13.15,13.25,188325,-117.15,89775,-102825,YES,-783600,Y,83.9,97.2,97.45,83.9,0.91,23-07-2025 12:00,-3.85,-3.7,-3.7,2006925,-53.4,114975,-366675,Y,178050,N,35.6,31.75,35.65,31.75,-0.47
23-07-2025 12:05,9.9,8.8,8,-21300,-885,45900,900,YES,21825,YES,1.72,25188,25197.9,23-07-2025 12:05,4.3,4.2,4.3,-234525,-123,71850,-112650,YES,-354225,YES,97.65,101.95,103.55,93.6,0.86,23-07-2025 12:05,-2.35,-2.3,-2.3,1571925,-51.5,117750,-344550,YES,-70200,YES,31.75,29.4,32.5,28.85,-0.53
23-07-2025 12:10,-3,-4.2,-3.8,-23550,-951.4,50025,3300,N,23550,N,1.53,25197,25194,23-07-2025 12:10,-4.45,-4.6,-4.55,-48450,-120.15,76425,-199950,YES,78750,YES,102.85,98.4,106.15,89.95,0.81,23-07-2025 12:10,0.3,0.35,0.35,1524750,-50.9,111675,175650,YES,-9225,Y,29.3,29.6,32.05,27.95,-0.63
23-07-2025 12:15,10,9.1,9.5,-37950,-1233.5,51375,-11625,YES,-12825,Y,2.15,25194,25204,23-07-2025 12:15,8.85,9.2,9.2,-428925,-124.5,77775,55425,Y,-205350,Y,98.3,107.15,108.75,97.4,0.71,23-07-2025 12:15,-2.05,-2.1,-2.15,186600,-50.6,110100,-39300,Y,339675,Y,29.65,27.6,30.15,27,-0.34
23-07-2025 12:20,9.6,9,7.2,89025,-781,34725,-14100,YES,4575,N,1.84,25201.6,25211.2,23-07-2025 12:20,2.65,2.8,2.85,-9375,-130.95,71925,30150,N,-85200,YES,106.5,109.15,110.55,104.65,0.65,23-07-2025 12:20,-1.65,-1.7,-1.75,643500,-47.35,116925,-26850,N,18375,N,27.6,25.95,27.85,25.55,-0.33
23-07-2025 12:25,-3.8,-3.5,-3.9,-8025,-1066.6,42750,3750,N,225,Y,0.84,25211.2,25207.4,23-07-2025 12:25,-1.2,-0.9,-0.9,-194850,-128.85,66075,-234525,YES,44700,YES,109.1,107.9,109.7,102.3,0.37,23-07-2025 12:25,0,-0.15,-0.2,291300,-47.3,129300,-34800,Y,63150,Y,25.9,25.9,27,25.55,-0.25
23-07-2025 12:30,-2.6,-3.5,-2.4,-1200,-940.2,30525,20775,N,4650,N,0.42,25207.4,25204.8,23-07-2025 12:30,-3.4,-3.35,-3.4,107250,-121.95,73575,-128775,Y,132900,YES,107.55,104.15,108.45,101.95,0.27,23-07-2025 12:30,1.2,1.25,1.2,445200,-46.45,134550,179775,YES,52350,N,25.9,27.1,27.65,25.9,-0.18
23-07-2025 12:35,18.2,22,19.9,-69300,-502.7,32925,-10725,YES,-64275,Y,2.76,25204.8,25223,23-07-2025 12:35,18.9,18.8,18.85,-145725,-137.25,71550,250875,Y,-725325,Y,104.05,122.95,125.4,104.05,1.02,23-07-2025 12:35,-2.5,-2.45,-2.5,456675,-44.55,125475,-269775,Y,111975,Y,27.1,24.6,27.15,23.85,-0.42
23-07-2025 12:40,-8,-9.2,-8,60225,-775.3,33075,7875,N,52125,YES,0.98,25223,25215,23-07-2025 12:40,-11.35,-11.95,-12,106800,-124.5,70275,-399675,YES,250800,YES,122.95,111.6,123.3,110.8,0.53,23-07-2025 12:40,0.75,0.75,0.75,257175,-41.15,116100,2850,YES,-124575,YES,24.75,25.5,25.5,24.2,-0.27
23-07-2025 12:45,-1.5,-1.6,-3,-153300,-587.2,34575,25125,N,7425,N,0.9,25213.3,25211.8,23-07-2025 12:45,0.85,0.9,0.9,-90900,-122.75,73200,400875,Y,19200,N,111.9,112.75,115.4,107.4,0.31,23-07-2025 12:45,-0.15,-0.05,-0.1,-189750,-44.8,123825,-49050,Y,55950,Y,25.45,25.3,26.3,24.95,-0.23
23-07-2025 12:50,-6.8,-6.8,-4.1,166800,-628.3,30300,-7725,YES,11700,N,0.68,25211.8,25205,23-07-2025 12:50,-6.15,-6.35,-6.45,23625,-122.15,65550,-91575,YES,165075,YES,112.6,106.45,114.9,105,0.26,23-07-2025 12:50,0.6,0.6,0.6,102975,-45.65,115275,219000,YES,-94050,YES,25.3,25.9,26.5,24.85,-0.19
23-07-2025 12:55,5,3.7,0.5,-44925,-652.1,36075,675,N,4800,N,0.51,25205,25210,23-07-2025 12:55,2.15,2.25,2.3,-75600,-117.15,59850,-123000,YES,-7725,Y,106.65,108.8,112.4,105.75,0.15,23-07-2025 12:55,0.2,0.1,0.1,573075,-42.4,113175,-142575,Y,156750,Y,25.75,25.95,26.45,25,-0.12
23-07-2025 13:00,8.5,7.1,8,-49875,-650.4,27975,4575,N,8400,N,0.5,25207,25215.5,23-07-2025 13:00,6.3,6.3,6.35,0,-118.65,58875,77700,Y,-39300,Y,108.85,115.15,117.85,108.4,0.37,23-07-2025 13:00,-1.85,-1.95,-1.95,301125,-43.5,124875,21150,YES,62625,N,25.85,24,26.1,23.25,-0.23
23-07-2025 13:05,-6.2,-6.8,-4.7,-57300,-996.2,27150,-10650,YES,9150,N,0.3,25215,25208.8,23-07-2025 13:05,-6.7,-6.5,-6.55,97950,-126.1,67650,-81450,YES,29475,YES,115.5,108.8,115.5,106.7,0.17,23-07-2025 13:05,1.6,1.55,1.55,704850,-46.4,133050,93975,YES,58575,N,23.85,25.45,25.75,23.85,-0.15
23-07-2025 13:10,-5.8,-7.9,-10.2,209325,-568.8,30900,-5475,N,7200,N,0.36,25208.8,25203,23-07-2025 13:10,-6.6,-6.85,-6.85,99075,-115.75,63675,-132225,YES,30525,N,108.8,102.2,109.2,101.15,0.19,23-07-2025 13:10,1.4,1.35,1.35,-964050,-46,131325,42525,N,-207600,YES,25.4,26.8,27.05,25.3,-0.24
23-07-2025 13:15,2.5,2,3.5,-5100,-809.4,35100,7725,N,-1275,Y,0.6,25205.5,25208,23-07-2025 13:15,1.5,1.5,1.55,-334950,-118,67125,85500,Y,56850,YES,101.8,103.3,107.85,100,0.2,23-07-2025 13:15,-0.85,-0.95,-0.95,-446700,-47.35,128550,-93225,Y,170250,Y,26.85,26,27.15,24.6,-0.18
23-07-2025 13:20,-8,-6,-8,-24600,-929.4,26100,-4275,YES,-900,N,0.36,25208,25200,23-07-2025 13:20,-2.5,-2.9,-2.95,190050,-114.9,63075,-187875,YES,-38325,Y,103.3,100.8,109.5,94.2,0.32,23-07-2025 13:20,0.45,0.5,0.5,184350,-45.45,109500,71175,YES,-249600,YES,25.95,26.4,28.4,24.2,-0.37
23-07-2025 13:25,8.2,8.3,9.4,-45000,-513.5,27075,-3000,N,-2625,Y,0.12,25197.3,25205.5,23-07-2025 13:25,4.8,4.5,4.55,-119850,-116.9,64125,74850,Y,-17400,YES,100.95,105.75,107.4,100.7,0.15,23-07-2025 13:25,-1.95,-1.8,-1.8,-259575,-41.15,107925,107850,YES,201975,Y,26.4,24.45,26.55,23.95,-0.16
23-07-2025 13:30,8.5,6.9,4.6,-18900,-997.9,33000,4050,N,-15375,Y,0.28,25205.5,25214,23-07-2025 13:30,4.6,4.2,4.3,-54675,-119.4,63300,70950,N,-64200,Y,105.95,110.55,110.55,105.55,0.21,23-07-2025 13:30,-0.9,-0.8,-0.85,-5475,-39.7,114825,-37500,Y,63375,N,24.4,23.5,24.75,23.4,-0.17
23-07-2025 13:35,1.3,3,2.4,-96075,-943.3,35250,-6075,YES,-2775,N,0.32,25214,25215.3,23-07-2025 13:35,0.7,-0.35,-0.35,-325425,-118.65,59550,-196800,YES,-28875,YES,110.3,111,115.5,107.55,0.31,23-07-2025 13:35,0.05,0.2,0.2,-292425,-41.15,120975,45450,YES,-120825,YES,23.55,23.6,24.2,22.6,-0.18
23-07-2025 13:40,-2.1,-0.3,-1,6300,-853.9,28875,3750,N,16575,N,0.16,25217.2,25215.1,23-07-2025 13:40,-1.35,-1.7,-1.75,71850,-113.6,62100,89400,Y,183825,YES,110.75,109.4,113.35,107.55,0.14,23-07-2025 13:40,0.5,0.5,0.5,-347625,-40.05,111750,64800,N,51675,Y,23.5,24,24.2,23.1,-0.12
23-07-2025 13:45,-6.4,-5,-5.4,38250,-1087.9,47175,7200,N,-34800,Y,0.38,25216.4,25210,23-07-2025 13:45,-2.25,-2.35,-2.35,-14400,-107,56475,-32550,YES,-55650,Y,109.35,107.1,113,105.05,0.14,23-07-2025 13:45,0.15,0.15,0.15,-609150,-35.35,99750,37350,N,-54600,YES,24.1,24.25,24.35,23.15,-0.09
23-07-2025 13:50,18,15.1,15.1,-93675,-1117.3,45300,-8550,YES,-28275,N,0.98,25211,25229,23-07-2025 13:50,12.9,12.9,12.95,-400575,-120.55,63450,71925,Y,-312825,Y,107.5,120.4,121.4,107.5,0.35,23-07-2025 13:50,-2.6,-2.6,-2.55,-70875,-38.6,105300,-226950,Y,39825,Y,24.05,21.45,24.1,21.15,-0.22
23-07-2025 13:55,6,6.9,6,-168750,-1022.9,42450,33600,Y,-14100,N,1.92,25229,25235,23-07-2025 13:55,3.2,4.05,4.05,-18525,-118.8,52875,-162975,YES,-177525,YES,120.6,123.8,129.15,116.15,0.51,23-07-2025 13:55,-0.85,-0.85,-0.85,235725,-35.6,116100,-279525,Y,180375,Y,21.55,20.7,22.4,19.75,-0.27
23-07-2025 14:00,-4.9,-4,-5.9,-92850,-1035.5,55725,-7125,YES,-14925,Y,0.7,25232,25227.1,23-07-2025 14:00,-3.45,-3.55,-3.55,53625,-111.6,53925,-20100,Y,200025,YES,124.25,120.8,125.4,117.9,0.32,23-07-2025 14:00,0.2,0.3,0.3,704100,-34.6,107175,199200,YES,-139950,YES,20.7,20.9,21.6,20,-0.19
23-07-2025 14:05,1.1,-2.5,-2.4,42450,-1089,30675,-1800,N,-18600,Y,0.27,25228,25229.1,23-07-2025 14:05,-2.9,-3.65,-3.5,-122850,-102.4,54150,-91575,YES,23550,N,120.85,117.95,123.2,117.25,0.19,23-07-2025 14:05,0.4,0.65,0.65,-858150,-32.8,103875,124875,N,-214350,YES,20.8,21.2,21.5,20.25,-0.14
23-07-2025 14:10,15.9,16.9,18.3,-89325,-1278.8,36375,-32625,YES,-18975,Y,1.25,25229.1,25245,23-07-2025 14:10,18.65,17.55,17.65,-179100,-111.9,52500,53025,Y,-483900,Y,117.65,136.3,136.3,117.6,0.51,23-07-2025 14:10,-3.75,-3.7,-3.75,-570525,-33.9,110400,-549975,Y,289950,Y,21.35,17.6,21.45,17.55,-0.29
23-07-2025 14:15,1.4,-0.1,-2.2,-34350,-869.6,41700,4425,Y,7125,YES,2.81,25242.1,25243.5,23-07-2025 14:15,-7.85,-7.6,-7.6,-207225,-121.9,54600,-47175,YES,151725,YES,136.25,128.4,137.9,127.15,0.53,23-07-2025 14:15,0.65,0.75,0.75,140250,-30.7,110250,430575,YES,-172575,YES,17.65,18.3,19.2,17.55,-0.27
23-07-2025 14:20,-7.5,-6,-4,7425,-1393.5,36300,17775,N,13725,N,1.33,25243.5,25236,23-07-2025 14:20,-1.65,-0.9,-0.9,77625,-121.8,55200,5850,Y,34875,N,129.25,127.6,133.25,125,0.26,23-07-2025 14:20,0.1,0,-0.05,4756125,-29.55,102750,-17625,Y,10575,Y,18.2,18.3,18.85,17.8,-0.16
23-07-2025 14:25,-5,-6.5,-8,-11250,-570.2,37125,-24750,YES,8100,N,1.05,25236,25231,23-07-2025 14:25,-6,-6.1,-6,182250,-108.35,51975,-190575,YES,35325,N,128.2,122.2,129.25,120.15,0.21,23-07-2025 14:25,0.6,0.6,0.6,-483525,-30.15,96750,25125,YES,-23775,YES,18.3,18.9,19.3,18.1,-0.14
23-07-2025 14:30,12,12.7,12,82050,-357.8,27825,450,Y,-15075,Y,1.02,25231,25243,23-07-2025 14:30,9.65,9.15,9.3,-51225,-109.95,51825,81450,Y,-11925,Y,120.35,130,131.15,120.35,0.27,23-07-2025 14:30,-2.1,-2,-1.95,-497925,-29.75,107850,-135675,Y,360525,Y,19.35,17.25,19.35,16.9,-0.24
23-07-2025 14:35,4.5,4,4.4,91275,-585.8,30075,6150,N,3750,N,0.49,25243,25247.5,23-07-2025 14:35,3.6,3.45,3.55,-26100,-117.95,49875,-48375,YES,-59925,Y,129.85,133.45,135.6,125.3,0.38,23-07-2025 14:35,-0.55,-0.6,-0.55,-2278125,-27.95,105000,48900,YES,-219300,YES,17.25,16.7,17.85,16.4,-0.26
23-07-2025 14:40,-0.1,-2,-0.5,-12750,-1098.3,27300,16800,N,3150,N,0.84,25247,25246.9,23-07-2025 14:40,-2.6,-1.9,-2.05,-24300,-127.4,57750,8775,Y,93075,YES,133.4,130.8,133.4,126.65,0.19,23-07-2025 14:40,0.2,0.1,0.1,-1159650,-30.95,130350,97500,YES,18000,Y,16.7,16.9,17.45,16.25,-0.12
23-07-2025 14:45,-1.9,-2,0.1,71700,-1250.2,27600,16575,N,-2250,Y,0.74,25246.9,25245,23-07-2025 14:45,0.3,0.2,0.2,-32475,-114.75,48600,-49800,YES,6225,N,130.95,131.25,134.2,128.75,0.19,23-07-2025 14:45,0.1,0.05,0.05,-1403325,-25.6,83325,-95700,Y,-39675,YES,16.9,17,17.2,16.45,-0.11
23-07-2025 14:50,-2.5,-2.5,-7,-69750,-666.5,29625,-2400,YES,-8025,Y,0.4,25242,25239.5,23-07-2025 14:50,-1.55,-1.15,-1.2,-108675,-103,50025,-44475,N,-43650,Y,131.15,129.6,132.9,125.25,0.16,23-07-2025 14:50,-0.15,-0.15,-0.1,-518175,-26.1,96900,-25125,YES,72825,Y,17,16.85,17.65,16.7,-0.11
