last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price
2025-03-25 09:15:00,28.69999999999999,2960100.0,157,132600,123225,28.349999999999994,28.350000000000023,9375,-111.15000000000146,32625,259725.0,N,41100.0,N,149.25,177.95,178.0,147.3,161.98
2025-03-25 09:20:00,30.94999999999999,3419550.0,180,133125,154350,28.150000000000006,28.25,-21225,-165.0,38550,-20925.0,Y,27900.0,N,179.8,210.75,213.15,175.9,177.21
2025-03-25 09:25:00,-33.150000000000006,2684025.0,180,137250,162900,-33.75,-33.69999999999999,-25650,-165.39999999999418,40500,-75900.0,Y,84525.0,Y,210.35,177.2,210.6,174.0,183.34
2025-03-25 09:30:00,-27.150000000000006,2610750.0,180,134475,165675,-26.05000000000001,-26.099999999999994,-31200,-134.34999999999854,38400,58425.0,YES,95700.0,N,175.9,148.75,175.9,148.75,178.84
2025-03-25 09:35:00,-17.150000000000006,3434400.0,180,193275,170025,-16.599999999999994,-16.75,23250,-108.10000000000582,47025,101850.0,YES,122625.0,Y,150.05,132.9,154.0,128.8,170.09
2025-03-25 09:40:00,-2.0999999999999943,3005925.0,180,246750,282525,-1.200000000000017,-1.25,-35775,-103.0,43050,71400.0,N,164250.0,Y,133.75,131.65,137.45,128.4,164.01
2025-03-25 09:45:00,-13.200000000000017,4322325.0,180,247350,290700,-13.549999999999997,-13.650000000000006,-43350,-101.19999999999709,43275,-91500.0,Y,79650.0,N,131.8,118.6,139.15,117.9,157.3
2025-03-25 09:50:00,-12.75,4741875.0,180,305175,345450,-12.550000000000011,-12.550000000000011,-40275,-83.85000000000582,43650,24150.0,YES,99375.0,N,119.05,106.3,120.65,105.15,149.44
2025-03-25 09:55:00,-9.549999999999997,4034700.0,180,343725,361200,-9.150000000000006,-9.149999999999991,-17475,-78.69999999999709,54075,975.0,Y,44175.0,N,106.3,96.75,107.5,95.6,143.33
2025-03-25 10:00:00,12.350000000000009,3930975.0,180,315450,430050,12.599999999999994,12.650000000000006,-114600,-77.95000000000437,43275,48075.0,YES,21600.0,N,97.05,109.4,112.8,97.05,139.15
2025-03-25 10:05:00,7.950000000000003,3816300.0,180,282975,348225,7.950000000000003,8.0,-65250,-76.94999999999709,46050,32850.0,N,-68250.0,YES,109.6,117.55,119.4,104.45,136.49
2025-03-25 10:10:00,23.049999999999997,6114450.0,181,246150,441525,20.450000000000003,20.60000000000001,-195375,-90.65000000000873,43425,95175.0,YES,-219675.0,YES,117.95,141.0,141.0,116.0,134.98
2025-03-25 10:15:00,-17.89999999999999,5901975.0,180,191250,218625,-16.650000000000006,-16.599999999999994,-27375,-104.75000000000728,40500,-112350.0,Y,115725.0,Y,141.2,123.3,146.5,118.85,134.79
2025-03-25 10:20:00,-10.799999999999997,2772975.0,180,232650,228750,-9.850000000000009,-9.950000000000003,3900,-85.44999999999709,44550,59250.0,YES,70275.0,N,123.5,112.7,125.6,110.45,133.79
2025-03-25 10:25:00,2.0999999999999943,2438925.0,180,340200,253650,2.200000000000003,2.1500000000000057,86550,-83.34999999999127,42675,47550.0,N,34950.0,N,112.7,114.8,118.0,106.2,132.83
2025-03-25 10:30:00,12.549999999999997,4385025.0,180,258525,359400,11.25,11.25,-100875,-88.79999999999563,45300,15225.0,N,-11925.0,YES,114.7,127.25,127.25,112.95,131.9
2025-03-25 10:35:00,17.700000000000003,8740350.0,180,236475,229350,17.549999999999997,17.650000000000006,7125,-110.99999999999272,44850,-126450.0,Y,-246825.0,YES,126.3,144.0,164.25,122.5,133.44
2025-03-25 10:40:00,-11.050000000000011,3403125.0,180,193200,226050,-10.599999999999994,-10.5,-32850,-116.20000000000437,43200,15375.0,YES,51900.0,Y,144.05,133.0,159.45,129.0,133.96
2025-03-25 10:45:00,7.400000000000006,2259675.0,180,194625,189900,6.400000000000006,6.300000000000011,4725,-110.00000000000728,42225,70500.0,YES,37950.0,N,132.4,139.8,146.4,129.65,134.1
2025-03-25 10:50:00,14.150000000000006,2521950.0,180,218100,208200,13.0,13.099999999999994,9900,-115.55000000000291,39300,5775.0,N,30375.0,N,139.65,153.8,154.65,134.9,134.53
2025-03-25 10:55:00,9.700000000000017,5204775.0,180,165825,143550,8.400000000000006,8.450000000000017,22275,-144.85000000000582,38250,-61650.0,Y,-287400.0,YES,153.85,163.55,197.55,152.6,137.14
2025-03-25 11:00:00,-6.099999999999994,2013975.0,180,119175,157050,-4.350000000000023,-4.25,-37875,-138.95000000001164,40050,-24000.0,YES,73950.0,Y,165.2,159.1,183.5,159.1,137.93
2025-03-25 11:05:00,13.900000000000006,2031450.0,179,149400,177675,14.849999999999994,14.949999999999989,-28275,-121.89999999999418,36150,46200.0,YES,-41175.0,YES,160.15,174.05,175.7,145.6,138.38
2025-03-25 11:10:00,-17.400000000000006,1419975.0,180,165075,133500,-16.549999999999983,-16.55000000000001,31575,-133.09999999999854,44850,-23775.0,Y,70575.0,Y,173.75,156.35,174.75,153.6,138.77
2025-03-25 11:15:00,-6.849999999999994,1461975.0,179,171150,153075,-7.199999999999989,-7.099999999999994,18075,-121.39999999999418,39975,-15675.0,N,31875.0,N,155.9,149.05,166.25,143.5,139.02
2025-03-25 11:20:00,30.349999999999994,1572600.0,180,171375,157950,27.850000000000023,27.94999999999999,13425,-132.29999999999563,39525,19950.0,YES,-66975.0,YES,148.9,179.25,179.25,148.9,139.49
2025-03-25 11:25:00,-2.799999999999983,2082075.0,180,174300,190425,-3.0,-2.9499999999999886,-16125,-148.79999999998836,42375,-20775.0,Y,6825.0,Y,178.7,175.9,188.6,169.45,140.36
2025-03-25 11:30:00,-11.75,1258275.0,179,142875,164025,-12.349999999999994,-12.400000000000006,-21150,-134.0500000000029,38625,-7950.0,N,43425.0,Y,176.3,164.55,180.95,159.8,140.75
2025-03-25 11:35:00,24.950000000000017,1354650.0,180,187725,154500,25.450000000000017,25.599999999999994,33225,-134.75,37800,-150.0,N,-53625.0,YES,165.95,190.9,191.45,161.85,141.27
2025-03-25 11:40:00,-3.9000000000000057,1648575.0,180,134100,201900,-3.0999999999999943,-3.3000000000000114,-67800,-154.15000000000873,40050,-13425.0,Y,-2025.0,Y,189.4,185.5,197.65,177.35,142.06
2025-03-25 11:45:00,2.8500000000000227,926250.0,180,191625,201450,2.5500000000000114,2.6500000000000057,-9825,-152.35000000000582,40650,21600.0,YES,975.0,N,185.95,188.8,189.0,170.55,142.43
2025-03-25 11:50:00,-23.19999999999999,1194750.0,180,147975,167775,-23.149999999999977,-23.099999999999994,-19800,-144.0,35025,-29700.0,Y,10200.0,N,188.7,165.5,196.45,163.65,142.87
2025-03-25 11:55:00,-17.200000000000017,1050225.0,180,184425,171150,-16.650000000000006,-16.599999999999994,13275,-137.4499999999971,38550,-48750.0,Y,28800.0,N,165.9,148.7,175.5,148.7,143.08
2025-03-25 12:00:00,2.950000000000017,1071825.0,180,226950,182925,3.1999999999999886,3.200000000000017,44025,-119.54999999999563,40050,-54375.0,Y,25200.0,N,147.95,150.9,154.75,145.5,143.16
2025-03-25 12:05:00,-15.25,1286775.0,180,207225,195000,-15.950000000000017,-15.950000000000017,12225,-115.45000000000437,40725,-19575.0,YES,-2025.0,YES,151.25,136.0,157.0,133.7,143.17
2025-03-25 12:10:00,20.5,1567800.0,180,263925,198450,19.599999999999994,19.649999999999977,65475,-123.94999999999709,43800,2175.0,YES,-13125.0,YES,137.55,158.05,161.05,135.8,143.28
2025-03-25 12:15:00,18.599999999999994,1459425.0,180,185175,220050,18.5,18.5,-34875,-130.04999999999563,39900,26925.0,YES,-66675.0,YES,157.15,175.75,182.25,152.25,143.61
2025-03-25 12:20:00,-15.550000000000011,1116300.0,179,140475,159900,-17.150000000000006,-17.19999999999999,-19425,-122.95000000001164,39300,-34050.0,Y,63150.0,Y,175.25,159.7,180.9,155.85,143.86
2025-03-25 12:25:00,1.1000000000000227,755700.0,180,165900,186150,-0.20000000000001705,-0.20000000000001705,-20250,-131.15000000000146,38850,-11025.0,YES,22875.0,N,159.7,160.8,174.0,159.7,144.02
2025-03-25 12:30:00,6.300000000000011,914850.0,180,184650,191025,7.0,7.049999999999983,-6375,-125.00000000000728,46275,23700.0,YES,-19575.0,YES,160.7,167.0,167.95,150.05,144.13
2025-03-25 12:35:00,-17.649999999999977,877050.0,180,166425,196425,-17.849999999999994,-17.900000000000006,-30000,-130.74999999999272,41925,-19125.0,Y,28575.0,Y,166.7,149.05,170.95,148.75,144.26
2025-03-25 12:40:00,-2.1499999999999773,679425.0,181,156375,197025,-3.0,-3.0500000000000114,-40650,-117.00000000000728,43800,10725.0,YES,22425.0,N,148.7,146.55,159.25,143.65,144.31
2025-03-25 12:45:00,-3.3499999999999943,772350.0,179,173475,206700,-3.5999999999999943,-3.6500000000000057,-33225,-103.20000000001164,38925,-12375.0,Y,15675.0,N,146.15,142.8,152.45,138.9,144.31
2025-03-25 12:50:00,8.0,702975.0,181,189225,189600,7.900000000000006,7.849999999999994,-375,-113.19999999999709,42000,19575.0,YES,-21975.0,YES,143.85,151.85,155.95,140.65,144.34
2025-03-25 12:55:00,-1.950000000000017,714825.0,180,170400,166950,-1.6500000000000057,-1.6500000000000057,3450,-110.64999999999418,41775,-825.0,Y,13050.0,Y,152.3,150.35,156.0,145.35,144.38
2025-03-25 13:00:00,5.75,787800.0,179,201000,195975,4.799999999999983,4.899999999999977,5025,-116.59999999999854,39375,2400.0,N,-1500.0,YES,150.0,155.75,159.3,144.8,144.44
2025-03-25 13:05:00,-7.449999999999989,853200.0,181,166800,260850,-6.599999999999994,-6.699999999999989,-94050,-122.90000000000873,43200,20400.0,N,31725.0,Y,155.6,148.15,159.05,145.75,144.49
2025-03-25 13:10:00,5.150000000000006,543450.0,180,208575,248475,5.75,5.75,-39900,-115.65000000000873,44325,8625.0,N,-18975.0,YES,148.25,153.4,154.15,145.3,144.51
2025-03-25 13:15:00,18.5,1371075.0,181,191925,186450,17.900000000000006,18.149999999999977,5475,-126.35000000000582,39375,-39375.0,Y,-89550.0,YES,153.5,172.0,178.35,151.65,144.77
