last_traded_time,ltp,tot_buy_qty,tot_sell_qty,last_traded_time,ltp,tot_buy_qty,tot_sell_qty,last_traded_time,ltp,tot_buy_qty,tot_sell_qty
11-04-2025 09:17,22830.9,416475,437625,11-04-2025 09:17,239.15,889800,180150,11-04-2025 09:17,237.7,319725,105225
11-04-2025 09:17,22830.15,405150,435900,11-04-2025 09:17,241.3,915075,183300,11-04-2025 09:17,236.15,337800,118575
11-04-2025 09:17,22837.35,417750,436275,11-04-2025 09:17,240.7,918225,184800,11-04-2025 09:17,230.25,336675,123450
11-04-2025 09:17,22840.55,413325,435975,11-04-2025 09:17,242.15,923925,192900,11-04-2025 09:17,231.55,336900,124725
11-04-2025 09:17,22845,428625,431400,11-04-2025 09:17,242.15,931200,188175,11-04-2025 09:17,230,335550,126750
11-04-2025 09:18,22855,415725,427575,11-04-2025 09:18,251.15,936300,180750,11-04-2025 09:18,223.9,329925,157875
11-04-2025 09:18,22859,406500,412575,11-04-2025 09:18,252.85,944550,161400,11-04-2025 09:18,224.65,323700,132975
11-04-2025 09:18,22860.9,402225,412425,11-04-2025 09:18,252.05,968550,156075,11-04-2025 09:18,225.35,330750,124575
11-04-2025 09:18,22859.95,398025,417150,11-04-2025 09:18,251.5,944025,171450,11-04-2025 09:18,226.95,633975,122025
11-04-2025 09:18,22857.05,384300,425100,11-04-2025 09:18,251.6,1135050,185850,11-04-2025 09:18,225.65,641625,127200
11-04-2025 09:18,22858,385800,425175,11-04-2025 09:18,248.65,1140900,194325,11-04-2025 09:18,227,641625,130800
11-04-2025 09:19,22850.9,384150,436125,11-04-2025 09:19,242.4,1140525,207225,11-04-2025 09:19,229.7,650625,128025
11-04-2025 09:19,22842.2,364725,442875,11-04-2025 09:19,238,1110300,219225,11-04-2025 09:19,229.4,671100,133800
11-04-2025 09:19,22836.05,375675,459600,11-04-2025 09:19,236.5,1102800,222450,11-04-2025 09:19,232.3,676875,138675
11-04-2025 09:19,22837,371475,462150,11-04-2025 09:19,235.35,1098300,228375,11-04-2025 09:19,231.5,692850,150750
11-04-2025 09:19,22843.9,367875,459075,11-04-2025 09:19,238.65,1109250,225600,11-04-2025 09:19,226.95,681525,168600
11-04-2025 09:19,22849.9,374550,456600,11-04-2025 09:19,242.85,1127775,237750,11-04-2025 09:19,224.2,687750,171900
11-04-2025 09:20,22850.9,367350,447825,11-04-2025 09:20,244.1,637725,243825,11-04-2025 09:20,227,454200,166050
11-04-2025 09:20,22853.5,369750,448350,11-04-2025 09:20,248.45,631875,234750,11-04-2025 09:20,227.1,459525,156975
11-04-2025 09:20,22844.45,374550,446625,11-04-2025 09:20,239.6,636525,251025,11-04-2025 09:20,234.9,477750,159825
11-04-2025 09:20,22841.1,380025,458925,11-04-2025 09:20,236.35,626550,265950,11-04-2025 09:20,235.85,484575,146925
11-04-2025 09:20,22844,380700,463200,11-04-2025 09:20,240.95,628350,270150,11-04-2025 09:20,230.25,507825,164550
