last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
10-12-2024 09:15,0.1,3.7,-0.55,-50700,-948.9,16100,264625,N,66725,N,-3.53,24704,24704.1,-10.95,-10.35,-10.4,69225,-84.45,25800,457725,N,398125,N,-6.65,-2.6,-2.8,-2.8,11075,-147.25,24525,109850,N,137000,N,-1.25
10-12-2024 09:20,6.95,6.95,7.2,5325,-1008.6,18550,118075,N,12450,N,1.82,24703.05,24710,1.3,1.05,0.95,46775,-79.7,27075,-2690525,YES,199100,N,-0.69,-10.65,-10.75,-10.7,15950,-142.4,26075,-1866475,Y,83900,N,-3.06
10-12-2024 09:25,-28.25,-29.4,-28.9,-17725,-765.95,16450,28350,N,2625,Y,-4.03,24710,24681.75,-10.9,-11,-11.05,-1650,-72.3,29600,3225,Y,204800,N,-3.63,13.3,14.7,14.75,-63550,-141.75,26100,624400,YES,50025,N,1.66
10-12-2024 09:30,30.95,31,29.8,-17750,-939.8,17800,17550,N,34825,YES,0.27,24681.55,24712.5,12.05,12.05,12.05,-18750,-80,28700,145650,Y,51575,N,-0.45,-18.75,-18.8,-18.8,-39700,-147.3,23875,-49575,Y,121700,Y,-1.75
10-12-2024 09:35,6.3,8,8.25,-86925,-727.85,17850,15525,N,9850,N,2.95,24713.75,24720.05,3.5,3.45,3.4,26625,-87.55,31825,68800,N,74550,YES,0.68,-3.75,-3.5,-3.5,-5300,-144.85,29425,25275,YES,70075,N,-1.41
10-12-2024 09:40,7.8,8.55,7.75,25025,-843.45,14850,8725,N,3850,N,3.43,24721.95,24729.75,3.15,2.65,2.7,107925,-89.1,27875,107150,Y,85625,N,0.99,-8.1,-7.15,-7.15,2625,-141.15,25650,-22375,Y,92750,Y,-2.3
10-12-2024 09:45,-4,-5.2,-2,5700,-762,13025,26975,N,9525,N,2.6,24730,24726,-2.9,-3.05,-3.1,98150,-88.05,29175,21125,N,136650,YES,0.77,4.55,4.1,4.15,3700,-133,28150,65850,YES,9600,N,-1.66
10-12-2024 09:50,16.9,18,16.5,59850,-950,18875,-2575,YES,-11525,Y,3.33,24730,24746.9,4.9,4.7,4.75,-1575,-83.15,27450,11475,N,-114125,Y,0.63,-9.8,-9.65,-9.7,-1025,-134,33000,-81075,Y,15150,N,-1.78
10-12-2024 09:55,11.1,16.8,15.05,-700,-1046.7,16750,5750,N,-29325,Y,5.92,24744.45,24755.55,6.6,7.15,7.1,-68975,-89.75,24975,132300,Y,-59875,YES,1.55,-8.45,-8.3,-8.3,-18950,-117.5,24600,24200,YES,79125,Y,-2.78
10-12-2024 10:00,-12.7,-11.15,-11.8,30525,-870.1,16750,9200,N,61125,YES,3.61,24762.7,24750,-3,-3.2,-3.05,-38800,-96.3,27175,24650,N,180850,YES,1.33,3.3,3.1,2.95,-29675,-118.6,28575,78500,YES,62850,N,-2.63
10-12-2024 10:05,-11.3,-10.8,-6.45,40550,-793.9,17475,-1425,YES,4250,N,0.84,24749.85,24738.55,-5.65,-5.85,-5.8,37075,-101.85,29500,-142900,YES,115050,N,0.53,5.55,5.4,5.45,3200,-128.85,27625,2100,Y,-8475,YES,-1.65
10-12-2024 10:10,4.45,5,0.95,38225,-877.45,15725,-925,N,8300,N,0.49,24740,24744.45,-1.25,-1.35,-1.35,32875,-85.35,29650,72750,Y,112575,N,-0.02,-0.8,-0.85,-0.9,4500,-120.55,24475,33125,YES,-32525,YES,-1.04
10-12-2024 10:15,8.2,2.75,8.25,61750,-773,13850,2650,N,5400,N,0.81,24744.45,24752.65,1.8,2,2,14375,-85.35,26475,-34625,YES,3825,N,0.1,-4.25,-4.45,-4.4,-121200,-120.5,28275,-39275,Y,37975,Y,-1.04
10-12-2024 10:20,-23.9,-16.75,-22.85,12525,-798.85,25325,10325,N,3600,N,0.31,24753.4,24729.5,-8.65,-8.4,-8.4,3675,-89.05,36125,-96350,YES,112650,YES,-0.42,8,8.3,8.35,25000,-136.7,22750,51300,YES,-76500,YES,-0.65
10-12-2024 10:25,15,10,13,-28125,-802.55,13525,22425,N,7300,N,0.25,24728,24743,1.8,2.1,2.1,90325,-82.75,32575,31925,Y,36300,N,-0.22,-5.25,-4.95,-5.15,28825,-123.05,23425,-36650,Y,56875,Y,-0.38
10-12-2024 10:30,-17.05,-10.5,-9.95,-15675,-1024.65,20300,-26925,YES,9075,N,0.3,24744.05,24727,-3.45,-3.5,-3.5,60200,-85.85,29950,41675,N,150850,YES,-0.17,7.35,7.5,7.5,-9475,-126.15,26525,15025,YES,-26550,YES,-0.31
10-12-2024 10:35,-26,-26.05,-25.15,29525,-1124.3,18925,-11325,N,-1675,Y,-0.85,24727,24701,-11.45,-11.45,-11.45,-38750,-81.55,32225,-425950,YES,65200,N,-0.73,14.75,13.65,13.65,-142650,-130.55,26575,46150,YES,-235050,YES,0.18
10-12-2024 10:40,4,4.9,7,-150,-894.05,14625,14450,Y,-1400,N,-0.5,24701,24705,2.5,2.35,2.35,-41300,-77.25,29350,325450,Y,96750,YES,-0.61,-2.3,-2.35,-2.55,-20075,-137.35,23725,-7300,Y,98550,Y,0.45
10-12-2024 10:45,10.6,7.9,5.1,-10550,-922.4,10175,9450,N,-250,N,-0.14,24705,24715.6,3.3,3.05,3.15,17850,-71.2,24800,72300,N,45975,N,-0.3,-6.8,-6.95,-6.8,-23850,-136.15,27325,-17600,Y,62100,N,0.12
10-12-2024 10:50,2.9,4.5,6.4,26050,-824.5,10625,-1350,YES,8800,N,-0.1,24715.6,24718.5,1.3,1.05,1.05,-58150,-75.85,34800,21325,N,-2275,Y,-0.28,-4.9,-4.85,-4.8,18025,-133.4,30750,-22375,Y,26500,N,-0.03
10-12-2024 10:55,4.1,4.75,3,-118425,-638.85,10275,2425,N,-1600,Y,-0.05,24718.5,24722.6,0.2,0.5,0.4,58125,-74.15,31050,-54625,YES,20325,YES,-0.24,-3.25,-3.45,-3.5,-133950,-134.7,29000,-56950,Y,500,YES,-0.08
10-12-2024 11:00,-11.65,-6.15,-8.05,-29300,-616.3,10575,-4775,YES,4125,N,-0.02,24724.95,24713.3,-4.05,-4.5,-4.45,86050,-76.2,33125,-74775,YES,127775,YES,-0.34,6.35,6.65,6.45,-79425,-132.3,29950,64675,YES,-28250,YES,-0.13
