last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,timestamp,cur_open,prev_open,prev_close,pre_prev_close,nifty_cur_open,nifty_prev_open,nifty_prev_close,nifty_pre_prev_close,ce_symbol,ce_cur_open,ce_prev_open,ce_prev_close,ce_pre_prev_close,pe_symbol,pe_cur_open,pe_prev_open,pe_prev_close,pe_pre_prev_close
20-08-2025 10:05,-0.8,45675,133,59700,163875,-5.1,-1.5,-104175,-823.7,32025,-4350,YES,10125,N,24988.22,25014.1,25013.3,25015,25004.8,20-08-2025 10:05,-3.5,10008300,340,1644525,1848225,-3.35,-3.35,-203700,-85.65,98850,-84075,YES,470700,YES,64.25,60.75,64.9,59.9,52.94,20-08-2025 10:05,2.45,5292150,347,888825,817875,2.25,2.3,70950,-95.6,76050,278325,YES,232725,N,74.6,77.05,78.7,74.25,92.74,20-08-2025 10:05,24985,24988.8,24985,24989.95,25009.1,25014.1,25013.3,25015,NIFTY2582125000CE,60.75,64.8,61.1,65.2,NIFTY2582125000PE,77.05,74.4,76.7,73.95
20-08-2025 10:10,13,44625,138,79875,320250,12.5,11.8,-240375,-987.6,30075,-33075,YES,1800,Y,24989,25008.5,25021.5,25026,25002.4,20-08-2025 10:10,5.85,10954575,315,2164950,2132250,6.2,6.2,32700,-81.3,93450,465750,Y,-425925,Y,60.85,66.7,67.8,56.85,53.52,20-08-2025 10:10,-4.65,6867825,317,915675,958575,-5,-5.05,-42900,-91.45,72750,-404700,Y,-24450,YES,77.05,72.4,81.1,71.5,91.7,20-08-2025 10:10,24995.5,24984.95,24995.5,24985,25021.5,25009.1,25021.5,25013.3,NIFTY2582125000CE,66.7,60.75,67,61.1,NIFTY2582125000PE,72.4,77.05,72.2,76.7
20-08-2025 10:15,-0.4,87600,188,228375,133500,3,-1.1,94875,-1116.5,39000,11400,Y,16350,N,24991.08,25024.7,25024.3,25031.3,25017,20-08-2025 10:15,2.05,15900825,287,1457850,1559325,1.35,1.35,-101475,-82.8,90150,40500,N,365625,YES,66.15,68.2,71,64.65,54.86,20-08-2025 10:15,-3.75,10060950,287,933225,1092675,-3.35,-3.35,-159450,-83,78750,42525,YES,389175,Y,72.9,69.15,73.15,67.85,89.75,20-08-2025 10:15,24998.95,24995.7,24998.95,24995.5,25024.3,25021.5,25024.3,25021.5,NIFTY2582125000CE,68.2,66.7,67.95,67,NIFTY2582125000PE,69.15,72.4,69.3,72.2
20-08-2025 10:20,-4.3,56775,152,280200,132450,-0.4,0.7,147750,-779.6,43050,675,YES,5700,N,24992.26,25024.3,25020,25025.2,25011.2,20-08-2025 10:20,-1.5,12195000,234,1438350,1657575,-0.7,-0.6,-219225,-81.7,75000,21300,N,70500,N,67.7,66.2,72.1,61.55,55.59,20-08-2025 10:20,1.3,7883925,236,1138425,956625,0.75,0.8,181800,-80.3,75525,121950,YES,162525,N,69.5,70.8,74.95,66.55,88.55,20-08-2025 10:20,24998.15,24998.35,24998.15,24998.95,25020,25024.3,25020,25024.3,NIFTY2582125000CE,66.9,68.2,67.05,67.95,NIFTY2582125000PE,70.4,69.15,70.1,69.3
20-08-2025 10:25,4,27750,128,80850,366675,2.9,4,-285825,-840,47175,-14775,YES,21600,N,24992.82,25025,25029,25030,25017,20-08-2025 10:25,3.85,7019250,301,1218675,1717500,3.65,3.65,-498825,-84.4,77400,177975,Y,-272400,Y,66.45,70.3,70.35,64.35,56,20-08-2025 10:25,-2.4,4353525,301,1444050,1008000,-2.15,-2.05,436050,-86.8,79050,233625,YES,99525,N,70.85,68.45,73.55,68.3,87.94,20-08-2025 10:25,25001.05,24997.15,25001.25,24998.15,25029,25025,25029,25020,NIFTY2582125000CE,70.2,66.9,70.3,67.05,NIFTY2582125000PE,68.6,70.4,68.45,70.1
20-08-2025 10:30,-3.1,42075,133,120600,253425,-0.6,0.8,-132825,-1041.9,43350,5025,N,-32550,Y,24993.66,25029,25025.9,25029.8,25017.5,20-08-2025 10:30,-1.75,9282525,332,1476150,1463850,-1.35,-1.35,12300,-84.5,94050,20175,N,213975,YES,69.75,68,70.5,63.1,56.5,20-08-2025 10:30,-1.65,7571550,332,1119150,1482150,-1.65,-1.6,-363000,-80.85,85050,-283575,Y,262650,Y,68.8,67.15,74.9,65.65,86.91,20-08-2025 10:30,25002.75,25001.05,25002.75,25001.25,25025.9,25029,25029.8,25029,NIFTY2582125000CE,68,70.2,68.7,70.3,NIFTY2582125000PE,67.2,68.6,67.25,68.45
20-08-2025 10:35,9.1,79725,201,349125,251025,9.3,9.1,98100,-921.8,40275,5100,N,-5775,YES,24995.71,25029.8,25038.9,25042,25025.2,20-08-2025 10:35,6.1,17300625,348,1468200,1975800,6.5,6.45,-507600,-98.25,76350,-130200,YES,-250875,Y,68.4,74.5,78.8,67.75,57.87,20-08-2025 10:35,-3.5,9681225,351,1272300,1045950,-3.7,-3.6,226350,-76.95,83625,432975,YES,38550,N,67.2,63.7,67.7,61.35,85.32,20-08-2025 10:35,25010.9,25002.3,25010.9,25002.75,25038.9,25025.9,25035.3,25029.8,NIFTY2582125000CE,74.3,68,74.5,68.7,NIFTY2582125000PE,63.85,67.2,63.7,67.25
20-08-2025 10:40,2.1,48675,188,123225,158625,5.8,3.1,-35400,-1229.4,40650,2250,YES,10575,N,24996.99,25038.9,25041,25047.5,25030.3,20-08-2025 10:40,0.95,13713450,353,1067850,1323675,1.05,1,-255825,-94.6,88350,-24525,Y,87525,YES,74.5,75.45,80,70,58.89,20-08-2025 10:40,-1.25,8074125,350,1216425,1265775,-1.3,-1.3,-49350,-76.95,80475,61425,N,109275,Y,63.85,62.6,66.95,60.05,84.11,20-08-2025 10:40,25010.95,25011.3,25010.95,25010.9,25041,25038.9,25041,25035.3,NIFTY2582125000CE,75.5,74.3,75.45,74.5,NIFTY2582125000PE,62.5,63.85,62.6,63.7
20-08-2025 10:45,1.5,62475,175,103575,139875,4.1,4,-36300,-824.5,38925,-7275,YES,3150,N,24998.38,25041,25042.5,25045.1,25032.6,20-08-2025 10:45,2.2,7850325,364,1185150,1244775,2.25,2.2,-59625,-92.75,78900,281475,Y,129975,YES,75.35,77.55,77.65,71.35,59.39,20-08-2025 10:45,-0.65,5126550,364,1331625,1491075,-1,-0.95,-159450,-76.75,84300,16800,N,160125,Y,62.35,61.7,64.85,61.4,83.42,20-08-2025 10:45,25017.9,25011.25,25017.9,25010.95,25042.5,25041,25042.5,25041,NIFTY2582125000CE,77.55,75.5,77.65,75.45,NIFTY2582125000PE,61.85,62.5,61.7,62.6
20-08-2025 10:50,-12.2,48150,189,104700,156450,-11.8,-11,-51750,-1118.3,35475,600,N,12750,N,24999.38,25045,25032.8,25045.1,25028.7,20-08-2025 10:50,-6,9586125,361,1285350,1168050,-5.95,-6,117300,-92.05,79125,-468450,YES,266325,YES,77,71,79.2,68.05,59.9,20-08-2025 10:50,4.2,7165875,361,1455225,1100175,4.15,4.15,355050,-80.3,96525,43500,YES,-77850,YES,61.85,66.05,67.95,60.35,82.6,20-08-2025 10:50,25004.35,25017.15,25005.6,25017.9,25032.8,25042.5,25033,25042.5,NIFTY2582125000CE,70.95,77.55,71,77.65,NIFTY2582125000PE,66.05,61.85,66.15,61.7
20-08-2025 10:55,-17.8,73650,218,138900,178650,-15.6,-17.2,-39750,-1210.7,38175,12975,N,-9375,Y,25000.32,25032.8,25015,25034.6,25015,20-08-2025 10:55,-9.15,10430550,360,1503525,1165500,-9.15,-9.15,338025,-85.55,86550,-220650,Y,206850,N,70.8,61.65,71.2,60.95,60.13,20-08-2025 10:55,5.65,10960800,360,1268400,1639200,5.55,5.6,-370800,-89.5,89325,67425,YES,-372675,YES,66.2,71.85,72.75,65.25,81.77,20-08-2025 10:55,24991.7,25004.35,24991.7,25005.6,25015,25032.8,25015.1,25033,NIFTY2582125000CE,61.6,70.95,61.65,71,NIFTY2582125000PE,72.15,66.05,71.85,66.15
20-08-2025 11:00,15,92550,202,81525,89475,12.6,12.2,-7950,-1379,38325,12075,N,825,N,25001.26,25015,25030,25030,25011,20-08-2025 11:00,5.5,13531800,360,1390425,1864425,6,6,-474000,-84.7,91050,119025,Y,-117150,Y,61.8,67.3,67.95,57.6,60.28,20-08-2025 11:00,-6.9,11988150,361,1401825,1553100,-7.2,-7.25,-151275,-86.45,79050,-156750,Y,171600,Y,72.1,65.2,75,64.5,81,20-08-2025 11:00,25000.5,24991.6,25000.5,24991.7,25030,25015,25029,25015.1,NIFTY2582125000CE,67.65,61.6,67.75,61.65,NIFTY2582125000PE,65.2,72.15,64.8,71.85
20-08-2025 11:05,11,26850,137,69525,184200,12.5,12,-114675,-1177.5,33600,14325,N,-15225,Y,25001.77,25030,25041,25046.9,25028,20-08-2025 11:05,8.95,13152825,360,1238925,1660500,8.6,8.55,-421575,-92.15,83175,119325,N,-432300,Y,67.15,76.1,77.25,66.85,60.85,20-08-2025 11:05,-6.8,9388500,360,1430175,1597800,-6.5,-6.55,-167625,-79.4,89475,-91650,YES,442725,Y,65.35,58.55,65.9,57.45,80.03,20-08-2025 11:05,25010.2,24999.95,25010.85,25000.5,25040.8,25030,25041,25029,NIFTY2582125000CE,75.95,67.65,76.1,67.75,NIFTY2582125000PE,58.65,65.2,58.55,64.8
20-08-2025 11:10,25.2,89625,185,107850,130650,19.3,24,-22800,-1319.8,45675,11250,N,-6150,N,25004.1,25040.8,25066,25067.4,25038.1,20-08-2025 11:10,11.9,18229125,359,1089000,1477875,11.95,11.9,-388875,-102.75,82425,297525,Y,-659775,Y,76.05,87.95,90.4,73.65,62.19,20-08-2025 11:10,-6.65,11134950,357,2073825,1522275,-6.6,-6.6,551550,-73.75,94125,-291975,Y,253650,N,58.65,52,60.1,51.75,78.68,20-08-2025 11:10,25028.05,25010.2,25028.05,25010.85,25065,25040.8,25066,25041,NIFTY2582125000CE,89,75.95,87.95,76.1,NIFTY2582125000PE,51.8,58.65,52,58.55
20-08-2025 11:15,-15,34800,160,88650,115350,-11.4,-13.7,-26700,-1240.8,37725,-10500,YES,23100,YES,25005.01,25065,25050,25068,25050,20-08-2025 11:15,-8.95,9880425,350,1349700,1157100,-8.8,-8.85,192600,-108.6,78900,-334950,YES,462600,YES,89,80.05,89.7,80,62.89,20-08-2025 11:15,3.6,7322850,350,2116500,2563650,3.6,3.6,-447150,-72.05,100425,462000,YES,-65400,YES,51.8,55.4,55.4,51,77.81,20-08-2025 11:15,25013.4,25027.65,25013.4,25028.05,25052,25065,25052,25066,NIFTY2582125000CE,79.2,89,80.05,87.95,NIFTY2582125000PE,55.75,51.8,55.4,52
20-08-2025 11:20,-1.3,24450,123,112050,162675,-0.5,-1,-50625,-727.5,37500,2175,N,5475,N,25005.57,25052.3,25051,25058.3,25047.8,20-08-2025 11:20,-0.5,8475075,296,1595025,1218075,-0.5,-0.5,376950,-102.15,82650,205725,Y,196575,N,79.35,78.85,84.9,76.95,63.37,20-08-2025 11:20,1,6654900,299,1790325,1798650,0.95,1,-8325,-73,91425,106875,N,134325,Y,55.9,56.9,57.65,53.15,77.13,20-08-2025 11:20,25010.25,25013.65,25010.25,25013.4,25051,25052,25049.5,25052,NIFTY2582125000CE,78.6,79.2,78.85,80.05,NIFTY2582125000PE,56.8,55.75,56.9,55.4
20-08-2025 11:25,4,33525,99,106275,146100,5,5,-39825,-905.2,41700,24450,Y,-13350,Y,25006.27,25051,25055,25056,25046.6,20-08-2025 11:25,4.35,7432275,334,1364250,1595250,5.3,5.35,-231000,-101.15,89475,160800,N,-55500,Y,78.65,83,84.5,75.7,63.75,20-08-2025 11:25,-2.35,5162700,330,1554300,1563750,-2.75,-2.8,-9450,-73.75,92475,-35475,Y,169575,Y,56.9,54.55,58.2,53.8,76.64,20-08-2025 11:25,25022.6,25010.05,25022.6,25010.25,25055,25051,25056,25049.5,NIFTY2582125000CE,84.2,78.6,84.15,78.85,NIFTY2582125000PE,53.9,56.8,54,56.9
20-08-2025 11:30,5,55575,109,174825,159600,2,3,15225,-953.6,35475,-16425,YES,15675,YES,25007.65,25055,25060,25065.8,25051.2,20-08-2025 11:30,0.45,8131275,276,1173150,1748400,0.5,0.5,-575250,-106.4,83925,-825,YES,89550,YES,82.85,83.3,87,80.1,64.24,20-08-2025 11:30,-0.6,5327850,279,2116725,1745400,-0.65,-0.55,371325,-74.05,102375,140325,YES,142800,N,54.7,54.1,56.1,52,76.11,20-08-2025 11:30,25022.95,25021.95,25023.2,25022.6,25060,25055,25060,25056,NIFTY2582125000CE,83.15,84.2,83.3,84.15,NIFTY2582125000PE,54.05,53.9,54.1,54
20-08-2025 11:35,-9,40275,106,320475,143700,-7.7,-8.9,176775,-1096.9,49200,13875,Y,0,Y,25008.52,25060,25051,25060,25050,20-08-2025 11:35,-3.3,5154150,248,1156575,1509750,-3.2,-3.25,-353175,-101.8,86325,-77250,YES,181875,YES,83.35,80.05,84.45,78,64.49,20-08-2025 11:35,1.6,4625700,246,1737075,2319750,1.65,1.65,-582675,-72.3,92550,-3150,Y,-75150,YES,54,55.6,57.2,53.45,75.7,20-08-2025 11:35,25018.4,25022.95,25018.4,25023.2,25051,25060,25051,25060,NIFTY2582125000CE,80.05,83.15,80.3,83.3,NIFTY2582125000PE,55.6,54.05,55.7,54.1
20-08-2025 11:40,2,25800,115,152625,102000,2,3.9,50625,-1492.1,36525,-13800,YES,825,N,25009,25050.3,25052.3,25057,25048,20-08-2025 11:40,0.25,4965075,276,1355925,1331100,0.8,0.9,24825,-101,81225,36750,Y,74625,N,80.2,80.45,82.5,76.35,64.7,20-08-2025 11:40,-0.05,4587450,279,1749675,1558650,0.1,0.15,191025,-73.5,95175,-17700,Y,169275,Y,55.65,55.6,57.5,53.7,75.32,20-08-2025 11:40,25018.7,25018.4,25019.5,25018.4,25052.3,25051,25052,25051,NIFTY2582125000CE,80.85,80.05,81.05,80.3,NIFTY2582125000PE,55.6,55.6,55.6,55.7
20-08-2025 11:45,2.7,13650,92,96900,117525,-1.8,2.7,-20625,-1375,31725,7050,Y,-1950,Y,25009.26,25052.3,25055,25058,25048,20-08-2025 11:45,0.05,5672100,305,1712625,1424025,-0.3,-0.35,288600,-103.5,87975,-26700,YES,67950,N,80.25,80.3,83.75,77.2,64.96,20-08-2025 11:45,0.4,4568700,304,1874925,1933950,0.45,0.45,-59025,-75.25,95625,86775,YES,47025,N,55.6,56,57.75,53.7,74.95,20-08-2025 11:45,25019.05,25018.7,25019.05,25019.5,25055,25052.3,25055,25052,NIFTY2582125000CE,80.3,80.85,80.2,81.05,NIFTY2582125000PE,56,55.6,55.9,55.6
20-08-2025 11:50,-5.1,22650,117,78225,685950,-4.3,-6.1,-607725,-1203.6,36375,-19200,YES,3675,N,25009.67,25055,25049.9,25055,25046.2,20-08-2025 11:50,-1.8,3468075,278,979950,1033650,-1.6,-1.7,-53700,-96.75,74100,-2550,Y,147825,YES,80.3,78.5,82.4,78,65.11,20-08-2025 11:50,1.35,3237525,280,1739625,1752150,1.3,1.3,-12525,-71.8,90825,72075,N,-45450,YES,55.9,57.25,57.65,54.25,74.7,20-08-2025 11:50,25016.2,25018.75,25016.2,25019.05,25046.4,25055,25046.4,25055,NIFTY2582125000CE,78.4,80.3,78.35,80.2,NIFTY2582125000PE,57.4,56,57.25,55.9
20-08-2025 11:55,23.7,63075,201,108450,202275,22.1,20.1,-93825,-1348.2,34650,5025,Y,30075,YES,25011.07,25046.3,25070,25075.4,25046.3,20-08-2025 11:55,12.5,13472100,242,895050,1919025,12.95,13.05,-1023975,-100.1,77925,137775,Y,-1075875,Y,78.25,90.75,95.8,77.85,65.96,20-08-2025 11:55,-7.45,9514275,237,1466550,1797975,-7.7,-7.6,-331425,-70.1,97650,-509250,Y,161025,Y,57.35,49.9,57.45,48.2,73.85,20-08-2025 11:55,25033.7,25016.35,25033.7,25016.2,25070,25046.4,25070,25046.4,NIFTY2582125000CE,91.2,78.4,91.3,78.35,NIFTY2582125000PE,49.8,57.4,49.75,57.25
20-08-2025 12:00,-5,43575,164,101100,249600,-2.1,-5,-148500,-973.4,34350,-1050,YES,2325,Y,25012.12,25073,25068,25076,25062.4,20-08-2025 12:00,-3.9,9384900,285,1103700,1353675,-3.05,-2.95,-249975,-108.5,83700,-165825,YES,406275,YES,90.75,86.85,94.05,86.5,66.56,20-08-2025 12:00,1.1,6974100,288,2085150,2089425,0.7,0.65,-4275,-68.05,85350,42375,YES,94350,N,49.85,50.95,51.4,47.3,73.2,20-08-2025 12:00,25030.2,25033.1,25030.2,25033.7,25068,25073,25068,25070,NIFTY2582125000CE,87.25,91.2,87.35,91.3,NIFTY2582125000PE,50.9,49.8,50.7,49.75
20-08-2025 12:05,-2.2,18000,109,110775,102075,0,0.8,8700,-618.3,29850,10500,N,3000,N,25012.53,25068,25065.8,25070,25064.1,20-08-2025 12:05,0.95,5297775,237,1155600,1240650,0.6,0.6,-85050,-103.3,80700,202200,Y,165075,N,86.9,87.85,90,85.35,66.85,20-08-2025 12:05,-0.75,4732575,236,1865400,2120925,-0.7,-0.7,-255525,-68.3,96150,134625,YES,288375,Y,51,50.25,51.35,48.9,72.79,20-08-2025 12:05,25031,25029.95,25031,25030.2,25065.8,25068,25065.8,25068,NIFTY2582125000CE,87.85,87.25,87.8,87.35,NIFTY2582125000PE,50.25,50.9,50.15,50.7
20-08-2025 12:10,9.2,59325,137,79200,68550,10.3,9.2,10650,-624.1,29850,-600,YES,-8850,Y,25014.06,25065.8,25075,25084.3,25065.8,20-08-2025 12:10,5.2,9317100,295,1134975,1371825,5.65,5.65,-236850,-111.45,83025,-103500,YES,-223575,Y,87.75,92.95,97.45,87.5,67.47,20-08-2025 12:10,-2.2,6936600,294,2857200,2008950,-2.2,-2.15,848250,-65.9,102525,-226350,Y,110400,N,50.3,48.1,50.3,45.75,72.16,20-08-2025 12:10,25037.1,25031,25037.1,25031,25075,25065.8,25075,25065.8,NIFTY2582125000CE,93.2,87.85,92.95,87.8,NIFTY2582125000PE,48,50.25,48.1,50.15
20-08-2025 12:15,1,28200,129,132975,145650,-5.1,-2,-12675,-894.4,30300,11175,N,13275,YES,25014.75,25075,25076,25082.2,25069.5,20-08-2025 12:15,-1.55,6362700,279,963675,1335900,-1.95,-2,-372225,-104.4,77700,-5175,Y,194625,YES,93.45,91.9,96,89.1,67.86,20-08-2025 12:15,0.65,4621950,277,1723425,2224500,0.85,0.85,-501075,-62.1,94875,203025,YES,-20925,YES,48,48.65,49.55,46.55,71.77,20-08-2025 12:15,25037.4,25036.15,25036.9,25037.1,25076,25075,25070.6,25075,NIFTY2582125000CE,91.8,93.2,91.9,92.95,NIFTY2582125000PE,48.65,48,48.7,48.1
20-08-2025 12:20,-1,22875,98,83925,151500,3.6,0,-67575,-1195.9,29250,4875,N,-3225,Y,25015.28,25076,25075,25079,25070,20-08-2025 12:20,-0.2,3875325,280,1220775,1418625,-0.3,-0.3,-197850,-107.5,84375,-7425,YES,75450,N,91.8,91.6,94.1,89.6,68.09,20-08-2025 12:20,-0.6,3157950,284,2357100,2216700,-0.65,-0.65,140400,-66.55,102525,8400,N,86325,Y,48.65,48.05,49.35,47.1,71.5,20-08-2025 12:20,25039.1,25037.4,25039.1,25036.9,25075,25076,25075,25070.6,NIFTY2582125000CE,91.6,91.8,91.75,91.9,NIFTY2582125000PE,47.85,48.65,48.05,48.7
