last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,last_traded_time,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
03-02-2025 11:25,-22.45,-18.9,-20,-111375,-821,27675,2250,N,-450,Y,0.22,23388,23365.55,03-02-2025 11:25,-7.35,-7.35,-7.45,-19650,-67.7,42975,-43050,Y,67350,N,-0.14,03-02-2025 11:25,11.75,12.55,12.6,-7425,-119.3,42225,-7350,Y,-52725,N,-1.21
03-02-2025 11:30,-2.85,-2.85,-6.65,141450,-896.65,29700,-600,YES,-6450,Y,0.03,23365,23362.15,03-02-2025 11:30,-4.15,-3.5,-3.65,19650,-69.3,44550,50700,Y,-8625,Y,-0.22,03-02-2025 11:30,5.5,4.45,4.4,11850,-121.8,39825,-30450,Y,-17325,Y,-0.5
03-02-2025 11:35,-17.05,-20.15,-18.9,19575,-863.75,32025,-14925,YES,6225,N,-0.13,23362.15,23345.1,03-02-2025 11:35,-9.45,-9.45,-9.55,9825,-64.35,45975,-91575,YES,160500,YES,-0.47,03-02-2025 11:35,13.25,13.45,13.55,-12750,-128.05,36225,5700,YES,-108525,YES,-0.25
03-02-2025 11:40,-3,-1.45,3.5,79125,-887,33900,-27825,YES,-975,Y,-0.63,23343,23340,03-02-2025 11:40,0.9,1.35,1.35,-44625,-63.35,48600,98475,Y,41175,N,-0.81,03-02-2025 11:40,0.4,-0.15,-0.15,72300,-138.15,40425,-50100,Y,-9675,Y,0.48
03-02-2025 11:45,13.35,13.35,8,9150,-1137.7,34950,27300,Y,6975,N,-0.14,23340,23353.35,03-02-2025 11:45,2.05,2.05,2.05,1425,-59.5,53850,62100,N,-4500,Y,-0.31,03-02-2025 11:45,-5.65,-5.55,-5.45,-24075,-128.4,44550,15000,YES,26325,Y,0.04
03-02-2025 11:50,2.35,1.35,1.45,13125,-569.25,30675,-1200,YES,6075,N,-0.06,23353.4,23355.75,03-02-2025 11:50,-0.3,-0.3,-0.35,-15000,-59.6,45900,1200,YES,67200,YES,-0.17,03-02-2025 11:50,0.15,0.15,0.25,19800,-132.05,39975,-24000,Y,21975,N,-0.01
03-02-2025 11:55,8.3,8.3,7.9,11850,-472.35,24600,-900,N,-6450,Y,-0.01,23354.75,23363.05,03-02-2025 11:55,1.8,1.5,1.55,87525,-62.1,47775,-3525,YES,2175,Y,-0.19,03-02-2025 11:55,-5.8,-5.5,-5.65,2100,-129.2,41325,-825,YES,825,YES,-0.1
03-02-2025 12:00,16.9,16.9,16.45,1200,-561.1,30000,3075,N,-5250,N,0.12,23362.1,23379,03-02-2025 12:00,6.2,6,6,47700,-66.65,47625,21225,Y,-19125,Y,-0.25,03-02-2025 12:00,-11.75,-11.7,-11.75,-112725,-122.35,39750,-5925,Y,17850,N,-0.31
03-02-2025 12:05,-3.25,-3.2,-2.05,100950,-642.95,26775,4350,N,-9675,Y,0.15,23379,23375.75,03-02-2025 12:05,-2.1,-1.45,-1.5,80100,-68.25,55425,-24675,YES,18750,YES,-0.15,03-02-2025 12:05,2.8,2.3,2.25,-26100,-120.55,48075,11175,N,10200,N,-0.3
03-02-2025 12:10,5.3,5.3,7.75,41175,-555.15,22500,8100,N,-10875,Y,0.11,23375,23380.3,03-02-2025 12:10,1.85,1.95,1.95,134325,-68.3,48600,14775,Y,-86625,Y,-0.15,03-02-2025 12:10,-6.55,-5.9,-5.95,57825,-115.7,42675,12150,N,26175,N,-0.41
03-02-2025 12:15,-16.3,-13.6,-13.7,-15300,-740.05,24825,-4875,YES,2100,N,0.07,23380.3,23364,03-02-2025 12:15,-5,-4.6,-4.55,187875,-68.25,49425,-32025,YES,70875,YES,-0.14,03-02-2025 12:15,8,7.7,7.75,-48750,-107.35,44250,30750,N,-2700,YES,-0.25
03-02-2025 12:20,6.95,3.8,3.95,6600,-1465.05,29775,11250,N,-55350,Y,0.04,23364,23370.95,03-02-2025 12:20,3.4,3.35,3.15,145875,-54.7,47025,59625,Y,-13800,Y,-0.18,03-02-2025 12:20,-2.15,-1.7,-1.7,-32850,-120.9,41775,-6075,Y,6450,N,-0.24
03-02-2025 12:25,6.6,6,3.55,-3450,-875.5,22050,-4500,YES,6075,YES,0.11,23370.95,23377.55,03-02-2025 12:25,0.2,0.35,0.4,104625,-69.2,52950,3750,N,4050,N,-0.11,03-02-2025 12:25,-2.05,-1.85,-1.6,-42225,-117.05,45525,3150,N,24975,N,-0.32
03-02-2025 12:30,3.8,1.8,5.8,37200,-858.55,27975,4950,N,2700,Y,0.08,23377.55,23381.35,03-02-2025 12:30,0.8,0.9,0.9,-84375,-72.15,53250,55200,Y,15900,N,-0.07,03-02-2025 12:30,-2.15,-1.85,-1.9,-51675,-114.35,40125,8625,N,7725,N,-0.12
03-02-2025 12:35,-18.3,-14.85,-19.9,13425,-1013,31950,3900,N,-1275,Y,0.04,23381.35,23363.05,03-02-2025 12:35,-3.95,-4.55,-4.45,-10950,-65.4,47175,-41550,YES,-72150,Y,-0.11,03-02-2025 12:35,8.35,8.5,8.55,19350,-117.8,48300,3000,N,-18600,YES,-0.17
03-02-2025 12:40,4.75,4.8,5,81825,-920.75,18225,2175,YES,-14850,Y,0.01,23363.05,23367.8,03-02-2025 12:40,1.25,1.15,1.1,187200,-58.9,45225,31200,Y,94200,YES,-0.09,03-02-2025 12:40,-2.25,-1.4,-1.65,-18750,-119.25,43575,-18600,Y,-4425,N,-0.1
03-02-2025 12:45,-2.85,-6.8,-7.05,54900,-1276.95,36000,-3150,YES,-1800,N,0.01,23367.8,23364.95,03-02-2025 12:45,-2.4,-2.5,-2.6,-12975,-63.35,47850,-67350,YES,27150,N,-0.12,03-02-2025 12:45,3.65,4.3,4.4,-68550,-135.65,46650,13350,YES,-6825,YES,-0.13
03-02-2025 12:50,-5,-4.8,-5.05,153150,-950.2,26400,-5700,YES,-2175,Y,-0.06,23364.95,23359.95,03-02-2025 12:50,-2.65,-2.7,-2.7,-15075,-56.75,47550,-16200,Y,8025,N,-0.17,03-02-2025 12:50,2.55,2.85,2.9,23475,-124.8,44175,6525,N,-8250,YES,-0.07
03-02-2025 12:55,13.8,16.8,17.1,21975,-1094.9,27600,4800,N,-1800,N,0.02,23359.95,23373.75,03-02-2025 12:55,6.35,6.1,6.15,-211425,-52.05,42600,-3600,N,-49500,Y,-0.15,03-02-2025 12:55,-13.5,-13.45,-13.55,-92175,-113.4,42750,-30900,Y,3975,N,-0.22
03-02-2025 13:00,42.35,41.95,43,13800,-717.3,28875,-4350,YES,-41100,Y,1.5,23373.75,23416.1,03-02-2025 13:00,19.1,18.7,18.7,-117750,-67.75,43275,18600,Y,-391275,Y,0.38,03-02-2025 13:00,-19.9,-19.2,-19.4,5025,-106.7,44850,9075,YES,17775,N,-1.3
03-02-2025 13:05,18.3,22.15,23.3,-43725,-1076.15,29250,11775,N,-11625,YES,1.11,23419.95,23438.25,03-02-2025 13:05,14.45,13.05,13.2,-48750,-78.85,44325,18900,N,-189300,YES,0.95,03-02-2025 13:05,-10.55,-10.2,-10.2,-12675,-97.1,43800,-31125,Y,39150,Y,-1.52
03-02-2025 13:10,1.3,-1.75,-1.85,9300,-1146.25,35775,-11100,YES,39000,YES,1.6,23440.05,23441.35,03-02-2025 13:10,-4.7,-5.15,-5.15,-49950,-84.9,45375,50625,Y,112800,YES,0.86,03-02-2025 13:10,2.1,2.1,2.1,65475,-95.6,42825,134775,YES,107175,Y,-1.53
03-02-2025 13:15,-14.6,-17.1,-16.75,-43575,-1021.2,35250,-10575,N,63225,YES,1.35,23439.6,23425,03-02-2025 13:15,-8.85,-9.3,-9.25,20700,-91.75,43650,-151125,YES,84525,N,0.69,03-02-2025 13:15,6.75,7.45,7.45,-60375,-98.35,43650,106500,N,-41250,YES,-1.7
03-02-2025 13:20,-10.1,-9.15,-10.15,-3675,-964.2,30525,2400,N,5025,N,0.71,23425,23414.9,03-02-2025 13:20,-7.65,-7.6,-7.4,9675,-81.85,45975,-47250,Y,71025,N,0.22,03-02-2025 13:20,5.7,5.9,5.9,-31125,-100.75,43875,-25200,Y,8175,Y,-1.16
03-02-2025 13:25,-8.9,-10,-8.4,42150,-861.5,31500,-2400,YES,5400,N,0.4,23414.9,23406,03-02-2025 13:25,-5.5,-5.1,-5.15,20700,-68.8,42900,34500,Y,27150,N,0.05,03-02-2025 13:25,4.95,4.45,4.55,-38325,-100,39600,-29925,Y,-39075,YES,-0.83
03-02-2025 13:30,-3.9,0.3,1.1,-26025,-822.35,27075,-15075,YES,20775,N,0.25,23406.45,23402.55,03-02-2025 13:30,3.2,2.5,2.4,-132975,-68.85,50025,69150,Y,9600,N,-0.02,03-02-2025 13:30,0.15,1.25,1.25,13875,-91.7,44775,17775,YES,5925,Y,-0.48
03-02-2025 13:35,11.05,11.05,9.95,-4275,-893.5,21900,6450,Y,-4725,Y,0.21,23402.55,23413.6,03-02-2025 13:35,4.5,4.85,4.95,88275,-72.7,44850,36525,N,150,Y,0.08,03-02-2025 13:35,-4.85,-4.95,-5,24075,-92.65,44325,-20625,Y,41100,Y,-0.39
03-02-2025 13:40,15.75,12.45,12.85,-42000,-800.3,24225,44100,Y,-1275,N,0.25,23413.6,23429.35,03-02-2025 13:40,8.65,8.65,8.7,12300,-77.95,43425,43050,N,-91500,Y,0.19,03-02-2025 13:40,-5.6,-5.6,-5.55,9675,-91.45,42300,-24750,Y,1650,YES,-0.54
03-02-2025 13:45,-7.85,-4.4,-7.3,23175,-979.1,26175,-51300,YES,22050,YES,0.45,23429.85,23422,03-02-2025 13:45,-7.15,-6.2,-6.2,38400,-83.7,45900,-108150,YES,110925,YES,0.32,03-02-2025 13:45,6.6,6.5,6.55,24150,-95.4,43875,82275,YES,-47250,YES,-0.68
03-02-2025 13:50,-27,-30,-28.05,-62025,-1022.25,34950,1050,Y,3975,N,0.37,23420,23393,03-02-2025 13:50,-13.5,-13.6,-13.65,63075,-70.25,46050,31650,Y,22050,N,-0.23,03-02-2025 13:50,14.5,14.9,15,-31050,-116,41700,-68025,Y,-107475,YES,-0.52
03-02-2025 13:55,4.25,4,0.6,-44550,-728.55,24900,-3150,YES,8700,N,0.11,23393,23397.25,03-02-2025 13:55,2.2,3.05,2.95,-32400,-66.95,45975,1950,YES,-22425,Y,-0.04,03-02-2025 13:55,-1.85,-2.95,-2.95,-77325,-107.4,44925,-9675,YES,36300,Y,-0.17
03-02-2025 14:00,7.75,9.65,7,-38250,-715.55,24825,-1425,N,33750,YES,0.22,23397.25,23405,03-02-2025 14:00,3.45,3.15,3.2,89625,-77.2,46725,-8100,YES,32925,YES,0.01,03-02-2025 14:00,-6.65,-6.1,-6.15,-8625,-104.85,40275,27750,YES,20325,N,-0.35
03-02-2025 14:05,8.65,8.4,10.35,-32775,-861.7,24075,-450,N,-300,Y,0.31,23405,23413.65,03-02-2025 14:05,3.85,3.8,3.95,54900,-84.2,48075,1725,N,150,Y,0.05,03-02-2025 14:05,-5.45,-5.3,-5.3,-13650,-98.4,47400,22275,N,40275,N,-0.29
03-02-2025 14:10,6.75,5.95,3.7,3825,-601.1,29850,4125,N,-5100,Y,0.34,23413.05,23419.8,03-02-2025 14:10,2.75,2.45,2.5,-21075,-77.25,45450,-5475,YES,-49575,Y,0.15,03-02-2025 14:10,-0.6,-0.95,-0.85,-23250,-99.6,44025,-8850,Y,-4950,YES,-0.45
03-02-2025 14:15,4.2,4.2,4.7,-9225,-621,22875,-2100,YES,-4875,N,0.21,23419,23423.2,03-02-2025 14:15,3.3,3.4,3.45,-27750,-86,49125,9075,N,-1275,YES,0.1,03-02-2025 14:15,-1.8,-1.85,-1.8,-82800,-103.9,44250,19275,YES,17325,Y,-0.23
03-02-2025 14:20,-2.4,-3.65,-3.55,13875,-647.25,27525,2475,N,-13350,Y,0.64,23423.2,23420.8,03-02-2025 14:20,0.45,0.9,1,-46350,-83.4,46425,56400,Y,-55650,Y,0.17,03-02-2025 14:20,-1.8,-2,-1.9,22425,-94,42600,-44175,Y,15000,N,-0.44
03-02-2025 14:25,10.75,11.65,11.95,10350,-805.2,24375,-3900,YES,101175,YES,0.52,23421.95,23432.7,03-02-2025 14:25,4.05,4.05,4,55275,-82,41625,-35400,YES,-37200,N,0.29,03-02-2025 14:25,-4.4,-4.75,-4.8,-48450,-89.95,41175,34725,YES,26475,N,-0.51
03-02-2025 14:30,-8.3,-10.5,-10.55,19575,-664.95,25200,5850,N,109875,N,0.33,23432.7,23424.4,03-02-2025 14:30,-8.45,-8.35,-8.4,-17550,-80.65,46725,24600,Y,115950,YES,0.12,03-02-2025 14:30,5.3,5.25,5.3,-6600,-97.1,43425,9975,N,2475,YES,-0.52
03-02-2025 14:35,-3.85,-1.65,-0.55,-30450,-731.45,25875,6975,N,2325,Y,0.24,23424.4,23420.55,03-02-2025 14:35,0,0.8,0.8,11400,-84.35,46125,-46425,YES,4500,N,0.12,03-02-2025 14:35,0.7,0.1,0.25,-6375,-92.55,40950,31125,YES,19575,N,-0.38
03-02-2025 14:40,3.4,0.55,1.6,19125,-513.7,27375,1725,YES,3525,N,0.17,23420.55,23423.95,03-02-2025 14:40,2.35,2.55,2.65,32775,-78.2,49200,63600,Y,19650,N,0.06,03-02-2025 14:40,-3.05,-2.9,-2.9,-8775,-92.5,43725,-17100,Y,13650,N,-0.26
03-02-2025 14:45,-18.65,-15.8,-14.1,300,-579.8,25575,-7575,YES,-3225,Y,0.22,23423.95,23405.3,03-02-2025 14:45,-7.45,-7.55,-7.55,-37725,-80.45,55500,-70950,YES,30525,N,0.05,03-02-2025 14:45,6.65,6.85,6.85,-42600,-109.35,47850,-13050,N,-47925,YES,-0.34
03-02-2025 14:50,12.05,8.75,8.1,-37650,-604.6,24900,11850,N,-5700,Y,0.15,23405.9,23417.95,03-02-2025 14:50,3.45,3,3,-14400,-71.05,45600,-6450,Y,-19425,Y,0.01,03-02-2025 14:50,-6.3,-5.45,-5.5,-33975,-98.45,43200,-58650,Y,75,Y,-0.29
03-02-2025 14:55,14.05,15.25,14.95,-88800,-603.4,30150,-8775,YES,5775,N,0.45,23418,23432.05,03-02-2025 14:55,6.05,5.1,5.2,-14475,-75.35,43275,15675,Y,-72150,Y,0.11,03-02-2025 14:55,-8.15,-6.65,-6.5,-63450,-87.2,43725,-14475,YES,25200,Y,-0.49
03-02-2025 15:00,3.7,3.9,5,-56175,-795.7,29325,-17925,YES,-3450,Y,0.96,23435,23438.7,03-02-2025 15:00,-0.3,-0.35,-0.45,-39225,-86.1,55800,-51300,YES,1725,YES,0.31,03-02-2025 15:00,-1.25,-1.2,-1.25,79875,-89.25,42600,19500,YES,39975,N,-0.92
03-02-2025 15:05,15.35,14.2,15.4,-132375,-720.4,29850,-4350,N,-64575,Y,1.72,23439,23454.35,03-02-2025 15:05,6.65,6.25,6.2,-28575,-82.35,43500,30225,Y,-74475,Y,0.22,03-02-2025 15:05,-6.75,-6.55,-6.45,32250,-86.5,39975,-75000,Y,28950,N,-0.64
03-02-2025 15:10,0.55,-0.4,-4.1,-23100,-664.5,30750,-7575,YES,-49050,N,1.71,23451,23451.55,03-02-2025 15:10,-1.75,-1.65,-1.6,-137175,-84.4,45375,-63600,YES,-900,YES,0.37,03-02-2025 15:10,3.85,3.35,3.35,108825,-81.75,46350,5475,YES,-53175,YES,-0.86
03-02-2025 15:15,-4.05,-4.05,-7.7,156675,-493.35,34950,-11775,YES,-8100,YES,1.12,23448,23443.95,03-02-2025 15:15,-2.8,-2.85,-2.9,-37350,-79.85,51000,-36300,Y,-52050,Y,0.17,03-02-2025 15:15,4.2,3.85,3.75,-96525,-76.15,52350,-20475,Y,-49575,N,-0.64
03-02-2025 15:20,-6.85,-6.1,-6.25,-45600,-467.55,30375,-9450,N,-26925,Y,0.66,23443.25,23436.4,03-02-2025 15:20,-2.75,-2.55,-2.6,-141675,-74.3,46275,-56100,YES,-25575,YES,0.1,03-02-2025 15:20,0.5,0.45,0.5,-16875,-81.65,47325,-38175,Y,-39225,N,-0.37
03-02-2025 15:25,3.6,1.8,3.6,-114750,-568.25,37800,-143850,YES,-125175,Y,1.93,23436.4,23440,03-02-2025 15:25,2.5,2.05,2.5,-46725,-81.35,45000,-577350,YES,-232650,Y,0.14,03-02-2025 15:25,-6.7,-6.6,-5.7,3600,-91.35,51900,-929250,Y,-160650,YES,-0.57
