last_traded_time,ltp,vol_traded_today,non_zero_vol,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price
2025-04-03 10:45:00,-10.199999999999989,5153700.0,181,-9.700000000000003,-9.75,21225,-79.35000000000582,47550,-41025.0,YES,63675.0,N,91.6,81.4,93.5,78.65,72.4
2025-04-03 10:50:00,-0.7999999999999972,4173300.0,180,-1.2999999999999972,-1.2999999999999972,-25350,-73.0,52800,110475.0,Y,56475.0,N,81.55,80.75,84.1,76.25,72.53
2025-04-03 10:55:00,7.0,4121625.0,182,5.8500000000000085,5.8999999999999915,-13350,-76.50000000000728,50325,120075.0,N,-37050.0,Y,80.7,87.7,88.3,79.7,72.73
2025-04-03 11:00:00,-14.25,5620875.0,181,-14.5,-14.5,68925,-71.75000000000728,52050,-123225.0,YES,173475.0,YES,87.35,73.1,88.7,71.2,72.85
2025-04-03 11:05:00,-0.44999999999998863,5208375.0,181,-0.25,-0.3499999999999943,-53925,-64.89999999999782,50325,49125.0,Y,31125.0,N,73.35,72.9,75.5,67.85,72.84
2025-04-03 11:10:00,4.6000000000000085,4683525.0,181,4.349999999999994,4.300000000000011,-32100,-72.29999999999563,58875,15900.0,N,-26550.0,Y,73.3,77.9,81.75,72.6,72.93
2025-04-03 11:15:00,-4.849999999999994,3911475.0,181,-4.75,-4.75,49125,-65.3499999999949,51150,118575.0,Y,49800.0,YES,77.75,72.9,77.75,69.45,72.93
2025-04-03 11:20:00,2.8500000000000085,4601625.0,180,3.0,3.049999999999997,93000,-66.55000000000291,51750,2325.0,YES,-67575.0,Y,72.8,75.65,76.7,69.35,72.93
2025-04-03 11:25:00,-1.5999999999999943,3259500.0,181,-1.3500000000000085,-1.3499999999999943,5925,-61.75,52350,-167400.0,YES,89325.0,YES,75.75,74.15,75.85,70.8,72.93
2025-04-03 11:30:00,-2.3499999999999943,3444825.0,182,-2.4000000000000057,-2.450000000000003,93750,-62.94999999999709,59700,-35025.0,Y,58200.0,N,74.5,72.15,75.75,68.5,72.92
2025-04-03 11:35:00,1.75,4060575.0,181,1.7000000000000028,1.6999999999999886,-52800,-64.55000000000655,48900,-107475.0,YES,-115575.0,Y,72.6,74.35,80.65,72.1,72.97
2025-04-03 11:40:00,2.6500000000000057,2912700.0,182,2.5999999999999943,2.6499999999999915,64725,-65.70000000000437,52200,267075.0,Y,2025.0,YES,75.0,77.65,77.95,71.45,72.99
2025-04-03 11:45:00,-0.3499999999999943,2856600.0,181,-0.3500000000000085,-0.45000000000000284,-3675,-66.44999999999709,54900,-56025.0,YES,52200.0,YES,77.6,77.25,78.45,73.6,73.02
2025-04-03 11:50:00,7.75,4496700.0,181,7.650000000000006,7.699999999999989,-88425,-65.60000000000218,51300,-32175.0,Y,-238800.0,Y,77.25,85.0,86.45,74.5,73.14
2025-04-03 11:55:00,-4.150000000000006,3261300.0,182,-4.25,-4.299999999999997,29025,-71.50000000000364,52350,-138075.0,YES,175500.0,YES,84.95,80.8,85.95,80.0,73.24
2025-04-03 12:00:00,-0.25,3029025.0,181,-0.05000000000001137,0.04999999999999716,-58575,-67.84999999999854,53325,-43800.0,Y,-48675.0,Y,80.7,80.45,83.2,77.05,73.31
2025-04-03 12:05:00,-3.0,1871100.0,183,-2.8500000000000085,-2.8500000000000085,-17175,-66.44999999999709,54450,-32550.0,N,78975.0,YES,80.4,77.4,81.5,76.75,73.34
2025-04-03 12:10:00,-3.25,2994150.0,183,-3.6500000000000057,-3.6999999999999886,87975,-65.94999999999709,57525,-46200.0,YES,-15525.0,Y,77.2,73.95,79.6,73.1,73.37
2025-04-03 12:15:00,-0.20000000000000284,3131850.0,182,0.30000000000001137,0.3999999999999915,18450,-60.70000000000073,52800,51225.0,Y,-35700.0,Y,74.2,74.0,75.2,70.95,73.37
2025-04-03 12:20:00,-6.0,3291225.0,184,-5.75,-5.8999999999999915,58650,-61.75,63000,-136575.0,YES,125100.0,YES,74.1,68.1,74.6,67.55,73.34
2025-04-03 12:25:00,-2.6499999999999915,5677725.0,182,-3.700000000000003,-3.75,-75300,-52.349999999998545,52425,380025.0,Y,-4350.0,Y,67.85,65.2,69.1,61.55,73.18
2025-04-03 12:30:00,0.6500000000000057,3479925.0,183,0.6500000000000057,0.75,55350,-57.650000000001455,59175,-6900.0,YES,65400.0,YES,65.05,65.7,67.4,62.75,73.1
2025-04-03 12:35:00,3.0999999999999943,3759600.0,182,3.25,3.25,-87825,-54.55000000000291,54000,57825.0,Y,61500.0,N,65.65,68.75,70.15,63.9,73.04
2025-04-03 12:40:00,-8.999999999999993,4303200.0,183,-9.0,-8.999999999999993,24225,-58.10000000000582,57450,-314550.0,YES,65775.0,N,68.85,59.85,68.85,59.65,72.93
2025-04-03 12:45:00,-0.5500000000000043,5331375.0,182,-0.5,-0.5,192750,-50.20000000000073,64350,346875.0,Y,-6000.0,Y,59.85,59.3,60.85,56.8,72.71
2025-04-03 12:50:00,2.5,4088250.0,181,2.3999999999999986,2.3500000000000014,-210975,-52.44999999999709,72375,166800.0,N,28275.0,YES,59.4,61.9,62.7,59.4,72.57
2025-04-03 12:55:00,1.4499999999999957,4164450.0,183,1.6499999999999986,1.7000000000000028,-11025,-55.54999999999927,65175,-17325.0,YES,-51150.0,Y,61.85,63.3,65.5,61.15,72.47
2025-04-03 13:00:00,-3.3000000000000043,3891150.0,182,-3.1999999999999957,-3.200000000000003,57375,-49.64999999999782,59850,122250.0,Y,38775.0,YES,63.2,59.9,64.2,58.0,72.33
2025-04-03 13:05:00,-0.8500000000000014,3159450.0,182,-0.7000000000000028,-0.75,108900,-52.20000000000073,73575,235350.0,Y,15675.0,N,59.85,59.0,62.55,58.0,72.22
2025-04-03 13:10:00,1.2000000000000028,2758950.0,184,1.3000000000000043,1.2999999999999972,31875,-48.75,61725,209700.0,N,-35700.0,Y,58.9,60.1,60.45,57.9,72.12
2025-04-03 13:15:00,-1.5,3216600.0,182,-1.5,-1.5,-208425,-51.80000000000291,77850,-38850.0,YES,68325.0,YES,60.15,58.65,61.25,58.0,72.01
2025-04-03 13:20:00,-1.3500000000000014,2971875.0,181,-1.2999999999999972,-1.4000000000000057,10725,-47.349999999998545,63825,-86175.0,YES,11325.0,N,58.25,56.9,58.55,56.6,71.89
2025-04-03 13:25:00,4.550000000000004,4697025.0,183,4.700000000000003,4.799999999999997,-218400,-53.39999999999782,68925,-32925.0,Y,-194850.0,Y,56.9,61.45,62.2,55.7,71.73
2025-04-03 13:30:00,6.300000000000004,5722425.0,182,6.699999999999996,6.799999999999997,-66900,-57.90000000000509,65100,117300.0,Y,-233400.0,Y,60.9,67.2,68.0,59.35,71.6
2025-04-03 13:35:00,-3.049999999999997,4834800.0,183,-2.5500000000000114,-2.5999999999999943,87375,-59.0,60300,-218925.0,YES,147825.0,YES,67.3,64.25,67.65,63.2,71.51
2025-04-03 13:40:00,-6.299999999999997,5251650.0,182,-6.200000000000003,-6.1499999999999915,90300,-52.39999999999418,58575,-284475.0,YES,87525.0,N,64.0,57.7,65.35,57.25,71.37
2025-04-03 13:45:00,4.299999999999997,4352550.0,181,3.8999999999999986,3.8999999999999986,111300,-52.79999999999927,64875,50100.0,Y,-31950.0,Y,57.85,62.15,62.7,56.8,71.25
2025-04-03 13:50:00,-1.8500000000000014,3178425.0,182,-1.8500000000000014,-1.8500000000000014,169125,-51.95000000000073,63000,22875.0,N,46875.0,YES,61.7,59.85,62.55,58.65,71.16
2025-04-03 13:55:00,0.5,2541375.0,183,-0.3500000000000014,-0.29999999999999716,39150,-51.900000000001455,68925,19950.0,N,675.0,Y,59.7,60.2,61.35,59.0,71.09
2025-04-03 14:00:00,0.3500000000000014,4345425.0,179,0.3500000000000014,0.29999999999999716,65700,-57.0,66225,74775.0,Y,-22200.0,Y,60.05,60.4,63.9,58.55,70.98
2025-04-03 14:05:00,-0.25,2689200.0,185,0.0,-0.04999999999999716,-48000,-51.849999999998545,70200,-248025.0,YES,14250.0,YES,60.75,60.5,62.9,59.35,70.91
2025-04-03 14:10:00,-2.0,3155850.0,185,-1.8500000000000014,-1.8500000000000014,126975,-48.70000000000073,64800,-169275.0,Y,36750.0,YES,60.85,58.85,61.05,58.25,70.83
2025-04-03 14:15:00,0.6999999999999957,4561650.0,183,0.45000000000000284,0.45000000000000284,18750,-48.349999999998545,71700,183900.0,Y,-29100.0,Y,58.85,59.55,60.1,55.7,70.68
2025-04-03 14:20:00,-1.3500000000000014,3018825.0,183,-1.4500000000000028,-1.4000000000000057,224250,-48.400000000001455,71850,94950.0,N,77475.0,YES,59.35,58.0,59.65,57.0,70.59
2025-04-03 14:25:00,-1.5,3476550.0,183,-1.5,-1.5,-159375,-46.75,72300,-298275.0,YES,44025.0,N,58.2,56.7,58.2,55.65,70.47
2025-04-03 14:30:00,-5.349999999999994,11819625.0,183,-4.799999999999997,-4.75,-238275,-51.39999999999782,75600,-332325.0,YES,-118875.0,Y,56.55,51.2,56.8,47.05,69.96
2025-04-03 14:35:00,-2.1000000000000014,4039725.0,180,-1.3500000000000014,-1.3500000000000014,248100,-44.69999999999345,80400,-101400.0,Y,142050.0,YES,51.15,49.05,51.75,49.05,69.77
2025-04-03 14:40:00,0.5500000000000043,5151975.0,184,0.45000000000000284,0.45000000000000284,-170850,-40.54999999999927,73800,-8925.0,Y,-76650.0,Y,49.05,49.6,50.75,47.9,69.53
2025-04-03 14:45:00,0.25,5895750.0,183,0.25,0.25,-114075,-41.29999999999927,83100,-952500.0,YES,-112500.0,Y,49.5,49.75,51.05,47.05,69.25
2025-04-03 14:50:00,-0.5,4496100.0,182,-0.6499999999999986,-0.6000000000000014,-138300,-43.94999999999709,81675,-544500.0,Y,-18375.0,YES,50.0,49.5,50.5,47.55,69.05
2025-04-03 14:55:00,0.14999999999999858,5119650.0,185,0.20000000000000284,0.20000000000000284,-11025,-39.69999999999709,87600,-1786050.0,YES,-105300.0,Y,49.65,49.8,51.65,48.8,68.83
2025-04-03 15:00:00,1.0499999999999972,10852350.0,183,1.1499999999999986,1.1499999999999986,-138675,-44.29999999999927,85500,-2346375.0,YES,-98850.0,N,49.85,50.9,53.15,47.3,68.39
2025-04-03 15:05:00,2.0999999999999943,5788575.0,186,2.1000000000000014,2.1499999999999986,13275,-42.80000000000655,76500,-6249825.0,YES,-239925.0,Y,51.2,53.3,53.4,50.1,68.18
2025-04-03 15:10:00,-0.44999999999999574,5250825.0,182,-0.6499999999999986,-0.6000000000000014,-5775,-43.00000000000364,80775,-6051225.0,Y,7425.0,YES,53.4,52.95,53.95,51.85,68.01
2025-04-03 15:15:00,-3.3999999999999986,6119100.0,182,-3.3999999999999986,-3.5,97200,-39.19999999999709,89175,-3698400.0,Y,-45000.0,Y,52.85,49.45,52.9,49.2,67.8
2025-04-03 15:20:00,1.0999999999999943,4419600.0,181,1.0500000000000043,1.0999999999999943,-645600,-30.400000000001455,81750,-1825500.0,Y,-238500.0,Y,49.45,50.55,50.65,49.2,67.63
2025-04-03 15:25:00,-0.5,3050625.0,182,-0.5,-0.5,-107025,-35.04999999999927,95325,-20846325.0,YES,-248025.0,Y,50.65,50.15,50.8,49.95,67.52
