last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price
2025-08-28 09:15:00,-4.699999999999999,13461525.0,170,1749225,1413225,-5.099999999999998,-5.100000000000001,336000,-24.850000000001273,55950,2936175.0,N,658050.0,N,21.75,17.05,21.85,16.7,23.81
2025-08-28 09:20:00,-4.5,16248300.0,353,3732000,3345975,-4.499999999999998,-4.550000000000001,386025,-31.99999999999909,99075,491550.0,N,401400.0,N,17.0,12.5,18.25,12.5,20.18
2025-08-28 09:25:00,-2.1500000000000004,16866075.0,341,5452725,6459975,-1.799999999999999,-1.8000000000000007,-1007250,-28.25,104625,294300.0,N,295050.0,N,12.5,10.35,14.25,10.1,17.83
2025-08-28 09:30:00,-0.1999999999999993,10172475.0,359,11131500,11197125,-0.25,-0.25,-65625,-28.69999999999891,124425,606750.0,Y,187275.0,N,10.45,10.25,11.1,9.5,16.68
2025-08-28 09:35:00,0.8499999999999996,8666850.0,360,9306000,10657875,0.9000000000000004,0.9000000000000004,-1351875,-27.949999999999818,118650,47175.0,N,197250.0,N,10.25,11.1,11.65,9.55,15.98
2025-08-28 09:40:00,1.75,20171625.0,354,4536450,4404150,1.799999999999999,1.8000000000000007,132300,-31.949999999999818,123675,7800.0,N,50025.0,N,11.05,12.8,17.55,11.0,15.64
2025-08-28 09:45:00,-1.0,14477925.0,359,5295375,5283450,-0.8999999999999986,-0.8499999999999996,11925,-30.050000000000182,104850,72900.0,Y,52725.0,N,12.6,11.6,15.65,10.05,15.25
2025-08-28 09:50:00,4.15,15845025.0,360,5160075,5439300,4.149999999999999,4.15,-279225,-32.30000000000109,107850,162975.0,Y,-234300.0,Y,11.35,15.5,17.1,10.75,15.13
2025-08-28 09:55:00,-1.8499999999999996,10284450.0,361,4523925,4649775,-1.8999999999999986,-1.9000000000000004,-125850,-32.75,103725,120600.0,N,326550.0,YES,15.45,13.6,15.45,11.95,15.0
2025-08-28 10:00:00,0.3000000000000007,12178575.0,334,4205025,4410225,0.5,0.5,-205200,-31.75,114450,57300.0,N,47400.0,N,13.75,14.05,15.15,11.45,14.87
2025-08-28 10:05:00,-2.8000000000000007,12032175.0,316,6651825,7023150,-2.9499999999999993,-2.9499999999999993,-371325,-31.199999999999818,118500,189975.0,Y,169200.0,YES,13.8,11.0,14.7,10.55,14.72
2025-08-28 10:10:00,-0.9500000000000011,8531625.0,292,9940725,10234350,-1.0500000000000007,-1.049999999999999,-293625,-28.199999999999818,120300,-153825.0,YES,167175.0,N,10.8,9.85,12.8,9.65,14.53
2025-08-28 10:15:00,-1.1500000000000004,9064875.0,248,9765150,8971800,-1.1999999999999993,-1.200000000000001,793350,-23.949999999999818,111750,1164150.0,Y,375.0,Y,9.6,8.45,10.7,8.35,14.27
2025-08-28 10:20:00,0.1999999999999993,9185400.0,239,14706450,14089500,0.15000000000000036,0.14999999999999858,616950,-23.40000000000009,120750,62100.0,N,-64575.0,Y,8.5,8.7,9.05,7.9,13.98
2025-08-28 10:25:00,1.25,9097200.0,242,10018500,9925650,1.3499999999999996,1.3499999999999996,92850,-24.900000000000546,118275,190425.0,Y,140625.0,YES,8.65,9.9,10.8,8.5,13.79
2025-08-28 10:30:00,8.1,18456225.0,251,6605400,6140175,7.749999999999998,7.800000000000001,465225,-28.049999999999272,118725,118350.0,N,-1089825.0,Y,9.9,18.0,18.4,9.5,13.77
2025-08-28 10:35:00,-2.549999999999999,27913350.0,242,3615150,3400125,-2.4499999999999993,-2.5,215025,-34.75,97200,-282450.0,YES,-164100.0,YES,17.95,15.4,26.1,14.9,14.48
2025-08-28 10:40:00,-1.5,12545475.0,231,3823275,3779850,-1.299999999999999,-1.3000000000000007,43425,-30.850000000001273,108675,219750.0,Y,230400.0,YES,15.1,13.6,18.1,13.2,14.53
2025-08-28 10:45:00,14.5,25199325.0,222,3523650,3743400,14.350000000000001,14.399999999999999,-219750,-36.44999999999891,92550,352350.0,Y,-719550.0,Y,13.55,28.05,29.9,13.55,15.25
2025-08-28 10:50:00,-8.05,23340750.0,267,3106275,2845275,-7.449999999999999,-7.450000000000003,261000,-36.099999999998545,93600,170475.0,N,760425.0,YES,28.3,20.25,28.35,17.9,15.77
2025-08-28 10:55:00,12.599999999999998,32927925.0,236,2415300,2309475,12.800000000000004,12.849999999999998,105825,-37.650000000001455,87150,-939525.0,YES,-927675.0,Y,19.95,32.55,41.2,17.5,17.22
2025-08-28 11:00:00,-5.200000000000003,20437500.0,236,1826700,1727400,-5.150000000000002,-5.199999999999999,99300,-37.150000000001455,91575,176550.0,Y,565650.0,YES,32.45,27.25,33.9,24.9,17.85
2025-08-28 11:05:00,4.449999999999999,31551975.0,233,1292325,1203600,4.400000000000002,4.449999999999999,88725,-47.099999999998545,74475,-241650.0,YES,-290325.0,Y,27.45,31.9,46.95,27.4,19.48
2025-08-28 11:10:00,-3.8500000000000014,16307175.0,244,1888575,1896375,-4.050000000000001,-4.0,-7800,-39.44999999999891,77925,193950.0,Y,596850.0,YES,33.0,29.15,33.15,25.4,19.86
2025-08-28 11:15:00,-1.25,14916975.0,212,1538400,1471500,-1.4499999999999993,-1.5,66900,-36.30000000000109,75225,-105000.0,YES,76425.0,N,28.75,27.5,32.1,24.65,20.17
2025-08-28 11:20:00,3.900000000000002,15665850.0,224,1703100,1702425,3.75,3.75,675,-42.69999999999891,78975,323625.0,Y,-33300.0,Y,27.4,31.3,34.3,26.55,20.55
2025-08-28 11:25:00,-8.149999999999999,15106275.0,232,2286000,1813275,-8.0,-7.949999999999999,472725,-38.79999999999927,71925,-428700.0,YES,352350.0,YES,31.75,23.6,34.2,23.3,20.79
2025-08-28 11:30:00,11.800000000000004,18696000.0,307,1980075,2205750,11.850000000000001,11.899999999999999,-225675,-40.30000000000109,86175,516825.0,Y,-465300.0,Y,23.9,35.7,35.7,22.55,21.11
2025-08-28 11:35:00,-9.549999999999997,21981825.0,360,1582950,1513725,-9.350000000000001,-9.299999999999997,69225,-44.75,83250,-543900.0,YES,532425.0,YES,36.05,26.5,40.8,26.35,21.68
2025-08-28 11:40:00,-1.6999999999999993,12332175.0,284,1991250,1815675,-1.1500000000000021,-1.1499999999999986,175575,-36.95000000000073,82800,386025.0,Y,296250.0,N,27.2,25.5,31.1,25.1,21.82
2025-08-28 11:45:00,-0.05000000000000071,13063350.0,257,2354250,2258625,0.25,0.20000000000000284,95625,-36.79999999999927,84000,13125.0,N,10425.0,N,25.55,25.5,28.2,23.35,21.93
2025-08-28 11:50:00,-7.699999999999999,17297100.0,324,2174550,2464050,-7.699999999999999,-7.700000000000003,-289500,-38.45000000000073,98250,-901125.0,YES,200550.0,YES,26.3,18.6,29.35,18.55,22.0
2025-08-28 11:55:00,-4.450000000000001,18724125.0,345,4010250,4052700,-4.449999999999999,-4.450000000000001,-42450,-34.44999999999891,115725,134925.0,Y,-20475.0,Y,18.3,13.85,18.7,13.3,21.79
2025-08-28 12:00:00,-0.7999999999999989,12160425.0,348,4753725,4627050,-0.8999999999999986,-0.8499999999999996,126675,-28.80000000000109,117675,-71775.0,YES,85125.0,YES,13.7,12.9,14.35,10.95,21.59
2025-08-28 12:05:00,1.1500000000000004,12821775.0,361,4444875,4445625,1.1999999999999993,1.200000000000001,-750,-29.549999999999272,116100,380925.0,Y,58650.0,N,12.9,14.05,15.45,12.7,21.41
2025-08-28 12:10:00,-1.3000000000000007,9932550.0,353,4421850,4227375,-1.3499999999999996,-1.3000000000000007,194475,-31.100000000000364,101700,-105825.0,YES,137325.0,YES,14.15,12.85,16.1,12.05,21.29
2025-08-28 12:15:00,-4.9,17757600.0,364,7307100,6611700,-4.85,-4.85,695400,-28.0,140625,-133500.0,YES,246525.0,YES,13.4,8.5,15.3,8.05,20.98
2025-08-28 12:20:00,-2.1499999999999995,21975150.0,360,13582575,12914250,-2.1500000000000004,-2.1499999999999995,668325,-26.15000000000009,136350,-891300.0,YES,-101550.0,Y,8.45,6.3,9.05,6.05,20.5
2025-08-28 12:25:00,-0.40000000000000036,10528425.0,351,14092875,13764150,-0.34999999999999964,-0.34999999999999964,328725,-23.899999999999636,140925,197325.0,Y,176700.0,YES,6.25,5.85,6.55,5.6,20.26
2025-08-28 12:30:00,-0.5,9090000.0,362,13745925,13785375,-0.39999999999999947,-0.40000000000000036,-39450,-24.899999999999636,144075,295875.0,Y,97875.0,N,5.95,5.45,6.05,5.1,20.05
2025-08-28 12:35:00,-0.04999999999999982,8468850.0,361,18066975,17125950,-0.09999999999999964,-0.09999999999999964,941025,-25.099999999999454,147450,4275.0,N,-47475.0,Y,5.25,5.2,5.6,4.95,19.86
2025-08-28 12:40:00,-0.75,8065725.0,354,21720750,23306625,-0.75,-0.75,-1585875,-23.75,140700,-59175.0,YES,147600.0,YES,5.2,4.45,5.3,4.3,19.68
2025-08-28 12:45:00,0.34999999999999964,4231425.0,220,12902625,13372800,0.34999999999999964,0.34999999999999964,-470175,-14.400000000000091,92400,250500.0,Y,52125.0,N,4.45,4.8,5.25,4.4,19.58
2025-08-28 12:50:00,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,YES,0.0,Y,0.0,0.0,,,0.0
2025-08-28 12:55:00,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,N,0.0,N,0.0,0.0,,,0.0
2025-08-28 13:00:00,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,N,0.0,N,0.0,0.0,,,0.0
2025-08-28 13:05:00,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,N,0.0,N,0.0,0.0,,,0.0
2025-08-28 13:10:00,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,N,0.0,N,0.0,0.0,,,0.0
2025-08-28 13:15:00,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,N,0.0,N,0.0,0.0,,,0.0
2025-08-28 13:20:00,0.10000000000000009,3724125.0,266,69467175,62204550,0.0,0.0,7262625,-17.449999999999818,94500,742800.0,Y,-235050.0,Y,3.0,3.1,3.15,2.75,18.23
2025-08-28 13:25:00,-0.25,4171125.0,292,67121550,62392350,-0.25,-0.25,4729200,-21.5,114900,-772575.0,YES,618525.0,YES,3.05,2.8,3.3,2.75,18.14
2025-08-28 13:30:00,-0.34999999999999964,7516650.0,234,95158650,87538950,-0.3999999999999999,-0.3999999999999999,7619700,-20.399999999999864,126975,58575.0,Y,5475.0,N,2.8,2.45,3.0,2.3,17.98
2025-08-28 13:35:00,0.3999999999999999,5451750.0,314,120976200,96175425,0.3999999999999999,0.3999999999999999,24800775,-22.899999999999636,157800,1929450.0,Y,-461250.0,Y,2.4,2.8,3.0,2.3,17.87
2025-08-28 13:40:00,0.04999999999999982,6888525.0,340,81021975,81114150,0.050000000000000266,0.04999999999999982,-92175,-22.899999999999636,128475,-500925.0,YES,55200.0,YES,2.85,2.9,3.45,2.8,17.73
2025-08-28 13:45:00,-0.050000000000000266,6890325.0,360,96465000,83719650,0.0,0.0,12745350,-23.200000000000045,136200,475350.0,Y,-21225.0,Y,2.95,2.9,3.05,2.6,17.6
2025-08-28 13:50:00,-0.3999999999999999,5267475.0,350,84288150,63866625,-0.3999999999999999,-0.40000000000000036,20421525,-23.25,134325,-1114800.0,YES,538125.0,YES,2.9,2.5,2.95,2.4,17.49
2025-08-28 13:55:00,0.050000000000000266,3962925.0,357,81894825,67039200,0.10000000000000009,0.10000000000000009,14855625,-23.799999999999727,160125,500025.0,Y,-198675.0,Y,2.55,2.6,2.75,2.45,17.42
2025-08-28 14:00:00,-0.44999999999999973,6188475.0,361,87292275,77438475,-0.3999999999999999,-0.3999999999999999,9853800,-23.90000000000009,175200,-224100.0,YES,1089975.0,YES,2.65,2.2,3.0,2.2,17.3
2025-08-28 14:05:00,-0.10000000000000009,1716075.0,52,21743850,15671625,-0.10000000000000009,-0.10000000000000009,6072225,-3.399999999999949,22425,16350.0,Y,-410025.0,Y,2.15,2.05,2.2,2.05,17.27
