ltp,vol_traded_today,last_traded_time,exch_feed_time,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price,low_price,high_price,lower_ckt,upper_ckt,open_price,prev_close_price,type,symbol,ch,chp
23298.25,289725,2025-04-03 09:15:49,1743651950,225,300,23290.45,23297.25,75,472125,209775,23294.79,23215.0,23311.4,0,0,23215.0,23438.95,sf,NSE:NIFTY25APRFUT,-140.7,-0.6003
23290.0,292650,2025-04-03 09:15:51,1743651951,2250,75,23290.0,23290.6,75,448575,213150,23294.79,23215.0,23311.4,0,0,23215.0,23438.95,sf,NSE:NIFTY25APRFUT,-148.95,-0.6355
23290.0,298350,2025-04-03 09:15:53,1743651953,450,75,23287.5,23290.0,75,462900,213750,23294.7,23215.0,23311.4,0,0,23215.0,23438.95,sf,NSE:NIFTY25APRFUT,-148.95,-0.6355
23290.0,298350,2025-04-03 09:15:53,1743651954,450,75,23287.5,23290.0,150,462900,213750,23294.7,23215.0,23311.4,0,0,23215.0,23438.95,sf,NSE:NIFTY25APRFUT,-148.95,-0.6355
23290.0,302925,2025-04-03 09:15:54,1743651954,525,150,23287.05,23290.0,75,464475,190200,23294.62,23215.0,23311.4,0,0,23215.0,23438.95,sf,NSE:NIFTY25APRFUT,-148.95,-0.6355
23286.25,302925,2025-04-03 09:15:54,1743651956,525,150,23287.05,23290.0,75,464475,190200,23294.62,23215.0,23311.4,0,0,23215.0,23438.95,sf,NSE:NIFTY25APRFUT,-152.7,-0.6515
23286.4,310575,2025-04-03 09:15:56,1743651956,300,75,23286.4,23287.55,150,460800,214425,23294.46,23215.0,23311.4,0,0,23215.0,23438.95,sf,NSE:NIFTY25APRFUT,-152.55,-0.6508
23290.0,310575,2025-04-03 09:15:56,1743651957,300,75,23286.4,23287.55,75,460800,214425,23294.46,23215.0,23311.4,0,0,23215.0,23438.95,sf,NSE:NIFTY25APRFUT,-148.95,-0.6355
23287.05,316875,2025-04-03 09:15:57,1743651957,75,150,23285.85,23287.05,75,462075,212850,23294.31,23215.0,23311.4,0,0,23215.0,23438.95,sf,NSE:NIFTY25APRFUT,-151.9,-0.6481
23289.95,316875,2025-04-03 09:15:57,1743651958,75,150,23285.85,23287.05,75,462075,212850,23294.31,23215.0,23311.4,0,0,23215.0,23438.95,sf,NSE:NIFTY25APRFUT,-149.0,-0.6357
23285.85,316875,2025-04-03 09:15:57,1743651959,75,150,23285.85,23287.05,75,462075,212850,23294.31,23215.0,23311.4,0,0,23215.0,23438.95,sf,NSE:NIFTY25APRFUT,-153.1,-0.6532
23285.0,320175,2025-04-03 09:15:59,1743651959,600,75,23285.0,23288.7,75,456225,218625,23294.23,23215.0,23311.4,0,0,23215.0,23438.95,sf,NSE:NIFTY25APRFUT,-153.95,-0.6568
23290.0,320175,2025-04-03 09:15:59,1743651960,600,75,23285.0,23288.7,75,456225,218625,23294.23,23215.0,23311.4,0,0,23215.0,23438.95,sf,NSE:NIFTY25APRFUT,-148.95,-0.6355
23285.85,325425,2025-04-03 09:16:01,1743651961,75,150,23282.65,23288.65,75,465750,196950,23294.05,23215.0,23311.4,0,0,23215.0,23438.95,sf,NSE:NIFTY25APRFUT,-153.1,-0.6532
23285.0,325425,2025-04-03 09:16:01,1743651962,75,150,23282.65,23288.65,75,465750,196950,23294.05,23215.0,23311.4,0,0,23215.0,23438.95,sf,NSE:NIFTY25APRFUT,-153.95,-0.6568
23283.05,329175,2025-04-03 09:16:02,1743651962,75,675,23284.55,23288.65,75,470625,216900,23293.95,23215.0,23311.4,0,0,23215.0,23438.95,sf,NSE:NIFTY25APRFUT,-155.9,-0.6651
23287.05,329175,2025-04-03 09:16:02,1743651963,75,675,23284.55,23288.65,75,470625,216900,23293.95,23215.0,23311.4,0,0,23215.0,23438.95,sf,NSE:NIFTY25APRFUT,-151.9,-0.6481
23281.25,329175,2025-04-03 09:16:02,1743651964,75,675,23284.55,23288.65,75,470625,216900,23293.95,23215.0,23311.4,0,0,23215.0,23438.95,sf,NSE:NIFTY25APRFUT,-157.7,-0.6728
23281.9,333000,2025-04-03 09:16:04,1743651964,75,75,23282.2,23287.25,75,465750,186675,23293.83,23215.0,23311.4,0,0,23215.0,23438.95,sf,NSE:NIFTY25APRFUT,-157.05,-0.67
23284.55,333000,2025-04-03 09:16:04,1743651965,75,75,23282.2,23287.25,75,465750,186675,23293.83,23215.0,23311.4,0,0,23215.0,23438.95,sf,NSE:NIFTY25APRFUT,-154.4,-0.6587
23286.4,337425,2025-04-03 09:16:06,1743651966,75,750,23283.75,23286.4,450,477975,181950,23293.7,23215.0,23311.4,0,0,23215.0,23438.95,sf,NSE:NIFTY25APRFUT,-152.55,-0.6508
