last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low
30-01-2025 10:35:00,2.1999999999970896,290725.0,507,103325.0,475575.0,5.25,8.0,-372250.0,-1623.5999999977648,53050.0,-9375.0,YES,24900.0,YES,23225.39,23283.65,23285.85,23310.0,23272.9
30-01-2025 10:40:00,-0.9500000000007276,315275.0,506,90975.0,373175.0,-2.4500000000007276,-1.9500000000007276,-282200.0,-1717.7000000029802,47850.0,-8975.0,N,26725.0,N,23229.29,23301.0,23300.05,23310.0,23280.65
30-01-2025 10:45:00,8.650000000001455,303150.0,505,97325.0,384500.0,7.650000000001455,7.799999999999272,-287175.0,-1842.5999999940395,47500.0,-5750.0,N,5800.0,N,23231.71,23296.35,23305.0,23309.85,23280.65
30-01-2025 10:50:00,-24.049999999999272,265050.0,506,183250.0,335650.0,-19.950000000000728,-22.0,-152400.0,-2248.2500000037253,48375.0,875.0,N,22725.0,N,23233.5,23285.55,23261.5,23309.85,23261.5
30-01-2025 10:55:00,-48.04999999999927,238600.0,508,203450.0,335250.0,-48.20000000000073,-48.04999999999927,-131800.0,-2627.14999999851,51925.0,13375.0,N,11525.0,N,23234.4,23300.05,23252.0,23309.85,23241.0
30-01-2025 11:00:00,-74.65000000000146,264650.0,515,225500.0,368550.0,-76.04999999999927,-74.0,-143050.0,-3164.2500000037253,52900.0,-13275.0,YES,11975.0,N,23234.49,23305.0,23230.35,23309.0,23220.0
30-01-2025 11:05:00,11.850000000002183,260700.0,504,154575.0,296850.0,11.400000000001455,11.5,-142275.0,-3246.0,51625.0,-5175.0,N,-21375.0,Y,23234.8,23261.1,23272.95,23275.0,23220.0
30-01-2025 11:10:00,28.0,237475.0,489,196375.0,234300.0,30.950000000000728,29.0,-37925.0,-3114.5500000044703,54950.0,-4900.0,N,-1000.0,YES,23235.96,23252.0,23280.0,23294.3,23220.0
30-01-2025 11:15:00,38.95000000000073,208625.0,486,171850.0,185900.0,35.75,38.849999999998545,-14050.0,-2859.050000000745,53150.0,125.0,N,19150.0,YES,23237.1,23231.0,23269.95,23294.95,23226.95
30-01-2025 11:20:00,-13.099999999998545,171075.0,471,212800.0,176025.0,-13.100000000002183,-6.75,36775.0,-2773.2000000029802,56075.0,2425.0,N,26250.0,N,23237.48,23274.8,23261.7,23294.95,23256.0
30-01-2025 11:25:00,-25.849999999998545,131075.0,438,148950.0,170425.0,-23.549999999999272,-27.150000000001455,-21475.0,-2551.400000002235,49100.0,-5975.0,YES,19975.0,N,23237.66,23284.0,23258.15,23294.95,23245.1
30-01-2025 11:30:00,-29.349999999998545,117675.0,427,149350.0,182575.0,-30.299999999999272,-30.049999999999272,-33225.0,-2366.5499999970198,47950.0,-20525.0,YES,14450.0,N,23237.77,23264.3,23234.95,23275.0,23233.0
30-01-2025 11:35:00,-29.75,140400.0,431,84200.0,218650.0,-29.75,-33.20000000000073,-134450.0,-2173.3000000044703,45600.0,-4450.0,N,4025.0,N,23237.61,23260.75,23231.0,23266.45,23212.6
30-01-2025 11:40:00,-21.400000000001455,162075.0,463,82500.0,275525.0,-22.05000000000291,-21.200000000000728,-193025.0,-2419.9500000029802,47525.0,20125.0,Y,4325.0,N,23237.54,23255.0,23233.6,23255.0,23212.6
30-01-2025 11:45:00,45.599999999998545,208550.0,465,89600.0,204375.0,46.89999999999782,46.45000000000073,-114775.0,-2305.89999999851,51925.0,6125.0,N,-7400.0,Y,23238.35,23234.4,23280.0,23284.3,23212.6
30-01-2025 11:50:00,35.150000000001455,195725.0,468,91650.0,186875.0,34.04999999999927,34.20000000000073,-95225.0,-2144.2500000037253,52450.0,4075.0,N,-4450.0,N,23238.97,23231.0,23266.15,23286.0,23225.0
30-01-2025 11:55:00,27.25,184350.0,453,92100.0,142900.0,27.700000000000728,29.400000000001455,-50800.0,-2038.5499999970198,53050.0,-5150.0,YES,2075.0,N,23239.3,23233.55,23260.8,23286.0,23226.35
30-01-2025 12:00:00,-21.400000000001455,113700.0,416,82125.0,187300.0,-23.350000000002183,-23.0,-105175.0,-2100.8500000052154,46975.0,5375.0,N,15875.0,N,23239.51,23281.4,23260.0,23286.0,23252.4
30-01-2025 12:05:00,-8.299999999999272,107700.0,402,94100.0,162075.0,-6.599999999998545,-2.5499999999992724,-67975.0,-2127.650000002235,45400.0,-750.0,YES,8325.0,N,23239.8,23266.5,23258.2,23275.0,23252.0
30-01-2025 12:10:00,-13.099999999998545,132750.0,410,101500.0,212350.0,-20.700000000000728,-17.700000000000728,-110850.0,-1998.5,43675.0,-13425.0,YES,-6675.0,Y,23240.17,23260.0,23246.9,23269.45,23238.75
30-01-2025 12:15:00,-7.299999999999272,171200.0,439,150225.0,176425.0,-8.150000000001455,-7.0,-26200.0,-2593.550000000745,47700.0,-1175.0,N,8325.0,N,23240.25,23261.0,23253.7,23268.25,23215.5
30-01-2025 12:20:00,4.400000000001455,186800.0,455,148825.0,197675.0,3.5499999999992724,-0.7000000000007276,-48850.0,-2848.2000000029802,48500.0,-4625.0,YES,-1725.0,Y,23240.77,23258.1,23262.5,23283.0,23215.5
30-01-2025 12:25:00,27.0,168475.0,448,163875.0,144025.0,26.900000000001455,21.849999999998545,19850.0,-3142.64999999851,50500.0,13975.0,N,9775.0,N,23241.21,23241.0,23268.0,23289.7,23215.5
30-01-2025 12:30:00,17.450000000000728,156850.0,439,231975.0,129150.0,17.75,18.350000000002183,102825.0,-2654.5,51825.0,-14625.0,YES,1000.0,Y,23241.81,23253.35,23270.8,23289.7,23250.1
30-01-2025 12:35:00,10.549999999999272,133525.0,418,238850.0,109725.0,8.799999999999272,7.100000000002183,129125.0,-2474.400000002235,52300.0,10350.0,Y,-3950.0,Y,23242.17,23263.0,23273.55,23289.7,23263.0
30-01-2025 12:40:00,0.5500000000029104,130950.0,414,250200.0,126050.0,1.0,-0.3499999999985448,124150.0,-2069.75,53775.0,-1600.0,YES,3150.0,N,23242.49,23274.35,23274.9,23288.95,23265.1
30-01-2025 12:45:00,-12.450000000000728,138150.0,428,148125.0,139450.0,-12.349999999998545,-15.349999999998545,8675.0,-2113.0,51550.0,6525.0,N,6500.0,N,23242.76,23270.0,23257.55,23288.95,23242.95
30-01-2025 12:50:00,-19.399999999997817,155950.0,446,139175.0,142825.0,-23.549999999999272,-22.049999999999272,-3650.0,-2254.599999997765,53650.0,-30350.0,YES,12925.0,N,23242.96,23273.55,23254.15,23276.95,23242.95
30-01-2025 12:55:00,-11.850000000002183,163425.0,465,126725.0,128350.0,-14.600000000002183,-14.850000000002183,-1625.0,-2506.550000000745,55550.0,-1525.0,Y,12150.0,N,23243.2,23272.2,23260.35,23276.2,23242.95
30-01-2025 13:00:00,11.600000000002183,167700.0,477,123550.0,209150.0,14.549999999999272,11.799999999999272,-85600.0,-2637.699999999255,57975.0,1600.0,N,4025.0,N,23243.65,23257.55,23269.15,23277.95,23249.9
30-01-2025 13:05:00,12.849999999998545,184475.0,490,118150.0,251125.0,12.5,14.049999999999272,-132975.0,-2692.800000000745,59275.0,12675.0,N,-6250.0,Y,23244.11,23254.15,23267.0,23277.95,23250.0
30-01-2025 13:10:00,-8.0,192300.0,501,113775.0,235925.0,-6.599999999998545,-2.900000000001455,-122150.0,-2763.849999997765,56350.0,-18850.0,YES,25.0,N,23244.44,23267.9,23259.9,23277.95,23255.1
30-01-2025 13:15:00,-19.650000000001455,196925.0,499,107375.0,225175.0,-18.900000000001455,-17.80000000000291,-117800.0,-2843.5500000044703,53875.0,1550.0,Y,5850.0,N,23244.73,23269.7,23250.05,23275.0,23250.0
30-01-2025 13:20:00,-8.349999999998545,164725.0,489,109050.0,184550.0,-13.200000000000728,-11.400000000001455,-75500.0,-2897.7500000037253,52400.0,1975.0,N,7075.0,N,23244.85,23263.8,23255.45,23273.0,23250.0
30-01-2025 13:25:00,-33.30000000000291,180475.0,479,125800.0,180200.0,-36.55000000000291,-31.25,-54400.0,-2878.2500000037253,53175.0,-10650.0,YES,14225.0,N,23244.65,23259.9,23226.6,23270.0,23220.0
30-01-2025 13:30:00,-34.25,150175.0,471,149800.0,128700.0,-34.25,-32.849999999998545,21100.0,-2549.4500000029802,54500.0,-25350.0,YES,10650.0,N,23244.44,23255.25,23221.0,23264.0,23220.0
30-01-2025 13:35:00,-24.200000000000728,172025.0,470,139475.0,169900.0,-24.200000000000728,-19.049999999999272,-30425.0,-2124.650000002235,53025.0,2550.0,Y,-7725.0,Y,23244.23,23252.0,23227.8,23255.85,23215.8
30-01-2025 13:40:00,7.400000000001455,212425.0,480,104925.0,204875.0,10.400000000001455,7.900000000001455,-99950.0,-2136.900000002235,51625.0,-14700.0,YES,1500.0,N,23243.99,23225.0,23232.4,23245.8,23215.8
30-01-2025 13:45:00,-8.0,279600.0,482,79500.0,207850.0,-9.349999999998545,-11.400000000001455,-128350.0,-2266.1999999955297,49125.0,-1550.0,N,-2400.0,Y,23243.45,23221.0,23213.0,23245.8,23207.0
30-01-2025 13:50:00,-33.19999999999709,403000.0,501,138675.0,391725.0,-34.30000000000291,-36.70000000000073,-253050.0,-2513.0000000037253,48375.0,-22200.0,YES,9950.0,N,23241.74,23228.1,23194.9,23245.8,23181.2
30-01-2025 13:55:00,-41.400000000001455,506150.0,511,161300.0,386025.0,-40.650000000001455,-40.349999999998545,-224725.0,-2720.9500000029802,46950.0,-25775.0,YES,6625.0,N,23239.32,23232.4,23191.0,23234.9,23170.0
30-01-2025 14:00:00,-22.950000000000728,467225.0,517,163025.0,378775.0,-21.450000000000728,-20.5,-215750.0,-2995.5000000037253,47275.0,-9525.0,N,-1725.0,Y,23238.65,23213.0,23190.05,23217.2,23170.0
30-01-2025 14:05:00,-22.75,488750.0,515,135625.0,151475.0,-25.850000000002183,-23.25,-15850.0,-3517.2499999962747,50625.0,-4600.0,N,-11775.0,Y,23235.73,23194.9,23172.15,23204.5,23123.4
30-01-2025 14:10:00,-23.549999999999272,380525.0,513,204250.0,158825.0,-26.700000000000728,-22.5,45425.0,-3351.89999999851,50900.0,-11450.0,YES,10550.0,YES,23234.61,23189.45,23165.9,23204.5,23123.4
30-01-2025 14:15:00,-5.849999999998545,401650.0,519,299925.0,165450.0,-7.0,-8.299999999999272,134475.0,-3133.650000002235,52125.0,-10675.0,N,25625.0,N,23233.67,23190.05,23184.2,23200.0,23123.4
30-01-2025 14:20:00,5.350000000002183,295900.0,517,401250.0,190650.0,6.150000000001455,6.299999999999272,210600.0,-3169.75,58925.0,15325.0,Y,-10775.0,Y,23232.72,23175.55,23180.9,23196.9,23163.55
30-01-2025 14:25:00,-7.950000000000728,335825.0,517,385025.0,189075.0,-7.149999999997817,-7.75,195950.0,-3472.9500000029802,67700.0,2475.0,YES,-12125.0,Y,23231.02,23173.7,23165.75,23196.0,23153.9
30-01-2025 14:30:00,-34.45000000000073,325700.0,516,322100.0,210425.0,-34.349999999998545,-32.89999999999782,111675.0,-3433.800000000745,75825.0,-4550.0,YES,-36125.0,Y,23229.87,23184.15,23149.7,23195.0,23140.0
30-01-2025 14:35:00,-22.350000000002183,322075.0,508,237050.0,210450.0,-24.0,-25.600000000002183,26600.0,-2820.25,79975.0,7125.0,N,-28275.0,N,23228.6,23180.9,23158.55,23183.8,23140.0
30-01-2025 14:40:00,17.0,230225.0,481,215175.0,192775.0,14.450000000000728,14.400000000001455,22400.0,-2587.25,77275.0,44200.0,Y,-20675.0,N,23227.98,23162.0,23179.0,23180.35,23140.0
30-01-2025 14:45:00,25.5,382525.0,478,616300.0,204600.0,25.299999999999272,30.25,411700.0,-2951.25,87800.0,-1950.0,YES,-12200.0,N,23226.87,23149.8,23175.3,23218.45,23140.0
30-01-2025 14:50:00,3.25,351525.0,468,590675.0,187825.0,3.9500000000007276,7.200000000000728,402850.0,-3383.4499999955297,76000.0,-31600.0,YES,22100.0,YES,23226.14,23156.0,23159.25,23218.45,23136.0
30-01-2025 14:55:00,13.25,354350.0,467,578125.0,224000.0,15.650000000001455,14.849999999998545,354125.0,-3011.2000000029802,74450.0,-41225.0,YES,-5325.0,Y,23225.61,23179.0,23192.25,23218.45,23136.0
30-01-2025 15:00:00,44.79999999999927,289100.0,476,177475.0,306475.0,46.29999999999927,45.5,-129000.0,-2551.300000000745,60600.0,-3675.0,Y,-39350.0,Y,23225.3,23175.0,23219.8,23234.5,23136.0
30-01-2025 15:05:00,82.65000000000146,324625.0,492,201575.0,415400.0,84.45000000000073,82.54999999999927,-213825.0,-1973.75,62675.0,-5575.0,YES,-46575.0,Y,23225.44,23159.25,23241.9,23248.5,23153.65
30-01-2025 15:10:00,44.0,364300.0,506,196150.0,449825.0,44.44999999999709,45.0,-253675.0,-1645.6499999985099,60100.0,-10400.0,YES,-23250.0,YES,23225.68,23196.0,23240.0,23248.5,23188.1
30-01-2025 15:15:00,23.150000000001455,332250.0,507,211400.0,421850.0,23.150000000001455,21.950000000000728,-210450.0,-1184.0999999977648,64000.0,4450.0,N,-25625.0,Y,23225.96,23218.55,23241.7,23248.5,23218.0
30-01-2025 15:20:00,3.2000000000007276,366525.0,509,236375.0,401625.0,3.0,2.2999999999992724,-165250.0,-815.1000000014901,69000.0,-5625.0,YES,-37975.0,Y,23226.33,23243.0,23246.2,23248.0,23233.5
30-01-2025 15:25:00,9.0,362400.0,526,299725.0,702800.0,8.900000000001455,8.099999999998545,-403075.0,-698.0,75700.0,-33075.0,YES,-108350.0,Y,23226.64,23240.0,23249.0,23250.0,23234.3
30-01-2025 15:30:00,7.400000000001455,228850.0,348,214200.0,555200.0,7.349999999998545,7.349999999998545,-341000.0,-440.8499999977648,49925.0,-31300.0,N,-94800.0,N,23226.64,23241.6,23249.0,23250.0,23241.0
30-01-2025 15:35:00,3.0499999999992724,96550.0,177,122325.0,418100.0,2.900000000001455,2.7999999999992724,-295775.0,-209.74999999906868,24425.0,-28700.0,N,-69375.0,YES,23226.64,23245.95,23249.0,23250.0,23245.15
