last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,open,high,low,close
16-05-2025 10:05,-15,49275,127,63750,82875,-18.6,-18.4,-19125,-1094.6,31500,19575,N,6075,N,25075.83,25070,25055,25080,25052.6,16-05-2025 10:05,-11.5,3621075,220,232650,291600,-11.35,-11.55,-58950,-162.5,53925,-58875,YES,163125,YES,203.85,192.35,208.6,190.55,208.24,16-05-2025 10:05,2,3375600,215,261000,310425,3.85,3.9,-49425,-143.1,50850,136200,YES,6600,N,175,177,180.5,168.1,179.1,16-05-2025 10:05,25021.85,25023.45,25006.1,25007.05
16-05-2025 10:10,-0.5,45675,107,56625,55200,1.7,1.3,1425,-1030.1,30150,17700,N,20325,N,25075.24,25055,25054.5,25059.7,25040,16-05-2025 10:10,-3,2690625,229,261150,255375,-2.75,-2.8,5775,-158.7,57975,124125,Y,109275,N,192.25,189.25,194.6,183.8,207.32,16-05-2025 10:10,3.45,3902925,231,251475,323550,2.85,2.95,-72075,-158.3,54225,-33675,Y,31500,Y,177.8,181.25,187.95,176.5,179.29,16-05-2025 10:10,25007.1,25008.85,24993.15,25005.15
16-05-2025 10:15,19.9,39825,122,86850,81750,19.7,16.3,5100,-1056.4,43425,-21525,YES,-68550,Y,25075.12,25054.5,25074.4,25080.1,25048,16-05-2025 10:15,10.5,3586050,233,258300,352125,11.25,11.35,-93825,-182.4,53700,-44400,YES,-23250,Y,189.05,199.55,207.35,186.6,206.89,16-05-2025 10:15,-7.45,2955000,232,245625,288900,-8,-8.1,-43275,-153.7,57750,51450,YES,73125,Y,181.4,173.95,186.35,168.9,179.16,16-05-2025 10:15,25005.65,25027.35,24999.85,25022.7
16-05-2025 10:20,-19,75600,140,86925,93900,-17.8,-18.8,-6975,-1025.8,36225,-6900,N,225,YES,25075.08,25070,25051,25099,25041,16-05-2025 10:20,-10.3,6192900,237,222975,355875,-10.6,-10.6,-132900,-175.3,51825,49950,Y,-41175,Y,200.35,190.05,219.7,184.8,206.53,16-05-2025 10:20,8.5,6145050,240,276600,313650,8.2,8.25,-37050,-164.9,57300,-149100,Y,-50925,YES,173.1,181.6,187.35,159.3,178.74,16-05-2025 10:20,25022.85,25040.85,24990.35,24993
16-05-2025 10:25,2.2,53700,128,64725,141525,10,4.1,-76800,-931.8,113700,975,N,7425,N,25074.49,25055.7,25057.9,25075,25036.7,16-05-2025 10:25,1.75,3476625,232,222675,250950,2.45,2.6,-28275,-172.05,56175,31950,N,90525,YES,190.25,192,199.85,184.65,205.84,16-05-2025 10:25,-2,4323075,233,246675,279900,-2.1,-2.1,-33225,-153.75,62625,76350,YES,-19275,Y,182.3,180.3,191.3,170.25,178.91,16-05-2025 10:25,24993.2,25013.75,24987.6,25007.45
16-05-2025 10:30,-8.6,30075,83,45900,85200,-9.2,-9.4,-39300,-902.2,30600,-8850,YES,18150,N,25074.22,25055.6,25047,25065,25045,16-05-2025 10:30,-3.4,2064075,221,293250,267975,-3.2,-3.25,25275,-156.8,50925,94200,Y,139350,YES,191.65,188.25,196.65,186.2,205.42,16-05-2025 10:30,4.35,2049825,218,244275,276225,3.3,3.4,-31950,-154.5,51900,88500,N,-15750,N,180.65,185,186.8,176.1,178.96,16-05-2025 10:30,25006.9,25013.15,24998.6,25000.3
16-05-2025 10:35,-0.2,63975,111,108075,59325,-1.3,-2,48750,-665.6,43575,-4125,N,-3825,Y,25073.45,25049.1,25048.9,25062.4,25032.1,16-05-2025 10:35,-2.85,2857425,224,290550,233175,-2.85,-2.15,57375,-158.4,54825,-73425,YES,73800,N,189.25,186.4,194.8,181.75,204.72,16-05-2025 10:35,1.8,3588225,224,235275,312675,2.6,2.65,-77400,-157.15,55050,57075,N,-76950,YES,183.4,185.2,193.3,176.75,179.23,16-05-2025 10:35,25000.15,25007.6,24983.7,24993.9
16-05-2025 10:40,0.6,31050,81,50025,88500,-1.6,0.2,-38475,-1137.8,31875,-675,N,-55875,Y,25073.2,25048.9,25049.5,25066,25043.3,16-05-2025 10:40,-1.1,2621175,231,244350,441600,-1.3,-1.35,-197250,-169.75,62175,-33675,Y,-32175,Y,186.2,185.1,196.15,183.6,204.29,16-05-2025 10:40,-3.9,2572725,246,370275,257625,-3.7,-3.75,112650,-157.15,56025,12600,N,100200,Y,185.55,181.65,185.7,171.4,179.18,16-05-2025 10:40,24994.2,25014.3,24993.85,24996.6
16-05-2025 10:45,-4.5,23775,87,62475,85725,1,-2.3,-23250,-1110.4,30900,2250,N,5100,YES,25072.98,25049.5,25045,25060,25042.1,16-05-2025 10:45,-0.65,1773750,251,255075,257175,-1.95,-1.85,-2100,-151.55,59475,74775,Y,98025,YES,185,184.35,191.45,182.3,203.88,16-05-2025 10:45,0.25,1949475,249,250350,259800,2.15,2,-9450,-151.9,53775,-10725,Y,32700,N,181.75,182,184.45,174.2,179.18,16-05-2025 10:45,24996.75,25003.8,24991.8,24996.35
16-05-2025 10:50,-2.8,23175,76,118875,68475,-2,-2,50400,-1009,30900,-2250,YES,19575,N,25072.72,25047.3,25044.5,25052.3,25040,16-05-2025 10:50,-1.05,1467000,267,234750,322650,-2.05,-2.05,-87900,-159.55,54000,46875,N,32025,N,183.9,182.85,186.6,180.65,203.51,16-05-2025 10:50,3.7,1800525,266,309150,298275,2.5,2.3,10875,-155.65,51375,-6975,N,-60600,YES,182.5,186.2,186.7,179.45,179.26,16-05-2025 10:50,24995.75,24999.7,24991.45,24991.95
16-05-2025 10:55,13.5,36750,88,78450,63825,13.9,13.9,14625,-938.8,34575,5175,N,-47700,Y,25072.35,25044.5,25058,25059.9,25040.2,16-05-2025 10:55,6.55,1967250,236,277275,325050,6.15,6.05,-47775,-145.65,53550,-1200,YES,-102075,Y,182.15,188.7,190.7,181,203.09,16-05-2025 10:55,-10.35,2061750,236,245325,332100,-9.9,-9.95,-86775,-149.2,56250,-83700,Y,82125,Y,186.6,176.25,187,174.95,179.28,16-05-2025 10:55,24991.2,25004.6,24991.1,25000.9
16-05-2025 11:00,-18,35625,84,93075,61050,-16.9,-14.8,32025,-588.2,31200,75150,Y,-9525,YES,25071.92,25058,25040,25058,25033.6,16-05-2025 11:00,-8.75,2753100,236,303075,322650,-9.1,-9.15,-19575,-143.5,67350,-118500,YES,134025,YES,189.6,180.85,189.6,176.85,202.41,16-05-2025 11:00,10.15,3213450,231,268425,410325,10.6,10.65,-141900,-156.75,60675,56775,YES,-122550,YES,175.35,185.5,191.65,175.35,179.42,16-05-2025 11:00,25001.45,25001.45,24979.3,24989.45
16-05-2025 11:05,-18,109500,127,141975,72450,-20,-22.5,69525,-879.1,33900,-22275,YES,-106350,Y,25069.74,25040,25022,25045,25006.8,16-05-2025 11:05,-7.8,3403500,228,260400,254550,-8.1,-8.15,5850,-148.15,57000,-144975,YES,90450,N,181.4,173.6,183.65,168.45,201.33,16-05-2025 11:05,16.6,6152700,218,253425,300300,16.65,16.75,-46875,-185.65,58350,60075,N,-360900,YES,185.35,201.95,208.2,183.9,180.45,16-05-2025 11:05,24989.2,24989.2,24953.05,24956.5
16-05-2025 11:10,20.2,47025,111,101850,50025,15.5,14.6,51825,-1068.8,39975,53775,Y,1275,YES,25068.98,25020,25040.2,25040.2,25014.2,16-05-2025 11:10,6.3,3046125,246,329550,275175,7.4,7.35,54375,-155.75,57300,147450,Y,-20100,Y,173,179.3,180.9,171.15,200.52,16-05-2025 11:10,-12.9,3819600,247,226950,255300,-13.65,-13.45,-28350,-178.95,54975,-132375,Y,101175,Y,201.2,188.3,205.55,186.6,180.93,16-05-2025 11:10,24956.1,24975.6,24954.85,24975.45
16-05-2025 11:15,5.5,26400,86,61800,41775,5.5,7.6,20025,-988.6,23625,14025,N,-29325,Y,25068.69,25035.5,25041,25046.2,25029,16-05-2025 11:15,4.3,2588925,250,276900,396975,4.25,4.15,-120075,-158.5,55575,29850,N,-67050,Y,179.4,183.7,186.25,176.7,200.01,16-05-2025 11:15,-1.8,2945775,252,292200,275550,-1.65,-1.6,16650,-171.4,59325,16125,YES,72075,N,188.65,186.85,196,183.65,181.11,16-05-2025 11:15,24975.15,24985.3,24969.2,24985
16-05-2025 11:20,-4.5,25125,75,95550,52950,-4.5,-4.4,42600,-723.2,22575,-1425,YES,-4800,YES,25068.28,25035,25030.5,25035.5,25025,16-05-2025 11:20,-5.95,1570650,257,362025,350100,-6,-6,11925,-146.6,59700,-24825,YES,114450,YES,183.9,177.95,183.95,174.3,199.66,16-05-2025 11:20,2.95,2113800,248,322725,283425,2.1,2.15,39300,-162.25,57150,43725,YES,15225,N,186.35,189.3,195.7,186.2,181.32,16-05-2025 11:20,24984.7,24985.3,24972.6,24978.4
16-05-2025 11:25,-18.5,51600,92,779775,63750,-17.4,-18,716025,-864.6,35550,-25050,YES,10200,N,25067.32,25030.5,25012,25033.7,25010.5,16-05-2025 11:25,-11.5,2342550,249,355650,405225,-11.1,-11.1,-49575,-146.8,62625,-88050,YES,153525,YES,178.7,167.2,178.7,165.7,198.97,16-05-2025 11:25,10.55,2651250,253,384825,327975,9.9,9.85,56850,-170.55,60000,26475,N,-50100,YES,188.55,199.1,202.6,188.1,181.66,16-05-2025 11:25,24977.6,24978.6,24958.7,24961.9
16-05-2025 11:30,43.5,70275,118,91350,79650,44.5,46.5,11700,-970.8,32925,8625,Y,17325,N,25066.37,25012,25055.5,25058.3,25010,16-05-2025 11:30,20.05,4372350,258,330225,374700,20.15,20.25,-44475,-158.9,65400,112200,Y,-263700,Y,167.75,187.8,187.8,167.1,198.2,16-05-2025 11:30,-20.75,4069875,241,250425,298650,-20.75,-20.85,-48225,-164.25,57975,-170925,Y,118575,Y,198.15,177.4,201.15,172.8,181.76,16-05-2025 11:30,24961.85,24994.55,24960.25,24994.45
16-05-2025 11:35,-13.2,43275,103,71625,60825,-13,-12,10800,-767.2,40650,1350,YES,13125,N,25066.16,25058.2,25045,25058.8,25041.2,16-05-2025 11:35,-6.55,3858225,246,381900,371175,-6.35,-6.15,10725,-171.55,54900,-53175,YES,45600,YES,187.8,181.25,192,180.5,197.81,16-05-2025 11:35,6.15,2721375,248,300675,365550,5.65,5.4,-64875,-161.75,60375,109500,YES,68400,N,177.6,183.75,184.4,175.35,181.7,16-05-2025 11:35,24994.2,24997.9,24985.7,24986.6
16-05-2025 11:40,-3.8,19200,63,51450,50700,-4,-2.5,750,-1111.1,31425,25275,Y,-975,Y,25065.97,25045,25041.2,25047.8,25033.2,16-05-2025 11:40,-2.55,1875300,247,375525,267450,-1.9,-2,108075,-157.05,53325,71475,Y,93225,YES,181.75,179.2,182.5,175.05,197.48,16-05-2025 11:40,-1.25,2146575,246,269550,400500,-1.15,-0.65,-130950,-167.5,59025,-34575,Y,17250,N,183.3,182.05,187.8,180,181.74,16-05-2025 11:40,24986.4,24987.7,24975.15,24981.3
16-05-2025 11:45,-0.9,23325,79,55575,108225,1.4,2.9,-52650,-1081.8,29625,6900,N,375,N,25065.8,25043.9,25043,25055,25037,16-05-2025 11:45,1.3,1963200,184,278100,366225,0.75,0.95,-88125,-138.4,64800,63300,N,35925,N,179.55,180.85,184.75,175.6,197.18,16-05-2025 11:45,-0.1,1634700,188,309900,322575,-0.55,-0.5,-12675,-143.7,56025,18525,YES,28950,N,181.75,181.65,184.55,176.4,181.73,16-05-2025 11:45,24981.15,24992,24980.7,24986.2
16-05-2025 11:50,-13.9,15375,57,106050,64875,-12.4,-13.4,41175,-1013.1,24150,47175,Y,-58650,Y,25065.65,25046.6,25032.7,25046.6,25030,16-05-2025 11:50,-8.4,1953975,151,275925,327375,-10.1,-10.25,-51450,-140.9,65625,-86025,YES,111525,YES,180.3,171.9,182.4,171.05,196.81,16-05-2025 11:50,6.7,1664625,149,256350,303375,7.85,7.8,-47025,-155.3,52950,34500,N,-65175,YES,181.15,187.85,189,179.95,181.77,16-05-2025 11:50,24986,24988.5,24975.65,24975.95
16-05-2025 11:55,-9.7,30000,74,183450,93000,-8,-6.7,90450,-739.7,34800,-15450,YES,-75,YES,25065.26,25032.7,25023,25039.3,25023,16-05-2025 11:55,-1.45,2140125,159,295125,326475,-2.6,-2.5,-31350,-135.85,52950,7425,Y,129900,N,171.85,170.4,174.9,168.8,196.36,16-05-2025 11:55,2.15,2361300,167,289950,280425,3.35,3.55,9525,-149.75,50550,-5850,Y,-26175,Y,188.1,190.25,192.65,184.5,181.91,16-05-2025 11:55,24975.95,24981.1,24971.4,24973.55
16-05-2025 12:00,22,19500,70,134925,107700,22.9,20,27225,-1013.1,28275,11250,Y,-9900,Y,25065.09,25023,25045,25050,25022,16-05-2025 12:00,9.9,2321625,190,308250,418875,10.8,10.95,-110625,-140.9,60750,22650,N,-124950,Y,170.45,180.35,181.6,168.75,195.97,16-05-2025 12:00,-12.7,1867725,189,300675,414600,-12.1,-12.3,-113925,-146.85,60300,-5400,N,60975,Y,190.6,177.9,192.25,176.15,181.93,16-05-2025 12:00,24973.7,24991.55,24972.8,24988.95
16-05-2025 12:05,-5,12300,69,190425,81375,-4.9,-5.8,109050,-723.1,34875,-3675,YES,9225,N,25065.01,25045,25040,25051.9,25040,16-05-2025 12:05,-5.3,1431600,209,274350,363375,-5.25,-5.25,-89025,-147.35,59400,-63450,YES,28725,YES,180.6,175.3,181.25,174.35,195.75,16-05-2025 12:05,4.1,1371825,217,321225,385050,4,4.05,-63825,-134.1,69375,10725,N,31275,N,177.8,181.9,182.45,177.05,181.89,16-05-2025 12:05,24989.25,24990.65,24982.2,24983.65
16-05-2025 12:10,-12.8,23475,65,114075,72600,-15.1,-10.7,41475,-891.2,38700,-8325,YES,-7950,Y,25064.76,25040,25027.2,25041.6,25023.6,16-05-2025 12:10,-8.2,1767675,155,283650,311925,-8.35,-8.35,-28275,-120.8,56850,-92250,YES,101400,YES,175.25,167.05,175.25,166.9,195.37,16-05-2025 12:10,9.9,1553550,155,295650,372900,9.85,10,-77250,-132.7,56550,-26175,Y,-128400,YES,181.65,191.55,191.85,180.6,181.92,16-05-2025 12:10,24983.5,24984.4,24974,24976.05
16-05-2025 12:15,3.8,32625,84,68325,63000,4.8,8.1,5325,-855,53925,9450,N,-2100,N,25064.34,25027.2,25031,25039.7,25015.8,16-05-2025 12:15,2.5,2753025,167,306750,471225,2.5,2.45,-164475,-136.5,56700,37650,Y,77550,N,166.55,169.05,174.5,164.25,194.77,16-05-2025 12:15,-4.75,2366250,165,277500,337425,-4.95,-5.25,-59925,-150.35,55350,-2925,YES,111975,Y,191.3,186.55,194.85,178.65,182.03,16-05-2025 12:15,24974.65,24982.3,24968.8,24979.05
16-05-2025 12:20,-8.6,21000,83,45375,44550,-1.8,-3.6,825,-1107.5,60375,-300,YES,4125,N,25064.09,25032.6,25024,25040,25022.7,16-05-2025 12:20,-0.75,1237875,179,295875,396900,-0.6,-0.6,-101025,-127.05,58875,36225,N,71625,N,169.1,168.35,173,167,194.52,16-05-2025 12:20,-0.3,1015125,185,251550,314100,-0.55,-0.6,-62550,-138,51375,4500,N,-22200,YES,186.6,186.3,188.05,181,182.04,16-05-2025 12:20,24979,24983.2,24974.7,24977.6
16-05-2025 12:25,12.7,16800,75,63150,74250,14,12.7,-11100,-882.5,53400,3900,N,-7575,Y,25063.93,25029,25041.7,25043.4,25025,16-05-2025 12:25,7.15,1663050,177,381225,505350,7.6,7.75,-124125,-133.85,66150,5175,N,-145125,Y,168.1,175.25,176.3,167.55,194.24,16-05-2025 12:25,-8.5,1194825,165,181275,246825,-8.15,-8.2,-65550,-136.95,53700,-57450,Y,55275,Y,185.9,177.4,187.5,177.4,182.04,16-05-2025 12:25,24977.3,24988.6,24976.9,24988.55
16-05-2025 12:30,24.3,55275,104,74625,285000,26,24.2,-210375,-969.1,39675,6225,N,-27150,Y,25063.78,25041.7,25066,25069.9,25037,16-05-2025 12:30,12.8,3607575,191,296100,313650,13.6,13.65,-17550,-138.4,55275,50250,Y,-281625,Y,174.9,187.7,189.95,172.35,193.89,16-05-2025 12:30,-11.55,3019950,184,208350,253350,-12.85,-12.65,-45000,-126.95,50400,-229125,Y,51375,N,178.1,166.55,181,163.25,181.88,16-05-2025 12:30,24988.25,25004.1,24982.25,25002.65
16-05-2025 12:35,-13.2,32850,83,81075,59025,-13.1,-12,22050,-1018.5,37800,9525,N,22875,YES,25063.73,25066,25052.8,25068,25048.9,16-05-2025 12:35,-6.35,2822325,222,401850,489000,-6.85,-6.8,-87150,-149.2,66975,-41775,YES,102450,YES,187.2,180.85,188.2,177.4,193.66,16-05-2025 12:35,5.45,2186025,227,297300,361650,5.2,5.2,-64350,-152.25,56775,78675,YES,120150,Y,166.3,171.75,174,166.15,181.7,16-05-2025 12:35,25004.15,25004.6,24991.5,24995.65
16-05-2025 12:40,18.2,40575,103,129900,86625,16,14.2,43275,-803.8,88725,4875,N,-4650,Y,25063.68,25050,25068.2,25068.5,25050,16-05-2025 12:40,8.65,2322525,251,447375,443775,9.1,9.2,3600,-162.3,57900,56550,Y,-68325,Y,180.15,188.8,189.55,177.05,193.49,16-05-2025 12:40,-6.1,1592700,254,317700,343575,-6.2,-6.2,-25875,-142.95,53325,-78600,Y,66300,N,172.4,166.3,174.95,166,181.59,16-05-2025 12:40,24995.15,25002.6,24992.6,25001.55
16-05-2025 12:45,-0.7,68175,130,90075,125100,0.3,-3,-35025,-873.8,40875,80775,Y,-21075,Y,25063.93,25068.2,25067.5,25089,25062,16-05-2025 12:45,0.05,5418450,233,311250,314250,0.05,0,-3000,-163.3,63000,-52350,YES,-192225,Y,188.6,188.65,200.8,185.05,193.47,16-05-2025 12:45,-0.3,3417825,230,336225,375675,-0.45,-0.45,-39450,-129.5,56100,6150,YES,-33900,YES,166.2,165.9,167.05,153.8,181.16,16-05-2025 12:45,25001.5,25018.5,24999,25002.7
16-05-2025 12:50,7,30000,80,106200,166200,4.8,9.4,-60000,-700.6,32775,-5550,YES,-300,YES,25064.03,25067.5,25074.5,25080,25065,16-05-2025 12:50,2.85,2737575,233,322050,345000,2.4,2.45,-22950,-158.3,59925,16050,Y,9375,YES,189.35,192.2,197.75,186.3,193.47,16-05-2025 12:50,-2.1,1688700,235,250125,293400,-1.75,-1.7,-43275,-123,59175,-7275,Y,55425,Y,165.35,163.25,166.3,159.3,180.97,16-05-2025 12:50,25003.05,25012.9,25000.75,25004.15
16-05-2025 12:55,-20,24375,62,107325,75075,-18.8,-20,32250,-840.4,28125,-12675,YES,-6300,Y,25064,25074.5,25054.5,25074.5,25050.1,16-05-2025 12:55,-14.3,2517675,208,364950,279900,-13.85,-13.85,85050,-148.8,52650,-92100,YES,91050,YES,192.8,178.5,193.65,177.6,193.29,16-05-2025 12:55,7.7,2319975,198,238425,326850,7.55,7.45,-88425,-117.1,55575,15675,YES,-56925,YES,163.3,171,171.9,162.65,180.81,16-05-2025 12:55,25004.15,25005.6,24988.65,24988.95
16-05-2025 13:00,7.2,99150,64,69300,57375,8.8,7.1,11925,-387,22950,-14175,YES,13050,N,25063.77,25054.5,25061.7,25063.3,25041.7,16-05-2025 13:00,1.5,2431125,234,284550,323775,1,1,-39225,-148.05,60375,53325,Y,56025,N,178.8,180.3,181.7,173,193.05,16-05-2025 13:00,-2.65,2224350,244,294225,276900,-2.35,-2.4,17325,-135.45,58350,-13050,Y,36300,Y,170.7,168.05,174.9,165.7,180.66,16-05-2025 13:00,24988.9,24999.6,24986.85,24998.55
16-05-2025 13:05,-0.6,24000,59,64800,45600,-4.5,-0.1,19200,-444.6,20925,-3750,N,15225,N,25063.77,25060.5,25059.9,25071.5,25054.9,16-05-2025 13:05,0.25,2228775,192,303225,318900,-0.65,-0.55,-15675,-143.6,52050,-75,YES,16350,N,179.55,179.8,188,178.1,192.9,16-05-2025 13:05,1,1434525,187,269625,277500,0.95,0.85,-7875,-114.15,52500,18525,YES,7275,N,167.65,168.65,169.7,161.45,180.53,16-05-2025 13:05,24998.85,25007.45,24995.2,24997.05
16-05-2025 13:10,15.1,15975,55,72675,44550,11.9,11.9,28125,-713.6,23400,-2400,N,14325,N,25063.78,25059.9,25075,25075.2,25056.2,16-05-2025 13:10,9.9,1839675,176,256800,232200,9.95,10,24600,-146.7,55575,63525,Y,-138075,Y,179.7,189.6,190.55,179.3,192.81,16-05-2025 13:10,-7.2,1519425,161,258750,260475,-7.75,-7.7,-1725,-115.7,45375,-29550,Y,77625,Y,168.05,160.85,169.7,160.3,180.39,16-05-2025 13:10,24997,25008.6,24994.9,25006.8
16-05-2025 13:15,2.3,36000,89,68400,131325,5.3,2.6,-62925,-369.2,38175,7350,N,75,Y,25063.9,25075,25077.3,25082.3,25069.7,16-05-2025 13:15,1.8,2138025,174,282525,287025,1.25,1.1,-4500,-141.25,47400,1350,YES,59175,YES,189.2,191,194.2,186.75,192.8,16-05-2025 13:15,-2.2,1740825,165,300525,379800,-1.8,-1.8,-79275,-104.5,55200,47250,YES,27900,N,160.7,158.5,163,155.7,180.17,16-05-2025 13:15,25006.75,25015.5,25004.1,25010.4
