last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
10-06-2025 09:15,-12,-12.5,-15.6,126075,-1181.7,40950,49050,N,79425,N,-10.08,25212.8,25200.8,-11.75,-12.8,-12.95,24900,-107.1,63600,-2816550,N,630900,N,-7.33,5.35,6.75,6.3,41550,-194.05,63750,-781500,N,198000,N,5.49,-82.2,-84.6,-100.6,-47730,-4422,20460,32310,N,19980,N,-62.59
10-06-2025 09:20,15.1,14.1,12.9,-27600,-1136.4,42150,42750,N,32025,N,-5.08,25199.8,25214.9,-6.5,-6.2,-6.3,72150,-104.05,66525,2558475,Y,274800,N,-4.41,-21.45,-20.7,-20.8,63450,-195.65,54225,-80625,YES,97425,N,-0.53,-23,-19.6,-17,-27570,-3717.8,20760,21960,N,3600,N,-31.41
10-06-2025 09:25,-56.9,-54.7,-52.3,-79125,-1509.3,43125,-83550,YES,29775,N,-5.68,25214.9,25159.5,-13.5,-13.65,-13.7,-66150,-100.6,69600,-135075,YES,58050,N,-4.34,41.85,40.95,41.1,19350,-180.25,58200,136125,YES,-182775,YES,-0.56,-91.2,-91.2,-93,-27450,-3313.2,20430,-19800,YES,4560,N,-22.42
10-06-2025 09:30,30.3,34.8,30.3,-58950,-1265.9,46950,140700,Y,-7200,Y,-12.12,25159.7,25192.8,7.55,7.8,7.9,57450,-91.2,64125,271125,Y,46800,N,-4.58,-23.3,-23.55,-23.2,1800,-230.4,60300,-42300,Y,178800,Y,6.4,62.2,51.2,62.2,-12480,-3546.8,15480,33510,Y,6840,N,-30.55
10-06-2025 09:35,7.4,8.1,10,-72825,-1180,43950,73725,N,8175,N,-0.44,25190,25200,12.15,12,12.05,95850,-103.85,65100,52425,N,-69750,Y,-0.42,-6.2,-5.65,-5.65,-7200,-220.3,59550,22950,YES,68400,N,0.19,-13.6,-2.6,-14.8,5610,-2068.8,14520,-3690,YES,18150,N,-6.3
10-06-2025 09:40,-19.8,-21,-18,-7725,-950.2,32025,34200,N,34425,YES,-0.11,25199.5,25179.7,-11.9,-12.3,-12.3,-67350,-104.3,69525,-16875,YES,275325,YES,-0.3,10.35,10.15,10.25,71925,-203.05,63750,48750,YES,23100,N,0.05,-34.2,-32.4,-35.2,-3990,-2583.8,15870,7110,N,13110,N,-1.8
10-06-2025 09:45,17.7,19.8,17.9,-27900,-1013.3,37800,19650,N,4050,N,-0.15,25182,25199.7,4.35,4.8,4.8,75600,-97.3,69075,64350,Y,116175,N,-0.43,-0.15,-0.15,-0.15,11625,-205.65,60450,-600,Y,1800,YES,-0.17,54.2,43.8,39.8,-116640,-3133.4,20040,23490,N,-5760,Y,-3.78
10-06-2025 09:50,5.5,5.6,5.7,-85125,-841.9,37725,-13950,YES,42450,YES,1.1,25199.5,25203,0.65,1.05,1.15,-13350,-97.35,66825,27300,N,-49650,Y,0,-7.55,-7.85,-7.8,19650,-167.75,60975,-3375,Y,42075,Y,-1.17,-30,-32.8,-24.8,-14160,-3938.4,19830,3420,N,5880,N,-2.43
10-06-2025 09:55,6.7,5.9,6,14175,-944,36600,-24450,YES,32325,N,0.56,25203,25210.9,1.95,2.15,2.05,-27825,-101.8,70275,34800,N,61875,YES,-0.05,-3.9,-4.55,-4.55,74925,-167.3,61425,-23850,Y,59625,N,-0.65,-17.6,-0.4,-7.6,-6570,-3498.4,18090,6000,N,12960,N,-0.6
10-06-2025 10:00,14,16.6,18,32850,-938.8,38625,8850,Y,-33225,Y,2.12,25211,25225.2,6.05,5.9,5.95,10125,-106.7,74025,56100,Y,-310275,Y,0.37,-11.25,-11.6,-11.6,80400,-163.95,64875,-73725,Y,74625,N,-1.82,72,73.2,77.6,11730,-3092.4,17970,4320,N,23670,N,-0.15
