last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,timestamp,open,high,low,close,volume
06-02-2025 09:15,-7.75,104550,150,134925,73350,3.65,-2.3,61575,-959.35,31650,96600,N,82125,N,23801.23,23804.8,23797.05,23808.95,23790,06-02-2025 09:15,-3.1,11701050,168,1009500,1046250,-2.9,-2.9,-36750,-40.65,58425,6352950,N,531750,N,37.35,34.25,38.4,31.6,34.55,06-02-2025 09:15,-4.6,2484975,161,165450,166275,-4.25,-4.35,-825,-96.05,36375,4857525,N,93900,N,130,125.4,133.25,118.8,125.95,06-02-2025 09:15,1738813500,23761.95,23773.55,23712.15,23727.4,0
06-02-2025 09:20,-18.25,87525,168,132300,58575,-19.45,-21.5,73725,-855.75,33525,32625,N,375,Y,23795.09,23797.05,23778.8,23800,23767,06-02-2025 09:20,-0.95,10039050,181,1716675,1236000,-1.05,-1.05,480675,-35.4,60300,1439700,N,404025,N,33.35,32.4,33.7,29.6,33.33,06-02-2025 09:20,20.6,4092975,175,174000,182025,21.55,21.55,-8025,-117.4,40275,984750,N,225,YES,126.4,147,157.25,123.9,134.28,06-02-2025 09:20,1738813800,23723.7,23728.2,23689.75,23701.25,0
06-02-2025 09:25,-8,77175,151,83775,41850,-7,-4.4,41925,-916.9,31050,23625,N,9525,N,23789.5,23778,23770,23778,23765.25,06-02-2025 09:25,1,7209000,180,1723725,1360500,1.25,1.25,363225,-36.9,66150,410700,N,135150,N,31.7,32.7,35.35,31.5,33.32,06-02-2025 09:25,3.3,2346450,180,150450,172725,3.85,3.75,-22275,-137.55,40125,-9825,Y,120900,Y,147.6,150.9,160.85,147.6,138.95,06-02-2025 09:25,1738814100,23702.75,23702.75,23686.7,23696.55,0
06-02-2025 09:30,-32.05,144300,162,93675,75450,-36,-34.8,18225,-1164.15,34575,13350,N,-12825,Y,23778.25,23770,23737.95,23776.7,23730,06-02-2025 09:30,-4.8,8678475,179,1605750,1215450,-4.75,-4.75,390300,-35.1,64125,-258600,YES,345300,YES,32.5,27.7,33.8,26.8,32.65,06-02-2025 09:30,36.35,3508350,176,181425,227175,35.2,35.05,-45750,-149.95,43200,11700,YES,-141600,YES,151.35,187.7,190.85,150.2,147.34,06-02-2025 09:30,1738814400,23699.05,23700.7,23652.15,23656.85,0
06-02-2025 09:35,1.6,120450,166,104925,57375,1.95,3.1,47550,-1108.35,37800,33225,N,1350,N,23771.49,23738.75,23740.35,23752.1,23732.95,06-02-2025 09:35,-3.35,6819900,180,1525275,1372050,-2.9,-2.9,153225,-33.75,68025,-87000,Y,51000,N,27.65,24.3,29.35,24.25,31.85,06-02-2025 09:35,-0.05,1665675,180,186600,183300,-0.05,-0.15,3300,-153.6,48600,-56475,Y,18300,Y,187.05,187,189.75,175.6,151.37,06-02-2025 09:35,1738814700,23656.25,23669.65,23650.65,23654.35,0
06-02-2025 09:40,3,90675,158,120750,140700,2.6,0.9,-19950,-878.4,34275,27075,N,48150,YES,23767.1,23737,23740,23749.9,23723.4,06-02-2025 09:40,-3,8156700,181,1729350,1469850,-2.9,-2.85,259500,-32.3,64575,-18300,Y,95400,YES,24.35,21.35,25.9,21,30.66,06-02-2025 09:40,-9.15,2022825,180,270825,204975,-8.85,-8.9,65850,-155.95,47475,-120075,Y,63975,Y,187.15,178,196.5,170.55,155.19,06-02-2025 09:40,1738815000,23653.9,23673.75,23641.85,23660.2,0
06-02-2025 09:45,-0.05,48900,138,78000,51150,0,0,26850,-580.8,31500,-2100,YES,-1875,Y,23765.76,23740,23739.95,23755,23735.65,06-02-2025 09:45,1.85,5640300,175,1947300,1609800,1.7,1.7,337500,-31.6,67500,298725,Y,183000,YES,21.4,23.25,24.7,20.55,29.95,06-02-2025 09:45,2.5,1239675,176,248475,206700,2.7,2.65,41775,-141,52200,-22500,YES,4425,N,177.85,180.35,181.4,164.15,156.41,06-02-2025 09:45,1738815300,23661.2,23676.85,23655.95,23661.5,0
06-02-2025 09:50,-5.75,61725,148,107400,59625,-7,-7.95,47775,-684.1,29325,11400,N,-975,N,23762.85,23738.6,23732.85,23741.15,23715.25,06-02-2025 09:50,-5.35,7873050,180,2199225,2100975,-4.9,-4.9,98250,-31.35,69900,-135675,YES,167400,N,22.95,17.6,23.9,17.2,28.76,06-02-2025 09:50,2.65,1726950,179,237525,232200,1.35,1.4,5325,-148.6,44775,-23475,Y,300,YES,180.8,183.45,198,177.45,159.12,06-02-2025 09:50,1738815600,23659,23662.1,23635.7,23651.3,0
06-02-2025 09:55,-6,102225,156,111300,70125,-5.1,-3.5,41175,-679.05,33525,91200,Y,-9525,Y,23758,23731,23725,23733.3,23708.5,06-02-2025 09:55,-4.25,9983175,180,2583675,2774550,-4.35,-4.3,-190875,-27.05,72300,40650,Y,-38400,Y,17.5,13.25,17.5,13.1,26.96,06-02-2025 09:55,6.4,1702725,180,255975,296625,7.55,7.6,-40650,-158.45,49275,26400,YES,-44100,YES,183.6,190,205.4,182.2,161.98,06-02-2025 09:55,1738815900,23649.6,23654.05,23623.85,23640.6,0
06-02-2025 10:00,9.9,59550,149,75000,117450,7.35,8.25,-42450,-586.7,29100,11325,N,58425,YES,23755.68,23725,23734.9,23734.9,23712.05,06-02-2025 10:00,0,10498275,180,2776800,2537100,-0.25,-0.2,239700,-23.55,77925,256050,Y,54825,YES,13.15,13.15,13.5,10.65,25.19,06-02-2025 10:00,-11.3,1094175,177,231750,252450,-10.15,-10.15,-20700,-161.75,49275,-45225,Y,31725,Y,190,178.7,199.95,178.7,163.43,06-02-2025 10:00,1738816200,23638.25,23653.9,23627.6,23651.15,0
