last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9
31-07-2025 12:50:00,-0.5,1.6999999999970896,2.0,36750.0,-1387.5,40950.0,12750.0,N,10950.0,N,24734.21,24876.9,24876.4
31-07-2025 12:55:00,28.900000000001455,28.600000000002183,28.0,92775.0,-1108.699999999255,53175.0,18000.0,N,-36525.0,Y,24739.69,24876.1,24905.0
31-07-2025 13:00:00,-9.599999999998545,-6.200000000000728,-8.900000000001455,41775.0,-1400.800000000745,49950.0,11850.0,N,21000.0,YES,24742.54,24905.0,24895.4
31-07-2025 13:05:00,4.5,5.69999999999709,6.0,2925.0,-1350.3999999985099,50550.0,5775.0,N,-3675.0,Y,24745.28,24896.5,24901.0
31-07-2025 13:10:00,4.900000000001455,5.899999999997817,5.0,-32925.0,-1637.0999999996275,46275.0,-7050.0,YES,-26400.0,Y,24750.16,24901.0,24905.9
31-07-2025 13:15:00,2.7000000000007276,9.399999999997817,3.2000000000007276,64200.0,-1696.0,40500.0,-8250.0,YES,-7050.0,N,24753.26,24912.3,24915.0
31-07-2025 13:20:00,-8.400000000001455,-4.599999999998545,-7.900000000001455,-63825.0,-1506.800000000745,33300.0,25800.0,Y,-9750.0,Y,24755.01,24912.5,24904.1
31-07-2025 13:25:00,32.10000000000218,29.200000000000728,31.0,-140325.0,-1299.800000000745,41250.0,-10650.0,YES,37275.0,YES,24756.97,24904.1,24936.2
31-07-2025 13:30:00,2.2000000000007276,8.399999999997817,6.200000000000728,-80625.0,-1479.4000000003725,45300.0,3675.0,N,31650.0,N,24759.62,24938.1,24940.3
31-07-2025 13:35:00,14.099999999998545,17.600000000002183,15.400000000001455,-673350.0,-1232.7999999988824,58725.0,-1200.0,YES,10500.0,N,24763.72,24944.0,24958.1
31-07-2025 13:40:00,-26.799999999999272,-25.700000000000728,-26.599999999998545,-60375.0,-1310.5999999996275,44475.0,13425.0,N,-18675.0,Y,24765.85,24958.1,24931.3
31-07-2025 13:45:00,-5.400000000001455,-2.6999999999970896,-5.0,-16200.0,-1389.699999999255,38325.0,3900.0,N,17025.0,YES,24767.3,24935.0,24929.6
31-07-2025 13:50:00,-14.399999999997817,-14.200000000000728,-11.5,-40575.0,-1411.3000000026077,38700.0,450.0,YES,2550.0,Y,24769.98,24929.6,24915.2
31-07-2025 13:55:00,-4.0,-5.400000000001455,-6.5,-121200.0,-1449.2000000011176,35100.0,-21150.0,YES,8175.0,N,24771.18,24916.0,24912.0
31-07-2025 14:00:00,12.599999999998545,16.200000000000728,17.0,79050.0,-1217.5999999996275,40200.0,15600.0,Y,1200.0,Y,24772.42,24912.0,24924.6
31-07-2025 14:05:00,18.5,15.599999999998545,15.0,20475.0,-1263.5999999996275,39225.0,-21600.0,YES,-3600.0,Y,24774.4,24929.0,24947.5
31-07-2025 14:10:00,-11.700000000000728,-13.0,-14.799999999999272,-975.0,-1522.5,39225.0,-3000.0,N,1875.0,N,24775.92,24945.0,24933.3
31-07-2025 14:15:00,-14.200000000000728,-11.099999999998545,-17.30000000000291,-4310775.0,-1015.0,35475.0,-4800.0,YES,-113700.0,Y,24781.14,24930.2,24916.0
31-07-2025 14:20:00,-5.799999999999272,-8.0,-5.899999999997817,-142725.0,-1478.2000000011176,45750.0,-3825.0,N,-5100.0,YES,24782.75,24916.0,24910.2
31-07-2025 14:25:00,-48.29999999999927,-43.099999999998545,-45.599999999998545,214350.0,-1493.7999999970198,41475.0,-54150.0,YES,450.0,N,24784.26,24908.0,24859.7
31-07-2025 14:30:00,18.900000000001455,19.200000000000728,14.0,72825.0,-2024.0999999977648,39900.0,-7875.0,Y,13500.0,N,24785.41,24852.0,24870.9
31-07-2025 14:35:00,17.299999999999272,19.900000000001455,17.100000000002183,33150.0,-1364.9000000003725,33825.0,-4350.0,N,8025.0,N,24786.27,24870.9,24888.2
31-07-2025 14:40:00,-7.200000000000728,-6.200000000000728,-7.299999999999272,-55800.0,-1147.4000000003725,31425.0,525.0,N,-9825.0,Y,24786.94,24888.2,24881.0
31-07-2025 14:45:00,-28.299999999999272,-24.5,-26.0,-31125.0,-1145.5000000018626,36000.0,7050.0,N,4425.0,N,24787.28,24880.8,24852.5
31-07-2025 14:50:00,-27.5,-30.799999999999272,-28.099999999998545,658650.0,-1255.699999999255,43500.0,-33750.0,YES,5025.0,N,24787.74,24852.5,24825.0
31-07-2025 14:55:00,25.599999999998545,23.200000000000728,22.900000000001455,144150.0,-1327.800000000745,40575.0,26475.0,Y,-38100.0,Y,24788.17,24822.0,24847.6
31-07-2025 15:00:00,-55.599999999998545,-53.20000000000073,-54.0,-79875.0,-1365.800000000745,45675.0,-19050.0,YES,11250.0,YES,24788.33,24847.6,24792.0
31-07-2025 15:05:00,-35.0,-31.900000000001455,-34.29999999999927,-72750.0,-1006.5999999996275,36450.0,10125.0,Y,-9825.0,Y,24788.16,24791.0,24756.0
31-07-2025 15:10:00,11.400000000001455,12.599999999998545,9.0,15000.0,-838.6999999992549,39450.0,7500.0,N,-15150.0,Y,24787.81,24756.3,24767.7
31-07-2025 15:15:00,-3.400000000001455,-2.900000000001455,-4.0,-69075.0,-569.8000000026077,45900.0,11025.0,N,-7050.0,N,24787.5,24767.9,24764.5
31-07-2025 15:20:00,1.7000000000007276,1.9000000000014552,2.0,-290700.0,-378.8999999985099,51300.0,2100.0,YES,-33975.0,Y,24787.19,24765.0,24766.7
31-07-2025 15:25:00,0.09999999999854481,0.2000000000007276,1.0,-208650.0,-246.80000000074506,48825.0,-21375.0,YES,-31875.0,N,24786.87,24766.7,24766.8
