last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,timestamp,open,high,low,close,volume
17-01-2025 09:15,-52.55,347250,161,368200,45800,-44.85,-46.75,322400,-958.6,18850,156125,N,94675,N,23278.64,23300.55,23248,23304.25,23245,17-01-2025 09:15,-31.35,3798300,168,190725,146625,-29.6,-29.8,44100,-102.45,38775,500100,N,153675,N,166.05,134.7,166.85,134.7,148.76,17-01-2025 09:15,29.3,2317500,167,139500,145050,29.3,29.3,-5550,-162.7,43200,44475,N,23475,N,203,232.3,233.85,201.2,215.38,17-01-2025 09:15,1737085500,15.47,15.9,14.05,15.81,0
17-01-2025 09:20,15.15,218225,180,548850,83950,12.4,15.7,464900,-775.8,19500,3600,N,23550,N,23271.85,23248,23263.15,23280,23239.25,17-01-2025 09:20,3.95,3047925,179,206100,224475,4.15,4.15,-18375,-97.95,42975,166875,N,111900,N,134.1,138.05,147.85,131.65,144.78,17-01-2025 09:20,-16.5,1565475,179,149250,133800,-17.45,-17.35,15450,-171.7,42075,17550,N,73800,Y,232.15,215.65,235.55,212.25,217.74,17-01-2025 09:20,1737085800,15.82,15.85,15.5,15.55,0
17-01-2025 09:25,26.85,94825,180,85725,60725,27.65,26.45,25000,-851.95,15050,17600,N,21550,N,23273.41,23265,23291.85,23294.95,23265,17-01-2025 09:25,10.15,2973900,180,197925,185625,10.4,10.55,12300,-110.65,38550,27525,N,24525,N,138.3,148.45,152.55,138.3,145.33,17-01-2025 09:25,-18.6,1876050,180,141225,157200,-19.2,-19.25,-15975,-153.95,39375,35625,N,48150,N,214.95,196.35,215.15,193.55,213.17,17-01-2025 09:25,1737086100,15.56,15.57,15.54,15.56,0
17-01-2025 09:30,4.8,128275,178,90350,88975,2.7,0.7,1375,-751.15,21450,6250,N,8575,N,23275.98,23289,23293.8,23305,23277,17-01-2025 09:30,-1.75,3040575,180,209400,261750,-1.8,-1.8,-52350,-114.9,38325,-17700,YES,100650,YES,148,146.25,151.35,140.35,145.62,17-01-2025 09:30,-6.35,1959300,180,145800,166950,-6.1,-6,-21150,-151.45,41475,62250,YES,81675,Y,196.5,190.15,201.4,183.65,208.13,17-01-2025 09:30,1737086400,15.57,15.59,15.48,15.54,0
17-01-2025 09:35,-30,87950,178,61800,80925,-32.25,-34.05,-19125,-1043.6,20700,2325,YES,323725,YES,23276.04,23290,23260,23299,23255.55,17-01-2025 09:35,-9.8,2272800,180,249900,233925,-10.1,-10.15,15975,-108.2,44175,-47550,YES,38625,N,146.15,136.35,150.25,133.7,145.07,17-01-2025 09:35,17.95,2199000,180,162150,167700,17.95,18.1,-5550,-159.7,39375,29025,N,-18525,YES,190.45,208.4,210.55,187.4,206.48,17-01-2025 09:35,1737086700,15.53,15.61,15.52,15.59,0
17-01-2025 09:40,-6.95,125075,174,89875,147425,-5.4,-5.05,-57550,-1092.65,23475,-9225,YES,-15650,Y,23273.47,23260,23253.05,23266.25,23237.6,17-01-2025 09:40,-4.65,2108700,178,209850,220725,-4.75,-4.8,-10875,-103.45,45375,14550,Y,60225,YES,135.9,131.25,138,125.75,143.5,17-01-2025 09:40,3.6,1816200,178,210975,143025,4.5,4.6,67950,-170.05,46650,-22125,Y,3600,Y,208.55,212.15,222.75,205,207.4,17-01-2025 09:40,1737087000,15.58,15.64,15.57,15.6,0
17-01-2025 09:45,17.15,61075,167,48050,67350,13,10.95,-19300,-1231.1,16675,77000,Y,-2750,N,23272.7,23250,23267.15,23275,23241,17-01-2025 09:45,2,1901550,180,258225,248250,1.6,1.75,9975,-100.05,42375,26250,N,42825,N,130.85,132.85,137.6,126.7,142.56,17-01-2025 09:45,-11.2,1428825,179,157050,184725,-11.5,-11.7,-27675,-155.15,41025,8700,YES,25350,Y,213.35,202.15,219.3,197.05,207.3,17-01-2025 09:45,1737087300,15.61,15.64,15.55,15.57,0
17-01-2025 09:50,9.2,46825,156,62725,51875,11.2,12.7,10850,-1186.9,15850,44975,N,-6400,Y,23272.71,23265,23274.2,23284,23256,17-01-2025 09:50,4.3,1899000,180,286575,250350,4.05,4.15,36225,-101.05,49575,63975,Y,-2100,Y,131.8,136.1,139.4,128.5,141.86,17-01-2025 09:50,-9.4,1209600,180,183600,199125,-9.3,-9.3,-15525,-151.2,42075,-11025,Y,52725,Y,203.5,194.1,205.85,189.9,206.5,17-01-2025 09:50,1737087600,15.58,15.59,15.55,15.57,0
17-01-2025 09:55,19.5,51500,161,116650,42650,16.75,14.3,74000,-801.3,14250,1275,YES,43475,YES,23273.18,23274.2,23293.7,23298.95,23265,17-01-2025 09:55,8.3,1992750,180,321000,289950,7.75,7.7,31050,-104.65,40350,41400,N,-38625,Y,135.15,143.45,146,131.1,141.66,17-01-2025 09:55,-13.15,1256325,179,158775,214575,-12.45,-12.6,-55800,-149.25,42150,-72750,Y,44325,N,194.9,181.75,200.1,177.35,204.98,17-01-2025 09:55,1737087900,15.57,15.59,15.47,15.5,0
17-01-2025 10:00,-4.25,58950,159,75475,73850,-4.25,-7.6,1625,-988.35,16400,8450,N,16175,N,23274.04,23290.7,23286.45,23304.8,23280.1,17-01-2025 10:00,-0.4,1735425,180,294600,283575,-0.8,-0.75,11025,-109.3,45750,-30450,YES,52200,YES,143.3,142.9,148.35,138.65,141.77,17-01-2025 10:00,3.85,1174125,180,182100,244725,4.35,4.5,-62625,-142.1,44025,68775,YES,20475,N,181.65,185.5,189.45,175.3,203.53,17-01-2025 10:00,1737088200,15.49,15.51,15.45,15.45,0
