last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9
30-05-2025 10:30,-10.7,-10.1,-8,34500,-1017.1,46800,4350,N,23475,N,-1.97,24875,24864.3,-4.3,-4.3,-4.4,49725,-149.65,57525,-43500,YES,-600,Y,-0.74,6,7.2,7.5,-28650,-176.4,54750,-19350,YES,21975,N,1.19,-70.4,-68.4,-72.2,-690,-1735,17730,-4260,YES,-5250,Y,-7.6,55860,55789.6
30-05-2025 10:35,4.5,1,0.4,158325,-1019.4,43500,-26475,YES,9075,N,-4.27,24864.3,24868.8,0.3,0.3,0.2,-93075,-161.6,51075,-26025,N,34950,YES,-1.24,2.65,2.85,2.9,18000,-197.4,61800,-71925,Y,-83325,YES,2.01,-20,-13.6,-19,-16380,-1779.2,16440,-14940,YES,1650,N,-14.01,55789.6,55769.6
30-05-2025 10:40,-5.3,-3.7,-2,113100,-786.3,38025,17400,Y,8775,N,-1.32,24867.7,24862.4,1.4,1.35,1.25,-202575,-148.7,46200,9675,Y,8475,N,-0.58,3,2.55,2.5,-7725,-189.25,45150,18000,YES,36750,Y,0.74,0.4,-5.6,0.4,7080,-1988.8,16050,-120,N,3810,N,-2.11,55763.6,55764
30-05-2025 10:45,-4.4,-9.6,-7.1,25350,-1156.4,33075,-17025,YES,-1725,Y,-2.58,24862.4,24858,-0.3,-0.25,-0.4,-62625,-146.1,54900,18450,N,3300,N,-0.81,7,7.4,7.45,34650,-178.95,54375,-27375,Y,-41550,YES,1.21,-10.8,-11.2,-10.6,65220,-2511,13770,3450,N,5010,N,-6.69,55764,55753.2
30-05-2025 10:50,20,24.2,16.5,-38325,-917.8,41775,64350,Y,-6600,Y,-1.13,24858,24878.6,6.15,6,6.05,-165300,-163.5,52875,36750,N,-117000,Y,-0.54,-13.85,-14.9,-14.8,37125,-184.95,51000,-65400,Y,23475,Y,0.65,36,48.8,48.2,-6780,-2347.4,12960,18180,N,-870,Y,-3.29,55753.2,55789.2
30-05-2025 10:55,1.4,3,-0.4,15525,-817.3,38250,-3075,YES,9675,N,-0.69,24878.6,24880,1.2,1.2,1.15,30075,-173.15,49200,-18900,YES,58800,YES,-0.35,-1.95,-1.7,-1.5,-30450,-178.5,53625,417900,YES,23625,N,0.39,5.8,-1.6,-5,7680,-2177.4,18300,2640,YES,6060,N,-0.91,55789.2,55795
30-05-2025 11:00,5,8,11.8,-2475,-1035.2,48750,-11400,YES,-3150,Y,-0.65,24880,24885,0.5,0.9,0.95,-28650,-167.2,48300,-40050,YES,-34350,Y,-0.28,-7.05,-7.4,-7.2,-6975,-163.15,58350,-370500,Y,4800,N,0.4,10,19.8,12.8,66300,-1144.4,13770,-3300,YES,-2610,Y,-1.16,55795,55805
30-05-2025 11:05,-6.4,-4.5,-6,20100,-1179.1,28650,-1875,N,20325,YES,-0.38,24889.3,24882.9,-4.65,-4.75,-4.8,67275,-193.35,52650,12525,Y,70275,YES,-0.21,3.2,3,3.1,-38925,-181.9,61275,43950,YES,27225,Y,0.29,-1,9,12.4,72750,-1870.6,15870,4710,N,120,N,-0.86,55805,55804
30-05-2025 11:10,-5.9,-5.8,-6.2,19350,-1070.4,60450,4050,N,14550,N,-0.45,24881.2,24875.3,-3.55,-3.5,-3.35,-74850,-168.45,56400,-3375,YES,21450,N,-0.43,2.9,3.4,3.35,-60375,-182.8,65325,-14025,Y,27825,N,0.5,-3.8,-9.8,-9,41430,-2797,11070,2400,YES,11010,N,-0.5,55804,55800.2
30-05-2025 11:15,7.6,11.1,12,-56475,-1287.1,27750,4425,N,46950,YES,-0.34,24880.8,24888.3,4.25,4.65,4.7,-36375,-165.4,45375,35325,Y,-18900,Y,-0.29,-11.15,-11,-11.2,10725,-151.55,59250,-21075,Y,44700,N,0.28,51.6,44.4,34,630,-2928.8,12990,-1890,YES,21990,N,-0.51,55800.2,55851.8
30-05-2025 11:20,9.4,9.5,5.1,-46275,-987.6,52575,12975,N,-8625,Y,-0.15,24888.3,24897.7,3.15,3.85,3.7,11400,-168.65,53025,25425,N,-75,N,-0.15,-7,-7.05,-7.15,-75,-159,57375,-34275,Y,37350,N,0.08,20,38,26.8,12330,-3000.2,12960,18510,Y,-1590,Y,-0.13,55850,55870
30-05-2025 11:25,4.9,1,1.6,-40725,-947.3,67200,5775,N,12900,YES,-0.22,24897.7,24902.6,-1.35,-1.7,-1.8,-52800,-168.45,59400,67950,Y,33450,YES,-0.21,2.55,2.1,1.95,4725,-150.6,57225,32775,YES,6525,N,0.07,-7.2,-8.2,-9,-68100,-1734.8,23160,7200,N,5910,N,0.07,55870,55862.8
30-05-2025 11:30,-7.5,-4.9,-3.1,-4350,-895.1,30075,-18600,YES,-1725,Y,-0.06,24902.6,24898.6,-4.1,-4.05,-4.05,-76500,-170.85,53475,-166725,YES,-17325,Y,-0.15,-0.45,-0.85,-0.8,-21600,-140.2,56100,30675,N,2025,YES,-0.01,-10.8,-9.6,-1.4,7740,-2180.4,19350,-4260,YES,2310,Y,0.35,55863,55852.2
30-05-2025 11:35,-17,-13.9,-15.3,-750,-977,24450,-675,N,9225,N,-0.2,24899,24883,-7.1,-7.4,-7.3,-42975,-150.95,52800,-32850,Y,92700,YES,-0.37,7.9,8.1,6.65,-141675,-168,56325,27150,N,-56250,YES,0.16,6.4,7.4,6.6,14790,-2060.8,14790,5490,N,3450,N,-0.1,55852.2,55858.6
30-05-2025 11:40,-13.1,-12.1,-11.8,-10950,-1118.2,27450,-1050,YES,1125,Y,-0.65,24883,24869.9,-7.65,-7.95,-8,23025,-165.65,58575,-23100,N,75600,N,-0.66,4.65,5.75,5.8,-20475,-185.3,61125,33525,N,-8325,Y,0.35,-21.6,-24.6,-35.2,10410,-1995.2,25440,1710,YES,2490,Y,-0.3,55858.6,55837
30-05-2025 11:45,2.9,2.8,3,29325,-770.4,30075,7800,N,7200,N,-0.63,24869.9,24877,-1.1,-0.5,1.1,-7950,-158.15,59850,-48000,YES,49650,N,-0.77,-2.1,-1.6,-1.55,-17325,-190.45,64725,-103650,Y,-22950,YES,0.36,2,4,5.8,19320,-2609.8,48960,-10230,YES,-4080,Y,-0.81,55822.4,55824.4
30-05-2025 11:50,14,10.9,14.6,-32700,-933.2,26775,-16350,YES,-5250,Y,-0.19,24877,24886.6,4.85,5.1,5.2,-91650,-155.25,51000,82950,Y,41850,N,-0.52,-10.6,-10.2,-10.15,-30150,-162.05,60675,22350,YES,40050,Y,0.13,45.6,39.4,22,-31500,-2587.8,9690,3630,N,-3120,N,-0.12,55824.4,55870
30-05-2025 11:55,-3.6,-7.3,-9.6,15675,-1245.3,30225,-7500,N,-7050,Y,-0.27,24886.6,24879,-3.5,-3.8,-3.75,-51525,-157.2,49800,-14550,YES,48750,N,-0.34,6.85,6.65,6.65,-21450,-167.25,63000,195075,YES,26400,N,0.11,-30,-23.2,-16.8,7830,-1551,11940,2340,YES,5310,N,-0.13,55870,55840
30-05-2025 12:00,-17.9,-23.7,-20.1,67800,-829.3,30450,-21150,YES,-78375,Y,-1.19,24875.2,24858.9,-8.85,-9.55,-9.55,20025,-160.35,48675,-147300,YES,40650,N,-0.6,14.75,16.4,16.5,-71175,-172.25,57750,-179700,Y,-194100,YES,0.41,-45,-38,-44.8,16410,-3077.6,12360,-1650,YES,-23790,Y,-1.22,55840,55795
30-05-2025 12:05,7.7,7.7,9.8,-16200,-765.9,33375,75900,Y,7200,YES,-0.4,24858.9,24866.1,3.55,3.6,3.55,-85800,-136.9,52200,108300,Y,58800,N,-0.39,-6.45,-6.25,-6.2,-17925,-166.7,57075,14550,YES,78975,Y,0.24,6.6,10.2,-2.6,3750,-3415,13860,9630,N,4530,YES,-0.48,55795,55801.6
30-05-2025 12:10,0.7,0.3,-0.1,43950,-873.5,43050,21750,N,5175,N,-0.55,24865,24863.7,0.95,0.95,0.85,-8400,-120.1,52275,30825,N,1275,Y,-0.22,2.55,2.6,2.75,57300,-154.15,58350,12825,N,14475,N,0.13,-17.2,-19.2,-12.8,-1920,-1688.8,17820,-2070,YES,510,Y,-0.56,55801.6,55784.4
30-05-2025 12:15,6.5,5,7.8,-259950,-874.4,38250,15975,N,3825,N,-0.97,24863.5,24870,3.4,3.25,3.25,22575,-136.5,49800,26025,N,-27000,Y,-0.39,-4.4,-4,-3.9,-13950,-173.85,49875,-10425,Y,-1425,YES,0.26,32.8,27.2,30.8,-660,-1698,10440,-7530,YES,-2100,Y,-1.02,55784.4,55817.2
30-05-2025 12:20,-1.5,0.2,-1.3,-415350,-737.5,42150,-5475,YES,-2025,Y,-0.47,24870,24868.5,0.55,0.25,0.3,-201750,-146.45,51675,10350,N,-53325,Y,-0.26,-0.5,-0.05,-0.1,67875,-158.1,50250,-3525,N,-900,N,0.1,20.4,11.4,11.8,9060,-2419.2,14130,-1980,N,-150,N,-0.24,55810,55830.4
30-05-2025 12:25,1.7,0.3,-1.5,-115200,-961.8,23475,-225,N,3750,N,-0.13,24868.5,24868,-0.8,-1.1,-1.25,-39000,-126.25,57075,-32175,YES,26925,YES,-0.13,2.75,1.85,2.35,30675,-149.6,51975,20250,YES,-16425,YES,0.06,-22,-6,-9.2,66210,-1473.4,13560,1260,N,3120,N,-0.12,55830.4,55808.4
30-05-2025 12:30,-3.6,-3.7,-5.9,-46050,-795.4,36075,5925,N,-2325,Y,-0.37,24868,24867.9,-1.2,-1.35,-1.4,-163350,-137.8,50850,43350,Y,42075,N,-0.24,4.1,4.55,4.7,-46800,-164.6,51300,-19650,Y,-11325,N,0.21,-8.4,-9,-4.8,37740,-2072.8,26850,8880,N,0,Y,-0.36,55808.4,55800
30-05-2025 12:35,-12.9,-11.2,-12.1,32700,-580.5,26175,-10875,YES,5325,N,-0.44,24867.9,24855,-4.6,-4.65,-4.55,14925,-123,44475,-11025,YES,40200,N,-0.15,6.8,7.6,7.35,57000,-159.55,45075,19275,YES,-25200,YES,0.23,-20,-22.2,-24.2,44970,-1637,16290,-150,YES,20100,YES,-0.29,55800,55780
30-05-2025 12:40,-0.8,0,2.2,-100050,-538.1,39600,12975,Y,3375,N,-0.73,24855.8,24860.3,1.4,1.4,1.45,-11100,-117.95,45300,59100,Y,51600,N,-0.21,-3.4,-3.35,-3.35,14175,-153.7,45075,-18600,Y,30300,Y,0.23,0,7.6,4,-15510,-1790.6,18480,7590,N,960,Y,-1,55780,55780
30-05-2025 12:45,1.3,3.5,0.1,-59400,-433.8,30300,-3450,YES,13875,N,-0.32,24860.3,24862.7,3.15,3.5,3.5,-101625,-112.35,42750,-21525,YES,-37275,Y,-0.19,-3.45,-3.5,-3.6,-22050,-138.4,44775,20700,YES,15225,N,0.08,14.8,3.6,5,12480,-1490.6,13200,1290,YES,900,Y,-0.44,55780,55794.8
30-05-2025 12:50,11.9,12.7,10.9,-32850,-821.9,25725,-2025,N,-2850,Y,-0.32,24862.7,24874.6,4.9,5.6,5.45,-66900,-130.05,44925,34725,Y,-111750,Y,-0.25,-2.6,-2.9,-2.9,13425,-129,45000,28500,N,15750,N,0.14,20,4.2,4.4,5910,-2306,11670,-1440,YES,6120,N,-0.21,55794.8,55814.8
30-05-2025 12:55,3.5,0.7,2.8,10575,-727.3,40425,2925,N,3225,N,-0.12,24874.5,24878,1,1,1.15,4875,-137.05,51675,-44400,YES,-36825,YES,-0.15,0.35,-0.15,-0.15,-109200,-111.9,49050,-7275,Y,-3975,YES,0.06,6.4,7,5,5550,-2745.4,11880,2820,N,7500,N,-0.12,55805,55811.4
30-05-2025 13:00,7,8.2,8,-83250,-682.2,28200,3675,N,2250,Y,-0.16,24878,24887.4,2.4,3,2.9,-46575,-150.05,47850,7950,Y,-67425,Y,-0.18,-5.7,-5.8,-5.8,-64425,-144.1,47625,-64800,Y,19275,Y,0.12,47.4,42.8,45.2,-24930,-645.2,9390,240,YES,-14760,Y,-0.21,55812.4,55859.8
30-05-2025 13:05,-8.4,-4.5,-3.2,-599475,-989.6,29775,2550,YES,14400,N,-0.28,24887.4,24878.7,-1.45,-1.75,-1.55,-10200,-130.6,46050,-5625,YES,41700,YES,-0.22,2.35,2.65,2.9,5325,-146.45,43800,36150,YES,36075,N,0.11,23,21.8,17.8,17850,-2306,23040,-6450,YES,60,N,0.01,55860,55883
30-05-2025 13:10,4.3,1,0,6600,-1162.2,33675,-450,YES,9075,N,-0.06,24878.7,24880,0.1,-0.3,0,26925,-128.5,47925,-11025,YES,-7425,Y,-0.14,1.15,0.75,0.95,-35625,-122.2,41175,4275,N,6000,N,0.08,11,12.6,11,-79440,-2784,15720,-3330,N,2130,N,1.25,55888,55899
30-05-2025 13:15,6.8,3.1,1,-73125,-915.8,31200,-1275,YES,-1275,Y,-0.14,24880,24886.2,-1.85,-2.25,-2.15,-128925,-124.75,50700,-37725,YES,-20775,Y,-0.14,-2.85,-2.35,-2.3,35325,-129.35,43650,-17175,Y,225,YES,0.06,48,39,44.6,-37140,-1925.8,18300,-180,N,-3420,Y,2.37,55899,55947
30-05-2025 13:20,-15.2,-12.1,-10.9,-21150,-1053,24600,2100,N,300,N,-0.15,24886.2,24871,-6.45,-6.6,-6.65,180075,-139.05,45675,-20475,N,52050,YES,-0.19,6.3,6.6,6.65,-24300,-150.85,51375,16950,YES,-450,YES,0.1,-4.8,0.2,-7,32640,-2024.6,17610,3540,N,-1230,N,1.58,55947,55942.2
30-05-2025 13:25,14.9,17.7,18.6,-88125,-1084.7,35175,-675,YES,-10425,Y,-0.25,24872.4,24887.3,9.85,9.85,9.8,-122775,-129.35,48075,39000,Y,-128400,Y,-0.25,-10.75,-10.55,-10.75,-101550,-151.4,46425,-37275,Y,-38625,YES,0.08,82.8,80,82,-66990,-2381.8,21030,2070,YES,-53070,Y,15.26,55942.2,56025
30-05-2025 13:30,8.1,5.2,7.5,-68400,-797.8,30075,-1800,YES,2625,N,-0.05,24890,24898.1,1.2,1.9,1.85,2250,-147.5,51675,-20775,YES,-12750,YES,-0.09,1.25,1.15,1.3,18750,-124.85,44625,67725,YES,45825,Y,0,-3,-0.2,-1.4,53490,-2144,18210,5490,N,-8070,YES,5.74,56025,56022
30-05-2025 13:35,-1.2,-0.6,1.2,267450,-742.9,37875,-1575,N,-6225,Y,-0.09,24898.1,24898,1.8,2,1.8,-28125,-137.25,49200,20475,Y,-40875,Y,-0.06,1.1,1,1,-66825,-127.35,41625,56400,N,8175,N,0,-6,1,2.4,29730,-1826.8,36030,570,YES,-8310,Y,2.92,56024,56018
30-05-2025 13:40,-0.1,-2.6,-4.7,-22800,-766.7,22800,1500,N,7875,N,-0.01,24898,24897.9,-1.3,-1.05,-1,-94575,-131.25,43125,28875,N,46050,YES,-0.06,2.4,2.1,1.9,31875,-113.3,40050,-7575,Y,-24000,YES,0.03,60,51,49.6,45360,-1216,15810,3810,N,1380,N,3.74,56018,56078
30-05-2025 13:45,-8,-8.6,-10.2,-26775,-788.1,33000,375,YES,12450,N,-0.1,24895.7,24887.7,-7.25,-7.35,-7.25,41250,-123.2,47400,-80250,YES,36525,N,-0.15,5.5,5.4,5.45,-39600,-134.55,47175,7500,N,-29475,YES,0.08,-45.6,-39.6,-26.6,-31860,-2512.8,15720,7410,N,13080,N,4.28,56080,56034.4
30-05-2025 13:50,10.4,8.6,10.4,-54600,-579.5,22575,16875,N,-3600,Y,-0.03,24886.6,24894.9,7.15,6.5,6.5,133425,-111.95,41925,35625,Y,7050,N,-0.07,-5.9,-5.45,-6,-40125,-118.5,43125,-19950,Y,9975,Y,0.02,42.6,32.8,38.2,-15510,-2601.4,33090,-300,YES,5490,N,3.12,56035,56077.6
30-05-2025 13:55,20,18.5,17.7,-231750,-545.6,45225,-1875,YES,-26400,Y,0.35,24894.9,24914.9,7.7,7.6,7.7,-9300,-161.65,49500,33075,N,-278550,Y,0.15,-6.35,-6.6,-6.55,-24900,-136.05,41250,-55500,Y,33150,Y,-0.13,6.8,7.2,7.8,-1735080,-1626.2,17430,-2100,YES,480,Y,7.73,56076.8,56083.6
30-05-2025 14:00,-7.4,-10.8,-9,-32625,-853,33900,-7425,YES,55425,YES,0.15,24913.4,24906,-3.05,-3.5,-3.45,18075,-150.9,54300,-14400,YES,47475,YES,0.08,2.5,2,2,64125,-133.7,59400,47025,YES,29250,N,-0.05,-26.2,-39.2,-29.2,-180600,-2338.6,15360,1020,N,1950,N,2.56,56083.6,56057.4
30-05-2025 14:05,-16.5,-18.6,-16.1,23025,-889.2,41250,-8775,YES,15450,N,-0.14,24903.8,24887.3,-9.85,-9.45,-9.55,8400,-135.4,46950,48450,Y,68325,YES,-0.11,9.5,10,9.85,-127200,-131.55,48000,-3300,Y,-75150,YES,0.04,-22.4,-20.8,-21.4,26820,-2522,16470,-1020,YES,5460,N,1.87,56057.4,56035
30-05-2025 14:10,-15.3,-15.3,-13,37650,-831.6,43125,-13350,YES,4425,N,-0.22,24887.3,24875,-7.1,-6.7,-6.75,37350,-151.3,50325,5625,N,42300,N,-0.19,6.9,6.3,6.35,-67650,-166.65,51075,21075,YES,-94350,YES,0.12,-45,-40.8,-46.6,35370,-1904.8,18930,-23310,YES,1320,Y,1.76,56035,55990
30-05-2025 14:15,11,11,11,48150,-900.9,37800,15525,Y,-8625,Y,-0.26,24872,24882.6,6.4,6.3,6.35,-67125,-155.25,48300,-25875,YES,18225,N,-0.17,-8.15,-8.4,-8.35,-67725,-164.85,53850,-67200,Y,90525,Y,0.11,51.8,60.6,65.2,-1950,-3761.4,12360,23910,Y,-6870,Y,1.05,55990,56041.8
30-05-2025 14:20,11.8,12.9,10.5,-198450,-934.6,62250,1350,YES,-75,N,-0.12,24886,24897.8,0.7,1.5,1.6,-6450,-124.95,43575,-42975,YES,-20550,Y,-0.1,-5.05,-5.2,-5.15,74850,-129.15,50025,6075,YES,-825,YES,0.03,50.2,57.8,50,-191580,-1335.4,17970,-450,YES,-6600,N,3.79,56049.8,56100
30-05-2025 14:25,-8.6,-7.8,-4,-146100,-1012.3,37575,1575,N,5775,N,-0.05,24896,24887.4,1.9,1.6,1.85,-105450,-117.8,43200,-10200,Y,13425,YES,-0.07,2.55,1.9,2.2,16725,-122.75,38175,166125,YES,-13650,YES,0.01,-10,-17,-7,-921000,-1583.4,16230,1500,N,-7830,Y,3.23,56100,56090
30-05-2025 14:30,17.8,14.9,13,-53550,-1147.6,49875,-825,YES,-375,Y,-0.01,24887.2,24905,2.25,2.25,2.2,70650,-137.55,44250,-36000,YES,-13125,Y,-0.06,-10.4,-9.9,-10.05,18975,-123.25,41625,21300,N,30600,Y,-0.08,0.2,9.2,2,-94530,-1668.4,19950,390,YES,-10140,Y,7.85,56090,56090.2
30-05-2025 14:35,-13,-13.8,-13,32325,-1114,28500,6075,N,6675,N,-0.03,24905,24892,-6.7,-6.65,-6.75,46200,-130.05,42225,-19425,N,24000,YES,-0.1,5.5,5.2,5.45,36300,-127.25,46650,-10200,Y,4350,N,-0.04,-35.8,-40.2,-39.6,38730,-1919,14070,-3570,YES,18360,YES,1.95,56090.2,56054.4
30-05-2025 14:40,0.6,0.8,3.4,29700,-938.9,22650,-9150,YES,-5100,Y,-0.04,24890,24894.4,-1.35,-0.95,-1,-61500,-120.1,40950,8475,Y,18975,N,-0.06,1.45,1.05,1.1,-45900,-127.25,40800,-28800,Y,-6450,YES,-0.02,-4,0.4,4.4,24780,-2837.6,11430,3210,N,12060,N,1.12,56054.4,56050.4
30-05-2025 14:45,-10.1,-6.5,-4,117075,-836.7,23475,4575,N,-5325,Y,-0.11,24894.4,24890.9,-2.05,-1.95,-1.85,132000,-125.2,49725,174075,Y,40950,YES,-0.21,0.55,0.85,0.6,-144300,-127.85,49875,-24450,N,-17400,YES,0.02,34,25.4,27,22530,-1835.6,14760,120,YES,-1140,Y,1.06,56050,56084
30-05-2025 14:50,4,6.2,4,-119250,-1110.5,31350,-975,YES,-3600,N,-0.14,24890.9,24894.8,2.1,2.25,2.3,18600,-126.9,60450,-200550,YES,-67425,Y,-0.1,-3.5,-3.25,-3,-80850,-117.15,45225,-6450,N,-9825,N,-0.03,-3,5.4,6.6,6690,-3534,16230,2850,N,3240,N,1.25,56084,56081
30-05-2025 14:55,-10,-6.1,-8.3,-42375,-893.7,25800,-7050,YES,-4950,Y,-0.15,24894.8,24884.8,-1.8,-2.75,-2.5,-41700,-137.75,46800,-72675,Y,94350,YES,-0.18,5.3,6.7,6.75,10425,-120.8,51900,-1800,N,-79500,YES,0,-2.6,-3.6,-16,-13380,-2569.4,12450,-9420,YES,-690,Y,0.9,56080,56077.4
