last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
30-04-2025 09:15,42,44.1,42.2,-7950,-1175.8,34050,85275,N,-1800,N,9.89,24368,24410,3.6,3.4,3.4,108225,-20.15,58875,3676125,N,361425,N,0.27,-43.7,-42.8,-42.9,-7575,-110.95,30675,4217550,N,310650,N,-11.93
30-04-2025 09:20,-15,-9.9,-12.6,-18825,-1332.2,36825,25650,N,47175,YES,11.06,24415,24400,-2.9,-3.2,-3.2,153675,-26.65,74400,-1956450,YES,972375,YES,0.81,3.05,3.65,3.6,1575,-103.4,38475,-389850,Y,244650,N,-13.93
30-04-2025 09:25,17,15,17.9,-13725,-1432.4,37575,24225,N,9975,N,3.41,24401,24418,2.1,2.1,2.1,1858950,-23.75,107025,-92700,Y,294300,N,-0.59,-14.7,-14.9,-14.8,69525,-102.65,37500,-137325,YES,59100,N,-2.28
30-04-2025 09:30,17.1,16,18.7,5775,-1306.6,39600,40125,N,14775,N,6.18,24418,24435.1,3.4,3.4,3.45,596400,-28.45,99675,545550,Y,91125,N,0.95,-11.7,-11.25,-11.35,15975,-79.55,42300,534675,YES,299625,Y,-7.8
30-04-2025 09:35,12,13.9,15.9,-4500,-1556.4,40800,2100,YES,-17700,Y,6.95,24435.1,24447.1,4.5,4.5,4.45,292425,-28.45,93225,647025,Y,62325,N,1.17,-14.1,-13.9,-14,-19125,-72.55,42825,154575,N,232050,N,-6.88
30-04-2025 09:40,-7,-12.3,-9.1,18825,-1585.2,37575,16875,N,11850,YES,3.6,24449,24443.2,-4.95,-4.75,-4.75,204075,-27.3,93825,-305100,YES,832275,YES,0.32,1.75,1.35,1.4,-42825,-71.05,45375,375075,YES,95100,N,-4.61
30-04-2025 09:45,34,31.4,34.8,-69975,-934.9,31800,12075,N,-87975,Y,7.85,24437,24478.3,10.45,8.85,8.8,302850,-27.4,90525,477300,Y,-1007100,Y,0.97,-17.3,-15.2,-15.15,107250,-61.3,50550,1800300,YES,215025,Y,-7.44
30-04-2025 09:50,-5.1,-1.3,-4.2,-225,-934.8,43275,8700,N,30075,YES,9.92,24479.8,24474.7,3.85,3.85,3.8,346350,-36.85,82350,612600,Y,451950,YES,2.45,-2.9,-2.85,-2.85,-57900,-53.6,53025,796725,N,407625,Y,-6.67
30-04-2025 09:55,-14.6,-12.9,-13.7,-45375,-926.5,30150,23250,N,15825,N,2.27,24474.7,24462,-7,-7.1,-7.05,683250,-34.5,86475,3552975,Y,972375,YES,0.83,5.05,5.05,5,-48150,-53.8,54225,4428150,YES,40425,N,-4.6
30-04-2025 10:00,-15.1,-13.7,-12,47700,-762.1,30150,-61500,YES,7950,N,1.1,24462,24446.9,-5.25,-4.95,-4.95,207525,-28.35,90225,-242250,YES,633300,N,0.03,6.55,5.95,5.95,-32325,-58.8,53400,163200,N,-77175,YES,-3.1
30-04-2025 10:05,6.2,6.7,9,-78825,-757.8,33000,-4650,Y,375,Y,1.06,24446.9,24453.1,0.8,1.55,1.6,183300,-28.8,102825,236625,Y,224925,N,-0.08,-4.15,-3.95,-3.95,171975,-56.2,47625,97425,N,149550,Y,-1.72
30-04-2025 10:10,-13.9,-13.9,-16.7,33900,-892.2,30675,-4650,N,5250,N,0.58,24453.9,24440,-6.1,-6.15,-6.15,-239025,-22.8,92325,-355725,YES,620325,YES,-0.39,11.3,11.4,11.35,-202350,-58.1,45225,58125,N,-455925,YES,-0.73
30-04-2025 10:15,2.3,-0.7,2.3,-12225,-1015,24975,5400,N,74100,YES,0.19,24441.1,24443.4,0.7,0.6,0.65,1177275,-23.45,96075,116250,Y,273825,N,-0.35,-2.5,-2.25,-2.25,17700,-62.9,50700,108675,YES,192150,Y,-0.49
30-04-2025 10:20,3.7,7.8,6.3,13275,-888.8,25950,-7425,YES,113700,YES,0.24,24443.4,24447.1,1.15,1.15,1.15,-252375,-21.75,109575,-83175,YES,-281400,Y,-0.38,-6.65,-6.7,-6.7,-18600,-58.35,50250,-207750,Y,86775,N,-0.5
