last_traded_time,ltp,tot_buy_qty,tot_sell_qty,last_traded_time,ltp,tot_buy_qty,tot_sell_qty,last_traded_time,ltp,tot_buy_qty,tot_sell_qty
09-12-2024 09:15,24728.15,550925,153925,09-12-2024 09:15,111.2,1618700,269400,09-12-2024 09:15,266.1,464950,66275
09-12-2024 09:15,24730.8,563150,177650,09-12-2024 09:15,110.4,1641200,250325,09-12-2024 09:15,268.3,681825,72975
09-12-2024 09:15,24740,591025,179700,09-12-2024 09:15,114.05,1653625,262050,09-12-2024 09:15,261.05,682825,69550
09-12-2024 09:15,24743.35,604250,190850,09-12-2024 09:15,113.65,1697450,273550,09-12-2024 09:15,258.15,683775,77000
09-12-2024 09:16,24742.75,607050,180700,09-12-2024 09:16,115.4,1688875,286600,09-12-2024 09:16,257.3,684350,78675
09-12-2024 09:16,24748.55,609775,196400,09-12-2024 09:16,117.55,1697250,288325,09-12-2024 09:16,251.55,680550,78725
09-12-2024 09:16,24748,626050,203200,09-12-2024 09:16,115.85,1702775,291350,09-12-2024 09:16,254.35,686925,84425
09-12-2024 09:16,24751,627775,189900,09-12-2024 09:16,117.2,1709300,287000,09-12-2024 09:16,251.4,685100,87250
09-12-2024 09:16,24750.25,631875,209800,09-12-2024 09:16,117.05,1721875,300700,09-12-2024 09:16,250.35,690075,83625
09-12-2024 09:16,24745,629125,213375,09-12-2024 09:16,114.1,1719800,318825,09-12-2024 09:16,254.15,695850,84050
09-12-2024 09:17,24736.7,617525,218200,09-12-2024 09:17,110.55,1675825,331225,09-12-2024 09:17,259.45,710900,83425
09-12-2024 09:17,24732.65,619650,210975,09-12-2024 09:17,111.4,1663050,334275,09-12-2024 09:17,259.4,713875,83350
09-12-2024 09:17,24738.5,621850,218975,09-12-2024 09:17,110.9,1670300,329575,09-12-2024 09:17,259,706975,93925
09-12-2024 09:17,24740.3,627000,212200,09-12-2024 09:17,112.25,1677600,317650,09-12-2024 09:17,256,701025,98800
09-12-2024 09:17,24741.85,628475,216000,09-12-2024 09:17,112.7,1696825,318950,09-12-2024 09:17,254.8,696475,99375
09-12-2024 09:17,24739.65,622300,222625,09-12-2024 09:17,111.95,1718800,320150,09-12-2024 09:17,256.55,704900,100750
09-12-2024 09:18,24740.2,636350,223425,09-12-2024 09:18,112.9,1723300,326425,09-12-2024 09:18,253.65,706050,99825
09-12-2024 09:18,24744.95,645250,227900,09-12-2024 09:18,113.75,1733550,327650,09-12-2024 09:18,253,702775,100150
09-12-2024 09:18,24742.1,646075,231075,09-12-2024 09:18,112.8,1739850,327900,09-12-2024 09:18,252.5,706650,101750
09-12-2024 09:18,24744.65,650025,238100,09-12-2024 09:18,112.85,1855650,333975,09-12-2024 09:18,251.95,706125,102325
09-12-2024 09:18,24742.4,648550,238725,09-12-2024 09:18,112.95,1862925,336475,09-12-2024 09:18,252.7,704200,104875
09-12-2024 09:18,24744.6,654575,241875,09-12-2024 09:18,113.6,1866800,340800,09-12-2024 09:18,251.5,703450,105925
09-12-2024 09:19,24745,655950,239725,09-12-2024 09:19,112.75,1874850,346825,09-12-2024 09:19,251.5,701025,110425
09-12-2024 09:19,24744,658000,242050,09-12-2024 09:19,111.65,1883275,360375,09-12-2024 09:19,252.85,704450,110850
09-12-2024 09:19,24744,659025,243550,09-12-2024 09:19,110.95,1876625,369875,09-12-2024 09:19,252.1,705100,111925
09-12-2024 09:19,24746,661475,243225,09-12-2024 09:19,111.95,1884150,377975,09-12-2024 09:19,250.8,702675,113850
09-12-2024 09:19,24749.95,662700,238600,09-12-2024 09:19,112.95,1890650,364800,09-12-2024 09:19,248.35,696175,117100
09-12-2024 09:19,24744.95,662525,238775,09-12-2024 09:19,114,1894850,348025,09-12-2024 09:19,248.35,692900,120100
09-12-2024 09:20,24744,660425,243100,09-12-2024 09:20,111.95,1885575,391150,09-12-2024 09:20,252,692825,114275
09-12-2024 09:20,24742.85,660775,242900,09-12-2024 09:20,111.2,728625,389725,09-12-2024 09:20,253.75,175800,117075
09-12-2024 09:20,24741.45,661725,244750,09-12-2024 09:20,109.45,724450,395850,09-12-2024 09:20,256.1,177825,111125
