last_traded_time,ltp,vol_traded_today,non_zero_vol,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price
2025-05-09 10:45:00,-2.6999999999999886,1369425.0,356,-2.3499999999999943,-2.3500000000000227,-62325,-230.5,58125,10800.0,N,18900.0,N,251.35,248.65,256.5,246.3,284.02
2025-05-09 10:50:00,-10.349999999999994,1734975.0,357,-9.849999999999994,-9.950000000000017,-6825,-231.94999999998254,56625,127425.0,Y,64575.0,YES,248.65,238.3,253.9,232.75,282.03
2025-05-09 10:55:00,-3.299999999999983,1710975.0,360,-2.9499999999999886,-3.0,33750,-242.45000000001164,60525,-21825.0,YES,29925.0,N,239.1,235.8,241.65,230.0,280.07
2025-05-09 11:00:00,9.550000000000011,2130150.0,349,9.0,9.099999999999994,-57300,-242.79999999998836,58350,-18450.0,N,35925.0,N,236.1,245.65,247.65,235.05,278.06
2025-05-09 11:05:00,-8.699999999999989,1707225.0,320,-8.800000000000011,-8.649999999999977,-91500,-225.14999999999418,52800,-57225.0,YES,36675.0,N,245.25,236.55,251.9,236.5,276.77
2025-05-09 11:10:00,7.299999999999983,1802400.0,325,7.800000000000011,7.849999999999994,-45825,-219.25,54975,51975.0,Y,-2250.0,Y,237.05,244.35,247.85,230.25,275.27
2025-05-09 11:15:00,-0.8499999999999943,1540500.0,360,-1.4499999999999886,-1.1500000000000057,-7575,-245.30000000001746,55950,-34650.0,YES,24675.0,YES,244.35,243.5,248.4,239.0,274.25
2025-05-09 11:20:00,3.75,1728600.0,360,3.5,3.5500000000000114,-29475,-231.45000000001164,58200,25425.0,Y,-6525.0,Y,243.7,247.45,252.0,236.45,273.22
2025-05-09 11:25:00,56.0,3839775.0,360,55.55000000000001,55.64999999999998,-132525,-282.9000000000233,56475,6000.0,N,-324000.0,Y,248.2,304.2,304.2,246.4,272.98
2025-05-09 11:30:00,5.050000000000011,3404550.0,360,6.25,6.149999999999977,65025,-349.29999999998836,58575,-46725.0,YES,-7050.0,YES,303.7,308.75,329.25,291.35,275.33
2025-05-09 11:35:00,-10.649999999999977,1350525.0,360,-10.900000000000034,-10.599999999999966,-18750,-311.3500000000349,59325,-2625.0,Y,-7650.0,Y,308.0,297.35,310.35,286.2,275.85
2025-05-09 11:40:00,-22.100000000000023,984000.0,354,-21.399999999999977,-21.399999999999977,74925,-294.3999999999942,53175,-40800.0,YES,32025.0,YES,297.3,275.2,299.0,275.2,276.04
2025-05-09 11:45:00,-29.399999999999977,1828050.0,360,-29.049999999999983,-29.100000000000023,18150,-277.70000000001164,56175,11325.0,Y,53850.0,YES,275.7,246.3,279.45,240.6,275.41
2025-05-09 11:50:00,10.699999999999989,1700775.0,353,10.800000000000011,10.749999999999972,-56700,-288.1500000000233,58500,52425.0,Y,32925.0,N,247.0,257.7,265.0,245.15,274.87
2025-05-09 11:55:00,10.899999999999977,1285875.0,332,11.25,11.099999999999966,-18900,-287.4000000000233,55725,-11775.0,YES,-17775.0,Y,258.5,269.4,275.9,258.0,274.75
2025-05-09 12:00:00,-14.849999999999994,1082625.0,343,-15.149999999999977,-15.149999999999977,-17925,-257.2499999999709,53925,-225.0,N,8475.0,YES,269.45,254.6,273.5,251.1,274.52
2025-05-09 12:05:00,7.349999999999966,874500.0,345,8.450000000000017,8.400000000000006,-825,-254.70000000001164,54150,45300.0,Y,-6375.0,Y,254.8,262.15,263.25,250.55,274.29
2025-05-09 12:10:00,8.149999999999977,888075.0,354,8.050000000000011,8.050000000000011,-17625,-262.44999999998254,57375,-9300.0,YES,-24375.0,Y,261.0,269.15,270.0,255.0,274.15
2025-05-09 12:15:00,-16.5,808425.0,272,-16.200000000000017,-16.299999999999983,-12975,-266.54999999998836,52350,-10050.0,YES,47550.0,YES,269.3,252.8,269.8,251.75,273.97
2025-05-09 12:20:00,-0.950000000000017,1356150.0,322,-1.3499999999999943,-1.5999999999999943,7875,-261.6500000000233,60150,33225.0,Y,30975.0,N,252.3,251.35,253.65,242.75,273.46
2025-05-09 12:25:00,1.8499999999999943,1056675.0,273,1.5,1.4000000000000057,24900,-253.75,57825,-33450.0,YES,18525.0,N,250.5,252.35,258.4,249.0,273.15
2025-05-09 12:30:00,-13.949999999999989,995700.0,341,-14.550000000000011,-14.199999999999989,41325,-245.05000000001746,56550,-5700.0,Y,46050.0,YES,252.1,238.15,252.15,236.75,272.73
2025-05-09 12:35:00,1.049999999999983,964125.0,339,1.5999999999999943,1.5999999999999943,77325,-247.54999999998836,56100,29100.0,Y,43500.0,N,239.05,240.1,246.7,237.5,272.31
2025-05-09 12:40:00,-4.849999999999994,868275.0,254,-4.100000000000023,-3.8499999999999943,49875,-239.30000000001746,56475,9750.0,N,40500.0,N,240.1,235.25,244.9,234.4,271.91
2025-05-09 12:45:00,8.25,1189500.0,246,7.699999999999989,7.699999999999989,-169575,-229.75,59100,26100.0,N,-31650.0,Y,235.5,243.75,243.75,233.1,271.36
2025-05-09 12:50:00,8.849999999999994,1506900.0,229,8.949999999999989,8.800000000000011,-106575,-255.85000000000582,59325,-14025.0,YES,-32475.0,Y,243.0,251.85,254.25,242.0,270.89
2025-05-09 12:55:00,-7.149999999999977,997275.0,204,-7.349999999999994,-7.25,74325,-236.89999999996508,56100,10950.0,Y,-11175.0,YES,252.7,245.55,252.75,237.1,270.52
2025-05-09 13:00:00,-8.650000000000006,1044300.0,210,-8.25,-8.449999999999989,-19425,-242.60000000000582,60000,-21450.0,YES,75075.0,YES,245.15,236.5,247.5,233.65,270.11
2025-05-09 13:05:00,-12.199999999999989,1629300.0,320,-12.849999999999994,-12.75,22050,-245.60000000000582,60600,-38925.0,YES,25650.0,N,236.0,223.8,237.35,223.8,269.24
2025-05-09 13:10:00,4.449999999999989,1649625.0,296,3.0500000000000114,2.8499999999999943,-203625,-234.0,58125,17175.0,Y,32475.0,N,223.15,227.6,235.25,223.15,268.42
2025-05-09 13:15:00,6.900000000000006,1029225.0,270,7.300000000000011,7.349999999999994,-137325,-246.34999999997672,63525,8325.0,N,-32025.0,Y,228.1,235.0,237.6,227.95,267.97
2025-05-09 13:20:00,-22.75,1982400.0,264,-21.75,-21.69999999999999,150900,-233.39999999999418,59175,-48075.0,YES,50025.0,YES,234.3,211.55,235.3,211.55,266.84
2025-05-09 13:25:00,-1.0,1629900.0,348,-1.1499999999999773,-1.0999999999999943,25950,-236.60000000002037,63150,9525.0,Y,42150.0,N,212.0,211.0,220.8,209.6,265.85
2025-05-09 13:30:00,7.5,2099400.0,340,7.25,7.25,-4650,-243.29999999998836,65700,18000.0,N,-31950.0,Y,210.55,218.05,227.1,209.95,264.73
2025-05-09 13:35:00,-1.8000000000000114,916575.0,353,-1.5999999999999943,-1.5500000000000114,38250,-240.65000000002328,60600,53925.0,Y,47475.0,YES,218.8,217.0,221.9,212.9,264.23
2025-05-09 13:40:00,0.19999999999998863,1614375.0,354,-0.5500000000000114,-0.5500000000000114,-26925,-246.65000000000873,63375,-52125.0,YES,2100.0,Y,216.55,216.75,220.0,207.3,263.32
2025-05-09 13:45:00,-2.9499999999999886,1801575.0,335,-2.5500000000000114,-2.6999999999999886,-133725,-241.75,60000,-8925.0,Y,-27450.0,Y,216.25,213.3,225.4,209.35,262.44
2025-05-09 13:50:00,21.099999999999994,1826400.0,344,21.0,21.0,-37350,-247.30000000001746,64125,45825.0,Y,-108750.0,Y,213.25,234.35,235.8,212.1,261.69
2025-05-09 13:55:00,-21.400000000000006,1936575.0,357,-21.55000000000001,-21.5,135375,-255.94999999998254,60600,-41550.0,YES,77775.0,YES,234.3,212.9,235.0,212.75,260.87
2025-05-09 14:00:00,7.0,1918425.0,338,7.75,7.849999999999994,-75,-256.6000000000349,58725,-1725.0,Y,-22050.0,Y,213.25,220.25,235.15,213.25,260.18
2025-05-09 14:05:00,4.300000000000011,1391250.0,334,3.9000000000000057,3.9000000000000057,71400,-240.64999999999418,58200,61500.0,Y,12150.0,YES,220.25,224.55,225.05,212.7,259.57
2025-05-09 14:10:00,-1.3499999999999943,1529475.0,302,-0.09999999999999432,0.15000000000000568,-86475,-248.44999999998254,60075,-26025.0,YES,9525.0,N,224.4,223.05,230.05,216.1,259.02
2025-05-09 14:15:00,3.950000000000017,3319200.0,281,3.75,3.8499999999999943,-80700,-278.95000000001164,62250,-46200.0,YES,-92175.0,Y,223.6,227.55,246.5,222.65,258.27
2025-05-09 14:20:00,-16.849999999999994,2228475.0,327,-16.950000000000017,-17.0,-49875,-270.54999999998836,61725,1650.0,Y,60675.0,YES,227.4,210.55,232.7,208.65,257.46
2025-05-09 14:25:00,-1.75,1603950.0,352,-1.700000000000017,-1.5999999999999943,41475,-250.75,64950,74775.0,Y,81375.0,YES,210.25,208.5,213.75,203.6,256.71
2025-05-09 14:30:00,4.5,2276325.0,359,4.0,4.050000000000011,80325,-256.1500000000233,62400,31350.0,N,-2025.0,Y,208.2,212.7,219.85,206.15,255.81
2025-05-09 14:35:00,0.45000000000001705,1277475.0,355,0.05000000000001137,0.04999999999998295,-46275,-245.60000000000582,69825,-27975.0,YES,21675.0,YES,212.1,212.55,215.25,205.85,255.29
2025-05-09 14:40:00,-0.05000000000001137,1554900.0,357,-0.6500000000000057,-0.3499999999999943,31875,-254.75,63975,3075.0,Y,-31350.0,Y,213.0,212.95,220.5,208.1,254.73
2025-05-09 14:45:00,8.099999999999994,1918050.0,358,8.099999999999994,8.0,-53775,-255.15000000002328,62325,1875.0,YES,-53850.0,Y,212.65,220.75,224.4,212.55,254.11
2025-05-09 14:50:00,3.049999999999983,3429975.0,356,4.150000000000006,4.0,-82800,-272.5999999999767,60825,-131850.0,YES,-70650.0,Y,221.65,224.7,243.75,220.55,253.46
2025-05-09 14:55:00,10.150000000000006,1704525.0,352,10.650000000000006,10.650000000000006,-150,-262.9999999999709,56550,32250.0,Y,18450.0,YES,224.0,234.15,236.75,224.0,253.14
2025-05-09 15:00:00,-21.30000000000001,2651625.0,358,-21.099999999999994,-20.80000000000001,22800,-247.75,63000,1575.0,YES,66000.0,YES,233.9,212.6,233.9,209.25,252.37
2025-05-09 15:05:00,6.299999999999983,2207025.0,360,6.200000000000017,6.199999999999989,-23550,-255.10000000003492,60600,-25575.0,YES,-59325.0,Y,212.8,219.1,234.0,212.15,251.82
2025-05-09 15:10:00,3.8999999999999773,1566225.0,361,4.650000000000006,4.5,40575,-253.40000000002328,60825,-58950.0,YES,-45000.0,N,219.3,223.2,230.75,216.85,251.47
2025-05-09 15:15:00,9.5,2221875.0,360,9.800000000000011,10.25,-69000,-264.9999999999709,64275,-7350.0,Y,-60225.0,Y,224.0,233.5,236.0,218.1,251.09
2025-05-09 15:20:00,-1.0999999999999943,1865250.0,276,-2.8000000000000114,-2.4000000000000057,-64650,-275.8499999999767,61275,-30750.0,YES,-47475.0,N,234.5,233.4,234.5,216.8,250.73
2025-05-09 15:25:00,3.1499999999999773,2814150.0,249,2.1999999999999886,3.3499999999999943,-23475,-385.6500000000233,74475,-1036200.0,YES,-158025.0,Y,233.3,236.45,249.0,224.95,250.45
