last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price
12-06-2025 13:40,-20.1,336450,223,405900,126975,-20,-20,278925,-1064.7,51375,13125,N,9825,N,25126.59,25010.1,24990,25010.9,24985,12-06-2025 13:40,0.15,11491200,241,67480875,59164425,0.2,0.2,8316450,-29.1,198300,-495075,YES,-195900,YES,2.45,2.6,2.7,2.35,18.25,12-06-2025 13:40,12.7,580725,233,174075,135975,11.9,11.85,38100,-386,60000,-2808750,Y,-21750,YES,292.1,304.8,310.85,289,126.58
12-06-2025 13:45,-38.4,282225,265,200400,135525,-37.9,-36.5,64875,-1607.4,55350,-15600,YES,-24750,Y,25118.62,24990.5,24952.1,24999,24952.1,12-06-2025 13:45,-0.05,13776450,304,57470100,51006975,-0.15,-0.15,6463125,-28.25,183000,-116250,Y,-271125,Y,2.5,2.45,2.6,2.15,17.91,12-06-2025 13:45,35.65,649875,277,123075,122175,35.95,36.2,900,-386.95,56400,-1118475,YES,-24675,YES,304.35,340,344.2,296.3,127.34
12-06-2025 13:50,19.8,231825,275,378900,195000,21.5,19.8,183900,-1603.6,52350,18450,Y,-4725,YES,25112.05,24954.4,24974.2,24980,24940,12-06-2025 13:50,-0.05,8211300,313,84311400,64478025,0,0,19833375,-29.15,185625,734925,Y,-55575,YES,2.45,2.4,2.5,2.25,17.72,12-06-2025 13:50,-19.45,553575,279,127650,123075,-19.5,-19.55,4575,-377.75,57525,-304950,YES,3900,Y,339.8,320.35,348.2,313.5,128.03
12-06-2025 13:55,-9.2,221400,250,129900,161700,-7.4,-9.1,-31800,-1268.1,49275,5850,N,16125,YES,25106.9,24974.2,24965,24985.4,24955.1,12-06-2025 13:55,-0.2,7660725,336,158138625,108211950,-0.2,-0.2,49926675,-29.05,215625,-1305450,YES,687975,YES,2.4,2.2,2.65,2.2,17.54,12-06-2025 13:55,10.05,279525,281,159375,120600,9.15,9.15,38775,-353.4,52875,-102900,YES,8400,N,318.65,328.7,334.75,309.15,128.35
12-06-2025 14:00,-32,196500,273,232950,221100,-35,-32.5,11850,-1079.7,50325,-21450,YES,28725,N,25101.82,24965,24933,24965.7,24930.6,12-06-2025 14:00,-0.45,12119925,326,164579700,115786125,-0.45,-0.45,48793575,-28.65,230550,322950,Y,341625,N,2.25,1.8,2.35,1.75,17.27,12-06-2025 14:00,34.65,350925,285,109200,119025,34.65,34.6,-9825,-409.5,53175,-164400,Y,-8175,YES,327.95,362.6,367.75,327.95,128.82
12-06-2025 14:05,-26.2,289725,313,266925,392775,-25,-23.3,-125850,-1448,49575,-9600,N,20475,N,25093.59,24933.2,24907,24935.5,24901.3,12-06-2025 14:05,0.05,10966875,345,166874700,127911675,-0.05,-0.05,38963025,-28.65,192450,110250,N,-584250,Y,1.8,1.85,2.05,1.7,17.03,12-06-2025 14:05,18.4,342075,310,117825,92175,19.3,19.3,25650,-431.75,52275,-924900,Y,-6600,N,363.5,381.9,392.1,357.4,129.32
12-06-2025 14:10,12.5,252225,289,208125,712875,16.9,16.6,-504750,-1047.4,60825,41700,Y,38550,N,25087.06,24911,24923.5,24934,24907,12-06-2025 14:10,-0.25,8348475,346,223978050,134525550,-0.3,-0.3,89452500,-29.25,186300,-90525,YES,211425,YES,1.8,1.55,1.85,1.5,16.84,12-06-2025 14:10,-22.55,240825,293,122700,106575,-22.75,-22.6,16125,-412.1,49200,-455700,YES,4125,N,380,357.45,380,349.9,129.65
12-06-2025 14:15,29.7,189000,273,151425,169650,27.6,28.5,-18225,-1600.5,51075,14175,N,750,Y,25083.2,24924,24953.7,24956.7,24919.8,12-06-2025 14:15,-0.4,8880900,354,227240100,167373750,-0.4,-0.4,59866350,-28.3,219150,-2728200,YES,196350,N,1.55,1.15,1.55,1.1,16.65,12-06-2025 14:15,-28.85,326400,310,132375,104400,-27.1,-27.65,27975,-431.95,52575,-1170600,Y,-2175,YES,357.1,328.25,359.3,326.25,130.06
12-06-2025 14:20,-19,250275,289,181200,259200,-13.4,-11.7,-78000,-1361.6,53700,1125,YES,15900,N,25078.75,24955,24936,24970,24936,12-06-2025 14:20,-0.2,10151700,360,304395300,258083925,-0.15,-0.15,46311375,-29.3,209400,-179700,Y,-664275,Y,1.15,0.95,1.2,0.85,16.43,12-06-2025 14:20,12.45,298800,325,162300,138300,12.85,12.7,24000,-414.75,57975,-15375,YES,-6900,YES,331.25,343.7,346,310.15,130.41
12-06-2025 14:25,-10.6,115950,277,219150,364350,-6.4,-11.4,-145200,-1284.5,50625,-6300,YES,-7800,Y,25076.35,24943,24932.4,24947.1,24920,12-06-2025 14:25,-0.05,9561975,339,341808075,244343775,-0.05,-0.05,97464300,-28.8,193500,-334125,YES,-239175,YES,1,0.95,1.1,0.9,16.23,12-06-2025 14:25,2.2,230250,280,114900,146625,1.85,1.65,-31725,-419.9,56550,-604650,Y,1650,N,342.9,345.1,364.15,337.5,130.71
12-06-2025 14:30,32.6,155475,293,128100,229425,29.7,31.1,-101325,-1354.7,51000,14025,Y,-46125,Y,25073.88,24933.4,24966,24968.9,24933.4,12-06-2025 14:30,0,13284975,356,326159625,246027150,0,0,80132475,-28.9,210750,533700,Y,-554100,Y,0.95,0.95,1.1,0.8,15.96,12-06-2025 14:30,-38.75,279000,314,197850,134625,-36.85,-37.15,63225,-414.8,65775,-666825,Y,9900,N,344.5,305.75,344.5,304.9,131.02
12-06-2025 14:35,-24.2,105225,216,207750,216225,-20.9,-25.2,-8475,-1049,49800,32925,N,27825,YES,25072.2,24966,24941.8,24967.8,24939.1,12-06-2025 14:35,-0.3,6291750,300,323539950,231747450,-0.3,-0.3,91792500,-28.85,154725,-2422575,YES,570750,YES,0.95,0.65,0.95,0.6,15.83,12-06-2025 14:35,25.95,324150,271,239775,135450,27.45,27.55,104325,-370.05,59925,-989625,Y,-2625,YES,309.1,335.05,338.8,303.1,131.38
12-06-2025 14:40,16.2,75150,153,87825,171900,15.1,14.1,-84075,-792.6,45600,-12375,YES,11550,N,25071.06,24941.8,24958,24966,24941.8,12-06-2025 14:40,-0.2,5205300,251,325044450,201752550,-0.15,-0.15,123291900,-27.35,191100,92550,Y,51525,N,0.7,0.5,0.7,0.5,15.72,12-06-2025 14:40,-22.05,225975,200,236550,137700,-21.45,-21.1,98850,-342,57750,-2629575,Y,6225,N,334.1,312.05,334.6,302,131.62
12-06-2025 14:45,18.1,114750,163,107250,217800,17.7,16.5,-110550,-716.5,56175,-6975,N,-22425,Y,25069.51,24959.2,24977.3,24979.9,24955.4,12-06-2025 14:45,0.05,4121625,234,488469975,295529100,0.05,0.05,192940875,-26.4,181500,55350,N,-928425,Y,0.55,0.6,0.65,0.5,15.64,12-06-2025 14:45,-12.85,266400,199,167175,164850,-12.7,-12.95,2325,-321.5,69150,-5151525,Y,11700,N,311.1,298.25,320.1,292.05,131.89
12-06-2025 14:50,-12,68625,157,55650,174600,-11.8,-8.8,-118950,-957.9,35325,-19950,YES,25800,YES,25068.62,24975,24963,24977.6,24962.2,12-06-2025 14:50,-0.2,3991800,230,333542550,252175200,-0.15,-0.15,81367350,-27.3,193725,-2041125,YES,693075,YES,0.65,0.45,0.65,0.45,15.56,12-06-2025 14:50,7.75,150975,184,163875,100875,8.45,8.5,63000,-313.4,47100,-2069475,YES,-14325,YES,297.6,305.35,313.1,292,132.04
12-06-2025 14:55,13,115425,149,133350,155700,7.5,9.7,-22350,-981.5,55350,8400,Y,5550,N,25067.16,24963.7,24976.7,24979,24952.8,12-06-2025 14:55,0,4939950,229,171226650,138925425,0,0,32301225,-26.3,178425,-934275,Y,-381300,Y,0.55,0.55,0.6,0.45,15.46,12-06-2025 14:55,-11.05,199725,183,120450,133350,-8.65,-8.65,-12900,-290.3,52275,-2042025,YES,14250,Y,304.35,293.3,318.35,291.35,132.24
12-06-2025 15:00,-11.7,97650,196,99750,219075,-10.2,-11.7,-119325,-1578.8,53400,6300,N,14700,N,25065.98,24976.7,24965,24980,24961,12-06-2025 15:00,-0.35,6594000,287,737083725,341378100,-0.3,-0.3,395705625,-27.6,167925,-4603875,YES,1101600,YES,0.55,0.2,0.55,0.2,15.33,12-06-2025 15:00,0.85,306150,239,132600,161025,1.5,1.45,-28425,-336.6,60900,-1471500,YES,-8625,YES,293.4,294.25,303.6,285.05,132.53
12-06-2025 15:05,-7.1,149325,223,151425,298875,-5.1,-5,-147450,-1325.7,58350,-17100,YES,3375,N,25063.96,24962.7,24955.6,24970,24947,12-06-2025 15:05,-0.05,2595900,293,3000511650,749219625,-0.05,-0.05,2251292025,-27.8,180750,-11732400,YES,357750,N,0.2,0.15,0.25,0.15,15.28,12-06-2025 15:05,7.65,203850,235,160200,153900,7.5,7.55,6300,-335.4,52800,-1618275,Y,-12525,YES,294,301.65,309.7,292.5,132.73
12-06-2025 15:10,-13.6,186975,206,158475,200850,-13.6,-13.7,-42375,-976.2,49650,-375,N,1500,Y,25061.36,24955.6,24942,24958,24940,12-06-2025 15:10,-2.78E-17,2364300,236,3370892700,847018800,-0.05,-0.05,2523873900,-25.75,153000,-10089525,Y,118650,N,0.15,0.15,0.2,0.1,15.23,12-06-2025 15:10,6.7,154350,182,171525,173850,5.85,6.15,-2325,-307.9,62925,-1847775,Y,-8550,N,301.65,308.35,310.1,301.65,132.89
12-06-2025 15:15,-7,190125,195,128100,290850,-8.9,-9.9,-162750,-713.7,50850,5250,N,-46650,Y,25058.44,24943,24936,24943.5,24925,12-06-2025 15:15,0,1886175,212,2339271225,791762025,0,0,1547509200,-25.5,162225,-5688525,Y,33000,N,0.1,0.1,0.15,0.1,15.19,12-06-2025 15:15,5.2,224175,182,180375,334200,6.3,6.2,-153825,-265.55,67875,-1422900,YES,7725,N,308.55,313.75,320.35,307.45,133.13
12-06-2025 15:20,-11.9,124425,266,339450,224475,-8.9,-10.8,114975,-895.2,47400,-30825,YES,450,YES,25056.59,24937,24925.1,24941.9,24925.1,12-06-2025 15:20,8.33E-17,2615175,296,3560946225,789146850,-0.05,-0.05,2771799375,-26.8,178125,-10001625,YES,-1005525,Y,0.1,0.1,0.15,0.05,15.14,12-06-2025 15:20,-1.25,161775,216,264150,904950,-1.15,-1.15,-640800,-195.55,84675,-49350,YES,-16875,YES,313.4,312.15,315.5,310.75,133.31
12-06-2025 15:25,-15.9,262425,280,254175,451050,-17.2,-14.9,-196875,-1359.5,51825,-98625,YES,-87525,Y,25052.33,24925.1,24909.2,24926.9,24903.8,12-06-2025 15:25,-0.05,3013425,289,1479542400,456013650,-0.05,-0.05,1023528750,-26.85,217500,-6006525,Y,-2155500,Y,0.1,0.05,0.1,0.05,15.09,12-06-2025 15:25,-0.4,176325,190,1232850,616875,0,-0.35,615975,-123.6,84450,-5071125,Y,-20625,YES,312.7,312.3,313.75,311.8,133.5
