last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price
2025-03-21 09:15:00,-0.30000000000001137,3685725.0,130,169500,125100,-1.549999999999983,-1.5999999999999943,44400,-66.30000000000291,32025,512025.0,N,234150.0,N,131.9,131.6,137.85,128.2,136.53
2025-03-21 09:20:00,11.0,6262050.0,180,240525,203850,10.700000000000017,10.650000000000006,36675,-103.40000000000873,43350,-1373025.0,Y,121125.0,N,133.55,144.55,147.3,130.4,138.63
2025-03-21 09:25:00,-17.700000000000017,5753700.0,179,223425,262125,-17.400000000000006,-17.400000000000006,-38700,-106.15000000000873,44325,-143850.0,YES,169125.0,Y,143.8,126.1,147.85,124.1,137.76
2025-03-21 09:30:00,-13.649999999999991,5910825.0,180,297075,261975,-13.700000000000003,-13.75,35100,-94.80000000000291,42375,-15525.0,YES,188700.0,N,126.05,112.4,132.15,112.35,134.06
2025-03-21 09:35:00,-10.25,4704825.0,181,321000,278700,-9.599999999999994,-9.649999999999991,42300,-81.59999999999127,45300,33825.0,YES,192075.0,N,112.8,102.55,116.15,102.45,129.93
2025-03-21 09:40:00,-9.849999999999994,5103225.0,180,351375,328425,-10.049999999999997,-10.049999999999997,22950,-72.50000000000728,55050,-26700.0,Y,96975.0,N,103.05,93.2,106.4,92.5,125.35
2025-03-21 09:45:00,4.3500000000000085,3901275.0,182,410550,489450,4.299999999999997,4.300000000000011,-78900,-75.45000000001164,53400,168750.0,YES,138525.0,Y,93.35,97.7,98.75,90.0,122.26
2025-03-21 09:50:00,2.0999999999999943,3091350.0,182,528225,336000,1.5999999999999943,1.6000000000000085,192225,-73.65000000000146,50475,41175.0,N,80925.0,N,97.5,99.6,101.0,94.5,120.47
2025-03-21 09:55:00,-3.6499999999999915,2716875.0,180,366825,408225,-3.4000000000000057,-3.3999999999999915,-41400,-73.25000000001455,50775,-21450.0,Y,111900.0,Y,99.35,95.7,102.3,93.35,119.09
2025-03-21 10:00:00,2.200000000000003,3923850.0,180,293700,359250,3.3499999999999943,3.3500000000000085,-65550,-73.75000000000728,42675,-34200.0,Y,-70350.0,YES,95.5,97.7,105.5,95.05,117.69
2025-03-21 10:05:00,-5.799999999999997,3499350.0,181,403800,394725,-6.75,-6.75,9075,-75.90000000000146,48300,-85350.0,Y,167625.0,Y,97.75,91.95,101.3,88.25,116.11
2025-03-21 10:10:00,8.200000000000003,2408850.0,182,378975,387675,7.549999999999997,7.549999999999997,-8700,-73.0,42525,86175.0,YES,-9150.0,YES,91.5,99.7,102.5,91.4,115.26
2025-03-21 10:15:00,-2.1500000000000057,2487000.0,181,363975,411975,-2.6500000000000057,-2.6500000000000057,-48000,-81.09999999999854,47325,-9675.0,Y,31950.0,Y,99.15,97.0,104.2,96.35,114.63
2025-03-21 10:20:00,0.0,1988100.0,180,371175,391575,-0.04999999999999716,-0.04999999999999716,-20400,-74.79999999999563,51675,30525.0,YES,38925.0,N,97.3,97.3,101.0,94.7,114.04
2025-03-21 10:25:00,-14.799999999999997,3636150.0,175,368175,378075,-13.700000000000003,-13.650000000000006,-9900,-64.75,47475,-173850.0,Y,66825.0,Y,97.2,82.4,97.2,82.4,112.55
2025-03-21 10:30:00,-0.44999999999998863,3266550.0,182,589350,356325,-1.0,-1.0499999999999972,233025,-62.25,54375,144450.0,YES,2475.0,YES,83.1,82.65,85.45,81.2,111.07
