last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
2025-06-23 11:30:00,-5.299999999999983,-4.75,-4.599999999999994,-54525,-184.5,67950,30150.0,N,28800.0,N,-0.4099999999999966
2025-06-23 11:35:00,-2.0500000000000114,-2.3499999999999943,-2.4499999999999886,111300,-176.0,66675,-24750.0,Y,50400.0,Y,-0.5600000000000023
2025-06-23 11:40:00,-3.6999999999999886,-4.050000000000011,-4.050000000000011,-1800,-164.5500000000029,66075,79050.0,YES,12150.0,N,-0.5699999999999932
2025-06-23 11:45:00,2.9000000000000057,3.049999999999983,3.25,48450,-173.79999999998836,64725,24375.0,N,-12450.0,YES,-0.6599999999999966
2025-06-23 11:50:00,11.350000000000023,11.300000000000011,11.300000000000011,-16200,-184.59999999999127,63000,40200.0,N,-48750.0,YES,-0.5999999999999943
2025-06-23 11:55:00,-2.799999999999983,-2.4000000000000057,-2.3000000000000114,-79575,-188.85000000000582,65625,-44025.0,Y,31650.0,Y,-0.30000000000001137
2025-06-23 12:00:00,1.75,1.5,1.5,-65100,-185.24999999998545,64950,-7350.0,YES,-6375.0,YES,-0.2599999999999909
2025-06-23 12:05:00,-6.549999999999983,-6.699999999999989,-6.75,-5400,-167.1999999999971,65250,-24525.0,Y,36075.0,Y,-0.30000000000001137
2025-06-23 12:10:00,2.4499999999999886,2.700000000000017,2.6500000000000057,-21525,-172.10000000000582,64275,14925.0,YES,31800.0,N,-0.1699999999999875
2025-06-23 12:15:00,-4.699999999999989,-4.300000000000011,-4.349999999999994,30375,-159.6999999999971,58950,-35700.0,Y,21450.0,N,-0.28000000000000114
2025-06-23 12:20:00,-0.15000000000000568,-0.20000000000001705,-0.25,57225,-144.0500000000029,60300,11775.0,YES,-30000.0,YES,-0.18000000000000682
2025-06-23 12:25:00,-1.0,-0.5999999999999943,-0.6499999999999773,-8775,-169.14999999999418,61350,9375.0,N,67425.0,Y,-0.21000000000000796
2025-06-23 12:30:00,0.25,-0.5,-0.5,-32550,-151.99999999998545,65100,-6600.0,Y,17025.0,N,-0.3400000000000034
2025-06-23 12:35:00,0.09999999999999432,-0.45000000000001705,-0.3499999999999943,-42150,-156.9999999999709,59625,-13950.0,Y,-17100.0,YES,-0.18999999999999773
2025-06-23 12:40:00,-7.75,-8.150000000000006,-8.199999999999989,-57225,-153.9499999999971,61500,-51450.0,Y,30975.0,Y,-0.5600000000000023
2025-06-23 12:45:00,9.400000000000006,9.299999999999983,9.400000000000006,59175,-152.25,60000,56775.0,YES,-51825.0,YES,-0.5
2025-06-23 12:50:00,-2.25,-2.1500000000000057,-2.0,65025,-150.2999999999738,57075,-35025.0,Y,54150.0,Y,-0.2400000000000091
2025-06-23 12:55:00,-0.44999999999998863,-0.39999999999997726,-0.44999999999998863,-36300,-151.70000000001164,58350,-7350.0,YES,10500.0,N,-0.15000000000000568
2025-06-23 13:00:00,2.1499999999999773,2.1500000000000057,2.25,-21450,-131.8000000000029,54900,45675.0,YES,-26100.0,YES,-0.18999999999999773
2025-06-23 13:05:00,-8.449999999999989,-8.450000000000017,-8.449999999999989,57375,-134.05000000001746,53700,-32850.0,Y,97725.0,Y,-0.3100000000000023
2025-06-23 13:10:00,-1.0,-1.5,-1.3499999999999943,-36675,-127.5,49725,24375.0,YES,54600.0,N,-0.3100000000000023
2025-06-23 13:15:00,-7.650000000000006,-8.25,-8.300000000000011,19350,-125.70000000001164,53325,-108375.0,Y,5100.0,N,-0.6599999999999966
2025-06-23 13:20:00,-15.699999999999989,-15.700000000000017,-15.75,-19200,-119.19999999999709,55500,58125.0,YES,86175.0,Y,-3.1000000000000227
2025-06-23 13:25:00,-4.299999999999997,-4.400000000000006,-4.400000000000006,-285900,-108.95000000000437,56550,57600.0,N,55875.0,N,-1.75
2025-06-23 13:30:00,-1.2000000000000028,-0.75,-0.7000000000000028,-18825,-112.54999999998836,57225,24750.0,N,135150.0,Y,-2.030000000000001
2025-06-23 13:35:00,0.0,0.0,0.0,-64950,-115.80000000000291,57075,50775.0,YES,825.0,YES,-1.2200000000000273
2025-06-23 13:40:00,1.7000000000000028,2.549999999999997,2.549999999999997,-11850,-104.29999999999563,57825,50100.0,N,53400.0,Y,-1.2399999999999807
2025-06-23 13:45:00,0.3500000000000085,0.3999999999999915,0.3499999999999943,2475,-123.80000000000291,60975,10050.0,N,54525.0,N,-1.0300000000000011
2025-06-23 13:50:00,-1.5499999999999972,-1.5,-1.5499999999999972,43575,-118.95000000000437,62175,11475.0,N,63075.0,N,-0.8600000000000136
2025-06-23 13:55:00,-0.05000000000001137,0.29999999999999716,0.25,96975,-119.25000000000728,57675,675.0,Y,-30750.0,YES,-0.6200000000000045
2025-06-23 14:00:00,-13.900000000000006,-14.25,-14.200000000000003,94950,-108.84999999999854,59100,-262950.0,Y,43275.0,Y,-1.8799999999999955
2025-06-23 14:05:00,6.799999999999997,6.1499999999999915,6.25,25350,-101.34999999999127,60075,174300.0,YES,2250.0,YES,-1.6800000000000068
2025-06-23 14:10:00,7.950000000000003,7.25,7.299999999999997,-52725,-114.59999999999854,61725,10125.0,N,-73875.0,YES,-1.4099999999999966
2025-06-23 14:15:00,6.800000000000011,6.550000000000011,6.500000000000014,-90075,-124.30000000000291,61575,94725.0,YES,-121950.0,YES,-1.1000000000000227
2025-06-23 14:20:00,5.349999999999994,5.0,5.0,-68775,-134.9499999999971,56400,26625.0,N,40125.0,Y,-1.5
2025-06-23 14:25:00,-7.450000000000017,-8.349999999999994,-8.25,-31200,-130.4499999999971,55200,-88350.0,Y,117975.0,Y,-0.9699999999999989
2025-06-23 14:30:00,4.300000000000011,5.0,5.050000000000011,36600,-131.79999999999563,52350,-1038300.0,Y,47700.0,N,-0.8599999999999852
2025-06-23 14:35:00,6.700000000000017,6.900000000000006,6.899999999999977,15000,-120.05000000000291,53100,42525.0,YES,-241575.0,YES,-0.6200000000000045
2025-06-23 14:40:00,-11.0,-10.5,-10.650000000000006,4200,-124.00000000000728,57750,-127575.0,Y,201150.0,Y,-0.6300000000000239
2025-06-23 14:45:00,1.4499999999999886,1.1500000000000057,1.049999999999983,21825,-112.40000000000146,48900,100425.0,YES,50100.0,N,-0.5600000000000023
2025-06-23 14:50:00,1.299999999999983,0.30000000000001137,0.15000000000000568,-22050,-113.54999999999563,49350,8475.0,N,-116025.0,YES,-0.4300000000000068
2025-06-23 14:55:00,0.15000000000000568,0.3499999999999943,0.3499999999999943,-66150,-101.29999999999563,47100,-32850.0,Y,43500.0,Y,-0.3200000000000216
2025-06-23 15:00:00,-0.6999999999999886,-1.3000000000000114,-1.3499999999999943,-37050,-106.29999999999563,52800,-51375.0,Y,525.0,YES,-0.46999999999999886
2025-06-23 15:05:00,3.8499999999999943,3.5999999999999943,3.6999999999999886,-155925,-112.85000000000582,56625,-16425.0,YES,-84600.0,YES,-0.47999999999998977
2025-06-23 15:10:00,1.5,1.6999999999999886,1.75,-255150,-103.55000000000291,59250,-33075.0,Y,-70725.0,N,-0.3199999999999932
2025-06-23 15:15:00,0.549999999999983,0.0,-0.04999999999998295,59550,-102.85000000000582,64200,-39225.0,Y,-87300.0,YES,-0.36000000000001364
2025-06-23 15:20:00,2.700000000000017,2.3999999999999773,2.6500000000000057,-268425,-121.29999999998836,62475,-95925.0,Y,-280800.0,YES,-0.3900000000000148
2025-06-23 15:25:00,-5.299999999999983,-4.699999999999989,-4.050000000000011,-565500,-144.60000000000582,66075,-290025.0,Y,-246750.0,Y,-0.3100000000000023
