last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price
2025-09-24 09:15:00,2.299999999999997,8435475.0,180,762675,488400,1.8999999999999915,1.9000000000000057,274275,-75.70000000001164,50775,150150.0,N,230550.0,N,96.4,98.7,99.15,88.05,93.72
2025-09-24 09:20:00,6.099999999999994,14785800.0,350,1023825,969150,5.8999999999999915,5.75,54675,-127.40000000000146,74100,105750.0,N,181275.0,N,97.9,104.0,111.35,97.9,98.94
2025-09-24 09:25:00,-2.049999999999997,9385425.0,360,962550,890850,-2.0,-2.049999999999997,71700,-124.84999999999127,77025,-56775.0,Y,339525.0,Y,104.55,102.5,108.1,98.3,100.26
2025-09-24 09:30:00,2.8499999999999943,10524075.0,346,979425,928575,2.6500000000000057,2.6499999999999915,50850,-126.65000000000873,77025,138975.0,YES,70725.0,N,102.7,105.55,114.4,99.0,101.71
2025-09-24 09:35:00,-1.0999999999999943,4911450.0,311,940800,1096875,-2.75,-2.75,-156075,-115.45000000000437,77850,-1725.0,Y,223650.0,Y,105.6,104.5,107.25,99.75,101.85
2025-09-24 09:40:00,4.150000000000006,8792100.0,344,926625,914100,3.75,3.75,12525,-129.84999999999127,79200,47025.0,YES,-63450.0,YES,104.1,108.25,115.0,104.1,102.94
2025-09-24 09:45:00,-6.25,5715225.0,352,1177125,1023675,-6.700000000000003,-6.800000000000011,153450,-127.80000000001019,78450,-52800.0,Y,103875.0,Y,108.35,102.1,113.35,100.25,103.21
2025-09-24 09:50:00,-0.3499999999999943,3991125.0,345,1106175,1045275,-0.3499999999999943,-0.4000000000000057,60900,-115.19999999999709,75000,-49350.0,N,200100.0,Y,102.0,101.65,104.35,98.5,103.09
2025-09-24 09:55:00,-9.849999999999994,4846500.0,281,1073325,1043325,-9.600000000000009,-9.600000000000009,30000,-110.14999999999418,83625,-148800.0,Y,85425.0,N,101.75,91.9,101.75,91.9,102.63
2025-09-24 10:00:00,-3.75,5886075.0,259,1049100,952350,-4.0,-4.1499999999999915,96750,-95.24999999999272,79800,-75150.0,YES,90675.0,N,91.85,88.1,96.6,86.55,101.88
2025-09-24 10:05:00,-2.1000000000000085,4230000.0,296,1114950,1180800,-2.5,-2.450000000000003,-65850,-95.20000000000437,72525,101100.0,YES,137250.0,Y,87.9,85.8,87.9,84.3,101.12
2025-09-24 10:10:00,5.5,6830850.0,292,1329000,1211550,5.599999999999994,5.599999999999994,117450,-107.55000000000291,80025,72150.0,N,21975.0,N,85.95,91.45,92.05,82.55,100.2
2025-09-24 10:15:00,-7.599999999999994,5698125.0,322,1033950,1262625,-7.5,-7.700000000000003,-228675,-100.5,83175,2175.0,Y,209850.0,Y,91.5,83.9,91.9,80.45,99.35
2025-09-24 10:20:00,3.950000000000003,3003000.0,292,1215825,1270200,4.050000000000011,4.0,-54375,-97.94999999999709,85650,193725.0,YES,-34050.0,YES,83.75,87.7,87.8,82.5,98.93
2025-09-24 10:25:00,1.0999999999999943,3660225.0,318,1370175,1206300,1.1500000000000057,1.1499999999999915,163875,-105.85000000000582,83775,10650.0,N,60000.0,Y,88.2,89.3,89.95,84.65,98.53
2025-09-24 10:30:00,0.9000000000000057,4325625.0,263,1342800,1231275,0.29999999999999716,0.3500000000000085,111525,-101.25,84525,-3375.0,Y,62025.0,N,89.3,90.2,91.8,85.05,98.14
2025-09-24 10:35:00,-1.3500000000000085,3322800.0,269,1275075,1179150,-1.3499999999999943,-1.3499999999999943,95925,-102.39999999999418,82200,-30225.0,Y,146250.0,Y,90.4,89.05,91.8,87.8,97.91
2025-09-24 10:40:00,8.950000000000003,7806675.0,248,1041675,1594200,8.650000000000006,8.649999999999991,-552525,-108.50000000000728,77175,672225.0,YES,-353625.0,YES,89.0,97.95,98.3,87.75,97.68
2025-09-24 10:45:00,2.6500000000000057,6872400.0,212,1022100,1305225,2.6999999999999886,2.6500000000000057,-283125,-111.45000000000437,78300,-21975.0,Y,27450.0,Y,98.35,101.0,102.15,97.5,97.79
2025-09-24 10:50:00,1.3499999999999943,4780950.0,255,1048800,1274625,1.1999999999999886,1.25,-225825,-109.65000000000146,80775,-705600.0,Y,-102750.0,YES,101.15,102.5,102.8,96.3,97.86
2025-09-24 10:55:00,-6.8500000000000085,3925050.0,251,976200,978600,-6.8500000000000085,-6.75,-2400,-112.94999999999709,82725,-137475.0,YES,196500.0,Y,102.65,95.8,103.75,95.65,97.94
2025-09-24 11:00:00,20.099999999999994,11292375.0,278,1054725,1948125,20.349999999999994,20.39999999999999,-893400,-118.99999999999272,76275,99075.0,YES,-842550.0,YES,95.2,115.3,117.7,95.05,98.77
2025-09-24 11:05:00,7.150000000000006,10228200.0,329,867300,898950,7.349999999999994,7.349999999999994,-31650,-138.20000000001164,73500,-58425.0,Y,-252525.0,Y,116.0,123.15,127.15,112.4,100.13
2025-09-24 11:10:00,-14.100000000000009,5324925.0,336,770775,1032750,-13.75,-13.850000000000009,-261975,-134.45000000001164,82425,-137550.0,Y,17775.0,Y,123.7,109.6,124.25,108.0,100.63
2025-09-24 11:15:00,-0.6500000000000057,3121650.0,324,1109925,875025,-0.25,-0.25,234900,-116.14999999999418,78675,57975.0,YES,50925.0,Y,109.9,109.25,111.4,106.15,100.79
2025-09-24 11:20:00,-0.25,1940625.0,319,1152075,994950,-0.4000000000000057,-0.3499999999999943,157125,-118.55000000001746,80025,2279850.0,YES,129600.0,Y,109.5,109.25,112.15,107.75,100.9
2025-09-24 11:25:00,-3.5999999999999943,2232300.0,238,1061100,951825,-3.6499999999999915,-3.700000000000003,109275,-117.25000000000728,82200,-2280375.0,Y,10650.0,N,109.05,105.45,110.2,105.2,100.98
2025-09-24 11:30:00,-2.450000000000003,3213300.0,239,1446150,1055100,-2.5999999999999943,-2.549999999999997,391050,-113.19999999999709,82425,-19500.0,YES,20025.0,N,105.15,102.7,105.75,100.0,101.01
2025-09-24 11:35:00,-2.0500000000000114,2309550.0,250,1024575,1025625,-1.75,-1.7000000000000028,-1050,-107.00000000000728,81825,35400.0,YES,82575.0,Y,102.65,100.6,104.5,99.65,101.03
2025-09-24 11:40:00,2.049999999999997,3632250.0,237,1064625,1268925,2.299999999999997,2.3499999999999943,-204300,-110.95000000000437,79125,48000.0,N,-3750.0,YES,100.2,102.25,104.2,96.3,101.01
2025-09-24 11:45:00,-4.700000000000003,2136825.0,242,938475,981075,-4.3999999999999915,-4.450000000000003,-42600,-101.20000000000437,78825,27750.0,N,63525.0,Y,102.25,97.55,102.95,96.7,100.98
2025-09-24 11:50:00,-2.200000000000003,3570675.0,305,965475,971625,-2.75,-2.75,-6150,-105.09999999999854,85500,-50025.0,Y,94800.0,Y,97.9,95.7,100.5,94.65,100.91
2025-09-24 11:55:00,1.1999999999999886,2729475.0,281,1217550,1055550,0.7000000000000028,0.5500000000000114,162000,-109.54999999999563,86325,74625.0,YES,83625.0,N,95.4,96.6,99.35,93.7,100.85
2025-09-24 12:00:00,6.049999999999997,3811650.0,281,1350900,1112100,5.799999999999997,5.8500000000000085,238800,-102.99999999999272,88500,92550.0,N,-97725.0,YES,96.4,102.45,103.2,94.4,100.83
2025-09-24 12:05:00,-4.3500000000000085,3969675.0,339,1277625,950325,-4.299999999999997,-4.3500000000000085,327300,-116.89999999999418,81600,-20400.0,Y,182850.0,Y,102.7,98.35,103.45,95.3,100.8
2025-09-24 12:10:00,-11.150000000000006,5425800.0,343,998775,1195575,-11.099999999999994,-11.049999999999997,-196800,-103.60000000000582,77100,-267675.0,Y,128175.0,N,98.25,87.1,98.9,87.0,100.56
2025-09-24 12:15:00,-2.3499999999999943,3513300.0,276,1551750,1245300,-2.3500000000000085,-2.4000000000000057,306450,-97.09999999999854,87900,60675.0,YES,97275.0,N,87.05,84.7,87.8,84.3,100.31
2025-09-24 12:20:00,-1.5499999999999972,4494450.0,324,1267500,1173150,-1.6500000000000057,-1.5999999999999943,94350,-93.19999999999709,89100,-12075.0,Y,34575.0,N,84.45,82.9,86.0,80.2,99.94
2025-09-24 12:25:00,1.4000000000000057,3513750.0,352,1816125,1419675,1.7999999999999972,1.75,396450,-103.70000000000437,92775,104475.0,YES,83775.0,Y,82.85,84.25,86.1,82.7,99.69
2025-09-24 12:30:00,-2.3500000000000085,3888525.0,337,1672200,1490625,-2.5,-2.5,181575,-98.60000000000582,94650,-95625.0,Y,51150.0,N,84.45,82.1,87.2,81.15,99.42
2025-09-24 12:35:00,1.4499999999999886,3103575.0,331,1285500,1299975,1.5,1.6000000000000085,-14475,-91.60000000000582,92025,151425.0,YES,69525.0,N,81.9,83.35,84.3,80.0,99.17
2025-09-24 12:40:00,4.0,3479100.0,362,1486350,1409925,3.9000000000000057,3.8999999999999915,76425,-101.15000000000146,85650,86925.0,N,-87825.0,YES,83.45,87.45,87.7,83.2,98.96
2025-09-24 12:45:00,-1.4500000000000028,4878600.0,322,1386675,1390050,-1.0999999999999943,-1.0500000000000114,-3375,-108.55000000000291,87225,-136875.0,Y,83475.0,Y,87.65,86.2,90.55,86.0,98.74
2025-09-24 12:50:00,-3.1499999999999915,3367725.0,294,1363350,1650450,-3.3999999999999915,-3.25,-287100,-98.65000000000146,81750,26775.0,YES,77250.0,N,86.1,82.95,87.5,82.0,98.53
2025-09-24 12:55:00,-1.4500000000000028,2467350.0,356,1223250,1306425,-1.6499999999999915,-1.6500000000000057,-83175,-93.5,90225,61575.0,YES,69450.0,N,82.8,81.35,83.0,80.7,98.35
2025-09-24 13:00:00,-6.900000000000006,6358350.0,359,1639275,1491300,-6.849999999999994,-6.900000000000006,147975,-84.94999999999709,86925,-209175.0,Y,1050.0,YES,81.2,74.3,81.35,72.4,97.77
2025-09-24 13:05:00,3.3000000000000114,2756550.0,329,1623150,1496700,3.549999999999997,3.6000000000000085,126450,-82.60000000000582,83925,207525.0,YES,-69225.0,YES,74.1,77.4,78.1,73.75,97.52
2025-09-24 13:10:00,-5.8999999999999915,2862525.0,239,1412250,1326750,-5.699999999999989,-5.75,85500,-84.20000000000437,81675,-241275.0,Y,179850.0,Y,77.3,71.4,77.6,71.35,97.25
2025-09-24 13:15:00,-0.4000000000000057,4377600.0,300,1545525,1400325,-0.4000000000000057,-0.4000000000000057,145200,-78.54999999998836,79425,91275.0,YES,69525.0,N,71.0,70.6,73.15,67.75,96.78
