last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price
2024-11-07 14:00:00,0.25,-1.6499999999999773,-1.5500000000000114,-4525,-223.15000000000873,14425,-543650.0,Y,3575.0,N,395.75,396.0,400.8,391.95,0.38999999999998636
2024-11-07 14:05:00,4.849999999999966,5.0,4.800000000000011,-1850,-204.8000000000029,16450,-900.0,YES,850.0,YES,393.8,398.65,400.55,393.35,0.2400000000000091
2024-11-07 14:10:00,-6.649999999999977,-8.049999999999955,-7.800000000000011,33975,-194.60000000002037,17450,-398275.0,Y,1250.0,N,398.65,392.0,399.9,390.3,0.18999999999999773
2024-11-07 14:15:00,4.050000000000011,4.900000000000034,5.050000000000011,-5125,-204.60000000000582,11250,-1279525.0,Y,775.0,YES,392.0,396.05,398.15,390.0,0.12999999999999545
2024-11-07 14:20:00,7.050000000000011,7.400000000000034,7.349999999999966,-30625,-216.94999999998254,15025,-414650.0,YES,-5025.0,YES,395.95,403.0,405.35,395.6,0.25
2024-11-07 14:25:00,-6.0,-5.600000000000023,-5.550000000000011,11125,-188.10000000000582,10375,-1168750.0,Y,5275.0,N,403.0,397.0,403.0,395.6,0.14999999999997726
2024-11-07 14:30:00,6.449999999999989,6.099999999999966,5.850000000000023,-13500,-188.90000000000873,22300,-800675.0,YES,-3475.0,YES,397.0,403.45,403.8,396.95,0.26000000000004775
2024-11-07 14:35:00,-4.699999999999989,-3.1499999999999773,-2.9499999999999886,25800,-187.75,15300,-46325.0,YES,1775.0,N,403.45,398.75,404.0,398.5,0.22999999999996135
2024-11-07 14:40:00,1.5500000000000114,1.7000000000000455,1.5500000000000114,37525,-196.6999999999971,13875,-234725.0,Y,-6275.0,YES,398.75,400.3,403.1,396.9,0.1500000000000341
2024-11-07 14:45:00,4.849999999999966,4.050000000000011,3.9499999999999886,40500,-207.09999999999127,21050,-130825.0,YES,150.0,N,400.3,405.15,410.75,400.0,1.3599999999999568
2024-11-07 14:50:00,-0.14999999999997726,0.5999999999999659,0.20000000000004547,-30425,-206.89999999999418,14925,-355100.0,Y,1800.0,N,405.15,405.0,407.45,401.9,0.17000000000001592
2024-11-07 14:55:00,-9.399999999999977,-9.050000000000011,-8.700000000000045,275,-222.10000000000582,14150,-307325.0,YES,-1025.0,YES,405.15,395.75,406.6,393.75,0.6800000000000068
2024-11-07 15:00:00,5.050000000000011,4.300000000000011,3.8500000000000227,140000,-230.64999999999418,26350,-441075.0,Y,2300.0,N,395.2,400.25,403.9,393.85,1.1599999999999682
2024-11-07 15:05:00,-1.8999999999999773,-2.1000000000000227,-1.4500000000000455,171975,-222.0,26300,-190600.0,YES,-4825.0,YES,400.25,398.35,401.75,397.0,1.1800000000000068
2024-11-07 15:10:00,1.6499999999999773,2.5500000000000114,2.6499999999999773,15875,-194.44999999998254,22200,825.0,YES,3475.0,N,398.35,400.0,401.35,397.5,0.4300000000000068
2024-11-07 15:15:00,0.5500000000000114,0.0,-0.19999999999998863,-357675,-176.64999999997963,29225,-158975.0,Y,-13350.0,YES,400.0,400.55,402.2,399.9,0.4200000000000159
2024-11-07 15:20:00,0.5500000000000114,1.1000000000000227,1.0,-55800,-172.60000000003492,15225,575.0,YES,-18800.0,YES,400.55,401.1,402.15,399.5,0.8999999999999773
2024-11-07 15:25:00,0.0999999999999659,0.0,0.0999999999999659,198675,-49.75000000001455,26375,-7140175.0,Y,-7450.0,N,401.55,401.65,401.65,400.6,0.8600000000000136
