last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,timestamp,open,high,low,close,volume
06-05-2025 09:15,-21.5,157350,257,145200,145950,-21.6,-20.3,-750,-1534,42750,62550,N,91500,N,24742.78,24755,24733.5,24766.6,24724.8,05-06-2025 09:15,-13.25,22853700,214,516675,521025,-12.2,-12.4,-4350,-56.8,62400,17565150,N,941625,N,39.4,26.15,43.35,25.75,32.68,05-06-2025 09:15,10.7,9220875,211,166950,195675,10.9,10.85,-28725,-138.7,53100,16764225,N,247275,N,102.4,113.1,124.75,86.9,105.72,05-06-2025 09:15,1749095100,15.75,15.93,15.15,15.62,0
06-05-2025 09:20,44.4,163800,226,177300,165150,42.4,39.3,12150,-1518.5,41400,43350,N,-53475,Y,24746.54,24726.2,24770.6,24774,24723.5,05-06-2025 09:20,11.45,22952700,250,1056225,966300,10.8,10.9,89925,-54.2,81300,1579725,N,23400,N,25.7,37.15,37.25,24.35,31.35,05-06-2025 09:20,-35.3,8011800,241,317175,267750,-34.6,-34.6,49425,-127.65,57225,1902075,N,231825,N,113.6,78.3,119.85,78.3,100.64,05-06-2025 09:20,1749095400,15.61,15.62,15.46,15.47,0
06-05-2025 09:25,50.4,315225,238,146550,569250,49,49.4,-422700,-1413.1,42300,24225,N,-1800,YES,24772.04,24770.6,24821,24821,24767.9,05-06-2025 09:25,39.3,41257425,337,426000,404850,38.45,38.5,21150,-99.6,72000,417150,N,-509475,Y,36.2,75.5,80.55,34.95,45.63,05-06-2025 09:25,-16.65,17171775,344,424275,434175,-16,-16.05,-9900,-95.85,67350,544650,N,556275,Y,78.65,62,80.85,62,85.76,05-06-2025 09:25,1749095700,15.46,15.81,15.41,15.69,0
06-05-2025 09:30,27.5,348825,255,157275,187725,26.8,23.7,-30450,-1799.9,47475,34350,N,1575,N,24791.48,24817.5,24845,24846,24808,05-06-2025 09:30,12.3,24153000,359,450000,400800,12.4,12.45,49200,-110.9,69150,-104400,YES,-35475,YES,75.25,87.55,88.35,65.7,52.29,05-06-2025 09:30,-16.2,19823850,358,777150,539100,-16.15,-16.2,238050,-84.05,82575,260850,N,792000,Y,62.9,46.7,69.95,46.6,75.46,05-06-2025 09:30,1749096000,15.7,15.72,15.53,15.6,0
06-05-2025 09:35,-3.6,171750,205,110250,281250,-3.6,-1.9,-171000,-964.7,41025,15525,N,40050,YES,24799.11,24843.7,24840.1,24854,24830.2,05-06-2025 09:35,-7.05,15516150,347,413250,350100,-7.95,-7.95,63150,-125.3,65025,-474150,YES,456750,YES,86.7,79.65,93.5,75.4,56.15,05-06-2025 09:35,-6.05,18832200,348,950925,1011525,-6.05,-6.05,-60600,-72.05,89550,584100,YES,673350,N,47.5,41.45,49.3,39.4,67.4,05-06-2025 09:35,1749096300,15.61,15.61,15.42,15.44,0
06-05-2025 09:40,6,120450,198,104850,169575,6.1,5.4,-64725,-962.6,39150,18675,N,10050,N,24803.38,24842,24848,24854.5,24830.1,05-06-2025 09:40,-2.7,13103700,347,481575,412875,-2.95,-3,68700,-116.05,63525,30375,Y,144525,N,79.65,76.95,88.45,67.9,58.26,05-06-2025 09:40,-5.7,16758150,348,993000,1328475,-5.65,-5.65,-335475,-63,79575,-113925,Y,454575,N,41.55,35.85,44.15,33.8,62.11,05-06-2025 09:40,1749096600,15.45,15.47,15.37,15.4,0
06-05-2025 09:45,2.1,211350,188,108750,183000,2.7,4.9,-74250,-778.5,42300,-3675,YES,44400,YES,24809.72,24848,24850.1,24857.7,24840.1,05-06-2025 09:45,3.05,10086675,355,555300,379575,3.1,3,175725,-117.1,62775,261750,Y,165075,YES,76.15,79.2,84.8,69.55,59.55,05-06-2025 09:45,-5.9,15949800,357,1337025,1318200,-5.85,-5.85,18825,-60.55,96750,322650,YES,661050,Y,36.25,30.35,38.3,29.1,57.84,05-06-2025 09:45,1749096900,15.39,15.42,15.26,15.29,0
06-05-2025 09:50,5.6,159450,192,118125,331875,4.8,5.1,-213750,-934.9,44025,-1425,N,123750,YES,24814.21,24850.1,24855.7,24864.8,24850,05-06-2025 09:50,1.5,10142700,349,467925,419625,0.95,0.95,48300,-114.55,65250,-34575,YES,264150,YES,79.3,80.8,86.65,77.25,60.92,05-06-2025 09:50,-3.3,15974475,347,2336700,2350200,-3.2,-3.2,-13500,-50.3,108150,815925,YES,155400,N,30.15,26.85,31.6,23.4,53.77,05-06-2025 09:50,1749097200,15.28,15.3,15.2,15.22,0
06-05-2025 09:55,-8.6,88350,161,73050,194175,-11.1,-12.8,-121125,-1224.2,40725,5250,N,26100,N,24815.93,24855.7,24847.1,24859.5,24840.9,05-06-2025 09:55,-12.55,9388350,278,514500,406275,-12.8,-12.8,108225,-102.85,68250,-125250,YES,325200,YES,80.2,67.65,81.15,67,61.59,05-06-2025 09:55,1.35,14088075,279,2424300,2049225,1.6,1.6,375075,-52,117225,370875,N,411525,Y,26.6,27.95,30.3,25.85,51.12,05-06-2025 09:55,1749097500,15.21,15.23,15.18,15.19,0
06-05-2025 10:00,-4.1,74175,141,78825,320175,-1,-3.9,-241350,-668.9,31425,-7650,YES,45375,N,24817.13,24847.1,24843,24851,24836.4,05-06-2025 10:00,1.1,7995450,316,519150,458475,1.9,1.95,60675,-98.5,70650,3225,Y,-60600,Y,67.6,68.7,75.8,64.55,61.97,05-06-2025 10:00,1.35,15444375,319,2608350,2587125,1.15,1.2,21225,-49.25,121200,-87450,Y,5475,N,27.9,29.25,32.6,22.8,48.69,05-06-2025 10:00,1749097800,15.19,15.21,15.16,15.19,0
