datetime,timestamp,open,high,low,close,volume
2025-09-22 09:15:00,1758512700,9.97,10.54,9.97,10.48,0
2025-09-22 09:20:00,1758513000,10.47,10.51,10.41,10.48,0
2025-09-22 09:25:00,1758513300,10.47,10.52,10.43,10.44,0
2025-09-22 09:30:00,1758513600,10.43,10.48,10.38,10.45,0
2025-09-22 09:35:00,1758513900,10.46,10.48,10.37,10.47,0
2025-09-22 09:40:00,1758514200,10.47,10.48,10.44,10.46,0
2025-09-22 09:45:00,1758514500,10.45,10.49,10.44,10.47,0
2025-09-22 09:50:00,1758514800,10.48,10.49,10.4,10.48,0
2025-09-22 09:55:00,1758515100,10.46,10.49,10.45,10.46,0
2025-09-22 10:00:00,1758515400,10.46,10.49,10.45,10.46,0
2025-09-22 10:05:00,1758515700,10.47,10.49,10.45,10.48,0
2025-09-22 10:10:00,1758516000,10.48,10.48,10.46,10.47,0
2025-09-22 10:15:00,1758516300,10.48,10.49,10.47,10.47,0
2025-09-22 10:20:00,1758516600,10.47,10.51,10.47,10.47,0
2025-09-22 10:25:00,1758516900,10.48,10.49,10.45,10.46,0
2025-09-22 10:30:00,1758517200,10.46,10.47,10.45,10.45,0
2025-09-22 10:35:00,1758517500,10.45,10.46,10.45,10.46,0
2025-09-22 10:40:00,1758517800,10.46,10.46,10.45,10.46,0
2025-09-22 10:45:00,1758518100,10.46,10.47,10.45,10.46,0
2025-09-22 10:50:00,1758518400,10.45,10.49,10.44,10.46,0
2025-09-22 10:55:00,1758518700,10.46,10.46,10.45,10.46,0
2025-09-22 11:00:00,1758519000,10.46,10.49,10.45,10.48,0
2025-09-22 11:05:00,1758519300,10.48,10.49,10.43,10.44,0
2025-09-22 11:10:00,1758519600,10.44,10.45,10.41,10.44,0
2025-09-22 11:15:00,1758519900,10.43,10.45,10.41,10.41,0
2025-09-22 11:20:00,1758520200,10.42,10.5,10.41,10.46,0
2025-09-22 11:25:00,1758520500,10.46,10.51,10.44,10.45,0
2025-09-22 11:30:00,1758520800,10.43,10.5,10.42,10.48,0
2025-09-22 11:35:00,1758521100,10.49,10.5,10.41,10.42,0
2025-09-22 11:40:00,1758521400,10.41,10.43,10.38,10.39,0
2025-09-22 11:45:00,1758521700,10.38,10.4,10.37,10.39,0
2025-09-22 11:50:00,1758522000,10.38,10.41,10.35,10.38,0
2025-09-22 11:55:00,1758522300,10.38,10.42,10.35,10.36,0
2025-09-22 12:00:00,1758522600,10.36,10.38,10.35,10.36,0
2025-09-22 12:05:00,1758522900,10.36,10.39,10.34,10.38,0
2025-09-22 12:10:00,1758523200,10.38,10.38,10.34,10.37,0
2025-09-22 12:15:00,1758523500,10.37,10.38,10.35,10.36,0
2025-09-22 12:20:00,1758523800,10.37,10.38,10.35,10.38,0
2025-09-22 12:25:00,1758524100,10.37,10.37,10.34,10.34,0
2025-09-22 12:30:00,1758524400,10.35,10.38,10.33,10.36,0
2025-09-22 12:35:00,1758524700,10.36,10.38,10.35,10.38,0
2025-09-22 12:40:00,1758525000,10.38,10.4,10.35,10.36,0
2025-09-22 12:45:00,1758525300,10.36,10.4,10.35,10.37,0
2025-09-22 12:50:00,1758525600,10.37,10.39,10.35,10.35,0
2025-09-22 12:55:00,1758525900,10.35,10.38,10.34,10.37,0
2025-09-22 13:00:00,1758526200,10.37,10.39,10.35,10.38,0
2025-09-22 13:05:00,1758526500,10.38,10.4,10.37,10.38,0
2025-09-22 13:10:00,1758526800,10.38,10.42,10.37,10.4,0
2025-09-22 13:15:00,1758527100,10.4,10.41,10.36,10.37,0
2025-09-22 13:20:00,1758527400,10.37,10.38,10.36,10.36,0
2025-09-22 13:25:00,1758527700,10.36,10.37,10.35,10.36,0
2025-09-22 13:30:00,1758528000,10.36,10.37,10.34,10.36,0
2025-09-22 13:35:00,1758528300,10.36,10.37,10.35,10.36,0
2025-09-22 13:40:00,1758528600,10.36,10.36,10.35,10.36,0
2025-09-22 13:45:00,1758528900,10.37,10.37,10.34,10.36,0
2025-09-22 13:50:00,1758529200,10.36,10.37,10.34,10.36,0
2025-09-22 13:55:00,1758529500,10.35,10.45,10.34,10.45,0
2025-09-22 14:00:00,1758529800,10.46,10.49,10.43,10.47,0
2025-09-22 14:05:00,1758530100,10.46,10.46,10.34,10.34,0
2025-09-22 14:10:00,1758530400,10.34,10.37,10.34,10.37,0
2025-09-22 14:15:00,1758530700,10.35,10.38,10.34,10.36,0
2025-09-22 14:20:00,1758531000,10.37,10.39,10.35,10.37,0
2025-09-22 14:25:00,1758531300,10.37,10.44,10.37,10.42,0
2025-09-22 14:30:00,1758531600,10.41,10.45,10.38,10.39,0
2025-09-22 14:35:00,1758531900,10.37,10.5,10.37,10.47,0
2025-09-22 14:40:00,1758532200,10.47,10.61,10.46,10.61,0
2025-09-22 14:45:00,1758532500,10.6,10.73,10.56,10.58,0
2025-09-22 14:50:00,1758532800,10.57,10.62,10.53,10.56,0
2025-09-22 14:55:00,1758533100,10.57,10.62,10.56,10.6,0
2025-09-22 15:00:00,1758533400,10.59,10.6,10.51,10.56,0
2025-09-22 15:05:00,1758533700,10.57,10.61,10.53,10.59,0
2025-09-22 15:10:00,1758534000,10.57,10.63,10.56,10.61,0
2025-09-22 15:15:00,1758534300,10.62,10.65,10.54,10.56,0
2025-09-22 15:20:00,1758534600,10.56,10.56,10.49,10.52,0
2025-09-22 15:25:00,1758534900,10.53,10.55,10.5,10.55,0
