last_traded_time,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price
2024-11-13 12:10:00,-0.8500000000000014,-0.8000000000000007,-0.8000000000000007,-138400,-33.5,39775,36650.0,Y,14875.0,YES,26.3,25.45,27.0,24.65,-0.5899999999999963
2024-11-13 12:15:00,3.700000000000003,3.5500000000000007,3.5,-10375,-36.600000000000364,46025,58975.0,Y,-56425.0,Y,25.4,29.1,29.95,25.15,-0.5200000000000031
2024-11-13 12:20:00,2.650000000000002,3.0,3.0,-112125,-38.69999999999891,32850,16425.0,N,-3100.0,YES,28.9,31.55,33.3,27.15,-0.3500000000000014
2024-11-13 12:25:00,-4.949999999999999,-4.699999999999999,-4.699999999999999,54000,-39.04999999999927,33500,-1825.0,YES,55475.0,YES,31.65,26.7,31.7,26.65,-0.3200000000000003
2024-11-13 12:30:00,3.8999999999999986,4.150000000000002,4.149999999999999,-124400,-37.0,35750,14050.0,N,-40475.0,Y,26.8,30.7,31.75,25.5,-0.3200000000000003
2024-11-13 12:35:00,-4.949999999999999,-5.0,-5.0,-139825,-36.150000000001455,33525,-12925.0,YES,24225.0,YES,30.7,25.75,30.7,24.85,-0.3400000000000034
2024-11-13 12:40:00,-3.0500000000000007,-3.0500000000000007,-3.0,-122650,-32.849999999998545,35325,-18325.0,YES,-1750.0,Y,25.95,22.9,26.3,22.45,-0.4799999999999969
2024-11-13 12:45:00,0.3500000000000014,0.40000000000000213,0.3500000000000014,115475,-34.29999999999745,45150,73425.0,Y,19950.0,YES,22.95,23.3,24.75,21.5,-0.6899999999999977
2024-11-13 12:50:00,-0.40000000000000213,-0.5500000000000007,-0.5,29300,-33.14999999999782,45300,-8925.0,YES,12075.0,N,23.3,22.9,25.0,22.7,-0.3999999999999986
2024-11-13 12:55:00,-1.0,-1.1000000000000014,-1.0999999999999979,220650,-32.95000000000073,38300,23625.0,Y,7025.0,N,22.85,21.85,23.95,20.95,-0.5600000000000023
2024-11-13 13:00:00,-1.6000000000000014,-1.6500000000000021,-1.6999999999999993,216250,-29.650000000000546,36175,-104300.0,YES,-9350.0,Y,21.5,19.9,21.7,19.05,-0.759999999999998
2024-11-13 13:05:00,-1.6000000000000014,-1.6499999999999986,-1.7000000000000028,86800,-29.700000000000728,36250,10825.0,Y,39600.0,YES,20.0,18.4,20.3,18.15,-0.45000000000000284
2024-11-13 13:10:00,2.4499999999999993,2.5,2.450000000000003,28700,-29.69999999999891,38850,-15925.0,YES,-49775.0,Y,18.1,20.55,21.4,17.15,-0.5600000000000023
2024-11-13 13:15:00,-1.0500000000000007,-1.1499999999999986,-1.2000000000000028,147175,-32.399999999999636,42900,8775.0,Y,39800.0,YES,20.5,19.45,20.6,17.7,-0.39000000000000057
2024-11-13 13:20:00,-1.75,-1.6499999999999986,-1.6499999999999986,164625,-32.100000000000364,35850,29825.0,Y,8450.0,N,19.45,17.7,20.05,17.15,-0.3299999999999983
2024-11-13 13:25:00,-1.3499999999999979,-1.5500000000000007,-1.5500000000000007,162675,-28.400000000000546,42500,-5675.0,YES,65050.0,YES,17.7,16.35,18.65,15.75,-0.3400000000000034
2024-11-13 13:30:00,-1.0999999999999996,-1.0999999999999996,-1.1000000000000014,-77200,-26.850000000000364,44000,33400.0,Y,14500.0,N,16.25,15.15,17.45,15.0,-0.4299999999999997
2024-11-13 13:35:00,3.4499999999999993,3.5500000000000007,3.4999999999999982,-223300,-27.850000000000364,41525,-3225.0,YES,-95800.0,Y,15.05,18.5,20.35,15.05,-0.5300000000000011
2024-11-13 13:40:00,2.8500000000000014,2.8000000000000007,2.8000000000000007,-213925,-30.150000000000546,37375,-6500.0,YES,-43200.0,YES,18.4,21.25,21.25,17.15,-0.44999999999999574
2024-11-13 13:45:00,2.9499999999999993,3.1000000000000014,3.099999999999998,-14150,-39.70000000000073,38450,-39725.0,YES,-74300.0,Y,21.3,24.25,28.55,21.3,-0.7000000000000028
2024-11-13 13:50:00,-2.849999999999998,-2.8000000000000007,-2.849999999999998,-118050,-37.54999999999745,43475,2675.0,Y,37525.0,YES,24.45,21.6,29.15,21.05,-0.5499999999999972
2024-11-13 13:55:00,1.75,1.3999999999999986,1.3999999999999986,-104025,-34.99999999999818,40550,35800.0,Y,-22275.0,Y,21.5,23.25,28.8,21.05,-0.38000000000000256
2024-11-13 14:00:00,-3.75,-4.099999999999998,-4.050000000000001,-106525,-37.20000000000073,33375,-33975.0,YES,66975.0,YES,23.65,19.9,25.6,18.95,-0.3299999999999983
2024-11-13 14:05:00,0.0,-0.10000000000000142,-0.09999999999999787,-70750,-33.650000000001455,39675,8375.0,Y,16850.0,N,19.55,19.55,23.05,18.8,-0.3200000000000003
2024-11-13 14:10:00,-2.5500000000000007,-2.5,-2.5,-289750,-30.899999999999636,38025,1800.0,YES,-2350.0,Y,19.35,16.8,20.15,15.15,-0.7100000000000009
2024-11-13 14:15:00,-2.0,-2.0000000000000018,-2.049999999999999,-172500,-28.50000000000091,40625,-6250.0,YES,63575.0,YES,16.95,14.95,17.4,14.25,-0.4399999999999977
2024-11-13 14:20:00,-1.75,-1.6500000000000004,-1.6499999999999986,-475725,-26.200000000000728,41025,-8275.0,YES,26375.0,N,14.95,13.2,15.0,12.45,-0.6100000000000065
2024-11-13 14:25:00,-0.6500000000000004,-0.6500000000000004,-0.7000000000000011,-440300,-26.449999999999818,37075,7250.0,N,58925.0,YES,13.35,12.7,14.35,12.6,-0.37999999999999545
2024-11-13 14:30:00,-0.8499999999999996,-0.75,-0.75,-204350,-24.30000000000109,48300,-20325.0,YES,-54900.0,Y,12.7,11.85,13.25,11.25,-0.5600000000000023
2024-11-13 14:35:00,0.34999999999999964,0.3000000000000007,0.3000000000000007,-32375,-25.75000000000091,43000,36675.0,Y,-52400.0,N,11.8,12.15,12.25,11.1,-0.490000000000002
2024-11-13 14:40:00,-2.0,-1.950000000000001,-1.9499999999999993,1557550,-24.299999999999727,54325,-104050.0,YES,32175.0,YES,12.1,10.1,12.2,9.7,-1.009999999999998
2024-11-13 14:45:00,0.09999999999999964,0.15000000000000036,0.15000000000000036,95275,-25.050000000000182,67325,69175.0,Y,-78675.0,Y,10.1,10.2,11.1,9.65,-0.5200000000000031
2024-11-13 14:50:00,0.6999999999999993,0.7000000000000011,0.6499999999999986,1276450,-24.09999999999991,59275,46750.0,N,-39550.0,YES,10.25,10.95,11.2,9.15,-0.5900000000000034
2024-11-13 14:55:00,-1.0500000000000007,-1.3000000000000007,-1.3000000000000007,579000,-25.500000000000455,54100,-58075.0,YES,110750.0,YES,11.05,10.0,11.25,9.55,-0.4799999999999969
2024-11-13 15:00:00,-1.8500000000000014,-1.8000000000000007,-1.8000000000000007,873175,-22.34999999999991,60400,-100700.0,YES,50925.0,N,10.05,8.2,10.85,7.95,-0.8700000000000045
2024-11-13 15:05:00,1.200000000000001,1.200000000000001,1.1999999999999993,769225,-19.800000000000182,53675,244150.0,Y,-142400.0,Y,8.2,9.4,9.45,8.1,-0.5399999999999991
2024-11-13 15:10:00,-0.9500000000000011,-0.8999999999999986,-0.9500000000000011,21150,-20.700000000000728,65900,-148000.0,YES,53850.0,YES,9.55,8.6,9.55,8.15,-0.3299999999999983
2024-11-13 15:15:00,1.5500000000000007,1.5999999999999996,1.5500000000000007,451650,-21.050000000000182,87700,-4600.0,Y,-105000.0,Y,8.95,10.5,10.55,8.85,-0.5
2024-11-13 15:20:00,0.75,0.8000000000000007,0.8000000000000007,-488950,-25.0,71950,-27350.0,YES,-18275.0,YES,10.75,11.5,11.5,9.35,-0.46999999999999886
2024-11-13 15:25:00,-0.1999999999999993,-0.3000000000000007,-0.1999999999999993,-11175,-25.900000000000546,49225,-426500.0,YES,-77175.0,Y,11.6,11.4,12.85,11.0,-0.5100000000000051
