last_traded_time,n_buy_corr,n_sell_corr,n_tb_ts,ce_buy_corr,ce_sell_corr,ce_tb_ts,pe_buy_corr,pe_sell_corr,pe_tb_ts,n_ltp_diff,n_buy_diff,n_sell_diff,ce_ltp_diff,ce_buy_diff,ce_sell_diff,pe_ltp_diff,pe_buy_diff,pe_sell_diff,percentage
03-05-2025 09:15,0.699990399,0.606606177,0.920918499,0.314593143,0.118737771,0.904972644,-0.65674242,-0.764740665,0.867934267,3.15,47250,91500,-4.35,877425,541425,-8.15,386100,157125,65.05817761
03-05-2025 09:20,0.7190756,-0.289017627,-0.58141619,-0.002481816,-0.873785076,-0.02758681,0.334998013,-0.956336943,-0.383591377,57.65,24075,675,19.9,-2593875,-300975,-36.8,-1398675,224250,46.31432724
03-05-2025 09:25,0.732251889,0.19163856,0.367582259,-0.252447552,-0.297512905,-0.377778033,-0.062062141,-0.77317855,0.62583131,25.5,23925,23325,18.3,-232200,67650,-5.55,226350,290775,40.89203554
03-05-2025 09:30,0.072962261,-0.343681641,0.62519134,0.832899605,0.001997135,0.282042862,0.196477934,-0.41371663,0.771791246,-9.3,39075,32850,-4.95,26925,536475,3.4,433575,315675,39.34178505
03-05-2025 09:35,0.16738695,-0.543794954,0.644554681,0.661121384,-0.484712507,0.1768679,0.826276419,-0.546450552,-0.115571389,-6.25,25875,23550,-1.2,60975,296400,-2.5,34425,240975,46.29707484
03-05-2025 09:40,0.439402753,-0.805028087,-0.265968941,0.648118336,-0.950978482,-0.496798051,0.800329936,-0.871257689,-0.618689292,24.8,12225,-22575,23.55,108825,-749175,-8.8,-108975,288225,65.51746185
03-05-2025 09:45,0.068764245,-0.751385412,-0.031323762,0.066673775,-0.87767912,0.222937852,0.521745956,-0.589025467,0.07952404,18.6,-6975,-1425,19.1,43350,-315075,-7,75000,177300,35.65621811
03-05-2025 09:50,0.857803503,-0.873262263,-0.742228282,0.526728263,-0.889102237,-0.359335673,0.777142992,-0.600654031,-0.498776637,-7.6,-11550,6375,-5.55,-42525,204300,1.35,32325,51450,68.05593201
03-05-2025 09:55,0.679918605,-0.373133111,0.218862966,0.674858402,-0.531696245,-0.382395225,0.141115874,-0.639831423,0.434778234,4,172950,13500,0.3,-93675,51000,-1.25,179625,63675,45.29544539
03-05-2025 10:00,0.00351149,-0.826684987,0.291079321,0.892804234,-0.925416647,-0.775911479,0.856771881,-0.780033095,-0.603132762,-22.6,58650,19650,-14.5,-72150,172050,7.35,107850,-26325,66.17050997
03-05-2025 10:05,0.643763868,-0.487557699,-0.026038081,0.789811276,0.149918823,0.392040806,0.659525952,-0.633334324,-0.331231141,13.9,10950,-300,7.1,152925,41625,-5.9,-52050,66975,45.70246634
03-05-2025 10:10,0.633406929,-0.086223235,-0.327475202,0.520839065,-0.198800337,0.650915305,-0.046993025,-0.856359608,0.398523315,-10.85,1125,225,-7.05,61500,162900,1.7,249900,87300,41.32817801
03-05-2025 10:15,0.443101621,-0.644727764,-0.150426115,0.020174268,-0.839401275,0.035018802,0.891518648,-0.592662601,-0.533260219,-20.4,-1425,5250,-8.1,-13875,151425,4.5,127275,-108300,46.11434792
03-05-2025 10:20,0.902824877,-0.635527644,-0.745636297,0.850109375,-0.610803122,-0.381930478,0.843521822,-0.839622841,-0.682474363,20.85,11025,-6450,7.55,153750,28200,-6.9,-106500,143850,72.13834243
03-05-2025 10:25,0.603094455,-0.149930299,-0.131414336,0.964578369,-0.280507774,-0.207569996,0.578004409,-0.967201682,-0.70634814,-22337.55,-632475,-412425,-100.75,-2735250,-1264275,-5.9,-213525,179325,50.98499399
03-05-2025 10:30,0.408589475,-0.779948498,-0.202838893,0.074834068,-0.971091781,0.021384102,0.888592053,-0.934482212,-0.751762156,22366.95,640575,395850,120.25,2667600,962325,-5.25,-177675,107775,55.92803597
03-05-2025 10:35,0.735719546,-0.297674987,-0.154091747,0.37913436,-0.855944681,-0.124949724,0.655170393,-0.494616353,-0.630518459,5.65,40800,7575,4.35,-145875,-96825,-3.25,33000,13425,48.08689165
03-05-2025 10:40,0.39039607,-0.091950069,-0.200002539,0.374466219,-0.159391326,-0.447550643,0.530444083,-0.824065226,-0.705441805,8.9,6450,4500,3.85,9600,62925,-3.5,6300,64425,41.37453311
03-05-2025 10:45,-0.707634824,-0.581448313,0.395807201,0.919806481,-0.513374182,-0.376131638,0.633525998,-0.616151013,-0.338529758,-13.7,46125,13875,-7.75,-99075,12450,2.95,40950,-53475,56.47121564
03-05-2025 10:50,0.76727808,-0.22126861,-0.073712818,0.736636339,-0.851333749,-0.720042279,0.631541894,-0.718529359,-0.302390366,17.4,17700,2175,10.85,98775,-57750,-3.85,-42675,125625,55.80814992
03-05-2025 10:55,0.433961447,-0.503972072,-0.067082861,0.825081457,-0.841519644,-0.801559728,-0.341478372,-0.826186371,0.616029073,-0.9,45150,7275,-1.15,24825,11625,0.2,194175,122550,58.40967807
03-05-2025 11:00,0.49032603,-0.189337836,-0.154103446,0.667926181,-0.315338977,-0.328470054,0.550903842,-0.378197746,0.281107701,-0.2,150,-10425,0.35,37125,-76350,-1.5,-86025,33450,37.28568682
03-05-2025 11:05,0.276103261,0.338647472,-0.113819363,0.710857691,-0.760846323,-0.633460291,0.384182431,-0.836962124,-0.472385377,-13,3225,-5475,-5.25,-61875,82125,1.7,-6675,-45450,50.30293704
03-05-2025 11:10,0.400279009,0.309832559,-0.090963024,0.452651198,-0.856054494,-0.423799487,0.040091389,-0.739255882,0.361386829,10.05,1650,5475,3.55,34650,-33075,-1.5,29475,89700,40.82570967
