last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9
10-03-2025 09:15:00,29.650000000001455,12.69999999999709,9.80000000000291,10950.0,-2117.35000000149,14820.0,23370.0,N,12930.0,N,15.540000000000873,48560.35,48590.0
10-03-2025 09:20:00,14.900000000001455,-4.900000000001455,3.6999999999970896,8160.0,-2647.6500000003725,13290.0,1170.0,YES,4230.0,N,1.3300000000017462,48590.0,48604.9
10-03-2025 09:25:00,45.14999999999418,35.0,45.14999999999418,-38820.0,-2729.2999999988824,16530.0,11160.0,N,18090.0,N,12.44999999999709,48603.8,48648.95
10-03-2025 09:30:00,-82.69999999999709,-77.65000000000146,-82.69999999999709,-43230.0,-2264.2500000018626,14100.0,-120.0,YES,8190.0,N,3.900000000001455,48648.95,48566.25
10-03-2025 09:35:00,5.5,-1.25,4.700000000004366,4260.0,-2206.10000000149,13050.0,3450.0,N,7830.0,N,-2.8699999999953434,48566.25,48571.75
10-03-2025 09:40:00,122.25,123.84999999999854,119.69999999999709,20760.0,-2205.800000000745,14310.0,960.0,YES,1380.0,Y,8.62000000000262,48571.75,48694.0
10-03-2025 09:45:00,-40.200000000004366,-43.150000000001455,-44.650000000001455,54810.0,-2353.800000000745,11370.0,-16350.0,YES,16500.0,N,7.310000000004948,48690.05,48649.85
10-03-2025 09:50:00,8.80000000000291,10.150000000001455,9.650000000001455,10260.0,-2711.800000000745,12270.0,5310.0,Y,1530.0,Y,2.029999999998836,48650.35,48659.15
10-03-2025 09:55:00,2.849999999998545,1.1500000000014552,-0.20000000000436557,29070.0,-2940.699999999255,10860.0,11730.0,N,1680.0,N,2.650000000001455,48660.0,48662.85
10-03-2025 10:00:00,-76.44999999999709,-71.34999999999854,-70.90000000000146,7080.0,-2627.900000002235,13560.0,-4320.0,YES,5160.0,N,-0.819999999999709,48662.85,48586.4
10-03-2025 10:05:00,26.549999999995634,22.94999999999709,25.89999999999418,-14760.0,-1995.5999999996275,9570.0,4860.0,N,10020.0,N,-0.43000000000029104,48586.4,48612.95
10-03-2025 10:10:00,-39.849999999998545,-43.0,-35.0,-33150.0,-1991.050000000745,12090.0,-1080.0,YES,780.0,Y,-0.819999999999709,48612.95,48573.1
10-03-2025 10:15:00,-8.349999999998545,-13.650000000001455,-15.25,-10230.0,-2193.6500000003725,12720.0,-150.0,N,-11340.0,Y,-3.0800000000017462,48573.1,48564.75
10-03-2025 10:20:00,35.25,35.14999999999418,35.25,-4230.0,-2136.75,9420.0,4770.0,N,4440.0,N,-0.7699999999967986,48564.75,48600.0
10-03-2025 10:25:00,-20.0,-14.05000000000291,-12.700000000004366,8070.0,-2058.2999999970198,9330.0,-6990.0,YES,12780.0,N,-0.27000000000407454,48600.0,48580.0
10-03-2025 10:30:00,20.19999999999709,23.0,14.650000000001455,-11400.0,-1992.8499999996275,8040.0,210.0,N,660.0,Y,-0.27999999999883585,48580.0,48600.2
10-03-2025 10:35:00,39.80000000000291,39.849999999998545,37.25,-1770.0,-1450.0500000026077,8310.0,4020.0,N,-1620.0,Y,0.26000000000203727,48600.0,48639.8
10-03-2025 10:40:00,8.099999999998545,8.450000000004366,6.099999999998545,-3240.0,-1513.7499999981374,8670.0,300.0,YES,-4800.0,Y,0.4400000000023283,48642.0,48650.1
10-03-2025 10:45:00,-10.0,-12.299999999995634,-10.650000000001455,13140.0,-1543.449999999255,8970.0,-12570.0,YES,810.0,N,1.2399999999979627,48655.0,48645.0
10-03-2025 10:50:00,-17.849999999998545,-11.80000000000291,-17.44999999999709,1290.0,-1903.3500000014901,7500.0,-150.0,N,2460.0,N,0.37000000000261934,48649.9,48632.05
10-03-2025 10:55:00,-17.0,-12.0,-6.5,-6030.0,-2236.4500000011176,9150.0,2400.0,N,570.0,Y,0.20000000000436557,48632.05,48615.05
10-03-2025 11:00:00,-40.05000000000291,-39.5,-33.69999999999709,18810.0,-2423.5000000018626,7830.0,-2640.0,YES,1230.0,N,-0.2599999999947613,48615.05,48575.0
10-03-2025 11:05:00,14.80000000000291,5.0,-0.3499999999985448,1560.0,-2452.7000000029802,7260.0,1170.0,N,1650.0,N,-0.12000000000261934,48575.0,48589.8
10-03-2025 11:10:00,-6.75,3.0500000000029104,7.649999999994179,9810.0,-2059.699999999255,9270.0,-5910.0,YES,5550.0,N,-0.13999999999941792,48589.8,48583.05
10-03-2025 11:15:00,-1.0500000000029104,-3.5500000000029104,-10.30000000000291,64290.0,-1824.6999999973923,7800.0,1440.0,N,-1710.0,Y,-0.16999999999825377,48583.05,48582.0
10-03-2025 11:20:00,-11.75,-20.799999999995634,-23.75,-4140.0,-2070.9999999981374,7230.0,-3090.0,YES,2760.0,N,-0.3099999999976717,48587.0,48575.25
10-03-2025 11:25:00,3.599999999998545,2.849999999998545,8.900000000001455,4920.0,-1743.5499999988824,7470.0,6000.0,N,-1800.0,Y,-0.23000000000320142,48575.25,48578.85
10-03-2025 11:30:00,46.150000000001455,36.700000000004366,35.25,1980.0,-2357.849999997765,7350.0,3960.0,N,-7950.0,Y,0.010000000002037268,48578.85,48625.0
10-03-2025 11:35:00,14.19999999999709,15.049999999995634,5.0,-5760.0,-2305.099999997765,8580.0,-5400.0,YES,5730.0,N,0.12999999999738066,48630.8,48645.0
10-03-2025 11:40:00,-8.349999999998545,-3.4499999999970896,-1.0,7140.0,-2048.800000000745,7740.0,-6030.0,YES,6300.0,N,0.3800000000046566,48645.0,48636.65
10-03-2025 11:45:00,-26.05000000000291,-25.900000000001455,-18.39999999999418,-6540.0,-2460.449999999255,8040.0,0.0,N,-3000.0,Y,0.16000000000349246,48636.65,48610.6
10-03-2025 11:50:00,4.75,5.19999999999709,-4.400000000001455,1860.0,-1135.300000000745,5610.0,-1260.0,YES,-180.0,N,0.029999999998835847,48610.6,48615.35
10-03-2025 11:55:00,-31.94999999999709,-31.55000000000291,-21.900000000001455,300.0,-1660.3499999996275,7920.0,3660.0,N,-570.0,Y,-0.0900000000037835,48615.35,48583.4
10-03-2025 12:00:00,-13.950000000004366,-13.35000000000582,-20.450000000004366,12330.0,-2537.0,9270.0,-1710.0,YES,1920.0,N,-0.42000000000552973,48583.4,48569.45
10-03-2025 12:05:00,12.80000000000291,12.849999999998545,9.80000000000291,-16500.0,-1814.9999999981374,7890.0,-1080.0,N,-510.0,Y,-0.11000000000058208,48569.45,48582.25
10-03-2025 12:10:00,-17.05000000000291,-16.150000000001455,-14.0,-660.0,-1865.4499999973923,7260.0,-1950.0,YES,870.0,N,-0.1900000000023283,48582.25,48565.2
10-03-2025 12:15:00,-5.19999999999709,-4.75,-15.0,-17850.0,-2435.9999999962747,11250.0,-1080.0,N,-3090.0,Y,-1.6199999999953434,48565.2,48560.0
10-03-2025 12:20:00,35.849999999998545,43.25,35.05000000000291,-3870.0,-1869.75,8490.0,2040.0,N,10950.0,N,-0.16000000000349246,48572.15,48608.0
10-03-2025 12:25:00,1.0,5.05000000000291,5.0,-3870.0,-1707.5499999988824,8310.0,-1890.0,YES,-2070.0,Y,0.05000000000291038,48608.0,48609.0
10-03-2025 12:30:00,36.099999999998545,34.900000000001455,36.099999999998545,-20520.0,-1110.5,8160.0,-3240.0,YES,-930.0,N,0.5400000000008731,48613.0,48649.1
10-03-2025 12:35:00,-16.599999999998545,-21.349999999998545,-20.349999999998545,-28650.0,-1709.050000000745,10140.0,630.0,N,1530.0,N,0.3600000000005821,48645.4,48628.8
10-03-2025 12:40:00,-23.700000000004366,-14.299999999995634,-20.94999999999709,5130.0,-1580.0,7440.0,1710.0,N,-450.0,Y,0.05000000000291038,48628.8,48605.1
10-03-2025 12:45:00,14.400000000001455,9.30000000000291,9.5,-4710.0,-1595.75,9180.0,4140.0,N,660.0,N,0.0,48605.1,48619.5
10-03-2025 12:50:00,2.9499999999970896,-0.3000000000029104,2.5499999999956344,9270.0,-1502.1000000014901,7620.0,210.0,YES,2910.0,N,0.049999999995634425,48619.5,48622.45
10-03-2025 12:55:00,18.35000000000582,10.55000000000291,7.69999999999709,19590.0,-1605.4500000011176,7560.0,930.0,N,390.0,Y,0.4400000000023283,48619.2,48637.55
10-03-2025 13:00:00,22.44999999999709,25.25,20.900000000001455,-41430.0,-839.1000000014901,8670.0,0.0,YES,-6210.0,Y,0.6100000000005821,48637.55,48660.0
10-03-2025 13:05:00,15.0,5.150000000001455,14.599999999998545,10350.0,-1929.9500000029802,8700.0,2160.0,N,150.0,N,1.5200000000040745,48660.0,48675.0
10-03-2025 13:10:00,-17.19999999999709,-17.299999999995634,-19.39999999999418,15390.0,-1997.25,10110.0,-1800.0,YES,6450.0,N,0.9099999999962165,48675.0,48657.8
10-03-2025 13:15:00,-7.80000000000291,-2.0500000000029104,-9.0,30810.0,-1499.800000000745,10590.0,-540.0,N,1290.0,Y,0.9000000000014552,48657.8,48650.0
10-03-2025 13:20:00,19.19999999999709,22.30000000000291,18.599999999998545,-62460.0,-1388.3500000014901,9540.0,-30.0,N,1710.0,N,0.47000000000116415,48650.0,48669.2
10-03-2025 13:25:00,-9.5,-6.200000000004366,-9.25,-19860.0,-1476.1500000003725,8880.0,2070.0,N,-1170.0,Y,0.48999999999796273,48668.6,48659.1
10-03-2025 13:30:00,-19.099999999998545,-15.599999999998545,-11.35000000000582,-2820.0,-1484.4000000003725,11430.0,1620.0,YES,-1650.0,Y,0.7799999999988358,48659.1,48640.0
10-03-2025 13:35:00,-34.94999999999709,-26.75,-23.049999999995634,-4860.0,-1368.6500000003725,8970.0,90.0,YES,1560.0,N,0.13999999999941792,48652.95,48618.0
10-03-2025 13:40:00,-15.0,-10.5,-20.05000000000291,-3150.0,-1369.5,8670.0,810.0,N,-570.0,Y,0.0,48618.0,48603.0
