last_traded_time,ltp,vol_traded_today,non_zero_vol,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price
2025-04-25 12:35:00,-23.950000000000017,376125.0,170,-23.900000000000006,-23.94999999999999,11400,-188.95000000001164,34425,-26325.0,Y,9300.0,N,261.55,237.6,265.5,236.05,186.47
2025-04-25 12:40:00,21.349999999999966,684375.0,178,23.149999999999977,23.25000000000003,-7275,-190.59999999999127,34950,109275.0,YES,-32775.0,YES,237.8,259.15,268.1,237.4,187.19
2025-04-25 12:45:00,-8.100000000000023,320700.0,178,-8.250000000000028,-8.249999999999972,-25950,-191.8000000000029,39375,787950.0,YES,11625.0,Y,258.1,250.0,260.55,243.05,187.51
2025-04-25 12:50:00,-15.0,291750.0,177,-14.599999999999994,-14.550000000000011,1950,-178.79999999998836,37350,327075.0,N,4050.0,N,250.0,235.0,252.45,232.95,187.76
2025-04-25 12:55:00,-22.19999999999999,813450.0,180,-23.650000000000006,-23.700000000000017,-31575,-177.34999999999127,44250,28500.0,N,27300.0,Y,235.2,213.0,241.0,205.05,188.13
2025-04-25 13:00:00,-6.049999999999983,1186500.0,180,-6.350000000000023,-6.399999999999977,-14625,-144.89999999999418,36825,8475.0,N,44700.0,N,213.6,207.55,214.8,196.85,188.48
2025-04-25 13:05:00,-4.5,1138200.0,179,-4.200000000000017,-4.349999999999994,-9150,-150.25,38700,26400.0,N,21825.0,N,206.85,202.35,209.4,184.2,188.62
2025-04-25 13:10:00,-3.4499999999999886,810975.0,181,-3.0,-3.1999999999999886,975,-149.9499999999971,36600,-19200.0,Y,13125.0,N,203.25,199.8,211.65,198.2,188.82
2025-04-25 13:15:00,-3.25,955425.0,180,-2.75,-3.0,-8550,-147.94999999998254,41475,22575.0,YES,18600.0,N,200.1,196.85,203.35,190.3,188.95
2025-04-25 13:20:00,5.200000000000017,796725.0,180,5.400000000000006,5.5,-6000,-126.89999999999418,38550,34950.0,N,3000.0,N,197.6,202.8,203.65,191.5,189.05
2025-04-25 13:25:00,3.1500000000000057,1411200.0,179,3.6999999999999886,3.700000000000017,-55650,-126.0,35400,-90975.0,Y,-9675.0,YES,201.85,205.0,210.7,193.95,189.33
2025-04-25 13:30:00,-17.55000000000001,1553925.0,181,-17.900000000000006,-18.0,-30150,-147.3000000000029,38175,-913275.0,Y,67125.0,Y,204.3,186.75,207.05,178.85,189.37
2025-04-25 13:35:00,-0.09999999999999432,2179275.0,180,0.35000000000002274,0.25,6300,-132.04999999998836,47925,27375.0,YES,34050.0,N,185.85,185.75,192.6,171.15,189.19
2025-04-25 13:40:00,-4.0,1230225.0,180,-2.6999999999999886,-2.8499999999999943,-14025,-135.29999999998836,45600,46650.0,N,44925.0,N,185.65,181.65,190.8,180.8,189.13
2025-04-25 13:45:00,-17.599999999999994,1578825.0,180,-10.900000000000006,-11.150000000000006,-18825,-121.25,45525,-4725.0,Y,47700.0,N,182.5,164.9,185.4,164.9,188.91
2025-04-25 13:50:00,-2.0,2625000.0,180,-1.6500000000000057,-1.6500000000000057,-33750,-116.19999999999709,41100,42675.0,YES,23025.0,N,163.8,161.8,170.6,156.85,188.05
2025-04-25 13:55:00,-10.599999999999994,2165025.0,181,-12.0,-12.0,6825,-106.55000000000291,41250,19950.0,N,28575.0,N,161.2,150.6,165.7,147.15,187.2
2025-04-25 14:00:00,7.25,2145450.0,180,8.0,8.050000000000011,-22725,-116.84999999999854,41550,18000.0,N,-45600.0,YES,150.9,158.15,163.1,148.35,186.38
2025-04-25 14:05:00,24.700000000000017,3760500.0,179,24.299999999999983,24.349999999999994,-83400,-139.35000000000582,39300,74175.0,YES,1650.0,Y,159.1,183.8,183.95,154.65,185.64
2025-04-25 14:10:00,-7.5,4107750.0,181,-7.199999999999989,-7.150000000000006,-2475,-143.9499999999971,41775,-104550.0,Y,26400.0,Y,183.2,175.7,192.9,173.25,185.55
2025-04-25 14:15:00,-17.25,2527575.0,180,-16.349999999999994,-16.55000000000001,-3600,-126.90000000000873,42300,18375.0,YES,-2325.0,YES,176.25,159.0,176.9,155.1,184.98
2025-04-25 14:20:00,-2.5,1760100.0,179,-3.0,-3.0999999999999943,-18525,-110.84999999999854,37725,-17250.0,Y,60375.0,Y,159.4,156.9,166.3,155.2,184.57
2025-04-25 14:25:00,2.9000000000000057,2134800.0,180,3.3999999999999773,3.4000000000000057,-32850,-115.05000000000291,38700,11850.0,YES,51975.0,N,157.1,160.0,167.7,156.5,184.11
2025-04-25 14:30:00,20.099999999999994,3564600.0,180,20.150000000000006,20.30000000000001,-93075,-137.49999999998545,41400,14625.0,N,-126075.0,YES,159.4,179.5,188.5,158.4,183.85
2025-04-25 14:35:00,1.75,3173025.0,181,0.8499999999999943,1.0,-24900,-143.5500000000029,38475,1125.0,Y,27600.0,Y,180.2,181.95,194.3,176.0,183.87
2025-04-25 14:40:00,0.20000000000001705,2026500.0,180,0.14999999999997726,0.15000000000000568,-42825,-139.85000000000582,38025,32325.0,YES,-44550.0,YES,182.7,182.9,190.5,177.5,183.91
2025-04-25 14:45:00,-5.25,2406825.0,180,-4.900000000000006,-5.0,-42750,-142.60000000000582,36150,-81225.0,Y,-54450.0,YES,182.7,177.45,199.25,177.0,184.03
2025-04-25 14:50:00,-6.400000000000006,2061900.0,178,-4.300000000000011,-4.300000000000011,525,-121.95000000001164,36525,57375.0,YES,7650.0,Y,177.4,171.0,181.75,166.65,183.86
2025-04-25 14:55:00,6.400000000000006,1712850.0,175,5.949999999999989,6.0,-14100,-130.0500000000029,45225,-7125.0,Y,10500.0,N,171.6,178.0,183.0,167.65,183.73
2025-04-25 15:00:00,-10.650000000000006,2516775.0,180,-9.599999999999994,-9.549999999999983,-24900,-128.00000000001455,39975,-72225.0,Y,35250.0,Y,177.75,167.1,185.6,165.85,183.59
2025-04-25 15:05:00,8.550000000000011,1705200.0,180,9.300000000000011,9.400000000000006,-20175,-129.55000000001746,38400,12300.0,YES,-29625.0,YES,168.75,177.3,185.55,166.3,183.51
2025-04-25 15:10:00,6.949999999999989,1760175.0,180,6.550000000000011,6.599999999999994,750,-132.89999999999418,38925,10425.0,N,-55200.0,YES,177.9,184.85,189.05,173.0,183.48
2025-04-25 15:15:00,14.0,1780200.0,180,13.799999999999983,13.75,12750,-133.54999999998836,47850,-22800.0,Y,-102450.0,YES,184.8,198.8,198.8,184.8,183.6
2025-04-25 15:20:00,16.150000000000006,2233425.0,180,16.0,16.049999999999983,36300,-167.14999999999418,43125,-51750.0,Y,-67125.0,Y,198.85,215.0,220.05,197.25,184.08
2025-04-25 15:25:00,-10.099999999999994,1370475.0,181,-9.75,-8.050000000000011,-17025,-192.40000000000873,43200,-1170300.0,Y,-76275.0,YES,215.6,205.5,221.95,205.5,184.42
