last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,last_traded_time,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price,last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price
07-11-2024 10:20,11.8,10.5,13.8,3900,-940.3,17725,8225,N,20150,N,-2.29,24327.95,24339.75,07-11-2024 10:20,-0.35,-0.35,-0.35,6367700,-19.75,71750,214475,Y,189775,N,3.6,3.25,3.95,3.2,-0.23,07-11-2024 10:20,-14,-15.35,-15.5,4050,-320.4,22150,1775,N,3375,N,395.2,381.2,397.25,376.45,1.25
07-11-2024 10:25,-31.65,-31.1,-34.2,-41450,-775.75,15350,-39175,YES,-5500,Y,-8.37,24339.65,24308,07-11-2024 10:25,-1.05,-1.1,-1.1,2966825,-15.45,73975,-649375,YES,132000,N,3.25,2.2,3.45,2.15,-0.59,07-11-2024 10:25,30.75,29.65,29.75,200,-287.05,17125,2825,N,-7600,YES,381.2,411.95,418.55,373.1,1.97
07-11-2024 10:30,-8.45,-7.4,-6.95,-102250,-936,19225,-9000,Y,12625,N,-4.92,24305.65,24297.2,07-11-2024 10:30,-0.35,-0.35,-0.35,2523625,-18.25,65000,-46250,Y,169900,YES,2.15,1.8,2.3,1.8,-0.47,07-11-2024 10:30,6.15,6.25,6.2,2600,-358.5,18025,-117125,Y,4500,N,410.8,416.95,423.8,407.5,1.61
07-11-2024 10:35,17.95,12.5,16,49925,-973.75,15125,8825,N,1075,Y,-2.5,24297.2,24315.15,07-11-2024 10:35,0,-0.05,-0.05,2258150,-18.8,71825,42650,Y,106225,N,1.75,1.75,2,1.7,-0.27,07-11-2024 10:35,-12.75,-14.45,-14.45,5650,-304.2,20875,-53125,YES,-2600,YES,416.3,403.55,417.45,397,1.01
07-11-2024 10:40,7.15,7.35,5.65,44025,-1246.25,17950,5575,N,10975,N,-1.55,24307.9,24315.05,07-11-2024 10:40,0.25,0.2,0.2,-2061575,-17.6,77200,228075,Y,-515500,Y,1.7,1.95,2,1.7,-0.2,07-11-2024 10:40,-4.35,-4.6,-4.75,1300,-290.7,15000,-1275,YES,3250,N,404.35,400,409,387.3,0.53
07-11-2024 10:45,5.85,6.45,3.2,17575,-958.05,15225,34000,Y,2900,Y,-1.71,24315.05,24320.9,07-11-2024 10:45,0,0.05,0.05,6421000,-18.45,85425,-2139225,YES,-172650,YES,1.9,1.9,2.2,1.8,-0.18,07-11-2024 10:45,-3.9,-2.45,-2.55,13000,-278.75,16125,-2001925,Y,-1575,YES,400,396.1,401.45,383.65,0.39
07-11-2024 10:50,14.4,19.4,19.2,41875,-1046.8,16600,2600,YES,-9500,Y,-1.81,24320.9,24335.3,07-11-2024 10:50,0.3,0.25,0.25,6093625,-18,80850,12825,Y,-333125,Y,1.9,2.2,2.35,1.9,-0.19,07-11-2024 10:50,-15.55,-16.15,-16.3,15400,-292.4,19025,-1950,YES,3300,N,396.1,380.55,397.7,379.35,0.68
07-11-2024 10:55,24.65,19.85,22.95,-55625,-1235.6,19150,5700,N,11500,YES,-1.88,24335.3,24359.95,07-11-2024 10:55,0.2,0.25,0.25,-2785050,-19.75,98250,-77375,YES,-124875,YES,2.2,2.4,3.15,2.2,-0.3,07-11-2024 10:55,-23.4,-23.5,-23.5,5050,-304.9,19625,-4375,Y,1675,YES,380.55,357.15,381.9,355.6,1.01
07-11-2024 11:00,-10,-6.55,-10.05,-38075,-1157.35,18000,5725,N,-13750,Y,-1.21,24360,24350,07-11-2024 11:00,-0.35,-0.3,-0.3,3721925,-18.95,90900,105575,Y,296300,YES,2.45,2.1,2.6,1.95,-0.21,07-11-2024 11:00,5.2,6,6.15,-1325,-266.75,28075,3125,N,3275,N,356.85,362.05,367,351.15,0.45
07-11-2024 11:05,-18.85,-20.25,-21.5,-61650,-824.15,15725,-1725,YES,22900,YES,-1.36,24349.35,24330.5,07-11-2024 11:05,-0.35,-0.4,-0.4,4376375,-18.75,88550,-113600,YES,428025,YES,2.1,1.75,2.35,1.65,-0.17,07-11-2024 11:05,24.35,24.2,24.4,4950,-300.9,19950,-43650,Y,25,YES,361.25,385.6,390.8,355.6,0.72
07-11-2024 11:10,5.65,4.35,4.3,-37125,-1037.55,11550,10425,N,5500,N,-0.35,24328.65,24334.3,07-11-2024 11:10,-0.05,0,0,4335525,-18.4,89025,664825,Y,242875,N,1.75,1.7,1.95,1.7,-0.11,07-11-2024 11:10,-5.4,-4.35,-4.3,22550,-262.6,15950,-54000,Y,-2600,YES,385.6,380.2,386.7,375.25,0.33
07-11-2024 11:15,-34.3,-33,-33.15,22900,-1020.35,12850,-13100,YES,4025,N,-1.17,24334.3,24300,07-11-2024 11:15,-0.05,-0.1,-0.1,6940375,-18.25,95575,-298525,YES,48825,N,1.7,1.65,1.8,1.6,-0.11,07-11-2024 11:15,38.75,38.35,38.7,12750,-303.55,20600,-86025,Y,-4150,YES,380.2,418.95,420.85,380.1,1.25
07-11-2024 11:20,10,7.55,8.4,-7375,-1068.25,15875,7225,Y,27025,YES,-1.35,24300,24310,07-11-2024 11:20,-0.1,-0.15,-0.15,7200250,-18.4,90025,-1273600,YES,-44750,Y,1.55,1.45,1.65,1.35,-0.19,07-11-2024 11:20,-8.3,-8.55,-8.9,10075,-347.45,22425,-358675,Y,-450,N,419.3,411,429.25,403.4,1.31
07-11-2024 11:25,11,12.45,12.45,-23150,-1066.3,12375,-40300,YES,7175,N,-0.63,24309,24320,07-11-2024 11:25,0.1,0.05,0.05,555425,-18.5,90900,193300,Y,-191975,Y,1.4,1.5,1.65,1.4,-0.09,07-11-2024 11:25,-15.15,-15.15,-15.35,6625,-289.65,14250,-1700,YES,3425,N,410.15,395,415,391.65,0.34
07-11-2024 11:30,6.75,7.5,5.6,-64475,-804.55,17100,15350,Y,-1825,Y,-0.7,24317.25,24324,07-11-2024 11:30,0.1,0.1,0.1,117575,-15.8,79825,150375,N,-333525,Y,1.5,1.6,1.7,1.45,-0.09,07-11-2024 11:30,-7.5,-6.8,-6.75,8925,-209.8,10475,150,N,-625,YES,395,387.5,395,381,0.33
07-11-2024 11:35,4.3,1.3,3,5050,-955.65,11250,7475,N,5300,N,-0.26,24325,24329.3,07-11-2024 11:35,-0.1,-0.05,-0.05,11563325,-18.5,88100,-76850,YES,231650,YES,1.6,1.5,1.6,1.4,-0.06,07-11-2024 11:35,-4.8,-3.4,-3.2,23750,-243.75,20075,-3100,Y,3000,N,387.5,382.7,397.5,382,0.35
07-11-2024 11:40,-2.05,-4,-1.3,2375,-722.65,17425,-5975,YES,16975,N,-0.43,24329.3,24327.25,07-11-2024 11:40,-0.2,-0.15,-0.15,-3826800,-17.1,71175,-520175,YES,517800,YES,1.6,1.4,1.7,1.4,-0.12,07-11-2024 11:40,5.85,7.3,7.1,15375,-234.4,19925,3400,N,-1700,YES,383.8,389.65,390,377.35,0.22
07-11-2024 11:45,-12.65,-10.15,-9.45,64400,-664.9,12525,3575,N,3225,N,-0.4,24325.95,24313.3,07-11-2024 11:45,0,0,0,8491200,-17.15,78050,120125,Y,-218225,Y,1.45,1.45,1.5,1.35,-0.05,07-11-2024 11:45,4.75,5.15,5.1,875,-244.85,14200,-4650,Y,2850,N,389.65,394.4,400.2,387.45,0.15
07-11-2024 11:50,2.15,4.15,3,14325,-875.85,11150,2850,YES,225,Y,-0.41,24317.95,24320.1,07-11-2024 11:50,-0.2,-0.2,-0.2,4559500,-16.55,74100,-638275,YES,428675,YES,1.45,1.25,1.45,1.2,-0.05,07-11-2024 11:50,1.6,0.6,0.5,7575,-214.3,19475,1200,N,-2025,YES,394.4,396,396.35,387,0.16
07-11-2024 11:55,-11.05,-8.35,-9.7,-105650,-1185.35,12800,7200,N,-7225,Y,-0.71,24320.7,24309.65,07-11-2024 11:55,0.05,0,0,18550050,-17.8,95875,-353375,Y,-260625,Y,1.2,1.25,1.3,1.15,-0.06,07-11-2024 11:55,0,-0.05,-0.1,37700,-225.95,13900,-125,Y,-450,N,396,396,403,392.8,0.26
