last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9
21-07-2025 09:15:00,-23.19999999999709,-38.0,-39.0,5530.0,-972.5999999996275,4550.0,4970.0,N,10220.0,N,-0.20999999999912689,56581.6,56558.4
21-07-2025 09:20:00,-75.59999999999854,-75.59999999999854,-68.40000000000146,8085.0,-4232.800000000745,22715.0,28700.0,Y,24290.0,N,-20.75999999999476,56545.2,56469.6
21-07-2025 09:25:00,-118.0,-103.20000000000437,-103.79999999999563,14735.0,-3297.7999999970198,21140.0,1260.0,YES,-7490.0,Y,-28.67000000000553,56481.6,56363.6
21-07-2025 09:30:00,40.599999999998545,44.0,35.0,-47390.0,-4377.20000000298,20545.0,-5810.0,YES,3465.0,N,-9.64999999999418,56363.6,56404.2
21-07-2025 09:35:00,40.19999999999709,42.0,40.0,-4690.0,-3789.599999997765,20020.0,17115.0,Y,6650.0,N,-5.150000000001455,56404.0,56444.2
21-07-2025 09:40:00,101.0,96.0,99.0,333025.0,-2187.3999999947846,23730.0,-13230.0,YES,-3080.0,Y,0.8700000000026193,56449.0,56550.0
21-07-2025 09:45:00,115.0,120.20000000000437,116.0,-27370.0,-1333.4000000022352,19600.0,-6615.0,N,12880.0,N,18.85000000000582,56557.2,56672.2
21-07-2025 09:50:00,67.0,62.80000000000291,67.0,2905.0,-2648.800000000745,21315.0,8540.0,N,-8365.0,Y,27.5,56673.0,56740.0
21-07-2025 09:55:00,4.80000000000291,-0.6000000000058208,5.0,16905.0,-3105.199999999255,23170.0,175.0,YES,13965.0,YES,34.400000000001455,56740.0,56744.8
21-07-2025 10:00:00,31.400000000001455,31.400000000001455,27.599999999998545,132405.0,-3170.400000002235,19250.0,27790.0,Y,-4060.0,Y,19.950000000004366,56735.0,56766.4
21-07-2025 10:05:00,23.400000000001455,13.0,26.80000000000291,141995.0,-2551.9999999962747,16555.0,2590.0,YES,6650.0,N,7.950000000004366,56766.6,56790.0
21-07-2025 10:10:00,-11.400000000001455,-3.1999999999970896,-11.400000000001455,-14840.0,-2862.39999999851,20265.0,70.0,YES,-1855.0,Y,10.849999999998545,56794.8,56783.4
21-07-2025 10:15:00,-11.80000000000291,-4.400000000001455,-11.0,-10220.0,-3274.60000000149,15610.0,-1575.0,YES,2240.0,N,2.7000000000043656,56790.8,56779.0
