last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9
07-11-2024 09:30:00,35.549999999995634,43.75,40.25,13725.0,-2531.900000002235,8115.0,1230.0,N,22830.0,N,-16.94000000000233,52364.3,52399.85
07-11-2024 09:35:00,-3.5,7.799999999995634,-5.55000000000291,37695.0,-2374.9500000029802,8280.0,14910.0,N,-2535.0,Y,-7.029999999998836,52404.5,52401.0
07-11-2024 09:40:00,31.799999999995634,24.75,30.89999999999418,20550.0,-2477.650000002235,7065.0,-27315.0,YES,18630.0,YES,-1.9899999999979627,52401.05,52432.85
07-11-2024 09:45:00,11.099999999998545,21.400000000001455,18.5,-19815.0,-2212.39999999851,8490.0,90.0,Y,7455.0,N,-0.6000000000058208,52443.9,52455.0
07-11-2024 09:50:00,-35.900000000001455,-30.14999999999418,-32.0,-35835.0,-1890.5000000037253,8010.0,1305.0,N,-3915.0,Y,-1.2099999999991269,52457.0,52421.1
07-11-2024 09:55:00,-157.1999999999971,-156.1999999999971,-142.39999999999418,13905.0,-2466.099999997765,8850.0,1980.0,N,4710.0,N,-16.030000000006112,52411.2,52254.0
07-11-2024 10:00:00,-145.3000000000029,-136.0,-135.5500000000029,15975.0,-3379.800000000745,10050.0,-12420.0,YES,11790.0,N,-57.45999999999913,52251.0,52105.7
07-11-2024 10:05:00,6.350000000005821,30.849999999998545,18.200000000004366,3120.0,-2808.10000000149,7920.0,-6930.0,N,2940.0,Y,-18.44999999999709,52124.7,52131.05
07-11-2024 10:10:00,28.94999999999709,25.94999999999709,18.14999999999418,57255.0,-2608.85000000149,8145.0,-270.0,N,195.0,Y,-11.590000000003783,52130.0,52158.95
07-11-2024 10:15:00,-25.94999999999709,-21.94999999999709,-22.94999999999709,1890.0,-2471.0,7650.0,-19260.0,YES,5220.0,N,-9.780000000006112,52157.95,52132.0
07-11-2024 10:20:00,40.349999999998545,41.0,39.0,5970.0,-2178.2500000037253,7050.0,3555.0,Y,20370.0,N,-2.9400000000023283,52134.65,52175.0
07-11-2024 10:25:00,-80.40000000000146,-78.15000000000146,-82.0,11595.0,-1982.050000000745,9660.0,-1815.0,YES,4485.0,N,-6.7700000000040745,52170.4,52090.0
07-11-2024 10:30:00,-21.0,-20.400000000001455,-21.0,16230.0,-2172.14999999851,9555.0,-1530.0,N,6750.0,N,-17.14999999999418,52093.0,52072.0
07-11-2024 10:35:00,58.0,58.5,65.69999999999709,11055.0,-1759.949999999255,8175.0,-450.0,N,-3240.0,Y,-3.5800000000017462,52072.0,52130.0
07-11-2024 10:40:00,11.25,17.599999999998545,12.549999999995634,3930.0,-1880.6500000003725,6975.0,4200.0,N,14835.0,N,-2.779999999998836,52131.4,52142.65
07-11-2024 10:45:00,10.200000000004366,17.05000000000291,17.80000000000291,-9390.0,-1654.6500000022352,7350.0,495.0,YES,37035.0,YES,-1.8399999999965075,52153.95,52164.15
07-11-2024 10:50:00,135.0,130.0500000000029,131.25,-22035.0,-2080.550000000745,10500.0,4665.0,N,-16125.0,Y,-3.569999999999709,52160.0,52295.0
07-11-2024 10:55:00,44.200000000004366,51.599999999998545,51.0,-29760.0,-2949.150000002235,10155.0,975.0,YES,-5235.0,N,5.75,52302.45,52346.65
07-11-2024 11:00:00,-41.05000000000291,-43.0,-43.69999999999709,-2280.0,-3212.25,8670.0,-3330.0,YES,17250.0,YES,1.4099999999962165,52346.65,52305.6
07-11-2024 11:05:00,-31.60000000000582,-32.349999999998545,-26.0,33690.0,-2347.7000000029802,7935.0,-1515.0,N,2475.0,Y,-0.01999999999679858,52306.3,52274.7
07-11-2024 11:10:00,-33.25,-25.25,-29.349999999998545,21195.0,-2383.6500000003725,8895.0,-6975.0,YES,3570.0,N,-0.7599999999947613,52287.55,52254.3
07-11-2024 11:15:00,-123.90000000000146,-118.05000000000291,-122.89999999999418,4965.0,-2222.949999999255,7395.0,-6090.0,N,-2400.0,Y,-2.680000000000291,52253.85,52129.95
07-11-2024 11:20:00,43.0,44.0,42.799999999995634,21750.0,-2299.3499999996275,8355.0,13065.0,N,17355.0,N,-2.139999999999418,52122.0,52165.0
07-11-2024 11:25:00,9.05000000000291,16.5,11.05000000000291,81405.0,-1904.4500000011176,10485.0,975.0,YES,990.0,Y,-1.2699999999967986,52175.95,52185.0
07-11-2024 11:30:00,-11.099999999998545,-7.94999999999709,-12.049999999995634,22140.0,-1580.3499999977648,6045.0,11655.0,N,1590.0,N,-0.8099999999976717,52185.0,52173.9
07-11-2024 11:35:00,-2.150000000001455,-3.650000000001455,0.5,24030.0,-1536.5499999988824,6105.0,300.0,YES,810.0,Y,-0.6399999999994179,52173.9,52171.75
07-11-2024 11:40:00,-10.75,-10.400000000001455,-17.30000000000291,6915.0,-1686.3500000014901,6300.0,25020.0,Y,2130.0,N,-0.6399999999994179,52171.75,52161.0
