last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,open,high,low,close,volume
14-01-2025 10:15,-20.95,148275,436,149150,193400,-20.95,-20.75,-44250,-3655.25,42425,-58150,YES,19000,N,23248.09,23222,23201.05,23242,23199.3,14-01-2025 10:20,-12.45,9402075,543,1209600,903450,-12.4,-12.3,306150,-234.35,119775,-163950,YES,196200,N,98.5,86.05,105.2,85.75,113.59,14-01-2025 10:20,9.2,9610275,543,772350,807750,8.85,8.85,-35400,-299.35,119850,109950,N,-28575,YES,119.15,128.35,129.55,109.2,112.39,14-01-2025 10:15,23151.65,23167,23134.15,23138.2,0
14-01-2025 10:20,-22.4,146775,448,172275,158850,-19.9,-20,13425,-3387.2,38600,2375,Y,7075,N,23247.29,23239,23216.6,23242,23199.3,14-01-2025 10:25,-11.45,9795225,542,1179000,980325,-11.65,-11.75,198675,-224.95,122475,-102300,Y,216300,YES,103.6,92.15,105.2,85.75,112.65,14-01-2025 10:25,8.7,9984300,542,755475,857325,8.85,8.85,-101850,-291,120750,39825,N,-3300,Y,111.8,120.5,129.55,109.2,112.79,14-01-2025 10:20,23160.1,23167,23134.15,23148.9,0
14-01-2025 10:25,10.05,156025,440,167300,132975,7.15,7.05,34325,-3430.6,43950,12550,N,10725,N,23246.76,23227,23237.05,23237.05,23199.3,14-01-2025 10:30,-0.55,9359400,541,1097100,1067550,-0.5,-0.55,29550,-214,125700,66075,Y,-38025,Y,98.3,97.75,99.8,85.75,112.02,14-01-2025 10:30,-5.55,9923325,541,881775,834825,-4.65,-4.65,46950,-295.2,124050,-116700,Y,21000,Y,116.7,111.15,129.55,111.05,113,14-01-2025 10:25,23155.75,23160,23134.15,23156.45,0
14-01-2025 10:30,31.45,111875,424,174125,170150,35.15,31.95,3975,-3093,44400,15675,N,7950,N,23246.66,23206.35,23237.8,23252.7,23202.85,14-01-2025 10:35,10.75,9270450,540,1048800,1125600,10.5,10.45,-76800,-223.45,128175,168525,Y,-26175,N,86.2,96.95,106.8,85.85,111.36,14-01-2025 10:35,-17.55,9303525,540,900750,825450,-16.55,-16.7,75300,-284.7,126000,-155175,Y,274275,Y,128.05,110.5,128.05,100.65,112.72,14-01-2025 10:30,23137.65,23173.6,23137,23159.15,0
14-01-2025 10:35,36.15,136975,441,166850,292275,38.45,36.7,-125425,-2490.2,46600,1550,YES,-3675,Y,23246.82,23216.6,23252.75,23264.8,23210,14-01-2025 10:40,14.35,10955400,541,951375,1061250,14.4,14.4,-109875,-239.7,127575,72750,N,-185250,Y,91.95,106.3,110.3,89.25,111,14-01-2025 10:40,-22,9744750,541,919875,788700,-21.75,-21.8,131175,-276.35,128700,-80325,YES,107250,N,120.95,98.95,124.35,94.65,112.23,14-01-2025 10:35,23148.7,23182.55,23137.8,23177.85,0
14-01-2025 10:40,29.95,145425,463,153725,312250,27.45,30.8,-158525,-2053.6,47400,-5825,YES,67300,YES,23247.22,23237.05,23267,23269,23230,14-01-2025 10:45,11.45,11777175,541,886950,1056975,11.6,11.65,-170025,-250.7,124050,74475,N,-147000,YES,98.9,110.35,112,95.05,110.9,14-01-2025 10:45,-16.45,9668625,541,847500,909900,-16.7,-16.65,-62400,-253.4,128625,44625,YES,181275,Y,109.85,93.4,113.55,92.3,111.75,14-01-2025 10:40,23157.5,23186.05,23152.5,23185.5,0
14-01-2025 10:45,57.35,208600,478,140150,295750,54.9,56.35,-155600,-2132.35,47650,-1750,N,-58275,Y,23249.41,23237,23294.35,23294.55,23230,14-01-2025 10:50,32.25,13590600,541,839025,1152000,31.55,31.7,-312975,-261.5,121950,250500,Y,-754650,Y,96.8,129.05,129.05,95.05,111.41,14-01-2025 10:50,-30.3,10055325,541,1034775,959025,-29.5,-29.65,75750,-234.15,126450,-173625,Y,78225,N,111.15,80.85,113.55,80.85,110.61,14-01-2025 10:45,23158.9,23206.35,23152.5,23206.35,0
14-01-2025 10:50,29.05,290100,487,256525,178275,30.85,35.6,78250,-2486,64575,-22975,YES,-14200,YES,23252.83,23256.65,23285.7,23299.85,23254.9,14-01-2025 10:55,16.9,14787450,540,760950,1219275,16.6,16.6,-458325,-272.95,122850,49050,N,-373425,YES,106,122.9,131,105.5,112.36,14-01-2025 10:55,-15.85,10061175,540,1194150,1049250,-16,-16,144900,-213.25,129075,45075,YES,168450,Y,99.05,83.2,99.7,79.45,109.47,14-01-2025 10:50,23177.9,23208.85,23176.2,23204,0
14-01-2025 10:55,33.95,299900,498,287900,180925,33.45,32.45,106975,-2678.9,59650,-19700,N,-33750,Y,23254,23266.8,23300.75,23305.2,23261.15,14-01-2025 11:00,18.7,16925550,541,752400,1174200,18.95,18.95,-421800,-291.25,126750,525,YES,-363375,N,110.45,129.15,132.85,108.7,113.1,14-01-2025 11:00,-16.25,11631000,541,1335900,1117050,-16,-16,218850,-205.95,132975,-55725,Y,174525,N,93.85,77.6,95.25,77.2,108.27,14-01-2025 10:55,23185.4,23216.45,23182.25,23214.85,0
14-01-2025 11:00,25.15,294875,510,508050,172025,22.9,21.95,336025,-2513.4,64650,-19825,YES,-2700,YES,23256.8,23293.45,23318.6,23318.6,23276,14-01-2025 11:05,6.85,16119750,541,710025,984750,6.45,6.25,-274725,-299.1,127500,-135525,YES,164700,YES,130.4,137.25,138.4,116.6,114.25,14-01-2025 11:05,-10.6,11499750,536,1332000,1223700,-10.4,-10.45,108300,-189.85,132300,118725,YES,276825,Y,80.35,69.75,88.2,69.05,106.81,14-01-2025 11:00,23204.75,23238.95,23195.65,23236.65,0
14-01-2025 11:05,34.8,293675,511,418400,208425,37.7,35.95,209975,-2692.8,50800,16350,Y,-40100,Y,23261.19,23292.2,23327,23334.95,23276,14-01-2025 11:10,23.7,16311450,509,805575,1058175,23.85,23.9,-252600,-300.65,126375,59475,Y,-629250,Y,122.65,146.35,150.3,116.6,115.72,14-01-2025 11:10,-13.85,11212050,537,1369425,1292925,-13.85,-13.8,76500,-186.5,131925,-75450,Y,319050,Y,83.3,69.45,88.2,67.1,105.63,14-01-2025 11:05,23204,23257.55,23195.65,23253.05,0
14-01-2025 11:10,37.55,308175,516,450375,234350,35.9,34.85,216025,-2913.95,58325,17375,N,-24175,N,23263.18,23300,23337.55,23338.75,23296,14-01-2025 11:15,20.2,15339825,508,846075,1014975,19.7,19.75,-168900,-315.95,132225,-38475,YES,-570675,YES,129.1,149.3,152.3,128.05,116.91,14-01-2025 11:15,-10.95,9930975,536,1384725,1488675,-10.7,-10.7,-103950,-177.3,128025,33825,YES,232725,N,78.1,67.15,78.1,66.05,104.64,14-01-2025 11:10,23216.15,23264.95,23213.85,23260.05,0
14-01-2025 11:15,-8.6,275025,513,259350,224350,-7.8,-5.85,35000,-3124.05,57575,-5700,YES,-8825,N,23264.95,23318.6,23310,23339,23305.05,14-01-2025 11:20,-4.6,12578625,508,954825,1004025,-4.3,-4.35,-49200,-325.7,131550,-23250,N,-391275,YES,137.35,132.75,152.3,131.5,117.49,14-01-2025 11:20,4.05,8963850,541,1394025,1500750,4.2,4.15,-106725,-179.05,130950,111675,YES,76950,N,70,74.05,74.95,66.05,103.69,14-01-2025 11:15,23236.35,23264.95,23232.25,23236.5,0
14-01-2025 11:20,0.1,172875,482,237550,197450,3.05,-0.5,40100,-3079.55,56750,-3600,N,675,N,23265.68,23327,23327.1,23339,23298.2,14-01-2025 11:25,-3.25,10796925,541,987525,978675,-3.6,-3.6,8850,-334.85,134550,-14175,N,60600,YES,146.1,142.85,152.3,125.25,118.03,14-01-2025 11:25,-0.1,9625050,541,1348725,1599825,-0.1,-0.1,-251100,-176.7,131925,34800,N,88800,N,69.35,69.25,77.5,66.05,102.62,14-01-2025 11:20,23250.85,23264.95,23227.7,23241.3,0
14-01-2025 11:25,-25.7,125875,443,184725,154275,-22.05,-23.05,30450,-3152.15,52325,-3900,YES,27175,YES,23266.12,23337.9,23312.2,23339,23298.2,14-01-2025 11:30,-13.65,8460150,542,925650,967725,-13.6,-13.6,-42075,-327.05,131550,-71625,YES,177525,YES,149.55,135.9,150.5,125.25,118.36,14-01-2025 11:30,6.45,8877075,542,1449300,1531500,6.5,6.55,-82200,-182.7,133125,109575,YES,111075,Y,66.85,73.3,77.5,66.35,102.08,14-01-2025 11:25,23260.3,23261.35,23227.7,23229.55,0
14-01-2025 11:30,-11.85,95025,435,190550,184200,-18.05,-16,6350,-2894,53800,11450,N,-4725,Y,23266.63,23307.85,23296,23328.3,23292,14-01-2025 11:35,-9.8,8355450,544,876150,1052625,-9.6,-9.4,-176475,-321.65,136500,-145125,YES,175875,N,132,122.2,144.3,121.65,118.56,14-01-2025 11:35,3.55,9653550,544,1582350,1727175,3,3,-144825,-194.25,138000,50625,N,66300,N,74.25,77.8,78.4,68.55,101.24,14-01-2025 11:30,23235.6,23243.25,23212,23220.15,0
14-01-2025 11:35,-36.95,101725,431,277800,213975,-38.35,-35.5,63825,-2929.15,54275,15475,N,4875,N,23267.1,23327.1,23290.15,23327.1,23284.4,14-01-2025 11:40,-20.6,6909000,544,880800,913425,-21.35,-21.35,-32625,-308.5,135600,-101325,Y,199950,YES,142.8,122.2,144.3,117.6,118.61,14-01-2025 11:40,9.45,9189525,544,1731750,1846275,10,10.1,-114525,-205.3,139425,88800,YES,-48075,YES,69.3,78.75,81.25,68.7,100.61,14-01-2025 11:35,23242.3,23243.25,23208.8,23215.4,0
14-01-2025 11:40,-40.55,127975,448,319950,222125,-40.55,-35.8,97825,-3078.9,55275,6950,N,-15500,Y,23267.32,23312.2,23271.65,23315,23270,14-01-2025 11:45,-24.7,8282250,544,951900,955575,-24.6,-24.55,-3675,-289.6,133125,-69600,Y,112200,N,136.35,111.65,138.85,109.2,118.49,14-01-2025 11:45,12.75,12293475,544,1538625,1711275,12.75,12.75,-172650,-213.25,137400,-6750,Y,-243150,YES,73.2,85.95,89.15,71.7,99.97,14-01-2025 11:40,23230.1,23232.1,23192.8,23198.55,0
14-01-2025 11:45,-36.1,137425,445,361575,211050,-32.35,-31.25,150525,-2908.25,55050,3425,N,9125,YES,23267.32,23296,23259.9,23300.3,23256.05,14-01-2025 11:50,-18.4,8715825,542,1051875,965100,-18.3,-18.15,86775,-266.9,127575,-4950,Y,122400,N,122.3,103.9,124.45,103.4,118.23,14-01-2025 11:50,14,13114725,542,1465650,1572375,13.9,14,-106725,-218.8,137550,49875,YES,-237825,N,77.8,91.8,92.35,76.05,99.59,14-01-2025 11:45,23218.6,23223.65,23185.25,23189.25,0
14-01-2025 11:50,-36.9,143450,462,314250,206625,-36.2,-39.95,107625,-2915.55,56175,-13400,YES,22075,N,23267.02,23292.45,23255.55,23296,23240.1,14-01-2025 11:55,-21.25,10083075,542,1179000,1062450,-21.2,-21.3,116550,-255.6,129600,-2880675,YES,124500,N,122.1,100.85,122.1,95.25,117.72,14-01-2025 11:55,16.95,15691125,542,1267275,1375800,17.2,17.15,-108525,-230.85,135450,-3495000,Y,-312675,YES,78.75,95.7,102.75,78.75,99.44,14-01-2025 11:50,23216.5,23216.5,23175.25,23186.35,0
14-01-2025 11:55,-0.1,127750,452,274100,288025,-2.1,-5.1,-13925,-2824.8,55275,50250,Y,8625,N,23266.98,23270,23269.9,23279,23240.1,14-01-2025 12:00,-2.9,9621150,540,1224525,1114125,-3.05,-3.05,110400,-250.1,132525,-2643750,Y,105075,N,110.95,108.05,113.2,95.25,117.46,14-01-2025 12:00,1.4,13507650,540,1228125,1247925,1.15,1.15,-19800,-230.15,135375,-3576600,Y,-64800,Y,86.4,87.8,102.75,84.7,99.27,14-01-2025 11:55,23196.15,23201.05,23175.25,23196.3,0
14-01-2025 12:00,-0.2,109425,422,239725,272675,0.9,-0.95,-32950,-3175.15,48625,3075,N,8125,N,23266.86,23263.9,23263.7,23269.9,23240.1,14-01-2025 12:05,-0.3,9342450,540,1205850,1008975,0.35,0.35,196875,-246.8,131475,-2743575,YES,117150,N,104.05,103.75,108.85,95.25,117.17,14-01-2025 12:05,0.65,12197025,541,1107525,1252200,0.2,0.2,-144675,-230.25,135000,-3606975,Y,20250,Y,91.45,92.1,102.75,86.4,99.15,14-01-2025 12:00,23189.5,23197.25,23175.25,23189.6,0
14-01-2025 12:05,2.1,72600,394,182500,222275,2.55,4.4,-39775,-3272.75,41600,11625,N,-650,Y,23266.82,23255.9,23258,23269.9,23245,14-01-2025 12:10,0.9,8279400,539,1096950,1017000,0.7,0.7,79950,-247.2,124875,77775,Y,159075,YES,100.7,101.6,108.85,95.95,116.88,14-01-2025 12:10,-2.5,10283025,540,1214475,1313700,-2.7,-2.65,-99225,-229.25,144300,-52425,YES,61500,Y,95.8,93.3,99.9,86.4,99.03,14-01-2025 12:05,23184.9,23197.35,23169.7,23184.1,0
14-01-2025 12:10,-17.8,57975,370,173450,134200,-16.3,-12.95,39250,-2848.9,37375,6450,N,6625,N,23266.73,23269.9,23252.1,23269.9,23245,14-01-2025 12:15,-8.45,6731925,541,1101375,905700,-8.65,-8.6,195675,-243.8,118875,-70950,YES,272850,YES,108.85,100.4,108.85,95.95,116.73,14-01-2025 12:15,7.6,9432825,542,1224150,1513200,8.4,8.45,-289050,-236.2,148350,80775,YES,72225,N,87.1,94.7,99.9,86.4,98.98,14-01-2025 12:10,23196.7,23197.35,23169.7,23181.1,0
14-01-2025 12:15,-11.95,58900,359,150400,99525,-11.95,-13.3,50875,-2954.55,37200,33050,Y,5225,N,23266.55,23258.35,23246.4,23269.8,23242.8,14-01-2025 12:20,-8.35,6072825,543,1078650,905250,-8.5,-8.45,173400,-239.45,117150,-99075,YES,251325,N,104.15,95.8,108,93.7,116.46,14-01-2025 12:20,6.1,8502750,543,1259850,1324350,5.8,5.7,-64500,-234.05,143325,74175,N,-18750,YES,91.55,97.65,99.9,87.4,98.94,14-01-2025 12:15,23189.45,23197.35,23168.2,23174.75,0
14-01-2025 12:20,-14.6,75500,380,201050,113000,-15.3,-19,88050,-2770.05,39875,-4550,YES,7550,N,23266.26,23258,23243.4,23261.65,23234.3,14-01-2025 12:25,-7.25,6014550,544,1190850,886875,-8.4,-8.4,303975,-223.2,122550,-52725,Y,214500,N,101.2,93.95,102.25,89.85,116.03,14-01-2025 12:25,4,8066175,544,1182300,1154325,5.25,5.05,27975,-232.7,133725,38550,N,-14100,N,93.6,97.6,102.6,92.25,98.97,14-01-2025 12:20,23184.6,23186.65,23155.1,23162.8,0
14-01-2025 12:25,-4.6,87400,406,210750,124875,0.7,-1.15,85875,-3124.55,40525,44475,Y,6200,N,23266.09,23256,23251.4,23258,23234.3,14-01-2025 12:30,-2.7,7034100,544,1250925,1024800,-2.45,-2.45,226125,-220.45,134250,-45525,N,81675,N,100.45,97.75,102.25,89.85,115.73,14-01-2025 12:30,-1.95,8362875,544,1217700,1040325,-2.05,-1.95,177375,-229.1,136425,-5625,Y,-22950,YES,95.05,93.1,102.6,92.5,98.92,14-01-2025 12:25,23180.55,23184.15,23155.1,23172.4,0
14-01-2025 12:30,5.6,83275,412,237650,127450,2.35,2.3,110200,-2823.8,41100,5950,N,3600,N,23265.94,23246.4,23252,23257.8,23234.3,14-01-2025 12:35,1.15,6318750,543,1211625,1012950,0.85,0.9,198675,-216.75,131400,61650,Y,60450,N,95.9,97.05,98.45,89.85,115.55,14-01-2025 12:35,-3.05,7620750,543,1205325,1173825,-2.5,-2.5,31500,-226.95,139875,-28425,Y,86475,Y,97.45,94.4,102.6,92.5,98.88,14-01-2025 12:30,23174.45,23176.2,23155.1,23169.5,0
14-01-2025 12:35,16.8,95675,418,224250,125050,16.6,17.15,99200,-2460.55,43375,7850,N,15425,N,23265.75,23243.4,23260.2,23263.3,23240,14-01-2025 12:40,8.2,6258675,543,1051725,1014225,8.3,8.35,37500,-223.55,127050,136575,Y,-78150,Y,94.5,102.7,103,92.4,115.25,14-01-2025 12:40,-11.5,6702675,543,1232025,1236450,-9.95,-10,-4425,-221.7,138600,-81825,Y,127575,Y,97.4,85.9,100,85.9,98.78,14-01-2025 12:35,23163.3,23180.3,23159.8,23178.95,0
14-01-2025 12:40,13.6,100450,415,252550,103300,11.4,9.5,149250,-1964.7,43925,3475,N,550,Y,23265.76,23251.4,23265,23272.6,23243.05,14-01-2025 12:45,5.35,7108575,543,943800,940050,5.05,5.05,3750,-229.9,118800,85350,N,27975,YES,97.2,102.55,105.6,92.6,115.01,14-01-2025 12:45,-5.5,7008825,543,1264875,1313700,-5.35,-5.3,-48825,-218.4,131775,-115650,Y,44025,N,93.9,88.4,97.9,84.4,98.59,14-01-2025 12:40,23172.25,23189.3,23159.8,23181.9,0
14-01-2025 12:45,24.95,101175,432,200825,132525,28.2,25.7,68300,-2106.05,43375,-3275,YES,775,N,23265.81,23252,23276.95,23280,23243.05,14-01-2025 12:50,10.5,8882100,543,1062450,1197150,10.35,10.4,-134700,-243.6,123975,145125,Y,-163125,Y,96.9,107.4,108.6,92.6,114.82,14-01-2025 12:50,-10.95,7774350,543,1310100,1356750,-11.1,-11.15,-46650,-215.3,136950,-117375,Y,-25950,YES,94.4,83.45,97.9,81.8,98.39,14-01-2025 12:45,23169.55,23199.3,23159.8,23197,0
14-01-2025 12:50,0.5,79725,401,163000,137025,-1.3,1.05,25975,-2330.8,41650,-9350,YES,89700,YES,23265.86,23264,23264.5,23280,23260,14-01-2025 12:55,-4.15,8939475,543,1178775,1138500,-3.7,-3.75,40275,-249.75,126075,-185775,YES,175800,YES,103.9,99.75,108.6,99.65,114.67,14-01-2025 12:55,2.25,6961725,543,1387350,1423125,2,1.8,-35775,-207.35,149625,204000,YES,-34425,YES,86,88.25,90.45,81.8,98.23,14-01-2025 12:50,23179.85,23199.3,23175.1,23182,0
14-01-2025 12:55,-16.45,92575,413,150850,148900,-17.4,-16.45,1950,-2819.7,44325,-26550,YES,2775,Y,23265.63,23265,23248.55,23280,23245,14-01-2025 13:00,-7.9,9323625,542,1207650,1228050,-7.65,-7.75,-20400,-242.7,124800,-84600,Y,-20700,Y,102.5,94.6,108.6,92.55,114.28,14-01-2025 13:00,6.15,8585100,542,1419525,1384875,6.15,6.25,34650,-215.35,153000,181200,N,-66375,YES,88.5,94.65,95.95,81.8,98.1,14-01-2025 12:55,23181.6,23199.3,23158.75,23160.9,0
14-01-2025 13:00,-43.1,140150,430,195375,169075,-43.1,-42.2,26300,-2849.2,52950,-5300,Y,-1275,Y,23264.86,23276.95,23233.85,23278,23225,14-01-2025 13:05,-17.4,9503775,542,1187925,1065150,-17.45,-17.5,122775,-223.1,128250,-203925,YES,122475,YES,106.8,89.4,108.05,84.75,113.78,14-01-2025 13:05,16.5,10560000,542,1372725,1437075,16.4,16.45,-64350,-223.55,146100,174450,N,-123900,YES,83.5,100,105.5,82.85,98.18,14-01-2025 13:00,23196.6,23198.3,23144.1,23151.15,0
14-01-2025 13:05,-21.7,147675,422,205150,256300,-20.35,-17.8,-51150,-2613.85,51200,7350,N,-7075,Y,23264.64,23263.9,23242.2,23263.9,23225,14-01-2025 13:10,-7.05,9186375,528,1194075,1053750,-7.5,-7.55,140325,-209.65,125100,68100,Y,54975,N,99.6,92.55,99.6,84.75,113.48,14-01-2025 13:10,5.7,11464050,529,1227675,1327500,5.8,5.75,-99825,-224.6,134400,19275,N,-70800,Y,88.7,94.4,105.5,88.7,98.13,14-01-2025 13:05,23181.9,23182.25,23144.1,23159.4,0
14-01-2025 13:10,8.6,125650,383,255725,241400,6,4.5,14325,-2130.7,48275,2600,YES,-950,N,23264.47,23245,23253.6,23253.6,23225,14-01-2025 13:15,-0.4,7712175,527,1254525,1003575,-0.35,-0.35,250950,-203.8,126375,66675,N,150375,YES,94.15,93.75,96.7,84.75,113.23,14-01-2025 13:15,-3.15,9817125,528,1237950,1374900,-2.85,-2.9,-136950,-219,138225,-62700,Y,-15900,Y,95,91.85,105.5,90.2,98.12,14-01-2025 13:10,23160.7,23168.8,23144.1,23168.2,0
14-01-2025 13:15,6.15,82550,340,228525,207700,4.15,6.4,20825,-1989,40000,9625,N,-1925,Y,23264.27,23233.85,23240,23254,23231.35,14-01-2025 13:20,1.7,6311400,528,1373400,1157925,1.8,1.65,215475,-207.65,128550,142575,Y,263775,YES,89,90.7,96.7,87.65,113,14-01-2025 13:20,-3.85,7355925,529,1354200,1339200,-4.1,-4.2,15000,-217.1,138750,-22650,YES,93225,Y,100.35,96.5,101.3,90.2,98.09,14-01-2025 13:15,23152.1,23170.4,23147.55,23159.6,0
