datetime,timestamp,open,high,low,close,volume
2025-09-10 09:15:00,1757475900,10.69,10.73,10.25,10.55,0
2025-09-10 09:20:00,1757476200,10.56,10.6,10.53,10.6,0
2025-09-10 09:25:00,1757476500,10.59,10.6,10.54,10.56,0
2025-09-10 09:30:00,1757476800,10.55,10.64,10.54,10.61,0
2025-09-10 09:35:00,1757477100,10.59,10.67,10.59,10.66,0
2025-09-10 09:40:00,1757477400,10.67,10.74,10.66,10.74,0
2025-09-10 09:45:00,1757477700,10.75,10.78,10.7,10.77,0
2025-09-10 09:50:00,1757478000,10.78,10.78,10.71,10.72,0
2025-09-10 09:55:00,1757478300,10.73,10.77,10.72,10.74,0
2025-09-10 10:00:00,1757478600,10.75,10.78,10.73,10.74,0
2025-09-10 10:05:00,1757478900,10.74,10.75,10.7,10.71,0
2025-09-10 10:10:00,1757479200,10.72,10.75,10.7,10.72,0
2025-09-10 10:15:00,1757479500,10.74,10.75,10.72,10.75,0
2025-09-10 10:20:00,1757479800,10.73,10.77,10.73,10.76,0
2025-09-10 10:25:00,1757480100,10.76,10.84,10.72,10.8,0
2025-09-10 10:30:00,1757480400,10.81,10.84,10.77,10.79,0
2025-09-10 10:35:00,1757480700,10.8,10.82,10.79,10.79,0
2025-09-10 10:40:00,1757481000,10.79,10.79,10.75,10.76,0
2025-09-10 10:45:00,1757481300,10.77,10.78,10.73,10.74,0
2025-09-10 10:50:00,1757481600,10.74,10.76,10.72,10.76,0
2025-09-10 10:55:00,1757481900,10.75,10.76,10.72,10.73,0
2025-09-10 11:00:00,1757482200,10.74,10.75,10.7,10.72,0
2025-09-10 11:05:00,1757482500,10.71,10.76,10.71,10.73,0
2025-09-10 11:10:00,1757482800,10.73,10.77,10.72,10.75,0
2025-09-10 11:15:00,1757483100,10.75,10.76,10.69,10.69,0
2025-09-10 11:20:00,1757483400,10.7,10.72,10.68,10.7,0
2025-09-10 11:25:00,1757483700,10.71,10.73,10.68,10.7,0
2025-09-10 11:30:00,1757484000,10.69,10.72,10.69,10.71,0
2025-09-10 11:35:00,1757484300,10.72,10.74,10.69,10.73,0
2025-09-10 11:40:00,1757484600,10.73,10.76,10.72,10.72,0
2025-09-10 11:45:00,1757484900,10.71,10.72,10.68,10.68,0
2025-09-10 11:50:00,1757485200,10.69,10.69,10.67,10.68,0
2025-09-10 11:55:00,1757485500,10.69,10.69,10.67,10.69,0
2025-09-10 12:00:00,1757485800,10.69,10.72,10.68,10.71,0
2025-09-10 12:05:00,1757486100,10.7,10.71,10.64,10.65,0
2025-09-10 12:10:00,1757486400,10.66,10.68,10.65,10.66,0
2025-09-10 12:15:00,1757486700,10.66,10.7,10.66,10.69,0
2025-09-10 12:20:00,1757487000,10.7,10.71,10.67,10.7,0
2025-09-10 12:25:00,1757487300,10.7,10.71,10.67,10.69,0
2025-09-10 12:30:00,1757487600,10.7,10.7,10.66,10.66,0
2025-09-10 12:35:00,1757487900,10.68,10.69,10.65,10.68,0
2025-09-10 12:40:00,1757488200,10.67,10.68,10.64,10.64,0
2025-09-10 12:45:00,1757488500,10.65,10.68,10.63,10.68,0
2025-09-10 12:50:00,1757488800,10.68,10.69,10.65,10.68,0
2025-09-10 12:55:00,1757489100,10.68,10.69,10.67,10.67,0
2025-09-10 13:00:00,1757489400,10.66,10.67,10.62,10.65,0
2025-09-10 13:05:00,1757489700,10.66,10.67,10.63,10.64,0
2025-09-10 13:10:00,1757490000,10.65,10.68,10.63,10.64,0
2025-09-10 13:15:00,1757490300,10.63,10.65,10.57,10.62,0
2025-09-10 13:20:00,1757490600,10.62,10.63,10.61,10.62,0
2025-09-10 13:25:00,1757490900,10.62,10.64,10.58,10.63,0
2025-09-10 13:30:00,1757491200,10.64,10.64,10.57,10.63,0
2025-09-10 13:35:00,1757491500,10.63,10.64,10.62,10.63,0
2025-09-10 13:40:00,1757491800,10.63,10.63,10.55,10.56,0
2025-09-10 13:45:00,1757492100,10.57,10.59,10.55,10.57,0
2025-09-10 13:50:00,1757492400,10.56,10.6,10.54,10.56,0
2025-09-10 13:55:00,1757492700,10.56,10.59,10.54,10.57,0
2025-09-10 14:00:00,1757493000,10.56,10.6,10.56,10.6,0
2025-09-10 14:05:00,1757493300,10.59,10.66,10.54,10.63,0
2025-09-10 14:10:00,1757493600,10.63,10.65,10.6,10.6,0
2025-09-10 14:15:00,1757493900,10.6,10.64,10.57,10.57,0
2025-09-10 14:20:00,1757494200,10.58,10.62,10.55,10.58,0
2025-09-10 14:25:00,1757494500,10.58,10.61,10.58,10.6,0
2025-09-10 14:30:00,1757494800,10.61,10.61,10.57,10.59,0
2025-09-10 14:35:00,1757495100,10.59,10.6,10.54,10.55,0
2025-09-10 14:40:00,1757495400,10.54,10.6,10.54,10.58,0
2025-09-10 14:45:00,1757495700,10.59,10.59,10.54,10.54,0
2025-09-10 14:50:00,1757496000,10.54,10.56,10.53,10.53,0
2025-09-10 14:55:00,1757496300,10.54,10.56,10.51,10.54,0
2025-09-10 15:00:00,1757496600,10.55,10.56,10.48,10.54,0
2025-09-10 15:05:00,1757496900,10.53,10.55,10.52,10.52,0
2025-09-10 15:10:00,1757497200,10.53,10.56,10.47,10.54,0
2025-09-10 15:15:00,1757497500,10.54,10.57,10.52,10.55,0
2025-09-10 15:20:00,1757497800,10.54,10.57,10.53,10.53,0
2025-09-10 15:25:00,1757498100,10.53,10.62,10.53,10.6,0
